ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
34,1996,1996-10-13,6,24.355,IND,,BAL,W 26-21,3,2,53,26.50,0,66.7%,17.67,0,0,,0,4,102,25.50,0,0,0,,0,0,0
35,1996,1996-10-20,7,24.362,IND,,NWE,L 9-27,6,4,48,12.00,0,66.7%,8.00,0,0,,0,3,75,25.00,0,0,0,,0,0,0
36,1996,1996-11-10,10,25.017,IND,@,MIA,L 13-37,2,1,15,15.00,0,50.0%,7.50,0,0,,0,2,52,26.00,0,0,0,,0,0,0
37,1996,1996-11-17,11,25.024,IND,,NYJ,W 34-29,0,0,0,,0,0.0%,,0,0,,0,4,97,24.25,0,0,0,,0,0,0
38,1996,1996-11-24,12,25.031,IND,@,NWE,L 13-27,3,0,0,,0,0.0%,0.00,0,0,,0,6,134,22.33,0,0,0,,0,0,0
39,1996,1996-12-01,13,25.038,IND,,BUF,W 13-10,5,2,34,17.00,0,40.0%,6.80,0,0,,0,3,62,20.67,0,0,0,,0,0,0
40,1996,1996-12-05,14,25.042,IND,,PHI,W 37-10,1,1,13,13.00,0,100.0%,13.00,0,0,,0,2,25,12.50,0,0,0,,0,0,0
41,1996,1996-12-15,15,25.052,IND,@,KAN,W 24-19,2,1,29,29.00,0,50.0%,14.50,0,0,,0,3,47,15.67,0,0,0,,0,0,0
42,1996,1996-12-22,16,25.059,IND,@,CIN,L 24-31,6,3,42,14.00,0,50.0%,7.00,0,0,,0,6,199,33.17,1,0,0,,0,1,6
43,1997,1997-08-31,1,25.311,IND,@,MIA,L 10-16,4,2,40,20.00,0,50.0%,10.00,0,0,,0,4,91,22.75,0,0,0,,0,0,0
44,1997,1997-09-07,2,25.318,IND,,NWE,L 6-31,4,3,25,8.33,0,75.0%,6.25,0,0,,0,5,146,29.20,0,0,0,,0,0,0
45,1997,1997-09-14,3,25.325,IND,,SEA,L 3-31,7,3,23,7.67,0,42.9%,3.29,0,0,,0,6,213,35.50,0,0,0,,0,0,0
46,1997,1997-09-21,4,25.332,IND,@,BUF,L 35-37,14,7,96,13.71,1,50.0%,6.86,1,-1,-1.00,0,3,38,12.67,0,0,0,,0,1,6
47,1997,1997-10-05,5,25.346,IND,,NYJ,L 12-16,7,1,12,12.00,0,14.3%,1.71,0,0,,0,2,31,15.50,0,1,19,19.00,0,0,0
48,1997,1997-10-12,6,25.353,IND,@,PIT,L 22-24,4,2,21,10.50,0,50.0%,5.25,0,0,,0,4,80,20.00,0,0,0,,0,0,0
49,1997,1997-10-20,7,25.361,IND,,BUF,L 6-9,1,1,12,12.00,0,100.0%,12.00,0,0,,0,3,63,21.00,0,0,0,,0,0,0
50,1997,1997-10-26,8,26.002,IND,@,SDG,L 19-35,4,3,39,13.00,1,75.0%,9.75,0,0,,0,8,165,20.63,0,0,0,,0,1,6
51,1997,1997-11-02,9,26.009,IND,,TAM,L 28-31,1,0,0,,0,0.0%,0.00,1,18,18.00,0,4,60,15.00,0,0,0,,0,0,0
52,1997,1997-11-09,10,26.016,IND,,CIN,L 13-28,2,0,0,,0,0.0%,0.00,0,0,,0,4,94,23.50,0,0,0,,0,0,0
53,1997,1997-11-16,11,26.023,IND,,GNB,W 41-38,3,2,33,16.50,0,66.7%,11.00,0,0,,0,6,124,20.67,0,0,0,,0,0,0
54,1997,1997-11-23,12,26.030,IND,@,DET,L 10-32,3,0,0,,0,0.0%,0.00,1,3,3.00,0,2,33,16.50,0,0,0,,0,0,0
55,1997,1997-11-30,13,26.037,IND,@,NWE,L 17-20,3,2,28,14.00,1,66.7%,9.33,0,0,,0,4,68,17.00,0,0,0,,0,1,6
56,1998,1998-09-06,1,26.317,IND,,MIA,L 15-24,0,0,0,,0,0.0%,,0,0,,0,2,31,15.50,0,1,13,13.00,0,0,0
57,1998,1998-09-13,2,26.324,IND,@,NWE,L 6-29,0,0,0,,0,0.0%,,0,0,,0,6,127,21.17,0,4,30,7.50,0,0,0
58,1998,1998-11-08,9,27.015,IND,@,MIA,L 14-27,0,0,0,,0,0.0%,,0,0,,0,3,69,23.00,0,3,3,1.00,0,0,0
59,1998,1998-11-15,10,27.022,IND,,NYJ,W 24-23,0,0,0,,0,0.0%,,0,0,,0,2,67,33.50,0,2,25,12.50,0,0,0
60,1998,1998-11-22,11,27.029,IND,@,BUF,L 11-34,0,0,0,,0,0.0%,,0,0,,0,4,113,28.25,0,4,28,7.00,0,0,0
61,1998,1998-11-29,12,27.036,IND,@,BAL,L 31-38,0,0,0,,0,0.0%,,0,0,,0,6,106,17.67,0,1,9,9.00,0,0,0
62,1998,1998-12-06,13,27.043,IND,@,ATL,L 21-28,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
63,1998,1998-12-13,14,27.050,IND,,CIN,W 39-26,0,0,0,,0,0.0%,,0,0,,0,5,133,26.60,0,3,51,17.00,0,0,0
64,1998,1998-12-20,15,27.057,IND,@,SEA,L 23-27,0,0,0,,0,0.0%,,0,0,,0,6,113,18.83,0,1,17,17.00,0,0,0
