ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1973,1973-11-04,8,24.002,NWE,@,PHI,L 23-24
2,1973,1973-11-11,9,24.009,NWE,@,NYJ,L 13-33
3,1973,1973-11-18,10,24.016,NWE,,GNB,W 33-24
4,1973,1973-11-25,11,24.023,NWE,@,HOU,W 32-0
5,1973,1973-12-02,12,24.030,NWE,,SDG,W 30-14
6,1973,1973-12-09,13,24.037,NWE,@,BUF,L 13-37
7,1973,1973-12-16,14,24.044,NWE,@,BAL,L 13-18
8,1974,1974-09-22,2,24.324,GNB,@,BAL,W 20-13
9,1974,1974-09-29,3,24.331,GNB,,DET,W 21-19
10,1974,1974-10-06,4,24.338,GNB,,BUF,L 7-27
11,1974,1974-10-13,5,24.345,GNB,,RAM,W 17-6
12,1974,1974-10-21,6,24.353,GNB,@,CHI,L 9-10
13,1974,1974-11-03,8,25.001,GNB,,WAS,L 6-17
14,1974,1974-11-10,9,25.008,GNB,,CHI,W 20-3
15,1974,1974-11-17,10,25.015,GNB,@,MIN,W 19-7
16,1974,1974-11-24,11,25.022,GNB,,SDG,W 34-0
17,1974,1974-12-01,12,25.029,GNB,@,PHI,L 14-36
18,1974,1974-12-08,13,25.036,GNB,@,SFO,L 6-7
19,1974,1974-12-15,14,25.043,GNB,@,ATL,L 3-10
