ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
19,1987,1987-10-25,6,23.231,PHI,,DAL,W 37-20,0,0,,0,0,0,,0,0,0,,0,,,,4,147,36.75,0
20,1987,1987-11-01,7,23.238,PHI,@,STL,W 28-23,0,0,,0,0,0,,0,0,0,,0,,,,5,254,50.80,0
21,1987,1987-11-08,8,23.245,PHI,,WAS,W 31-27,0,0,,0,0,0,,0,0,0,,0,,,,6,250,41.67,0
22,1987,1987-11-15,9,23.252,PHI,,NYG,L 17-20,0,0,,0,0,0,,0,0,0,,0,,,,7,252,36.00,0
23,1987,1987-11-22,10,23.259,PHI,,STL,L 19-31,0,0,,0,0,0,,0,0,0,,0,,,,8,303,37.88,0
24,1987,1987-11-29,11,23.266,PHI,@,NWE,W 34-31,0,0,,0,0,0,,0,0,0,,0,,,,4,147,36.75,1
25,1987,1987-12-06,12,23.273,PHI,@,NYG,L 20-23,0,0,,0,0,0,,0,0,0,,0,,,,15,541,36.07,0
26,1987,1987-12-13,13,23.280,PHI,,MIA,L 10-28,1,-1,-1.00,0,0,0,,0,0,0,,0,,,,8,302,37.75,0
27,1987,1987-12-20,14,23.287,PHI,@,NYJ,W 38-27,0,0,,0,0,0,,0,0,0,,0,,,,7,277,39.57,0
28,1987,1987-12-27,15,23.294,PHI,,BUF,W 17-7,0,0,,0,0,0,,0,0,0,,0,,,,7,251,35.86,0
29,1988,1988-09-04,1,24.180,PHI,@,TAM,W 41-14,0,0,,0,0,0,,0,0,0,,0,,,,5,222,44.40,0
30,1988,1988-09-11,2,24.187,PHI,,CIN,L 24-28,0,0,,0,0,0,,0,0,0,,0,,,,5,154,30.80,0
31,1988,1988-09-18,3,24.194,PHI,@,WAS,L 10-17,1,13,13.00,0,1,2,50.00,18,0,0,81.2,0,0,9.00,9.00,6,278,46.33,0
32,1988,1988-09-25,4,24.201,PHI,@,MIN,L 21-23,0,0,,0,0,0,,0,0,0,,0,,,,7,307,43.86,1
33,1988,1988-10-02,5,24.208,PHI,,HOU,W 32-23,0,0,,0,0,0,,0,0,0,,0,,,,3,108,36.00,2
34,1988,1988-10-10,6,24.216,PHI,,NYG,W 24-13,0,0,,0,0,0,,0,0,0,,0,,,,6,199,33.17,0
35,1988,1988-10-16,7,24.222,PHI,@,CLE,L 3-19,0,0,,0,0,0,,0,0,0,,0,,,,8,332,41.50,0
36,1988,1988-10-23,8,24.229,PHI,,DAL,W 24-23,0,0,,0,0,0,,0,0,0,,0,,,,6,301,50.17,0
37,1988,1988-10-30,9,24.236,PHI,,ATL,L 24-27,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,7,295,42.14,0
38,1988,1988-11-06,10,24.243,PHI,,RAM,W 30-24,0,0,,0,0,0,,0,0,0,,0,,,,7,324,46.29,0
39,1988,1988-11-13,11,24.250,PHI,@,PIT,W 27-26,0,0,,0,0,0,,0,0,0,,0,,,,3,109,36.33,0
40,1988,1988-11-20,12,24.257,PHI,@,NYG,W 23-17,0,0,,0,0,0,,0,0,0,,0,,,,9,364,40.44,0
41,1988,1988-11-27,13,24.264,PHI,,PHO,W 31-21,1,23,23.00,0,0,0,,0,0,0,,0,,,,5,178,35.60,0
42,1988,1988-12-04,14,24.271,PHI,,WAS,L 19-20,0,0,,0,0,0,,0,0,0,,0,,,,5,203,40.60,0
43,1988,1988-12-10,15,24.277,PHI,@,PHO,W 23-17,0,0,,0,0,0,,0,0,0,,0,,,,9,316,35.11,0
44,1988,1988-12-18,16,24.285,PHI,@,DAL,W 23-7,0,0,,0,0,0,,0,0,0,,0,,,,7,268,38.29,0
45,1989,1989-09-10,1,25.186,PHI,,SEA,W 31-7,0,0,,0,0,0,,0,0,0,,,,,,6,272,45.33,0
46,1989,1989-09-17,2,25.193,PHI,@,WAS,W 42-37,0,0,,0,0,0,,0,0,0,,,,,,3,87,29.00,0
47,1989,1989-09-24,3,25.200,PHI,,SFO,L 28-38,1,23,23.00,0,0,0,,0,0,0,,,,,,7,279,39.86,0
48,1989,1989-10-02,4,25.208,PHI,@,CHI,L 13-27,0,0,,0,0,0,,0,0,0,,,,,,2,75,37.50,0
49,1989,1989-10-08,5,25.214,PHI,,NYG,W 21-19,0,0,,0,0,0,,0,0,0,,,,,,7,256,36.57,0
50,1989,1989-10-15,6,25.221,PHI,@,PHO,W 17-5,0,0,,0,0,0,,0,0,0,,,,,,5,217,43.40,0
51,1989,1989-10-22,7,25.228,PHI,,RAI,W 10-7,0,0,,0,0,0,,0,0,0,,,,,,6,246,41.00,0
52,1989,1989-10-29,8,25.235,PHI,@,DEN,W 28-24,0,0,,0,0,0,,0,0,0,,,,,,8,328,41.00,0
53,1989,1989-11-05,9,25.242,PHI,@,SDG,L 17-20,0,0,,0,0,0,,0,0,0,,,,,,5,179,35.80,0
54,1989,1989-11-12,10,25.249,PHI,,WAS,L 3-10,0,0,,0,0,0,,0,0,0,,,,,,8,307,38.38,0
