ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
15,1986,1986-10-12,6,23.030,CLE,,KAN,W 20-7,4,44,11.00,0,0,0,,0,0,0,,0,0,0,,0,,,,2,35,17.50,0,0,0
16,1986,1986-10-19,7,23.037,CLE,,GNB,L 14-17,4,25,6.25,0,1,-2,-2.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
17,1986,1986-10-26,8,23.044,CLE,@,MIN,W 23-20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,
18,1986,1986-11-02,9,23.051,CLE,@,IND,W 24-9,3,86,28.67,1,1,-1,-1.00,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
19,1986,1986-11-10,10,23.059,CLE,,MIA,W 26-16,4,55,13.75,0,3,30,10.00,0,0,0,,0,0,0,,0,,,,1,10,10.00,0,0,0
20,1986,1986-11-16,11,23.065,CLE,@,RAI,L 14-27,5,43,8.60,0,1,0,0.00,0,0,0,,0,0,0,,0,,,,1,14,14.00,0,0,0
21,1986,1986-11-23,12,23.072,CLE,,PIT,W 37-31,5,46,9.20,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
22,1986,1986-11-30,13,23.079,CLE,,HOU,W 13-10,4,53,13.25,0,4,27,6.75,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
23,1986,1986-12-07,14,23.086,CLE,@,BUF,W 21-17,4,55,13.75,0,3,13,4.33,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
24,1986,1986-12-14,15,23.093,CLE,@,CIN,W 34-3,2,32,16.00,0,1,3,3.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
25,1986,1986-12-21,16,23.100,CLE,,SDG,W 47-17,4,27,6.75,0,4,12,3.00,1,1,1,100.00,46,1,0,158.3,0,0,46.00,66.00,1,13,13.00,0,1,6
26,1987,1987-09-13,1,24.001,CLE,@,NOR,L 21-28,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,
27,1987,1987-09-20,2,24.008,CLE,,PIT,W 34-10,1,5,5.00,0,3,1,0.33,0,1,1,100.00,14,0,0,118.7,0,0,14.00,14.00,1,3,3.00,0,0,0
28,1987,1987-10-26,6,24.044,CLE,,RAM,W 30-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,1,17,17.00,0,0,0
29,1987,1987-11-01,7,24.050,CLE,@,SDG,L 24-27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,
30,1987,1987-11-08,8,24.057,CLE,,ATL,W 38-3,0,0,,0,4,24,6.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
31,1987,1987-11-15,9,24.064,CLE,,BUF,W 27-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,2,25,12.50,0,0,0
32,1987,1987-11-22,10,24.071,CLE,@,HOU,W 40-7,0,0,,0,7,5,0.71,0,0,0,,0,0,0,,0,,,,1,24,24.00,0,0,0
33,1987,1987-11-29,11,24.078,CLE,@,SFO,L 24-38,2,10,5.00,0,1,3,3.00,0,0,0,,0,0,0,,0,,,,2,34,17.00,0,0,0
34,1987,1987-12-06,12,24.085,CLE,,IND,L 7-9,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,2,27,13.50,0,0,0
35,1987,1987-12-13,13,24.092,CLE,,CIN,W 38-24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,
36,1987,1987-12-20,14,24.099,CLE,@,RAI,W 24-17,1,25,25.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
37,1987,1987-12-26,15,24.105,CLE,@,PIT,W 19-13,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,
38,1988,1988-09-04,1,24.358,CLE,@,KAN,W 6-3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,1,16,16.00,0,0,0
39,1988,1988-09-11,2,24.365,CLE,,NYJ,L 3-23,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,
40,1988,1988-09-19,3,25.007,CLE,,IND,W 23-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,3,49,16.33,0,0,0
41,1988,1988-09-25,4,25.013,CLE,@,CIN,L 17-24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,1,11,11.00,0,0,0
42,1988,1988-10-02,5,25.020,CLE,@,PIT,W 23-9,2,9,4.50,0,2,7,3.50,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
43,1988,1988-10-09,6,25.027,CLE,,SEA,L 10-16,1,11,11.00,0,2,13,6.50,0,0,0,,0,0,0,,0,,,,2,38,19.00,0,0,0
44,1988,1988-10-16,7,25.034,CLE,,PHI,W 19-3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,
45,1988,1988-10-23,8,25.041,CLE,@,PHO,W 29-21,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,0,,,,1,12,12.00,0,0,0
46,1988,1988-10-30,9,25.048,CLE,,CIN,W 23-16,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,,,,3,137,45.67,0,0,0
47,1988,1988-11-07,10,25.056,CLE,@,HOU,L 17-24,0,0,,0,1,-5,-5.00,0,0,0,,0,0,0,,0,,,,3,63,21.00,0,0,0
48,1988,1988-11-13,11,25.062,CLE,@,DEN,L 7-30,1,1,1.00,0,1,10,10.00,0,0,0,,0,0,0,,0,,,,1,2,2.00,0,0,0
49,1988,1988-11-20,12,25.069,CLE,,PIT,W 27-7,1,6,6.00,0,7,12,1.71,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
50,1988,1988-11-27,13,25.076,CLE,@,WAS,W 17-13,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,0,,,,2,30,15.00,0,0,0
51,1988,1988-12-04,14,25.083,CLE,,DAL,W 24-21,3,41,13.67,1,1,3,3.00,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
52,1988,1988-12-12,15,25.091,CLE,@,MIA,L 31-38,3,30,10.00,0,1,5,5.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
53,1988,1988-12-18,16,25.097,CLE,,HOU,W 28-23,3,29,9.67,0,13,42,3.23,0,0,0,,0,0,0,,0,,,,4,77,19.25,0,0,0
54,1989,1989-09-10,1,25.363,GNB,,TAM,L 21-23,1,9,9.00,0,1,5,5.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
55,1989,1989-09-17,2,26.005,GNB,,NOR,W 35-34,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
56,1989,1989-09-24,3,26.012,GNB,@,RAM,L 38-41,0,0,,0,1,19,19.00,0,0,0,,0,0,0,,0,,,,1,20,20.00,0,0,0
57,1989,1989-10-01,4,26.019,GNB,,ATL,W 23-21,3,60,20.00,1,1,5,5.00,0,0,0,,0,0,0,,0,,,,1,10,10.00,0,1,6
58,1989,1989-10-08,5,26.026,GNB,,DAL,W 31-13,2,45,22.50,2,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,2,12
59,1989,1989-10-15,6,26.033,GNB,@,MIN,L 14-26,0,0,,0,2,5,2.50,1,0,0,,0,0,0,,0,,,,0,0,,0,1,6
60,1989,1989-10-22,7,26.040,GNB,@,MIA,L 20-23,4,21,5.25,0,2,2,1.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
61,1989,1989-10-29,8,26.047,GNB,,DET,W 23-20,7,76,10.86,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
62,1989,1989-11-05,9,26.054,GNB,,CHI,W 14-13,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
63,1989,1989-11-12,10,26.061,GNB,@,DET,L 22-31,2,20,10.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
64,1989,1989-11-19,11,26.068,GNB,@,SFO,W 21-17,0,0,,0,2,3,1.50,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
65,1989,1989-11-26,12,26.075,GNB,,MIN,W 20-19,8,58,7.25,0,3,9,3.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
66,1989,1989-12-03,13,26.082,GNB,@,TAM,W 17-16,5,34,6.80,0,1,0,0.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
67,1989,1989-12-10,14,26.089,GNB,,KAN,L 3-21,3,20,6.67,0,2,12,6.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
68,1989,1989-12-17,15,26.096,GNB,@,CHI,W 40-28,1,3,3.00,0,2,9,4.50,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
69,1989,1989-12-24,16,26.103,GNB,@,DAL,W 20-10,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
70,1990,1990-09-16,2,27.004,GNB,,CHI,L 13-31,3,14,4.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
71,1990,1990-09-23,3,27.011,GNB,,KAN,L 3-17,6,60,10.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
72,1990,1990-09-30,4,27.018,GNB,@,DET,W 24-21,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
73,1990,1990-10-14,6,27.032,GNB,@,TAM,L 14-26,2,19,9.50,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
74,1990,1990-10-28,7,27.046,GNB,,MIN,W 24-10,0,0,,0,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
75,1990,1990-11-04,8,27.053,GNB,,SFO,L 20-24,2,5,2.50,0,2,4,2.00,0,0,0,,0,0,0,,,,,,1,50,50.00,0,0,0
76,1990,1990-11-11,9,27.060,GNB,@,RAI,W 29-16,2,13,6.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
77,1990,1990-11-18,10,27.067,GNB,@,PHO,W 24-21,2,28,14.00,0,4,14,3.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
78,1990,1990-11-25,11,27.074,GNB,,TAM,W 20-10,1,7,7.00,0,2,20,10.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
79,1990,1990-12-02,12,27.081,GNB,@,MIN,L 7-23,3,7,2.33,0,3,15,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
80,1990,1990-12-09,13,27.088,GNB,,SEA,L 14-20,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
81,1990,1990-12-16,14,27.095,GNB,@,PHI,L 0-31,2,20,10.00,0,1,-7,-7.00,0,0,0,,0,0,0,,,,,,1,25,25.00,0,0,0
82,1990,1990-12-22,15,27.101,GNB,,DET,L 17-24,1,14,14.00,0,3,20,6.67,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
83,1990,1990-12-30,16,27.109,GNB,@,DEN,L 13-22,2,62,31.00,0,1,5,5.00,0,0,0,,0,0,0,,,,,,1,13,13.00,0,0,0
