ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,2004,2004-12-05,12,28.043,TAM,,ATL,W 27-0,,3,3,100.0,2,2,100.0,0,9
2,2004,2004-12-12,13,28.050,TAM,@,SDG,L 24-31,,3,3,100.0,1,2,50.0,0,6
3,2004,2004-12-19,14,28.057,TAM,,NOR,L 17-21,,2,2,100.0,1,1,100.0,0,5
4,2004,2004-12-26,15,28.064,TAM,,CAR,L 20-37,,2,2,100.0,,,,0,2
5,2004,2005-01-02,16,28.071,TAM,@,ARI,L 7-12,,1,1,100.0,,,,0,1
