ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1996,1996-09-08,2,25.128,HOU,@,JAX,W 34-27,,
2,1996,1996-09-15,3,25.135,DAL,,IND,L 24-25,,
3,1996,1996-09-29,4,25.149,HOU,@,PIT,L 16-30,,
4,1996,1996-10-06,5,25.156,HOU,@,CIN,W 30-27,,1.0
5,1996,1996-10-13,6,25.163,HOU,@,ATL,W 23-13,,
6,1996,1996-10-20,7,25.170,HOU,,PIT,W 23-13,,
7,1996,1996-10-27,8,25.177,HOU,,SFO,L 9-10,,
8,1996,1996-11-03,9,25.184,HOU,@,SEA,L 16-23,,
9,1996,1996-11-10,10,25.191,HOU,@,NOR,W 31-14,,
10,1996,1996-11-17,11,25.198,HOU,,MIA,L 20-23,,1.0
11,1996,1996-11-24,12,25.205,HOU,,CAR,L 6-31,,
12,1996,1996-12-01,13,25.212,HOU,@,NYJ,W 35-10,,
13,1996,1996-12-08,14,25.219,HOU,,JAX,L 17-23,,
14,1996,1996-12-15,15,25.226,HOU,,CIN,L 13-21,,
15,1996,1996-12-22,16,25.233,HOU,@,BAL,W 24-21,,1.0
16,1996,1996-12-22,16,25.233,CIN,,IND,W 31-24,,
17,1997,1997-08-31,1,26.120,TEN,,OAK,W 24-21,,
18,1997,1997-09-07,2,26.127,TEN,@,MIA,L 13-16,,
19,1997,1997-09-21,4,26.141,BUF,,IND,W 37-35,,
20,1997,1997-09-28,4,26.148,TEN,@,PIT,L 24-37,,1.0
21,1997,1997-10-05,5,26.155,TEN,@,SEA,L 13-16,,
22,1997,1997-10-12,6,26.162,TEN,,CIN,W 30-7,,1.0
23,1997,1997-10-19,7,26.169,TEN,,WAS,W 28-14,,
24,1997,1997-10-26,8,26.176,TEN,@,ARI,W 41-14,,
25,1997,1997-11-02,9,26.183,TEN,,JAX,L 24-30,,
26,1997,1997-11-16,11,26.197,TEN,@,JAX,L 9-17,,
27,1997,1997-11-23,12,26.204,TEN,,BUF,W 31-14,,
28,1997,1997-11-27,13,26.208,TEN,@,DAL,W 27-14,,
29,1997,1997-12-04,14,26.215,TEN,@,CIN,L 14-41,,
30,1997,1997-12-14,15,26.225,MIA,@,IND,L 0-41,,
31,1997,1997-12-21,16,26.232,TEN,,PIT,W 16-6,,
32,1998,1998-09-06,1,27.126,TEN,@,CIN,W 23-14,,
33,1998,1998-09-13,2,27.133,TEN,,SDG,L 7-13,,
34,1998,1998-09-27,4,27.147,TEN,,JAX,L 22-27,,
35,1998,1998-11-22,11,27.203,TEN,,NYJ,L 3-24,,
36,1998,1998-11-29,12,27.210,TEN,@,SEA,L 18-20,,
37,1998,1998-12-13,14,27.224,TEN,@,JAX,W 16-13,,
38,1998,1998-12-20,15,27.231,TEN,@,GNB,L 22-30,,
39,1998,1998-12-26,16,27.237,TEN,,MIN,L 16-26,,
40,1999,1999-10-17,6,28.167,JAX,,CLE,W 24-7,,1.0
41,1999,1999-10-31,7,28.181,JAX,@,CIN,W 41-10,,
