ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
43,1987,1987-12-27,15,25.155,IND,,TAM,W 24-6,3,3,100.0,1,1,100.0,0,6
44,1988,1988-09-04,1,26.041,IND,,HOU,L 14-17,2,2,100.0,,1,0.0,0,2
45,1988,1988-09-11,2,26.048,IND,,CHI,L 13-17,1,1,100.0,2,2,100.0,0,7
46,1988,1988-09-19,3,26.056,IND,@,CLE,L 17-23,2,2,100.0,1,1,100.0,0,5
47,1988,1988-09-25,4,26.062,IND,,MIA,W 15-13,,,,5,6,83.3,0,15
48,1988,1988-10-02,5,26.069,IND,@,NWE,L 17-21,2,2,100.0,1,1,100.0,0,5
49,1988,1988-10-09,6,26.076,IND,@,BUF,L 23-34,2,2,100.0,3,4,75.0,0,11
50,1988,1988-10-16,7,26.083,IND,,TAM,W 35-31,5,5,100.0,,,,0,5
51,1988,1988-10-23,8,26.090,IND,@,SDG,W 16-0,1,1,100.0,3,3,100.0,0,10
52,1988,1988-10-31,9,26.098,IND,,DEN,W 55-23,7,7,100.0,2,3,66.7,0,13
53,1988,1988-11-06,10,26.104,IND,,NYJ,W 38-14,5,5,100.0,1,2,50.0,0,8
54,1988,1988-11-13,11,26.111,IND,@,GNB,W 20-13,2,2,100.0,2,2,100.0,0,8
55,1988,1988-11-20,12,26.118,IND,@,MIN,L 3-12,,,,1,2,50.0,0,3
56,1988,1988-11-27,13,26.125,IND,,NWE,W 24-21,3,3,100.0,1,1,100.0,0,6
57,1988,1988-12-04,14,26.132,IND,@,MIA,W 31-28,4,4,100.0,1,1,100.0,0,7
58,1988,1988-12-10,15,26.138,IND,@,NYJ,L 16-34,1,2,50.0,1,1,100.0,0,4
59,1988,1988-12-18,16,26.146,IND,,BUF,W 17-14,2,2,100.0,1,2,50.0,0,5
60,1989,1989-09-10,1,27.047,IND,,SFO,L 24-30,3,3,100.0,1,3,33.3,0,6
61,1989,1989-09-17,2,27.054,IND,@,RAM,L 17-31,2,2,100.0,1,1,100.0,0,5
62,1989,1989-09-24,3,27.061,IND,,ATL,W 13-9,1,1,100.0,2,2,100.0,0,7
63,1989,1989-10-01,4,27.068,IND,@,NYJ,W 17-10,2,2,100.0,1,1,100.0,0,5
64,1989,1989-10-08,5,27.075,IND,,BUF,W 37-14,4,4,100.0,3,3,100.0,0,13
65,1989,1989-10-15,6,27.082,IND,@,DEN,L 3-14,,,,1,2,50.0,0,3
66,1989,1989-10-22,7,27.089,IND,@,CIN,W 23-12,2,2,100.0,1,1,100.0,0,5
67,1989,1989-10-29,8,27.096,IND,,NWE,L 20-23,2,2,100.0,2,2,100.0,0,8
68,1989,1989-11-05,9,27.103,IND,@,MIA,L 13-19,1,1,100.0,2,3,66.7,0,7
69,1989,1989-11-12,10,27.110,IND,@,BUF,L 7-30,1,1,100.0,,,,0,1
70,1989,1989-11-19,11,27.117,IND,,NYJ,W 27-10,3,3,100.0,2,3,66.7,0,9
71,1989,1989-11-26,12,27.124,IND,,SDG,W 10-6,1,1,100.0,1,1,100.0,0,4
72,1989,1989-12-03,13,27.131,IND,@,NWE,L 16-22,1,2,50.0,1,1,100.0,0,4
73,1989,1989-12-10,14,27.138,IND,,CLE,W 23-17,2,2,100.0,1,2,50.0,0,5
74,1989,1989-12-17,15,27.145,IND,,MIA,W 42-13,6,6,100.0,,,,0,6
75,1989,1989-12-24,16,27.152,IND,@,NOR,L 6-41,,,,2,2,100.0,0,6
76,1990,1990-09-09,1,28.046,IND,@,BUF,L 10-26,1,1,100.0,1,2,50.0,0,4
77,1990,1990-09-16,2,28.053,IND,,NWE,L 14-16,2,2,100.0,,,,0,2
78,1990,1990-09-23,3,28.060,IND,@,HOU,L 10-24,1,1,100.0,1,1,100.0,0,4
79,1990,1990-09-30,4,28.067,IND,@,PHI,W 24-23,3,3,100.0,1,1,100.0,0,6
80,1990,1990-10-07,5,28.074,IND,,KAN,W 23-19,2,2,100.0,3,4,75.0,0,11
81,1990,1990-10-21,6,28.088,IND,,DEN,L 17-27,2,2,100.0,1,2,50.0,0,5
82,1990,1990-10-28,7,28.095,IND,,MIA,L 7-27,1,1,100.0,,,,0,1
83,1990,1990-11-05,8,28.103,IND,,NYG,L 7-24,1,1,100.0,,,,0,1
84,1990,1990-11-11,9,28.109,IND,@,NWE,W 13-10,1,1,100.0,2,2,100.0,0,7
85,1990,1990-11-18,10,28.116,IND,,NYJ,W 17-14,2,2,100.0,1,2,50.0,0,5
86,1990,1990-11-25,11,28.123,IND,@,CIN,W 34-20,4,4,100.0,2,3,66.7,0,10
87,1990,1990-12-02,12,28.130,IND,@,PHO,L 17-20,2,2,100.0,1,2,50.0,0,5
88,1990,1990-12-09,13,28.137,IND,,BUF,L 7-31,1,1,100.0,,,,0,1
89,1990,1990-12-16,14,28.144,IND,@,NYJ,W 29-21,2,3,66.7,3,3,100.0,0,11
90,1990,1990-12-22,15,28.150,IND,,WAS,W 35-28,5,5,100.0,,,,0,5
91,1990,1990-12-30,16,28.158,IND,@,MIA,L 17-23,2,2,100.0,1,2,50.0,0,5
92,1991,1991-09-01,1,29.038,IND,,NWE,L 7-16,1,1,100.0,,4,0.0,0,1
93,1991,1991-09-08,2,29.045,IND,@,MIA,L 6-17,,,,2,2,100.0,0,6
94,1991,1991-09-15,3,29.052,IND,@,RAI,L 0-16,,,,,2,0.0,0,0
95,1991,1991-09-22,4,29.059,IND,,DET,L 24-33,3,3,100.0,1,1,100.0,0,6
96,1991,1991-09-29,5,29.066,IND,@,SEA,L 3-31,,,,1,1,100.0,0,3
97,1991,1991-10-06,6,29.073,IND,,PIT,L 3-21,,,,1,2,50.0,0,3
98,1991,1991-10-13,7,29.080,IND,@,BUF,L 6-42,,,,2,2,100.0,0,6
99,1991,1991-10-20,8,29.087,IND,,NYJ,L 6-17,,,,2,3,66.7,0,6
100,1991,1991-11-03,9,29.101,IND,,MIA,L 6-10,,,,2,3,66.7,0,6
101,1991,1991-11-10,10,29.108,IND,@,NYJ,W 28-27,4,4,100.0,,,,0,4
102,1991,1991-11-17,11,29.115,IND,,CHI,L 17-31,2,2,100.0,1,1,100.0,0,5
103,1991,1991-11-24,12,29.122,IND,@,GNB,L 10-14,1,1,100.0,1,2,50.0,0,4
104,1991,1991-12-01,13,29.129,IND,,CLE,L 0-31,,,,,,,,
105,1991,1991-12-08,14,29.136,IND,@,NWE,L 17-23,2,2,100.0,1,2,50.0,0,5
106,1991,1991-12-15,15,29.143,IND,,BUF,L 7-35,1,1,100.0,,,,0,1
107,1991,1991-12-22,16,29.150,IND,@,TAM,L 3-17,,,,1,1,100.0,0,3
108,1992,1992-09-06,1,30.043,IND,,CLE,W 14-3,2,2,100.0,,,,0,2
109,1992,1992-09-13,2,30.050,IND,,HOU,L 10-20,1,1,100.0,1,1,100.0,0,4
110,1992,1992-09-20,3,30.057,IND,@,BUF,L 0-38,,,,,1,0.0,0,0
111,1992,1992-10-04,4,30.071,IND,@,TAM,W 24-14,3,3,100.0,1,1,100.0,0,6
112,1992,1992-10-11,5,30.078,IND,,NYJ,W 6-3,,,,2,5,40.0,0,6
113,1992,1992-10-18,6,30.085,IND,,SDG,L 14-34,2,2,100.0,,1,0.0,0,2
114,1992,1992-10-25,7,30.092,IND,@,MIA,W 31-20,4,4,100.0,1,3,33.3,0,7
115,1992,1992-11-01,8,30.099,IND,@,SDG,L 0-26,,,,,,,,
116,1992,1992-11-08,9,30.106,IND,,MIA,L 0-28,,,,,,,,
117,1992,1992-11-15,10,30.113,IND,,NWE,L 34-37,4,4,100.0,2,4,50.0,0,10
118,1992,1992-11-22,11,30.120,IND,@,PIT,L 14-30,2,2,100.0,,,,0,2
119,1992,1992-11-29,12,30.127,IND,,BUF,W 16-13,1,1,100.0,3,5,60.0,0,10
120,1992,1992-12-06,13,30.134,IND,@,NWE,W 6-0,,,,2,3,66.7,0,6
121,1992,1992-12-13,14,30.141,IND,@,NYJ,W 10-6,1,1,100.0,1,1,100.0,0,4
122,1992,1992-12-20,15,30.148,IND,,PHO,W 16-13,1,1,100.0,3,4,75.0,0,10
123,1992,1992-12-27,16,30.155,IND,@,CIN,W 21-17,3,3,100.0,,,,0,3
124,1993,1993-09-05,1,31.042,IND,,MIA,L 20-24,2,2,100.0,2,3,66.7,0,8
125,1993,1993-09-12,2,31.049,IND,@,CIN,W 9-6,,,,3,4,75.0,0,9
126,1993,1993-09-26,3,31.063,IND,,CLE,W 23-10,2,2,100.0,3,3,100.0,0,11
127,1993,1993-10-03,4,31.070,IND,@,DEN,L 13-35,1,1,100.0,2,2,100.0,0,7
128,1993,1993-10-10,5,31.077,IND,,DAL,L 3-27,,,,1,1,100.0,0,3
129,1993,1993-10-24,6,31.091,IND,@,MIA,L 27-41,3,4,75.0,,1,0.0,0,3
130,1993,1993-10-31,7,31.098,IND,,NWE,W 9-6,,,,3,3,100.0,0,9
131,1993,1993-11-07,8,31.105,IND,@,WAS,L 24-30,3,3,100.0,1,1,100.0,0,6
132,1993,1993-11-14,9,31.112,IND,,NYJ,L 17-31,2,2,100.0,1,1,100.0,0,5
133,1993,1993-11-21,10,31.119,IND,@,BUF,L 9-23,,,,3,3,100.0,0,9
134,1993,1993-11-29,11,31.127,IND,,SDG,L 0-31,,,,,1,0.0,0,0
135,1993,1993-12-05,12,31.133,IND,@,NYJ,W 9-6,,,,3,3,100.0,0,9
136,1993,1993-12-12,13,31.140,IND,@,NYG,L 6-20,,,,2,2,100.0,0,6
137,1993,1993-12-19,14,31.147,IND,,PHI,L 10-20,1,1,100.0,1,1,100.0,0,4
138,1993,1993-12-26,15,31.154,IND,@,NWE,L 0-38,,,,,,,,
139,1993,1994-01-02,16,31.161,IND,,BUF,L 10-30,1,1,100.0,1,2,50.0,0,4
140,1994,1994-09-04,1,32.041,IND,,HOU,W 45-21,6,6,100.0,1,1,100.0,0,9
141,1994,1994-09-11,2,32.048,IND,@,TAM,L 10-24,1,1,100.0,1,1,100.0,0,4
142,1994,1994-09-18,3,32.055,IND,@,PIT,L 21-31,3,3,100.0,,,,0,3
143,1994,1994-09-25,4,32.062,IND,,CLE,L 14-21,2,2,100.0,,1,0.0,0,2
144,1994,1994-10-02,5,32.069,IND,,SEA,W 17-15,2,2,100.0,1,1,100.0,0,5
145,1994,1994-10-09,6,32.076,IND,@,NYJ,L 6-16,,,,2,3,66.7,0,6
146,1994,1994-10-16,7,32.083,IND,@,BUF,W 27-17,3,3,100.0,2,2,100.0,0,9
147,1994,1994-10-23,8,32.090,IND,,WAS,L 27-41,3,3,100.0,2,2,100.0,0,9
148,1994,1994-10-30,9,32.097,IND,,NYJ,W 28-25,4,4,100.0,,,,0,4
149,1994,1994-11-06,10,32.104,IND,@,MIA,L 21-22,3,3,100.0,,1,0.0,0,3
150,1994,1994-11-20,11,32.118,IND,@,CIN,W 17-13,2,2,100.0,1,1,100.0,0,5
151,1994,1994-11-27,12,32.125,IND,,NWE,L 10-12,1,1,100.0,1,2,50.0,0,4
152,1994,1994-12-04,13,32.132,IND,@,SEA,W 31-19,4,4,100.0,1,1,100.0,0,7
153,1994,1994-12-11,14,32.139,IND,@,NWE,L 13-28,1,1,100.0,2,2,100.0,0,7
154,1994,1994-12-18,15,32.146,IND,,MIA,W 10-6,1,1,100.0,1,3,33.3,0,4
155,1994,1994-12-24,16,32.152,IND,,BUF,W 10-9,1,1,100.0,1,3,33.3,0,4
156,1995,1995-11-05,9,33.103,STL,@,NOR,L 10-19,1,1,100.0,1,2,50.0,0,4
157,1995,1995-11-12,10,33.110,STL,,CAR,W 28-17,4,4,100.0,,,,0,4
158,1995,1995-11-19,11,33.117,STL,@,ATL,L 6-31,,,,,,,,
159,1995,1995-11-26,12,33.124,STL,@,SFO,L 13-41,1,2,50.0,,,,0,1
160,1995,1995-12-03,13,33.131,STL,@,NYJ,W 23-20,3,3,100.0,,,,0,3
161,1995,1995-12-10,14,33.138,STL,,BUF,L 27-45,1,1,100.0,4,4,100.0,0,13
162,1995,1995-12-17,15,33.145,STL,,WAS,L 23-35,2,2,100.0,1,2,50.0,0,5
163,1995,1995-12-24,16,33.152,STL,,MIA,L 22-41,1,1,100.0,3,4,75.0,0,10
