ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1979,1979-09-02,1,23.013,SEA,,SDG,L 16-33,0,0,,0,0,0,,0,2,46,23.00,0,1,11,11.00,0,0,0
2,1979,1979-09-09,2,23.020,SEA,@,MIA,L 10-19,3,20,6.67,0,0,0,,0,1,25,25.00,0,1,6,6.00,0,0,0
3,1979,1979-09-16,3,23.027,SEA,,OAK,W 27-10,0,0,,0,0,0,,0,2,32,16.00,0,1,2,2.00,0,0,0
4,1979,1979-09-23,4,23.034,SEA,@,DEN,L 34-37,0,0,,0,0,0,,0,2,53,26.50,0,5,61,12.20,0,0,0
5,1979,1979-09-30,5,23.041,SEA,,KAN,L 6-24,0,0,,0,3,22,7.33,0,3,57,19.00,0,2,10,5.00,0,0,0
6,1979,1979-10-07,6,23.048,SEA,@,SFO,W 35-24,4,16,4.00,0,0,0,,0,2,44,22.00,0,0,0,,0,0,0
7,1979,1979-10-14,7,23.055,SEA,@,SDG,L 10-20,0,0,,0,0,0,,0,1,27,27.00,0,0,0,,0,0,0
8,1979,1979-10-21,8,23.062,SEA,,HOU,W 34-14,8,28,3.50,0,1,4,4.00,0,1,15,15.00,0,0,0,,0,0,0
9,1979,1979-10-29,9,23.070,SEA,@,ATL,W 31-28,0,0,,0,0,0,,0,1,32,32.00,0,0,0,,0,0,0
10,1979,1979-11-04,10,23.076,SEA,,RAM,L 0-24,2,7,3.50,0,0,0,,0,1,30,30.00,0,0,0,,0,0,0
11,1979,1979-11-11,11,23.083,SEA,@,CLE,W 29-24,5,15,3.00,0,3,36,12.00,0,2,30,15.00,0,0,0,,0,0,0
12,1979,1979-11-18,12,23.090,SEA,,NOR,W 38-24,15,65,4.33,0,2,41,20.50,0,4,86,21.50,0,0,0,,0,0,0
13,1979,1979-11-26,13,23.098,SEA,,NYJ,W 30-7,4,8,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
14,1979,1979-12-02,14,23.104,SEA,@,KAN,L 21-37,3,9,3.00,2,4,23,5.75,0,3,56,18.67,0,0,0,,0,2,12
15,1979,1979-12-08,15,23.110,SEA,,DEN,W 28-23,0,0,,0,1,2,2.00,0,4,86,21.50,0,0,0,,0,0,0
16,1979,1979-12-16,16,23.118,SEA,@,OAK,W 29-24,0,0,,0,0,0,,0,2,22,11.00,0,0,0,,0,0,0
17,1980,1980-09-07,1,24.018,SEA,,SDG,L 13-34,3,11,3.67,0,3,23,7.67,0,0,0,,0,0,0,,0,0,0
18,1980,1980-09-14,2,24.025,SEA,@,KAN,W 17-16,9,31,3.44,0,1,11,11.00,0,0,0,,0,0,0,,0,0,0
19,1980,1980-09-21,3,24.032,SEA,,NWE,L 31-37,4,3,0.75,0,2,8,4.00,0,1,11,11.00,0,0,0,,0,0,0
20,1980,1980-09-28,4,24.039,SEA,@,WAS,W 14-0,10,33,3.30,0,0,0,,0,0,0,,0,0,0,,0,0,0
21,1980,1980-10-05,5,24.046,SEA,@,HOU,W 26-7,8,27,3.38,0,1,9,9.00,0,0,0,,0,0,0,,0,0,0
22,1980,1980-10-12,6,24.053,SEA,,CLE,L 3-27,6,37,6.17,0,6,53,8.83,0,0,0,,0,0,0,,0,0,0
23,1980,1980-10-19,7,24.060,SEA,@,NYJ,W 27-17,4,40,10.00,0,1,34,34.00,0,0,0,,0,0,0,,0,0,0
24,1980,1980-10-26,8,24.067,SEA,@,OAK,L 14-33,6,9,1.50,0,1,9,9.00,0,0,0,,0,0,0,,0,0,0
25,1980,1980-11-02,9,24.074,SEA,,PHI,L 20-27,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
26,1980,1980-11-17,11,24.089,SEA,,OAK,L 17-19,2,9,4.50,0,2,35,17.50,0,0,0,,0,0,0,,0,0,0
27,1980,1980-11-23,12,24.095,SEA,@,DEN,L 20-36,6,5,0.83,0,2,18,9.00,0,0,0,,0,0,0,,0,0,0
28,1980,1980-12-07,14,24.109,SEA,,NYG,L 21-27,,,,,,,,,,,,,,,,,,
29,1980,1980-12-13,15,24.115,SEA,@,SDG,L 14-21,0,0,,0,5,20,4.00,0,0,0,,0,0,0,,0,0,0
30,1980,1980-12-21,16,24.123,SEA,,DEN,L 17-25,1,-4,-4.00,0,1,11,11.00,0,0,0,,0,0,0,,0,0,0
31,1981,1981-09-06,1,25.017,SEA,@,CIN,L 21-27,1,15,15.00,0,1,10,10.00,0,0,0,,0,0,0,,0,0,0
32,1981,1981-09-13,2,25.024,SEA,,DEN,W 13-10,0,0,,0,2,8,4.00,0,0,0,,0,0,0,,0,0,0
33,1982,1982-09-12,1,26.023,SFO,,RAI,L 17-23,7,30,4.29,0,3,22,7.33,0,0,0,,0,0,0,,0,0,0
34,1982,1982-09-19,2,26.030,SFO,@,DEN,L 21-24,7,33,4.71,1,4,17,4.25,0,1,15,15.00,0,0,0,,0,1,6
35,1982,1982-11-21,3,26.093,SFO,@,STL,W 31-20,9,19,2.11,1,4,87,21.75,0,0,0,,0,0,0,,0,1,6
36,1982,1982-11-28,4,26.100,SFO,,NOR,L 20-23,8,23,2.88,0,4,65,16.25,1,0,0,,0,0,0,,0,1,6
37,1982,1982-12-02,5,26.104,SFO,@,RAM,W 30-24,14,25,1.79,1,8,102,12.75,2,0,0,,0,0,0,,0,3,18
38,1982,1982-12-11,6,26.113,SFO,,SDG,L 37-41,10,43,4.30,0,5,61,12.20,1,0,0,,0,0,0,,0,1,6
