ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2014,2014-09-07,1,23.254,OAK,@,NYJ,L 14-19,,0.0,0,1
2,2014,2014-09-14,2,23.261,OAK,,HOU,L 14-30,,0.0,3,0
3,2014,2014-09-21,3,23.268,OAK,@,NWE,L 9-16,*,0.0,1,1
4,2014,2014-09-28,4,23.275,OAK,,MIA,L 14-38,*,0.0,1,0
5,2014,2014-10-12,5,23.289,OAK,,SDG,L 28-31,*,0.0,2,1
6,2014,2014-10-19,6,23.296,OAK,,ARI,L 13-24,*,0.0,1,0
7,2014,2014-10-26,7,23.303,OAK,@,CLE,L 13-23,*,,,
8,2014,2014-11-02,8,23.310,OAK,@,SEA,L 24-30,*,0.0,1,1
9,2014,2014-11-09,9,23.317,OAK,,DEN,L 17-41,*,0.0,0,0
10,2014,2014-11-16,10,23.324,OAK,@,SDG,L 6-13,*,0.0,1,0
11,2014,2014-11-20,11,23.328,OAK,,KAN,W 24-20,*,,,
12,2014,2014-11-30,12,23.338,OAK,@,STL,L 0-52,*,,,
13,2014,2014-12-07,13,23.345,OAK,,SFO,W 24-13,*,0.0,3,0
14,2014,2014-12-14,14,23.352,OAK,@,KAN,L 13-31,*,0.0,3,0
15,2014,2014-12-21,15,23.359,OAK,,BUF,W 26-24,*,,,
16,2014,2014-12-28,16,24.001,OAK,@,DEN,L 14-47,*,0.0,0,1
17,2015,2015-09-13,1,24.260,OAK,,CIN,L 13-33,*,0.0,0,0
18,2015,2015-10-04,4,24.281,OAK,@,CHI,L 20-22,,0.0,1,0
19,2015,2015-11-01,7,24.309,OAK,,NYJ,W 34-20,,0.0,1,0
20,2015,2015-11-08,8,24.316,OAK,@,PIT,L 35-38,,0.0,3,0
21,2015,2015-11-15,9,24.323,OAK,,MIN,L 14-30,*,0.0,2,1
22,2015,2015-11-22,10,24.330,OAK,@,DET,L 13-18,*,0.0,1,0
23,2015,2015-11-29,11,24.337,OAK,@,TEN,W 24-21,*,0.0,1,2
24,2015,2015-12-06,12,24.344,OAK,,KAN,L 20-34,*,0.0,1,0
25,2015,2015-12-13,13,24.351,OAK,@,DEN,W 15-12,*,0.0,2,0
26,2015,2015-12-20,14,24.358,OAK,,GNB,L 20-30,*,0.0,1,0
27,2015,2015-12-24,15,24.362,OAK,,SDG,W 23-20,*,0.0,3,0
28,2015,2016-01-03,16,25.007,OAK,@,KAN,L 17-23,*,0.0,3,0
29,2016,2016-09-11,1,25.259,OAK,@,NOR,W 35-34,*,0.0,3,0
30,2016,2016-09-18,2,25.266,OAK,,ATL,L 28-35,*,0.0,1,0
31,2016,2016-09-25,3,25.273,OAK,@,TEN,W 17-10,*,0.0,0,1
32,2016,2016-10-02,4,25.280,OAK,@,BAL,W 28-27,*,0.0,0,0
33,2016,2016-10-09,5,25.287,OAK,,SDG,W 34-31,,0.0,1,0
34,2016,2016-10-16,6,25.294,OAK,,KAN,L 10-26,,0.0,1,1
35,2016,2016-10-23,7,25.301,OAK,@,JAX,W 33-16,,0.0,0,0
36,2016,2016-10-30,8,25.308,OAK,@,TAM,W 30-24,,0.0,1,0
37,2016,2016-11-06,9,25.315,OAK,,DEN,W 30-20,,0.0,0,0
38,2016,2016-11-21,10,25.330,OAK,,HOU,W 27-20,,0.0,1,1
39,2016,2016-11-27,11,25.336,OAK,,CAR,W 35-32,,0.0,1,1
40,2016,2016-12-04,12,25.343,OAK,,BUF,W 38-24,,0.0,0,0
41,2016,2016-12-08,13,25.347,OAK,@,KAN,L 13-21,,0.0,1,0
42,2016,2016-12-18,14,25.357,OAK,@,SDG,W 19-16,,0.0,1,1
43,2016,2016-12-24,15,25.363,OAK,,IND,W 33-25,,0.0,2,0
44,2016,2017-01-01,16,26.005,OAK,@,DEN,L 6-24,,0.0,2,1
45,2017,2017-09-10,1,26.257,OAK,@,TEN,W 26-16,*,0.5,1,1
46,2017,2017-09-17,2,26.264,OAK,,NYJ,W 45-20,*,0.0,0,0
47,2017,2017-09-24,3,26.271,OAK,@,WAS,L 10-27,*,0.0,1,5
48,2017,2017-10-01,4,26.278,OAK,@,DEN,L 10-16,*,0.0,1,0
49,2017,2017-10-08,5,26.285,OAK,,BAL,L 17-30,*,0.0,1,2
50,2017,2017-10-15,6,26.292,OAK,,LAC,L 16-17,*,0.0,4,1
51,2017,2017-10-19,7,26.296,OAK,,KAN,W 31-30,*,0.0,3,4
52,2017,2017-10-29,8,26.306,OAK,@,BUF,L 14-34,*,0.0,5,1
53,2017,2017-11-05,9,26.313,OAK,@,MIA,W 27-24,*,0.0,2,0
54,2017,2017-11-19,10,26.327,OAK,,NWE,L 8-33,*,0.0,1,0
55,2017,2017-11-26,11,26.334,OAK,,DEN,W 21-14,*,0.0,1,0
56,2017,2017-12-03,12,26.341,OAK,,NYG,W 24-17,*,0.0,2,2
57,2017,2017-12-10,13,26.348,OAK,@,KAN,L 15-26,,0.0,1,1
58,2017,2017-12-17,14,26.355,OAK,,DAL,L 17-20,*,0.0,3,2
59,2017,2017-12-25,15,26.363,OAK,@,PHI,L 10-19,*,0.0,0,0
60,2017,2017-12-31,16,27.004,OAK,@,LAC,L 10-30,,0.0,1,2
61,2018,2018-09-10,1,27.257,OAK,,LAR,L 13-33,*,0.0,0,0
