ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1988,1988-09-04,1,22.147,KAN,,CLE,L 3-6,,,,,,,
2,1988,1988-09-11,2,22.154,KAN,@,SEA,L 10-31,,,,,,,
3,1988,1988-09-18,3,22.161,KAN,,DEN,W 20-13,,,,,,,
4,1988,1988-09-25,4,22.168,KAN,,SDG,L 23-24,,0,0,1.0,0,0,0
5,1988,1988-10-02,5,22.175,KAN,@,NYJ,T 17-17,,,,,,,
6,1988,1988-10-09,6,22.182,KAN,@,HOU,L 6-7,,,,,,,
7,1988,1988-10-16,7,22.189,KAN,,RAI,L 17-27,,0,0,1.0,0,0,0
8,1988,1988-10-23,8,22.196,KAN,,DET,L 6-7,,0,0,0.5,0,0,0
9,1988,1988-10-30,9,22.203,KAN,@,RAI,L 10-17,,,,,,,
10,1988,1988-11-06,10,22.210,KAN,@,DEN,L 11-17,,,,,,,
11,1988,1988-11-13,11,22.217,KAN,,CIN,W 31-28,,,,,,,
12,1988,1988-12-11,15,22.245,KAN,@,NYG,L 12-28,,,,,,,
13,1988,1988-12-18,16,22.252,KAN,@,SDG,L 13-24,,,,,,,
14,1989,1989-09-10,1,23.153,KAN,@,DEN,L 20-34,,,,,,,
15,1989,1989-09-17,2,23.160,KAN,,RAI,W 24-19,,0,0,0.5,0,0,0
16,1989,1989-09-24,3,23.167,KAN,@,SDG,L 6-21,,,,,,,
17,1989,1989-10-08,5,23.181,KAN,@,SEA,W 20-16,,0,0,1.0,0,0,0
18,1989,1989-10-15,6,23.188,KAN,@,RAI,L 14-20,,,,,,,
19,1989,1989-10-22,7,23.195,KAN,,DAL,W 36-28,,,,,,,
20,1989,1989-10-29,8,23.202,KAN,@,PIT,L 17-23,,0,0,1.0,0,0,0
21,1989,1989-11-05,9,23.209,KAN,,SEA,W 20-10,,0,0,1.0,0,0,0
22,1989,1989-11-12,10,23.216,KAN,,DEN,L 13-16,,,,,,,
23,1989,1989-11-19,11,23.223,KAN,@,CLE,T 10-10,,0,0,1.0,0,0,0
24,1989,1989-11-26,12,23.230,KAN,,HOU,W 34-0,,,,,,,
25,1989,1989-12-03,13,23.237,KAN,,MIA,W 26-21,,,,,,,
26,1989,1989-12-10,14,23.244,KAN,@,GNB,W 21-3,,0,0,2.0,0,0,0
27,1989,1989-12-17,15,23.251,KAN,,SDG,L 13-20,,,,,,,
28,1989,1989-12-24,16,23.258,KAN,@,MIA,W 27-24,,,,,,,
29,1990,1990-09-09,1,24.152,KAN,,MIN,W 24-21,,0,0,1.0,0,0,0
30,1990,1990-09-17,2,24.160,KAN,@,DEN,L 23-24,,,,,,,
31,1990,1990-09-23,3,24.166,KAN,@,GNB,W 17-3,,,,,,,
32,1990,1990-09-30,4,24.173,KAN,,CLE,W 34-0,,0,0,0.5,0,0,0
33,1990,1990-10-07,5,24.180,KAN,@,IND,L 19-23,,0,0,2.0,0,0,0
34,1990,1990-10-14,6,24.187,KAN,,DET,W 43-24,,,,,,,
35,1990,1990-10-21,7,24.194,KAN,@,SEA,L 7-19,,0,0,1.0,0,0,0
36,1990,1990-11-04,8,24.208,KAN,,RAI,W 9-7,,,,,,,
37,1990,1990-11-11,9,24.215,KAN,,SEA,L 16-17,,0,0,1.0,0,0,0
38,1990,1990-11-18,10,24.222,KAN,,SDG,W 27-10,,,,,,,
39,1990,1990-11-25,11,24.229,KAN,@,RAI,W 27-24,,,,,,,
40,1990,1990-12-02,12,24.236,KAN,@,NWE,W 37-7,,0,0,2.0,0,0,0
41,1990,1990-12-09,13,24.243,KAN,,DEN,W 31-20,,0,0,1.0,0,0,0
42,1990,1990-12-16,14,24.250,KAN,,HOU,L 10-27,,0,0,1.0,0,0,0
43,1990,1990-12-23,15,24.257,KAN,@,SDG,W 24-21,,,,,,,
44,1990,1990-12-29,16,24.263,KAN,@,CHI,W 21-10,,,,,,,
45,1991,1991-09-01,1,25.144,KAN,,ATL,W 14-3,,0,0,1.0,0,0,0
46,1991,1991-09-08,2,25.151,KAN,,NOR,L 10-17,,0,0,2.0,0,0,0
47,1991,1991-09-16,3,25.159,KAN,@,HOU,L 7-17,,0,0,1.0,0,0,0
48,1991,1991-09-22,4,25.165,KAN,,SEA,W 20-13,,,,,,,
49,1991,1991-09-29,5,25.172,KAN,@,SDG,W 14-13,,0,0,1.0,0,0,0
50,1991,1991-10-07,6,25.180,KAN,,BUF,W 33-6,,,,,,,
51,1991,1991-10-13,7,25.186,KAN,,MIA,W 42-7,,,,,,,
52,1991,1991-10-20,8,25.193,KAN,@,DEN,L 16-19,,0,0,1.0,0,0,0
53,1991,1991-10-28,9,25.201,KAN,,RAI,W 24-21,,0,0,1.0,0,0,0
54,1991,1991-11-10,10,25.214,KAN,@,RAM,W 27-20,,,,,,,
55,1991,1991-11-17,11,25.221,KAN,,DEN,L 20-24,,,,,,,
56,1991,1991-11-24,12,25.228,KAN,@,CLE,L 15-20,,0,0,1.0,0,0,0
57,1991,1991-12-01,13,25.235,KAN,@,SEA,W 19-6,,,,,,,
58,1991,1991-12-08,14,25.242,KAN,,SDG,W 20-17,,,,,,,
59,1991,1991-12-14,15,25.248,KAN,@,SFO,L 14-28,,,,,,,
60,1991,1991-12-22,16,25.256,KAN,@,RAI,W 27-21,,,,,,,
61,1992,1992-09-06,1,26.149,KAN,@,SDG,W 24-10,,0,0,1.5,0,0,0
62,1992,1992-09-13,2,26.156,KAN,,SEA,W 26-7,,,,,,,
63,1992,1992-09-20,3,26.163,KAN,@,HOU,L 20-23,,0,0,1.0,0,0,0
64,1992,1992-09-28,4,26.171,KAN,,RAI,W 27-7,,0,0,1.0,0,0,0
65,1992,1992-10-04,5,26.177,KAN,@,DEN,L 19-20,,0,0,3.0,0,0,0
66,1992,1992-10-11,6,26.184,KAN,,PHI,W 24-17,,0,0,2.0,0,0,0
67,1992,1992-10-18,7,26.191,KAN,@,DAL,L 10-17,,,,,,,
68,1992,1992-10-25,8,26.198,KAN,,PIT,L 3-27,,,,,,,
69,1992,1992-11-08,9,26.212,KAN,,SDG,W 16-14,,,,,,,
70,1992,1992-11-15,10,26.219,KAN,,WAS,W 35-16,,0,0,2.0,0,0,0
71,1992,1992-11-22,11,26.226,KAN,@,SEA,W 24-14,,1,6,0.5,1,22,1
72,1992,1992-11-29,12,26.233,KAN,@,NYJ,W 23-7,,,,,,,
73,1992,1992-12-06,13,26.240,KAN,@,RAI,L 7-28,,0,0,1.0,0,0,0
74,1992,1992-12-13,14,26.247,KAN,,NWE,W 27-20,,0,0,1.5,0,0,0
75,1992,1992-12-19,15,26.253,KAN,@,NYG,L 21-35,,,,,,,
76,1992,1992-12-27,16,26.261,KAN,,DEN,W 42-20,,0,0,1.0,0,0,0
77,1993,1993-09-05,1,27.148,KAN,@,TAM,W 27-3,,,,,,,
78,1993,1993-09-12,2,27.155,KAN,@,HOU,L 0-30,,0,0,1.0,0,0,0
79,1993,1993-09-20,3,27.163,KAN,,DEN,W 15-7,,,,,,,
80,1993,1993-10-03,4,27.176,KAN,,RAI,W 24-9,,0,0,4.0,0,0,0
81,1993,1993-10-10,5,27.183,KAN,,CIN,W 17-15,,,,,,,
82,1993,1993-10-17,6,27.190,KAN,@,SDG,W 17-14,,0,0,1.0,0,0,0
83,1993,1993-10-31,7,27.204,KAN,@,MIA,L 10-30,,,,,,,
84,1993,1993-11-08,8,27.212,KAN,,GNB,W 23-16,,0,0,1.0,0,0,0
85,1993,1993-11-14,9,27.218,KAN,@,RAI,W 31-20,,0,0,1.0,0,0,0
86,1993,1993-11-21,10,27.225,KAN,,CHI,L 17-19,,0,0,0.0,1,3,0
87,1993,1993-11-28,11,27.232,KAN,,BUF,W 23-7,,0,0,2.0,0,0,0
88,1993,1993-12-05,12,27.239,KAN,@,SEA,W 31-16,,0,0,1.0,0,0,0
89,1993,1993-12-12,13,27.246,KAN,@,DEN,L 21-27,,0,0,2.0,0,0,0
