ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1993,1993-09-05,1,22.336,DET,,ATL,W 30-13,,,,,,,
2,1993,1993-09-12,2,22.343,DET,@,NWE,W 19-16,,0,0,0.0,1,16,0
3,1993,1993-09-19,3,22.350,DET,@,NOR,L 3-14,,,,,,,
4,1993,1993-09-26,4,22.357,DET,,PHO,W 26-20,,,,,,,
5,1993,1993-10-03,5,22.364,DET,@,TAM,L 10-27,,,,,,,
6,1993,1993-10-17,6,23.013,DET,,SEA,W 30-10,,,,,,,
7,1993,1993-10-24,7,23.020,DET,@,RAM,W 16-13,,,,,,,
8,1993,1993-10-31,8,23.027,DET,@,MIN,W 30-27,,,,,,,
9,1993,1993-11-07,9,23.034,DET,,TAM,W 23-0,,,,,,,
10,1993,1993-11-21,10,23.048,DET,@,GNB,L 17-26,,,,,,,
11,1993,1993-11-25,11,23.052,DET,,CHI,L 6-10,,,,,,,
12,1993,1993-12-05,12,23.062,DET,,MIN,L 0-13,,,,,,,
13,1993,1993-12-12,13,23.069,DET,@,PHO,W 21-14,,0,0,0.0,1,3,0
14,1993,1993-12-19,14,23.076,DET,,SFO,L 17-55,,,,,,,
15,1993,1993-12-26,15,23.083,DET,@,CHI,W 20-14,,,,,,,
16,1993,1994-01-02,16,23.090,DET,,GNB,W 30-20,,,,,,,
17,1994,1994-09-04,1,23.335,DET,,ATL,W 31-28,,,,,,,
18,1994,1994-09-11,2,23.342,DET,@,MIN,L 3-10,,,,,,,
19,1994,1994-09-19,3,23.350,DET,@,DAL,W 20-17,,,,,,,
20,1994,1994-09-25,4,23.356,DET,,NWE,L 17-23,,,,,,,
21,1994,1994-10-02,5,23.363,DET,@,TAM,L 14-24,,,,,,,
22,1994,1994-10-09,6,24.005,DET,,SFO,L 21-27,,,,,,,
23,1994,1994-10-23,7,24.019,DET,,CHI,W 21-16,,0,0,0.0,1,14,0
24,1994,1994-11-13,10,24.040,DET,,TAM,W 14-9,,,,,,,
25,1994,1994-11-20,11,24.047,DET,@,CHI,L 10-20,,,,,,,
26,1994,1994-11-24,12,24.051,DET,,BUF,W 35-21,,,,,,,
27,1994,1994-12-04,13,24.061,DET,,GNB,W 34-31,,,,,,,
28,1994,1994-12-10,14,24.067,DET,@,NYJ,W 18-7,,,,,,,
29,1994,1994-12-17,15,24.074,DET,,MIN,W 41-19,,,,,,,
30,1994,1994-12-25,16,24.082,DET,@,MIA,L 20-27,,,,,,,
31,1995,1995-09-03,1,24.334,DET,@,PIT,L 20-23,,0,0,0.0,1,21,0
32,1995,1995-09-10,2,24.341,DET,@,MIN,L 10-20,,,,,,,
33,1995,1995-09-17,3,24.348,DET,,ARI,L 17-20,,,,,,,
34,1995,1995-09-25,4,24.356,DET,,SFO,W 27-24,,,,,,,
35,1995,1995-10-08,5,25.004,DET,,CLE,W 38-20,,,,,,,
36,1995,1995-10-15,6,25.011,DET,@,GNB,L 21-30,,,,,,,
37,1995,1995-10-22,7,25.018,DET,@,WAS,L 30-36,,,,,,,
38,1995,1995-10-29,8,25.025,DET,,GNB,W 24-16,,,,,,,
39,1995,1995-11-05,9,25.032,DET,@,ATL,L 22-34,,,,,,,
40,1995,1995-11-12,10,25.039,DET,,TAM,W 27-24,,,,,,,
41,1995,1995-11-19,11,25.046,DET,@,CHI,W 24-17,,,,,,,
42,1995,1995-11-23,12,25.050,DET,,MIN,W 44-38,,,,,,,
43,1995,1995-12-04,13,25.061,DET,,CHI,W 27-7,,,,,,,
44,1995,1995-12-10,14,25.067,DET,@,HOU,W 24-17,,,,,,,
45,1995,1995-12-17,15,25.074,DET,,JAX,W 44-0,,0,0,0.0,1,5,0
46,1995,1995-12-23,16,25.080,DET,@,TAM,W 37-10,,,,,,,
47,1996,1996-09-01,1,25.333,DET,@,MIN,L 13-17,,,,,,,
48,1996,1996-09-08,2,25.340,DET,,TAM,W 21-6,,,,,,,
49,1996,1996-09-15,3,25.347,DET,@,PHI,L 17-24,,,,,,,
50,1996,1996-09-22,4,25.354,DET,,CHI,W 35-16,,0,0,0.0,1,15,0
51,1996,1996-09-29,5,25.361,DET,@,TAM,W 27-0,,0,0,0.0,1,1,0
52,1996,1996-10-06,6,26.002,DET,,ATL,W 28-24,,0,0,0.0,1,0,0
53,1996,1996-10-13,7,26.009,DET,@,OAK,L 21-37,,,,,,,
54,1996,1996-10-27,8,26.023,DET,,NYG,L 7-35,,0,0,0.0,1,-2,0
55,1996,1996-11-03,9,26.030,DET,@,GNB,L 18-28,,0,0,0.0,1,0,0
56,1996,1996-11-11,10,26.038,DET,@,SDG,L 21-27,,,,,,,
57,1996,1996-11-17,11,26.044,DET,,SEA,W 17-16,,,,,,,
58,1996,1996-11-24,12,26.051,DET,@,CHI,L 14-31,,,,,,,
59,1996,1996-11-28,13,26.055,DET,,KAN,L 24-28,,,,,,,
60,1996,1996-12-08,14,26.065,DET,,MIN,L 22-24,,,,,,,
61,1996,1996-12-15,15,26.072,DET,,GNB,L 3-31,,,,,,,
62,1996,1996-12-23,16,26.080,DET,@,SFO,L 14-24,,,,,,,
63,1997,1997-08-31,1,26.331,STL,,NOR,W 38-24,,,,,,,
64,1997,1997-09-07,2,26.338,STL,,SFO,L 12-15,,0,0,0.0,2,21,0
65,1997,1997-09-14,3,26.345,STL,@,DEN,L 14-35,,0,0,0.0,1,0,0
66,1997,1997-09-21,4,26.352,STL,,NYG,W 13-3,,,,,,,
67,1997,1997-09-28,5,26.359,STL,@,OAK,L 17-35,,0,0,0.0,1,7,0
68,1997,1997-10-12,6,27.008,STL,@,SFO,L 10-30,,1,6,0.0,1,75,1
69,1997,1997-10-19,7,27.015,STL,,SEA,L 9-17,,0,0,0.0,1,0,0
70,1997,1997-10-26,8,27.022,STL,,KAN,L 20-28,,,,,,,
71,1997,1997-11-02,9,27.029,STL,@,ATL,L 31-34,,,,,,,
72,1997,1997-11-09,10,27.036,STL,@,GNB,L 7-17,,0,0,0.0,1,0,0
73,1997,1997-11-16,11,27.043,STL,,ATL,L 21-27,,0,0,0.0,1,4,0
74,1997,1997-11-23,12,27.050,STL,,CAR,L 10-16,,,,,,,
75,1997,1997-11-30,13,27.057,STL,@,WAS,W 23-20,,,,,,,
76,1997,1997-12-07,14,27.064,STL,@,NOR,W 34-27,,,,,,,
77,1997,1997-12-14,15,27.071,STL,,CHI,L 10-13,,0,0,0.0,1,20,0
78,1997,1997-12-20,16,27.077,STL,@,CAR,W 30-18,,,,,,,
79,1998,1998-09-06,1,27.337,STL,,NOR,L 17-24,,,,,,,
80,1998,1998-09-13,2,27.344,STL,,MIN,L 31-38,,,,,,,
81,1998,1998-09-20,3,27.351,STL,@,BUF,W 34-33,,,,,,,
82,1998,1998-09-27,4,27.358,STL,,ARI,L 17-20,,,,,,,
83,1998,1998-10-11,5,28.007,STL,,NYJ,W 30-10,,,,,,,
84,1998,1998-10-18,6,28.014,STL,@,MIA,L 0-14,,,,,,,
85,1998,1998-10-25,7,28.021,STL,,SFO,L 10-28,,,,,,,
86,1998,1998-11-01,8,28.028,STL,@,ATL,L 15-37,,1,6,0.0,1,37,1
87,1998,1998-11-08,9,28.035,STL,@,CHI,W 20-12,,,,,,,
88,1998,1998-11-15,10,28.042,STL,@,NOR,L 3-24,,,,,,,
89,1998,1998-11-22,11,28.049,STL,,CAR,L 20-24,,,,,,,
90,1998,1998-11-29,12,28.056,STL,,ATL,L 10-21,,,,,,,
91,1998,1998-12-03,13,28.060,STL,@,PHI,L 14-17,,,,,,,
92,1998,1998-12-13,14,28.070,STL,,NWE,W 32-18,,,,,,,
93,1998,1998-12-20,15,28.077,STL,@,CAR,L 13-20,,,,,,,
94,1998,1998-12-27,16,28.084,STL,@,SFO,L 19-38,,,,,,,
95,1999,1999-09-12,1,28.343,CLE,,PIT,L 0-43,,,,,,,
96,1999,1999-09-19,2,28.350,CLE,@,TEN,L 9-26,,,,,,,
97,1999,1999-09-26,3,28.357,CLE,@,BAL,L 10-17,*,,,,,,
98,1999,1999-10-03,4,28.364,CLE,,NWE,L 7-19,*,,,,,,
99,1999,1999-10-10,5,29.006,CLE,,CIN,L 17-18,*,0,0,1.0,0,0,0
100,1999,1999-10-17,6,29.013,CLE,@,JAX,L 7-24,*,,,,,,
101,1999,1999-10-24,7,29.020,CLE,@,STL,L 3-34,*,,,,,,
102,1999,1999-10-31,8,29.027,CLE,@,NOR,W 21-16,*,,,,,,
103,1999,1999-11-07,9,29.034,CLE,,BAL,L 9-41,*,,,,,,
104,1999,1999-11-14,10,29.041,CLE,@,PIT,W 16-15,*,,,,,,
105,1999,1999-11-21,11,29.048,CLE,,CAR,L 17-31,*,,,,,,
106,1999,1999-11-28,12,29.055,CLE,,TEN,L 21-33,*,,,,,,
107,1999,1999-12-05,13,29.062,CLE,@,SDG,L 10-23,*,,,,,,
108,1999,1999-12-12,14,29.069,CLE,@,CIN,L 28-44,*,,,,,,
109,1999,1999-12-19,15,29.076,CLE,,JAX,L 14-24,*,,,,,,
110,1999,1999-12-26,16,29.083,CLE,,IND,L 28-29,*,,,,,,
111,2000,2000-09-03,1,29.335,DAL,,PHI,L 14-41,*,,,,,,
112,2000,2000-09-10,2,29.342,DAL,@,ARI,L 31-32,*,,,,,,
113,2000,2000-09-18,3,29.350,DAL,@,WAS,W 27-21,*,,,,,,
114,2000,2000-09-24,4,29.356,DAL,,SFO,L 24-41,*,,,,,,
115,2000,2000-10-01,5,29.363,DAL,@,CAR,W 16-13,,,,,,,
116,2000,2000-10-15,6,30.011,DAL,@,NYG,L 14-19,*,,,,,,
117,2000,2000-10-22,7,30.018,DAL,,ARI,W 48-7,*,,,,,,
118,2000,2000-10-29,8,30.025,DAL,,JAX,L 17-23,*,,,,,,
119,2000,2000-11-05,9,30.032,DAL,@,PHI,L 13-16,*,,,,,,
120,2000,2000-11-12,10,30.039,DAL,,CIN,W 23-6,,,,,,,
121,2000,2000-11-19,11,30.046,DAL,@,BAL,L 0-27,,,,,,,
122,2000,2000-11-23,12,30.050,DAL,,MIN,L 15-27,,,,,,,
123,2000,2000-12-03,13,30.060,DAL,@,TAM,L 7-27,*,,,,,,
124,2000,2000-12-10,14,30.067,DAL,,WAS,W 32-13,,0,0,0.0,1,0,0
125,2000,2000-12-17,15,30.074,DAL,,NYG,L 13-17,*,,,,,,
126,2000,2000-12-25,16,30.082,DAL,@,TEN,L 0-31,*,0,0,0.0,1,4,0
127,2001,2001-09-09,1,30.340,SDG,,WAS,W 30-3,*,0,0,0.0,1,12,0
128,2001,2001-09-23,2,30.354,SDG,@,DAL,W 32-21,*,0,0,0.0,2,32,0
129,2001,2001-09-30,3,30.361,SDG,,CIN,W 28-14,*,0,0,0.0,2,8,0
130,2001,2001-10-07,4,31.003,SDG,@,CLE,L 16-20,*,,,,,,
131,2001,2001-10-14,5,31.010,SDG,@,NWE,L 26-29,*,,,,,,
132,2001,2001-10-21,6,31.017,SDG,,DEN,W 27-10,*,0,0,0.0,1,0,0
133,2001,2001-10-28,7,31.024,SDG,,BUF,W 27-24,*,,,,,,
134,2001,2001-11-04,8,31.031,SDG,,KAN,L 20-25,*,,,,,,
135,2001,2001-11-11,9,31.038,SDG,@,DEN,L 16-26,*,,,,,,
136,2001,2001-11-18,10,31.045,SDG,@,OAK,L 24-34,*,0,0,0.0,1,3,0
137,2001,2001-11-25,11,31.052,SDG,,ARI,L 17-20,*,,,,,,
138,2001,2001-12-02,12,31.059,SDG,@,SEA,L 10-13,*,,,,,,
139,2001,2001-12-09,13,31.066,SDG,@,PHI,L 14-24,*,,,,,,
140,2001,2001-12-15,14,31.072,SDG,,OAK,L 6-13,*,,,,,,
141,2001,2001-12-23,15,31.080,SDG,@,KAN,L 17-20,*,0,0,0.0,1,0,0
142,2001,2001-12-30,16,31.087,SDG,,SEA,L 22-25,*,,,,,,
143,2002,2002-09-08,1,31.339,SDG,@,CIN,W 34-6,*,,,,,,
144,2002,2002-09-15,2,31.346,SDG,,HOU,W 24-3,*,,,,,,
145,2002,2002-09-22,3,31.353,SDG,@,ARI,W 23-15,*,,,,,,
146,2002,2002-09-29,4,31.360,SDG,,NWE,W 21-14,*,0,0,0.0,1,16,0
147,2002,2002-10-06,5,32.002,SDG,@,DEN,L 9-26,*,,,,,,
148,2002,2002-10-13,6,32.009,SDG,,KAN,W 35-34,*,,,,,,
149,2002,2002-10-20,7,32.016,SDG,@,OAK,W 27-21,*,,,,,,
150,2002,2002-11-03,8,32.030,SDG,,NYJ,L 13-44,*,,,,,,
