ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1969,1969-09-21,1,22.262,DAL,,STL,W 24-3,18,70,3.89,0,0,0,,0,1,1,100.00,53,1,0,158.3,0,0,53.00,73.00,0,0,,0,0,0
2,1969,1969-09-28,2,22.269,DAL,@,NOR,W 21-17,23,138,6.00,2,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
3,1969,1969-10-05,3,22.276,DAL,@,PHI,W 38-7,10,91,9.10,1,3,71,23.67,0,1,1,100.00,44,0,0,118.7,0,0,44.00,44.00,0,0,,0,1,6
4,1969,1969-10-12,4,22.283,DAL,@,ATL,W 24-17,13,50,3.85,0,3,21,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
5,1969,1969-10-19,5,22.290,DAL,,PHI,W 49-14,16,63,3.94,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
6,1969,1969-10-27,6,22.298,DAL,,NYG,W 25-3,23,84,3.65,0,2,-2,-1.00,0,1,1,100.00,40,1,0,158.3,0,0,40.00,60.00,0,0,,0,0,0
7,1969,1969-11-02,7,22.304,DAL,@,CLE,L 10-42,12,52,4.33,1,2,21,10.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
8,1969,1969-11-09,8,22.311,DAL,,NOR,W 33-17,13,109,8.38,1,2,29,14.50,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,1,6
9,1969,1969-11-16,9,22.318,DAL,@,WAS,W 41-28,27,150,5.56,2,2,35,17.50,0,0,0,,0,0,0,,0,0,,,3,100,33.33,0,2,12
10,1969,1969-11-27,11,22.329,DAL,,SFO,T 24-24,4,-2,-0.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
11,1969,1969-12-07,12,22.339,DAL,@,PIT,W 10-7,15,23,1.53,0,2,20,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
12,1969,1969-12-13,13,22.345,DAL,,BAL,W 27-10,12,41,3.42,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
13,1969,1969-12-21,14,22.353,DAL,,WAS,W 20-10,18,73,4.06,1,2,32,16.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
14,1970,1970-09-20,1,23.261,DAL,@,PHI,W 17-7,25,117,4.68,0,1,2,2.00,0,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
15,1970,1970-09-27,2,23.268,DAL,,NYG,W 28-10,16,60,3.75,1,3,26,8.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
16,1970,1970-10-04,3,23.275,DAL,@,STL,L 7-20,17,69,4.06,1,1,18,18.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
17,1970,1970-10-11,4,23.282,DAL,,ATL,W 13-0,29,117,4.03,0,0,0,,0,1,1,100.00,12,0,0,116.7,0,0,12.00,12.00,0,0,,0,0,0
