ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2015,2015-09-27,3,22.184,NWE,,JAX,W 51-17,,0,0,0.0,2,1,0,0,0
2,2015,2015-10-11,4,22.198,NWE,@,DAL,W 30-6,,0,0,0.0,1,0,0,0,0
3,2015,2015-10-18,5,22.205,NWE,@,IND,W 34-27,,0,0,0.0,1,0,0,0,0
4,2015,2015-10-25,6,22.212,NWE,,NYJ,W 30-23,,0,0,0.0,2,1,0,0,0
5,2015,2015-10-29,7,22.216,NWE,,MIA,W 36-7,*,0,0,0.0,5,0,0,0,0
6,2015,2015-11-08,8,22.226,NWE,,WAS,W 27-10,*,0,0,0.0,2,1,0,0,0
7,2015,2015-11-15,9,22.233,NWE,@,NYG,W 27-26,,0,0,0.0,3,1,0,0,0
8,2015,2015-12-13,13,22.261,NWE,@,HOU,W 27-6,,0,0,0.0,0,0,0,0,0
9,2015,2015-12-20,14,22.268,NWE,,TEN,W 33-16,,0,0,0.0,0,0,0,0,0
10,2015,2015-12-27,15,22.275,NWE,@,NYJ,L 20-26,,0,0,0.0,1,0,0,0,0
11,2016,2016-09-11,1,23.168,NWE,@,ARI,W 23-21,,0,0,0.0,0,0,0,0,0
12,2016,2016-09-18,2,23.175,NWE,,MIA,W 31-24,*,0,0,0.0,2,0,0,0,0
13,2016,2016-09-22,3,23.179,NWE,,HOU,W 27-0,,0,0,0.0,0,0,0,0,0
14,2016,2016-10-02,4,23.189,NWE,,BUF,L 0-16,,0,0,0.0,1,0,0,0,0
15,2016,2016-10-23,7,23.210,NWE,@,PIT,W 27-16,,0,0,0.0,2,0,0,0,0
16,2016,2016-10-30,8,23.217,NWE,@,BUF,W 41-25,,0,0,0.0,1,0,0,0,0
17,2016,2016-11-13,9,23.231,NWE,,SEA,L 24-31,,0,0,0.0,2,0,0,0,0
18,2016,2016-12-12,13,23.260,NWE,,BAL,W 30-23,,0,0,0.0,0,0,0,0,0
19,2016,2016-12-18,14,23.266,NWE,@,DEN,W 16-3,,0,0,0.0,0,0,0,0,0
20,2016,2017-01-01,16,23.280,NWE,@,MIA,W 35-14,,0,0,0.0,0,0,0,0,0
21,2017,2017-09-10,1,24.167,SEA,@,GNB,L 9-17,,0,0,0.0,2,0,0,0,0
22,2017,2017-09-17,2,24.174,SEA,,SFO,W 12-9,,0,0,0.0,0,0,0,0,0
23,2017,2017-09-24,3,24.181,SEA,@,TEN,L 27-33,,0,0,0.0,0,0,0,0,0
24,2017,2017-10-01,4,24.188,SEA,,IND,W 46-18,,1,6,0.0,1,0,1,28,1
25,2017,2017-10-08,5,24.195,SEA,@,LAR,W 16-10,*,0,0,0.0,2,0,0,0,0
26,2017,2017-10-22,6,24.209,SEA,@,NYG,W 24-7,,0,0,0.0,4,0,0,0,0
27,2017,2017-10-29,7,24.216,SEA,,HOU,W 41-38,*,0,0,0.5,0,1,0,0,0
28,2017,2017-11-05,8,24.223,SEA,,WAS,L 14-17,,0,0,0.0,3,3,0,0,0
29,2017,2017-11-09,9,24.227,SEA,@,ARI,W 22-16,,0,0,0.0,3,1,0,0,0
30,2017,2017-11-20,10,24.238,SEA,,ATL,L 31-34,,0,0,0.0,1,0,0,0,0
31,2017,2017-11-26,11,24.244,SEA,@,SFO,W 24-13,,0,0,0.0,3,0,0,0,0
32,2017,2017-12-03,12,24.251,SEA,,PHI,W 24-10,*,0,0,1.0,2,1,0,0,0
33,2017,2017-12-10,13,24.258,SEA,@,JAX,L 24-30,,0,0,0.0,1,1,0,0,0
34,2017,2017-12-17,14,24.265,SEA,,LAR,L 7-42,*,0,0,0.0,0,1,0,0,0
35,2017,2017-12-24,15,24.272,SEA,@,DAL,W 21-12,*,1,6,0.0,2,1,1,30,1
36,2017,2017-12-31,16,24.279,SEA,,ARI,L 24-26,,0,0,0.0,1,1,0,0,0
37,2018,2018-09-09,1,25.166,SEA,@,DEN,L 24-27,,0,0,0.0,1,0,0,0,0
38,2018,2018-09-17,2,25.174,SEA,@,CHI,L 17-24,,0,0,0.0,1,1,0,0,0
39,2018,2018-09-23,3,25.180,SEA,,DAL,W 24-13,,0,0,0.0,1,0,0,0,0
