ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,1997,1997-09-14,3,22.290,NYJ,@,NWE,L 24-27,,0,0,,0,,,
2,1997,1997-09-21,4,22.297,NYJ,,OAK,W 23-22,,0,0,,0,,,
3,1997,1997-09-28,5,22.304,NYJ,@,CIN,W 31-14,,0,0,,0,,,
4,1997,1997-10-05,6,22.311,NYJ,@,IND,W 16-12,,0,0,,0,,,
5,1997,1997-10-12,7,22.318,NYJ,,MIA,L 20-31,,0,0,,0,,,
6,1997,1997-10-19,8,22.325,NYJ,,NWE,W 24-19,,0,0,,0,0.5,,
7,1997,1997-11-02,9,22.339,NYJ,,BAL,W 19-16,,1,1,1.00,0,0.0,,
8,1997,1997-11-09,10,22.346,NYJ,@,MIA,L 17-24,,0,0,,0,1.0,,
9,1997,1997-11-16,11,22.353,NYJ,@,CHI,W 23-15,,0,0,,0,,,
10,1997,1997-11-23,12,22.360,NYJ,,MIN,W 23-21,,0,0,,0,,,
11,1997,1997-12-07,14,23.009,NYJ,,IND,L 14-22,,0,0,,0,,,
12,1997,1997-12-14,15,23.016,NYJ,,TAM,W 31-0,,0,0,,0,1.0,,
13,1997,1997-12-21,16,23.023,NYJ,@,DET,L 10-13,,0,0,,0,1.0,,
14,1998,1998-09-06,1,23.282,NYJ,@,SFO,L 30-36,,,,,,,,
15,1998,1998-09-20,3,23.296,NYJ,,IND,W 44-6,,,,,,,,
16,1998,1998-10-04,4,23.310,NYJ,,MIA,W 20-9,,,,,,,,
17,1998,1998-10-11,5,23.317,NYJ,@,STL,L 10-30,,,,,,,,
18,1998,1998-10-19,6,23.325,NYJ,@,NWE,W 24-14,,,,,,,,
19,1998,1998-10-25,7,23.331,NYJ,,ATL,W 28-3,,0,0,,0,1.0,,
20,1998,1998-11-01,8,23.338,NYJ,@,KAN,W 20-17,,,,,,,,
21,1998,1998-11-08,9,23.345,NYJ,,BUF,W 34-12,,,,,,,,
22,1998,1998-11-15,10,23.352,NYJ,@,IND,L 23-24,,,,,,,,
23,1998,1998-11-22,11,23.359,NYJ,@,TEN,W 24-3,,0,0,,0,1.5,,
24,1998,1998-11-29,12,24.001,NYJ,,CAR,W 48-21,,0,0,,0,0.5,,
25,1998,1998-12-06,13,24.008,NYJ,,SEA,W 32-31,,,,,,,,
26,1998,1998-12-13,14,24.015,NYJ,@,MIA,W 21-16,,0,0,,0,1.0,,
27,1998,1998-12-19,15,24.021,NYJ,@,BUF,W 17-10,,,,,,,,
28,1998,1998-12-27,16,24.029,NYJ,,NWE,W 31-10,,,,,,,,
29,1999,1999-09-12,1,24.288,NYJ,,NWE,L 28-30,*,,,,,,,
30,1999,1999-10-11,5,24.317,NYJ,,JAX,L 6-16,*,,,,,,,
31,1999,1999-10-17,6,24.323,NYJ,,IND,L 13-16,*,,,,,,,
32,1999,1999-10-24,7,24.330,NYJ,@,OAK,L 23-24,*,,,,,,,
33,1999,1999-11-07,8,24.344,NYJ,,ARI,W 12-7,*,,,,,,,
34,1999,1999-11-15,9,24.352,NYJ,@,NWE,W 24-17,*,,,,,,,
35,1999,1999-11-21,10,24.358,NYJ,,BUF,W 17-7,*,,,,,,,
36,1999,1999-12-27,15,25.029,NYJ,@,MIA,W 38-31,*,,,,,,,
37,1999,2000-01-02,16,25.035,NYJ,,SEA,W 19-9,*,0,0,,0,1.0,,
38,2000,2000-09-03,1,25.280,NYJ,@,GNB,W 20-16,*,,,,,,,
39,2000,2000-09-11,2,25.288,NYJ,,NWE,W 20-19,*,,,,,,,
40,2000,2000-09-17,3,25.294,NYJ,,BUF,W 27-14,,,,,,,,
41,2000,2000-09-24,4,25.301,NYJ,@,TAM,W 21-17,*,,,,,,,
42,2000,2000-10-15,6,25.322,NYJ,@,NWE,W 34-17,*,0,0,,0,1.0,,
43,2000,2000-10-23,7,25.330,NYJ,,MIA,W 40-37,*,,,,,,,
44,2000,2000-10-29,8,25.336,NYJ,@,BUF,L 20-23,*,,,,,,,
45,2000,2000-11-05,9,25.343,NYJ,,DEN,L 23-30,*,,,,,,,
46,2000,2000-11-12,10,25.350,NYJ,@,IND,L 15-23,*,,,,,,,
47,2000,2000-11-19,11,25.357,NYJ,@,MIA,W 20-3,*,,,,,,,
48,2000,2000-11-26,12,25.364,NYJ,,CHI,W 17-10,,,,,,,,
49,2000,2000-12-03,13,26.005,NYJ,,IND,W 27-17,,,,,,,,
50,2000,2000-12-10,14,26.012,NYJ,@,OAK,L 7-31,,,,,,,,
51,2000,2000-12-17,15,26.019,NYJ,,DET,L 7-10,,,,,,,,
52,2000,2000-12-24,16,26.026,NYJ,@,BAL,L 20-34,,,,,,,,
53,2002,2002-09-08,1,27.284,NYJ,@,BUF,W 37-31,*,0,0,,0,1.5,,
54,2002,2002-09-15,2,27.291,NYJ,,NWE,L 7-44,*,,,,,,,
55,2002,2002-09-22,3,27.298,NYJ,@,MIA,L 3-30,*,0,0,,0,0.5,,
56,2002,2002-09-29,4,27.305,NYJ,@,JAX,L 3-28,*,,,,,,,
57,2002,2002-10-06,5,27.312,NYJ,,KAN,L 25-29,*,,,,,,,
58,2002,2002-10-20,6,27.326,NYJ,,MIN,W 20-7,*,,,,,,,
59,2002,2002-10-27,7,27.333,NYJ,,CLE,L 21-24,*,,,,,,,
60,2002,2002-11-03,8,27.340,NYJ,@,SDG,W 44-13,*,,,,,,,
61,2002,2002-11-10,9,27.347,NYJ,,MIA,W 13-10,*,,,,,,,
62,2002,2002-11-17,10,27.354,NYJ,@,DET,W 31-14,*,,,,,,,
63,2002,2002-11-24,11,27.361,NYJ,,BUF,W 31-13,*,,,,,,,
64,2002,2002-12-02,12,28.004,NYJ,@,OAK,L 20-26,*,0,0,,0,1.0,,
65,2002,2002-12-08,13,28.010,NYJ,,DEN,W 19-13,*,,,,,,,
66,2002,2002-12-15,14,28.017,NYJ,@,CHI,L 13-20,*,,,,,,,
67,2002,2002-12-22,15,28.024,NYJ,@,NWE,W 30-17,*,,,,,,,
68,2002,2002-12-29,16,28.031,NYJ,,GNB,W 42-17,*,,,,,,,
69,2003,2003-09-04,1,28.280,NYJ,@,WAS,L 13-16,*,,,,,,,
70,2003,2003-09-14,2,28.290,NYJ,,MIA,L 10-21,*,,,,,,,
71,2003,2003-09-21,3,28.297,NYJ,@,NWE,L 16-23,*,,,,,,,
72,2003,2003-09-28,4,28.304,NYJ,,DAL,L 6-17,*,0,0,,0,0.5,,
73,2003,2003-10-12,5,28.318,NYJ,,BUF,W 30-3,*,0,0,,0,2.0,,
74,2003,2003-10-19,6,28.325,NYJ,@,HOU,W 19-14,*,,,,,,,
75,2003,2003-10-26,7,28.332,NYJ,@,PHI,L 17-24,*,0,0,,0,0.5,,
76,2003,2003-11-02,8,28.339,NYJ,,NYG,L 28-31,*,,,,,,,
77,2003,2003-11-09,9,28.346,NYJ,@,OAK,W 27-24,*,,,,,,,
78,2003,2003-11-16,10,28.353,NYJ,@,IND,L 31-38,*,,,,,,,
79,2003,2003-11-23,11,28.360,NYJ,,JAX,W 13-10,*,,,,,,,
80,2003,2003-12-01,12,29.003,NYJ,,TEN,W 24-17,*,,,,,,,
81,2003,2003-12-07,13,29.009,NYJ,@,BUF,L 6-17,*,0,0,,0,1.0,,
82,2003,2003-12-14,14,29.016,NYJ,,PIT,W 6-0,*,,,,,,,
83,2003,2003-12-20,15,29.022,NYJ,,NWE,L 16-21,*,,,,,,,
84,2003,2003-12-28,16,29.030,NYJ,@,MIA,L 21-23,*,0,0,,0,0.5,,
85,2004,2004-09-12,1,29.289,NYJ,,CIN,W 31-24,*,,,,,,,
86,2004,2004-09-19,2,29.296,NYJ,@,SDG,W 34-28,*,,,,,,,
87,2004,2004-10-03,3,29.310,NYJ,@,MIA,W 17-9,,0,0,,0,1.0,,
88,2004,2004-10-10,4,29.317,NYJ,,BUF,W 16-14,*,,,,,,,
89,2004,2004-10-17,5,29.324,NYJ,,SFO,W 22-14,*,0,0,,0,0.5,,
90,2004,2004-10-24,6,29.331,NYJ,@,NWE,L 7-13,*,,,,,,,
91,2004,2004-11-01,7,29.339,NYJ,,MIA,W 41-14,*,0,0,,0,2.0,,
92,2004,2004-11-07,8,29.345,NYJ,@,BUF,L 17-22,*,,,,,,,
93,2004,2004-11-14,9,29.352,NYJ,,BAL,L 17-20,*,,,,,,,
94,2004,2004-11-21,10,29.359,NYJ,@,CLE,W 10-7,*,,,,,,,
95,2004,2004-11-28,11,30.000,NYJ,@,ARI,W 13-3,*,,,,,,,
96,2004,2004-12-05,12,30.007,NYJ,,HOU,W 29-7,*,,,,,,,
97,2004,2004-12-12,13,30.014,NYJ,@,PIT,L 6-17,*,,,,,,,
98,2004,2004-12-19,14,30.021,NYJ,,SEA,W 37-14,*,,,,,,,
99,2004,2004-12-26,15,30.028,NYJ,,NWE,L 7-23,,,,,,,,
100,2004,2005-01-02,16,30.035,NYJ,@,STL,L 29-32,*,,,,,,,
101,2005,2005-09-11,1,30.287,DAL,@,SDG,W 28-24,,,,,,,,
102,2005,2005-09-19,2,30.295,DAL,,WAS,L 13-14,,,,,,,,
103,2005,2005-09-25,3,30.301,DAL,@,SFO,W 34-31,,,,,,,,
104,2005,2005-10-02,4,30.308,DAL,@,OAK,L 13-19,,,,,,,,
105,2005,2005-10-09,5,30.315,DAL,,PHI,W 33-10,,,,,,,,
106,2005,2005-10-16,6,30.322,DAL,,NYG,W 16-13,,,,,,,,
107,2005,2005-10-23,7,30.329,DAL,@,SEA,L 10-13,,,,,,,,
108,2005,2005-10-30,8,30.336,DAL,,ARI,W 34-13,,,,,,,,
109,2005,2005-11-14,9,30.351,DAL,@,PHI,W 21-20,,,,,,,,
110,2005,2005-11-20,10,30.357,DAL,,DET,W 20-7,,,,,,,,
111,2005,2005-11-24,11,30.361,DAL,,DEN,L 21-24,,,,,,,,
112,2005,2005-12-04,12,31.006,DAL,@,NYG,L 10-17,*,0,0,,0,1.0,,
113,2005,2005-12-11,13,31.013,DAL,,KAN,W 31-28,*,,,,,,,
114,2005,2005-12-18,14,31.020,DAL,@,WAS,L 7-35,*,,,,,,,
115,2005,2005-12-24,15,31.026,DAL,@,CAR,W 24-20,*,,,,,,,
116,2005,2006-01-01,16,31.034,DAL,,STL,L 10-20,*,,,,,,,
117,2006,2006-09-10,1,31.286,DAL,@,JAX,L 17-24,*,,,,,,,
118,2006,2006-09-17,2,31.293,DAL,,WAS,W 27-10,*,,,,,,,
119,2006,2006-10-01,3,31.307,DAL,@,TEN,W 45-14,*,,,,,,,
120,2006,2006-10-08,4,31.314,DAL,@,PHI,L 24-38,*,,,,,,,
121,2006,2006-10-15,5,31.321,DAL,,HOU,W 34-6,*,,,,,,,
122,2006,2006-10-23,6,31.329,DAL,,NYG,L 22-36,*,,,,,,,
123,2006,2006-10-29,7,31.335,DAL,@,CAR,W 35-14,*,,,,,,,
124,2006,2006-11-05,8,31.342,DAL,@,WAS,L 19-22,*,,,,,,,
125,2006,2006-11-12,9,31.349,DAL,@,ARI,W 27-10,*,,,,,,,
126,2006,2006-11-19,10,31.356,DAL,,IND,W 21-14,*,,,,,,,
127,2006,2006-11-23,11,31.360,DAL,,TAM,W 38-10,*,,,,,,,
128,2006,2006-12-03,12,32.005,DAL,@,NYG,W 23-20,*,,,,,,,
129,2006,2006-12-10,13,32.012,DAL,,NOR,L 17-42,*,,,,,,,
130,2006,2006-12-16,14,32.018,DAL,@,ATL,W 38-28,*,,,,,,,
131,2006,2006-12-25,15,32.027,DAL,,PHI,L 7-23,*,,,,,,,
132,2006,2006-12-31,16,32.033,DAL,,DET,L 31-39,*,,,,,,,
133,2007,2007-09-09,1,32.285,DAL,,NYG,W 45-35,*,,,,,,,
134,2008,2008-09-07,1,33.284,MIA,,NYJ,L 14-20,*,0,0,,0,0.0,1,0
135,2008,2008-09-14,2,33.291,MIA,@,ARI,L 10-31,,0,0,,0,0.0,4,0
136,2008,2008-09-21,3,33.298,MIA,@,NWE,W 38-13,*,0,0,,0,0.0,0,1
137,2008,2008-10-05,4,33.312,MIA,,SDG,W 17-10,*,0,0,,0,0.0,0,1
138,2008,2008-10-12,5,33.319,MIA,@,HOU,L 28-29,*,0,0,,0,0.0,1,0
139,2008,2008-10-19,6,33.326,MIA,,BAL,L 13-27,*,,,,,,,
140,2008,2008-10-26,7,33.333,MIA,,BUF,W 25-16,*,,,,,,,
141,2008,2008-11-02,8,33.340,MIA,@,DEN,W 26-17,*,,,,,,,
142,2008,2008-11-09,9,33.347,MIA,,SEA,W 21-19,*,,,,,,,
143,2008,2008-11-16,10,33.354,MIA,,OAK,W 17-15,,0,0,,0,0.0,3,0
144,2008,2008-11-23,11,33.361,MIA,,NWE,L 28-48,,0,0,,0,0.0,1,1
145,2008,2008-11-30,12,34.002,MIA,@,STL,W 16-12,*,0,0,,0,0.0,1,0
146,2008,2008-12-07,13,34.009,MIA,@,BUF,W 16-3,*,0,0,,0,0.0,2,1
147,2008,2008-12-14,14,34.016,MIA,,SFO,W 14-9,*,0,0,,0,0.0,4,0
148,2008,2008-12-21,15,34.023,MIA,@,KAN,W 38-31,*,0,0,,0,0.0,1,0
149,2008,2008-12-28,16,34.030,MIA,@,NYJ,W 24-17,*,,,,,,,
150,2009,2009-09-13,1,34.289,MIA,@,ATL,L 7-19,*,0,0,,0,0.0,1,0
151,2009,2009-09-21,2,34.297,MIA,,IND,L 23-27,*,0,0,,0,0.0,0,2
152,2009,2009-09-27,3,34.303,MIA,@,SDG,L 13-23,*,0,0,,0,0.0,1,2
153,2009,2009-10-04,4,34.310,MIA,,BUF,W 38-10,*,,,,,,,
154,2009,2009-10-12,5,34.318,MIA,,NYJ,W 31-27,*,0,0,,0,0.0,2,0
155,2009,2009-10-25,6,34.331,MIA,,NOR,L 34-46,*,0,0,,0,0.0,4,3
156,2009,2009-11-01,7,34.338,MIA,@,NYJ,W 30-25,*,0,0,,0,0.0,3,1
157,2009,2009-11-15,9,34.352,MIA,,TAM,W 25-23,*,0,0,,0,0.0,2,0
158,2009,2009-11-19,10,34.356,MIA,@,CAR,W 24-17,*,0,0,,0,0.0,2,0
