ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1973,1973-09-16,1,23.205,RAM,@,KAN,W 23-13,,,,,,,,,
2,1973,1973-09-23,2,23.212,RAM,,ATL,W 31-0,,,,,,,,,
3,1973,1973-09-30,3,23.219,RAM,@,SFO,W 40-20,,,,,,,,,
4,1973,1973-10-07,4,23.226,RAM,@,HOU,W 31-26,,,,,,,,,
5,1973,1973-10-14,5,23.233,RAM,,DAL,W 37-31,,,,,,,,,
6,1973,1973-10-21,6,23.240,RAM,,GNB,W 24-7,,,,,,,,,
7,1973,1973-10-28,7,23.247,RAM,@,MIN,L 9-10,,,,,,,,,
8,1973,1973-11-04,8,23.254,RAM,@,ATL,L 13-15,,,,,,,,,
9,1973,1973-11-11,9,23.261,RAM,,NOR,W 29-7,,,,,,,,,
10,1973,1973-11-18,10,23.268,RAM,,SFO,W 31-13,,,,,,,,,
11,1973,1973-11-25,11,23.275,RAM,@,NOR,W 24-13,,,,,,,,,
12,1973,1973-12-02,12,23.282,RAM,@,CHI,W 26-0,,,,,,,,,
13,1973,1973-12-10,13,23.290,RAM,,NYG,W 40-6,0,0,,0,0,0,1,15,0
14,1973,1973-12-16,14,23.296,RAM,,CLE,W 30-17,,,,,,,,,
15,1974,1974-09-15,1,24.204,RAM,@,DEN,W 17-10,,,,,,,,,
16,1974,1974-09-22,2,24.211,RAM,,NOR,W 24-0,,,,,,,,,
17,1974,1974-09-29,3,24.218,RAM,@,NWE,L 14-20,,,,,,,,,
18,1974,1974-10-06,4,24.225,RAM,,DET,W 16-13,,,,,,,,,
19,1974,1974-10-13,5,24.232,RAM,@,GNB,L 6-17,,,,,,,,,
20,1974,1974-10-20,6,24.239,RAM,,SFO,W 37-14,,,,,,,,,
21,1974,1974-10-27,7,24.246,RAM,@,NYJ,W 20-13,,,,,,,,,
22,1974,1974-11-04,8,24.254,RAM,@,SFO,W 15-13,,,,,,,,,
23,1974,1974-11-10,9,24.260,RAM,,ATL,W 21-0,,,,,,,,,
24,1974,1974-11-17,10,24.267,RAM,@,NOR,L 7-20,,,,,,,,,
25,1974,1974-11-24,11,24.274,RAM,,MIN,W 20-17,1,0,0.00,0,0,0,0,0,0
26,1974,1974-12-01,12,24.281,RAM,@,ATL,W 30-7,,,,,,,,,
27,1974,1974-12-09,13,24.289,RAM,,WAS,L 17-23,,,,,,,,,
