ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1955,1955-09-25,1,22.062,BAL,,CHI,W 23-17,*,7,12,58.33,97,1,0,112.2,0,0,8.08,9.75,7,2,0.29,0,0,
2,1955,1955-10-01,2,22.068,BAL,,DET,W 28-13,*,10,19,52.63,118,2,1,85.0,0,0,6.21,5.95,7,52,7.43,0,0,
3,1955,1955-10-08,3,22.075,BAL,@,GNB,W 24-20,*,6,16,37.50,162,2,3,75.5,0,0,10.13,4.19,1,1,1.00,0,0,
4,1955,1955-10-16,4,22.083,BAL,@,CHI,L 10-38,*,8,20,40.00,68,0,2,10.0,0,0,3.40,-1.10,4,62,15.50,0,0,
5,1955,1955-10-23,5,22.090,BAL,,WAS,L 13-14,*,9,21,42.86,84,0,3,14.9,0,0,4.00,-2.43,5,9,1.80,0,0,
6,1955,1955-10-29,6,22.096,BAL,,GNB,W 14-10,*,5,13,38.46,55,0,4,12.2,0,0,4.23,-9.62,6,2,0.33,0,0,
7,1955,1955-11-05,7,22.103,BAL,@,DET,L 14-24,*,2,4,50.00,23,0,0,67.7,0,0,5.75,5.75,2,20,10.00,0,0,
8,1955,1955-11-13,8,22.111,BAL,@,NYG,L 7-17,*,16,28,57.14,189,1,0,89.7,0,0,6.75,7.46,5,17,3.40,0,0,
9,1955,1955-11-20,9,22.118,BAL,,RAM,T 17-17,*,14,23,60.87,223,1,2,71.5,0,0,9.70,6.65,8,6,0.75,0,0,
10,1955,1955-11-27,10,22.125,BAL,,SFO,W 26-14,*,12,22,54.55,200,1,2,62.7,0,0,9.09,5.91,4,23,5.75,1,1,
11,1955,1955-12-04,11,22.132,BAL,@,RAM,L 14-20,*,15,22,68.18,144,0,1,67.2,0,0,6.55,4.50,7,21,3.00,1,1,
12,1955,1955-12-11,12,22.139,BAL,@,SFO,L 24-35,*,15,37,40.54,223,2,1,67.7,0,0,6.03,5.89,12,86,7.17,1,1,
13,1956,1956-09-30,1,23.067,BAL,,CHI,W 28-21,*,19,25,76.00,253,2,1,117.6,0,0,10.12,9.92,9,22,2.44,0,0,
14,1956,1956-10-06,2,23.073,BAL,,DET,L 14-31,*,8,18,44.44,167,1,3,56.7,0,0,9.28,2.89,5,16,3.20,0,0,
15,1956,1956-10-14,3,23.081,BAL,@,GNB,L 33-38,*,11,22,50.00,127,0,3,28.2,0,0,5.77,-0.36,4,16,4.00,0,0,
16,1956,1956-10-21,4,23.088,BAL,@,CHI,L 27-58,*,4,5,80.00,47,0,0,105.8,0,0,9.40,9.40,0,0,,0,0,
17,1956,1956-12-23,12,23.151,BAL,,WAS,W 19-17,*,3,5,60.00,51,0,0,94.6,0,0,10.20,10.20,2,9,4.50,0,0,
18,1957,1957-10-05,2,24.072,BAL,,CHI,W 21-10,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,
19,1957,1957-10-13,3,24.080,BAL,@,GNB,W 45-17,,2,2,100.00,14,1,0,135.4,0,0,7.00,17.00,0,0,,0,0,
20,1957,1957-11-03,6,24.101,BAL,,PIT,L 13-19,,3,6,50.00,44,0,1,34.7,0,0,7.33,-0.17,5,30,6.00,1,1,
21,1958,1958-10-04,2,25.071,BAL,,CHI,W 51-38,,0,0,,0,0,,,,,,,1,1,1.00,0,0,
22,1958,1958-10-12,3,25.079,BAL,@,GNB,W 24-17,,1,1,100.00,5,0,0,87.5,0,0,5.00,5.00,0,0,,0,0,
23,1958,1958-10-26,5,25.093,BAL,,WAS,W 35-10,,4,5,80.00,21,0,1,44.6,0,0,4.20,-4.80,0,0,,0,0,
24,1958,1958-11-02,6,25.100,BAL,,GNB,W 56-0,,10,13,76.92,71,3,1,96.5,0,0,5.46,6.62,1,1,1.00,1,1,
25,1958,1958-11-09,7,25.107,BAL,@,NYG,L 21-24,*,11,29,37.93,239,3,1,88.1,0,0,8.24,8.76,1,3,3.00,0,0,
