ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2014,2014-09-07,1,23.172,KAN,,TEN,L 10-26,,,,
2,2014,2014-09-14,2,23.179,KAN,@,DEN,L 17-24,,,,
3,2014,2014-09-21,3,23.186,KAN,@,MIA,W 34-15,,0.0,0,0
4,2014,2014-09-29,4,23.194,KAN,,NWE,W 41-14,,,,
5,2014,2014-10-05,5,23.200,KAN,@,SFO,L 17-22,,,,
6,2014,2014-10-19,6,23.214,KAN,@,SDG,W 23-20,,,,
7,2014,2014-10-26,7,23.221,KAN,,STL,W 34-7,,0.5,2,1
8,2014,2014-11-02,8,23.228,KAN,,NYJ,W 24-10,,,,
9,2014,2014-11-09,9,23.235,KAN,@,BUF,W 17-13,,,,
10,2014,2014-11-16,10,23.242,KAN,,SEA,W 24-20,,,,
11,2014,2014-11-20,11,23.246,KAN,@,OAK,L 20-24,,,,
12,2014,2014-11-30,12,23.256,KAN,,DEN,L 16-29,,,,
13,2014,2014-12-07,13,23.263,KAN,@,ARI,L 14-17,,,,
14,2014,2014-12-14,14,23.270,KAN,,OAK,W 31-13,,0.5,1,2
15,2014,2014-12-21,15,23.277,KAN,@,PIT,L 12-20,,0.0,0,0
16,2014,2014-12-28,16,23.284,KAN,,SDG,W 19-7,,0.5,0,1
17,2015,2015-09-13,1,24.178,KAN,@,HOU,W 27-20,,0.0,2,0
18,2015,2015-09-17,2,24.182,KAN,,DEN,L 24-31,,0.0,0,0
19,2015,2015-09-28,3,24.193,KAN,@,GNB,L 28-38,,0.0,1,0
20,2015,2015-10-04,4,24.199,KAN,@,CIN,L 21-36,,0.0,0,0
21,2015,2015-10-11,5,24.206,KAN,,CHI,L 17-18,,0.0,1,1
22,2015,2015-10-18,6,24.213,KAN,@,MIN,L 10-16,,0.0,0,0
23,2015,2015-10-25,7,24.220,KAN,,PIT,W 23-13,,0.0,2,0
24,2015,2015-11-01,8,24.227,KAN,,DET,W 45-10,,0.0,2,0
25,2015,2015-11-15,9,24.241,KAN,@,DEN,W 29-13,,0.0,0,0
26,2015,2015-12-06,12,24.262,KAN,@,OAK,W 34-20,*,0.0,1,0
27,2015,2015-12-13,13,24.269,KAN,,SDG,W 10-3,*,3.0,7,0
28,2015,2015-12-20,14,24.276,KAN,@,BAL,W 34-14,*,0.0,2,0
29,2015,2015-12-27,15,24.283,KAN,,CLE,W 17-13,*,0.0,1,0
30,2015,2016-01-03,16,24.290,KAN,,OAK,W 23-17,*,1.0,2,1
31,2016,2016-09-11,1,25.176,KAN,,SDG,W 33-27,*,1.0,4,0
32,2016,2016-09-18,2,25.183,KAN,@,HOU,L 12-19,*,0.0,2,1
33,2016,2016-09-25,3,25.190,KAN,,NYJ,W 24-3,*,0.0,1,0
34,2016,2016-10-02,4,25.197,KAN,@,PIT,L 14-43,*,0.5,2,4
35,2016,2016-10-16,5,25.211,KAN,@,OAK,W 26-10,*,2.0,4,1
36,2016,2016-10-23,6,25.218,KAN,,NOR,W 27-21,*,0.0,0,1
37,2016,2016-10-30,7,25.225,KAN,@,IND,W 30-14,*,3.5,3,2
38,2016,2016-11-06,8,25.232,KAN,,JAX,W 19-14,*,2.0,3,0
39,2016,2016-11-13,9,25.239,KAN,@,CAR,W 20-17,*,1.0,2,1
40,2016,2016-11-20,10,25.246,KAN,,TAM,L 17-19,*,0.0,1,0
41,2016,2016-12-04,12,25.260,KAN,@,ATL,W 29-28,,0.0,0,1
42,2016,2016-12-08,13,25.264,KAN,,OAK,W 21-13,*,0.0,1,2
43,2016,2016-12-18,14,25.274,KAN,,TEN,L 17-19,*,0.0,0,0
44,2016,2016-12-25,15,25.281,KAN,,DEN,W 33-10,*,0.0,2,0
45,2016,2017-01-01,16,25.288,KAN,@,SDG,W 37-27,*,0.0,0,0
46,2017,2017-09-07,1,26.172,KAN,@,NWE,W 42-27,*,0.0,4,0
47,2017,2017-09-17,2,26.182,KAN,,PHI,W 27-20,*,1.0,2,0
48,2017,2017-09-24,3,26.189,KAN,@,LAC,W 24-10,*,0.0,1,0
49,2017,2017-10-15,6,26.210,KAN,,PIT,L 13-19,*,1.0,2,2
50,2017,2017-10-19,7,26.214,KAN,@,OAK,L 30-31,*,0.0,1,0
51,2017,2017-10-30,8,26.225,KAN,,DEN,W 29-19,*,0.0,1,0
52,2018,2018-09-09,1,27.174,KAN,@,LAC,W 38-28,*,1.0,4,0
53,2018,2018-09-16,2,27.181,KAN,@,PIT,W 42-37,*,0.0,2,0
54,2018,2018-09-23,3,27.188,KAN,,SFO,W 38-27,*,1.0,1,0
