ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1977,1977-09-18,1,22.163,GNB,@,NOR,W 24-20,,,,,,,,,,,,,,
2,1977,1977-09-25,2,22.170,GNB,,HOU,L 10-16,,,,,,,,,,,,,,
3,1977,1977-10-02,3,22.177,GNB,@,MIN,L 7-19,0,0,,0,0,0,,0,1,0,0.00,0,0,0
4,1977,1977-10-09,4,22.184,GNB,,CIN,L 7-17,,,,,,,,,,,,,,
5,1977,1977-10-16,5,22.191,GNB,@,DET,L 6-10,,,,,,,,,,,,,,
6,1977,1977-10-23,6,22.198,GNB,@,TAM,W 13-0,,,,,,,,,,,,,,
7,1977,1977-10-30,7,22.205,GNB,,CHI,L 0-26,1,6,6.00,0,0,0,,0,0,0,,0,0,0
8,1977,1977-11-06,8,22.212,GNB,@,KAN,L 10-20,14,49,3.50,0,0,0,,0,0,85,,1,1,6
9,1977,1977-11-13,9,22.219,GNB,,RAM,L 6-24,15,36,2.40,0,0,0,,0,1,19,19.00,0,0,0
10,1977,1977-11-21,10,22.227,GNB,@,WAS,L 9-10,2,-2,-1.00,0,0,0,,0,0,0,,0,0,0
11,1977,1977-11-27,11,22.233,GNB,,MIN,L 6-13,0,0,,0,0,0,,0,1,12,12.00,0,0,0
12,1977,1977-12-04,12,22.240,GNB,,DET,W 10-9,,,,,,,,,,,,,,
13,1977,1977-12-11,13,22.247,GNB,@,CHI,L 10-21,0,0,,0,0,0,,0,1,25,25.00,0,0,0
14,1977,1977-12-18,14,22.254,GNB,,SFO,W 16-14,3,8,2.67,0,1,27,27.00,0,0,0,,0,0,0
15,1978,1978-09-03,1,23.148,GNB,@,DET,W 13-7,28,91,3.25,0,0,0,,0,0,0,,0,0,0
16,1978,1978-09-10,2,23.155,GNB,,NOR,W 28-17,19,114,6.00,0,1,10,10.00,0,0,0,,0,0,0
17,1978,1978-09-17,3,23.162,GNB,,OAK,L 3-28,12,33,2.75,0,4,50,12.50,0,0,0,,0,0,0
18,1978,1978-09-24,4,23.169,GNB,@,SDG,W 24-3,18,66,3.67,1,1,2,2.00,0,0,0,,0,1,6
19,1978,1978-10-01,5,23.176,GNB,,DET,W 35-14,11,148,13.45,1,2,38,19.00,0,1,22,22.00,0,1,6
20,1978,1978-10-08,6,23.183,GNB,,CHI,W 24-14,16,64,4.00,1,2,18,9.00,0,0,0,,0,1,6
21,1978,1978-10-15,7,23.190,GNB,,SEA,W 45-28,23,121,5.26,4,2,18,9.00,0,0,0,,0,4,24
22,1978,1978-10-22,8,23.197,GNB,@,MIN,L 7-21,15,81,5.40,1,5,14,2.80,0,0,0,,0,1,6
23,1978,1978-10-29,9,23.204,GNB,,TAM,W 9-7,20,37,1.85,1,6,45,7.50,0,0,0,,0,1,6
24,1978,1978-11-05,10,23.211,GNB,@,PHI,L 3-10,17,87,5.12,0,2,44,22.00,0,0,0,,0,0,0
25,1978,1978-11-12,11,23.218,GNB,,DAL,L 14-42,9,29,3.22,0,1,6,6.00,0,0,0,,0,0,0
26,1978,1978-11-19,12,23.225,GNB,@,DEN,L 3-16,14,32,2.29,0,1,19,19.00,0,0,0,,0,0,0
27,1978,1978-11-26,13,23.232,GNB,,MIN,T 10-10,39,110,2.82,1,2,20,10.00,0,0,0,,0,1,6
28,1978,1978-12-03,14,23.239,GNB,@,TAM,W 17-7,12,30,2.50,0,3,20,6.67,0,0,0,,0,0,0
29,1978,1978-12-10,15,23.246,GNB,@,CHI,L 0-14,14,35,2.50,0,1,6,6.00,0,0,0,,0,0,0
30,1978,1978-12-17,16,23.253,GNB,@,RAM,L 14-31,17,38,2.24,1,1,22,22.00,1,0,0,,0,2,12
31,1979,1979-09-02,1,24.147,GNB,@,CHI,L 3-6,7,24,3.43,0,0,0,,0,0,0,,0,0,0
32,1979,1979-09-09,2,24.154,GNB,,NOR,W 28-19,3,13,4.33,0,0,0,,0,0,0,,0,0,0
33,1979,1979-09-16,3,24.161,GNB,,TAM,L 10-21,10,22,2.20,0,2,12,6.00,0,0,0,,0,0,0
34,1979,1979-09-23,4,24.168,GNB,@,MIN,L 21-27,20,90,4.50,1,0,0,,0,0,0,,0,1,6
35,1979,1979-10-01,5,24.176,GNB,,NWE,W 27-14,20,80,4.00,1,2,46,23.00,0,0,0,,0,1,6
36,1979,1979-10-07,6,24.182,GNB,@,ATL,L 7-25,4,12,3.00,0,0,0,,0,0,0,,0,0,0
37,1979,1979-10-28,9,24.203,GNB,@,MIA,L 7-27,8,34,4.25,0,1,16,16.00,0,0,0,,0,0,0
38,1979,1979-11-04,10,24.210,GNB,,NYJ,L 22-27,13,40,3.08,0,6,52,8.67,0,0,0,,0,0,0
39,1979,1979-11-11,11,24.217,GNB,,MIN,W 19-7,27,135,5.00,0,3,8,2.67,1,0,0,,0,1,6
40,1979,1979-11-18,12,24.224,GNB,@,BUF,L 12-19,7,17,2.43,0,1,8,8.00,0,0,0,,0,0,0
41,1979,1979-11-25,13,24.231,GNB,,PHI,L 10-21,7,18,2.57,0,2,8,4.00,0,0,0,,0,0,0
42,1979,1979-12-02,14,24.238,GNB,@,WAS,L 21-38,1,4,4.00,0,0,0,,0,0,0,,0,0,0
43,1979,1979-12-09,15,24.245,GNB,,CHI,L 14-15,,,,,,,,,,,,,,
