ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1967,1967-11-12,9,24.255,GNB,,CLE,W 55-7,1,17,17.00,0,0,0,,0
2,1967,1967-11-26,11,24.269,GNB,@,CHI,W 17-13,2,26,13.00,0,0,0,,0
3,1967,1967-12-09,13,24.282,GNB,@,RAM,L 24-27,0,0,,0,1,13,13.00,0
