ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1967,1967-09-17,1,23.053,CLE,,DAL,L 14-21,3,63,21.00,0,0,0,,0,0,0,0,0,0
2,1967,1967-09-24,2,23.060,CLE,@,DET,L 14-31,0,0,,0,1,24,24.00,0,0,0,0,0,0
3,1967,1967-10-01,3,23.067,CLE,@,NOR,W 42-7,2,40,20.00,0,0,0,,0,0,0,1,0,0
4,1967,1967-10-07,4,23.073,CLE,,PIT,W 21-10,1,25,25.00,0,0,0,,0,0,0,0,0,0
5,1967,1967-10-15,5,23.081,CLE,,STL,W 20-16,2,47,23.50,0,0,0,,0,0,0,0,0,0
6,1967,1967-10-22,6,23.088,CLE,,CHI,W 24-0,1,26,26.00,0,3,28,9.33,0,0,0,0,0,0
7,1967,1967-10-29,7,23.095,CLE,@,NYG,L 34-38,3,73,24.33,0,0,0,,0,0,0,0,0,0
8,1967,1967-11-05,8,23.102,CLE,@,PIT,W 34-14,2,57,28.50,0,2,10,5.00,0,0,0,0,0,0
9,1967,1967-11-12,9,23.109,CLE,@,GNB,L 7-55,3,38,12.67,0,0,0,,0,0,0,0,0,0
10,1967,1967-11-26,11,23.123,CLE,,WAS,W 42-37,2,119,59.50,1,0,0,,0,1,6,0,0,0
11,1967,1967-12-10,13,23.137,CLE,@,STL,W 20-16,2,31,15.50,0,0,0,,0,0,0,0,0,0
12,1967,1967-12-17,14,23.144,CLE,@,PHI,L 24-28,1,27,27.00,0,0,0,,0,0,0,0,0,0
13,1968,1968-09-22,2,24.058,CLE,@,DAL,L 7-28,2,21,10.50,0,0,0,,0,0,0,0,0,0
14,1968,1968-09-29,3,24.065,CLE,,RAM,L 6-24,1,20,20.00,0,0,0,,0,0,0,0,0,0
15,1968,1968-10-05,4,24.071,CLE,,PIT,W 31-24,3,44,14.67,0,0,0,,0,0,0,0,0,0
16,1968,1968-10-27,7,24.093,CLE,,ATL,W 30-7,1,18,18.00,0,0,0,,0,0,0,0,0,0
17,1968,1968-11-03,8,24.100,CLE,@,SFO,W 33-21,1,26,26.00,0,0,0,,0,0,0,0,0,0
18,1968,1968-11-24,11,24.121,CLE,,PHI,W 47-13,1,24,24.00,0,0,0,,0,0,0,0,0,0
19,1968,1968-12-14,14,24.141,CLE,@,STL,L 16-27,4,83,20.75,0,0,0,,0,0,0,0,0,0
20,1969,1969-09-21,1,25.057,NOR,,WAS,L 20-26,1,21,21.00,0,0,0,,0,0,0,0,0,0
21,1969,1969-09-28,2,25.064,NOR,,DAL,L 17-21,2,37,18.50,0,1,5,5.00,0,0,0,0,0,0
