ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2012,2012-12-09,13,23.191,TEN,@,IND,L 23-27,,,1,11,11.00,0,,,0,0
2,2012,2012-12-17,14,23.199,TEN,,NYJ,W 14-10,,3,2,31,15.50,0,66.7%,10.33,0,0
3,2012,2012-12-23,15,23.205,TEN,@,GNB,L 7-55,,3,2,17,8.50,0,66.7%,5.67,0,0
4,2012,2012-12-30,16,23.212,TEN,,JAX,W 38-20,,,,,,,0.0%,,,
5,2013,2013-09-15,2,24.106,TEN,@,HOU,L 24-30,,,,,,,0.0%,,,
6,2013,2013-09-22,3,24.113,TEN,,SDG,W 20-17,,1,1,4,4.00,0,100.0%,4.00,0,0
7,2013,2013-09-29,4,24.120,TEN,,NYJ,W 38-13,,,,,,,0.0%,,,
8,2013,2013-10-13,6,24.134,TEN,@,SEA,L 13-20,,,,,,,0.0%,,,
9,2013,2013-12-08,13,24.190,TEN,@,DEN,L 28-51,,1,1,6,6.00,0,100.0%,6.00,0,0
10,2013,2013-12-15,14,24.197,TEN,,ARI,L 34-37,,5,3,27,9.00,2,60.0%,5.40,2,12
11,2013,2013-12-22,15,24.204,TEN,@,JAX,W 20-16,,,,,,,0.0%,,,
