ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1982,1982-12-12,6,23.104,BUF,,PIT,W 13-0,,,,,,,,,,,,,0,0,,0,,
2,1982,1982-12-19,7,23.111,BUF,@,TAM,L 23-24,,0,0,,0,0,0,,,,,,1,12,12.00,0,0,0
3,1982,1982-12-27,8,23.119,BUF,@,MIA,L 10-27,,0,0,,0,0,0,,,,,,1,9,9.00,0,0,0
4,1982,1983-01-02,9,23.125,BUF,@,NWE,L 19-30,,,,,,,,,,,,,0,0,,0,,
5,1983,1983-09-04,1,24.005,BUF,,MIA,L 0-12,,0,0,,0,0,0,,0,,,,0,0,,0,,
6,1983,1983-09-11,2,24.012,BUF,@,CIN,W 10-6,,0,0,,0,0,0,,0,,,,0,0,,0,,
7,1983,1983-09-18,3,24.019,BUF,,BAL,W 28-23,,0,0,,0,0,0,,0,,,,0,0,,0,,
8,1983,1983-09-25,4,24.026,BUF,,HOU,W 30-13,,0,0,,0,0,0,,0,,,,0,0,,0,,
9,1983,1983-10-03,5,24.034,BUF,,NYJ,L 10-34,,12,21,57.14,104,1,1,66.4,5,34,4.95,3.76,1,7,7.00,0,0,0
10,1983,1983-10-09,6,24.040,BUF,@,MIA,W 38-35,,0,0,,0,0,0,,0,,,,0,0,,0,,
11,1983,1983-10-16,7,24.047,BUF,@,BAL,W 30-7,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
12,1983,1983-10-23,8,24.054,BUF,,NWE,L 0-31,,2,6,33.33,22,0,0,45.1,0,0,3.67,3.67,0,0,,0,0,0
13,1983,1983-10-30,9,24.061,BUF,,NOR,W 27-21,,1,1,100.00,11,0,0,112.5,0,0,11.00,11.00,0,0,,0,0,0
14,1983,1983-11-06,10,24.068,BUF,@,NWE,L 7-21,,0,0,,0,0,0,,0,,,,0,0,,0,,
15,1983,1983-11-13,11,24.075,BUF,@,NYJ,W 24-17,,1,3,33.33,11,0,0,45.1,0,0,3.67,3.67,0,0,,0,0,0
16,1983,1983-11-20,12,24.082,BUF,,RAI,L 24-27,,9,14,64.29,128,2,2,93.7,2,20,9.14,5.57,2,15,7.50,0,0,0
17,1983,1983-11-27,13,24.089,BUF,@,RAM,L 17-41,,2,5,40.00,39,0,0,67.9,0,0,7.80,7.80,1,3,3.00,0,0,0
