ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2002,2002-12-21,15,23.129,ARI,,SFO,L 14-17,,,,,,,,
2,2002,2002-12-29,16,23.137,ARI,@,DEN,L 7-37,*,,,,,,,
3,2006,2006-09-10,1,27.027,SFO,@,ARI,L 27-34,,,,,,,,
4,2006,2006-09-17,2,27.034,SFO,,STL,W 20-13,*,,,,,,,
5,2006,2006-10-01,4,27.048,SFO,@,KAN,L 0-41,,,,,,,,
6,2006,2006-10-08,5,27.055,SFO,,OAK,W 34-20,,,,,,,,
7,2006,2006-10-15,6,27.062,SFO,,SDG,L 19-48,*,,,,,,,
8,2006,2006-10-29,7,27.076,SFO,@,CHI,L 10-41,,,,,,,,
9,2006,2006-11-05,8,27.083,SFO,,MIN,W 9-3,,,,,,,,
10,2006,2006-11-12,9,27.090,SFO,@,DET,W 19-13,,,,,,,,
11,2006,2006-11-19,10,27.097,SFO,,SEA,W 20-14,,,,,,,,
12,2006,2006-12-03,12,27.111,SFO,@,NOR,L 10-34,,,,,,,,
13,2006,2006-12-10,13,27.118,SFO,,GNB,L 19-30,,,,,,,,
14,2006,2006-12-14,14,27.122,SFO,@,SEA,W 24-14,,,,,,,,
15,2006,2006-12-24,15,27.132,SFO,,ARI,L 20-26,*,,,,,,,
16,2006,2006-12-31,16,27.139,SFO,@,DEN,W 26-23,*,,,,,,,
17,2007,2007-12-02,12,28.110,SFO,@,CAR,L 14-31,,,,,,,,
18,2007,2007-12-09,13,28.117,SFO,,MIN,L 7-27,,,,,,,,
19,2007,2007-12-15,14,28.123,SFO,,CIN,W 20-13,,,,,,,,
20,2007,2007-12-23,15,28.131,SFO,,TAM,W 21-19,,,,,,,,
21,2007,2007-12-30,16,28.138,SFO,@,CLE,L 7-20,,,,,,,,
22,2008,2008-09-07,1,29.024,SFO,,ARI,L 13-23,*,0,0,,0,0.0,1,0
23,2008,2008-09-14,2,29.031,SFO,@,SEA,W 33-30,*,,,,,,,
24,2008,2008-09-21,3,29.038,SFO,,DET,W 31-13,*,,,,,,,
25,2008,2008-09-28,4,29.045,SFO,@,NOR,L 17-31,*,,,,,,,
26,2008,2008-10-05,5,29.052,SFO,,NWE,L 21-30,*,,,,,,,
27,2008,2008-10-12,6,29.059,SFO,,PHI,L 26-40,*,,,,,,,
28,2008,2008-10-19,7,29.066,SFO,@,NYG,L 17-29,*,,,,,,,
29,2008,2008-10-26,8,29.073,SFO,,SEA,L 13-34,*,,,,,,,
30,2008,2008-11-10,9,29.088,SFO,@,ARI,L 24-29,*,,,,,,,
31,2008,2008-11-16,10,29.094,SFO,,STL,W 35-16,*,,,,,,,
32,2008,2008-11-23,11,29.101,SFO,@,DAL,L 22-35,,,,,,,,
33,2008,2008-11-30,12,29.108,SFO,@,BUF,W 10-3,,,,,,,,
34,2008,2008-12-07,13,29.115,SFO,,NYJ,W 24-14,,,,,,,,
35,2008,2008-12-14,14,29.122,SFO,@,MIA,L 9-14,,,,,,,,
36,2008,2008-12-21,15,29.129,SFO,@,STL,W 17-16,,,,,,,,
37,2008,2008-12-28,16,29.136,SFO,,WAS,W 27-24,,,,,,,,
38,2009,2009-09-13,1,30.030,SFO,@,ARI,W 20-16,,,,,,,,
39,2009,2009-09-20,2,30.037,SFO,,SEA,W 23-10,,,,,,,,
40,2009,2009-09-27,3,30.044,SFO,@,MIN,L 24-27,,,,,,,,
41,2009,2009-10-04,4,30.051,SFO,,STL,W 35-0,,,,,,,,
42,2009,2009-10-11,5,30.058,SFO,,ATL,L 10-45,,,,,,,,
43,2009,2009-10-25,6,30.072,SFO,@,HOU,L 21-24,,,,,,,,
44,2009,2009-11-01,7,30.079,SFO,@,IND,L 14-18,,,,,,,,
45,2009,2009-11-08,8,30.086,SFO,,TEN,L 27-34,,,,,,,,
46,2009,2009-11-12,9,30.090,SFO,,CHI,W 10-6,,,,,,,,
47,2009,2009-11-22,10,30.100,SFO,@,GNB,L 24-30,,,,,,,,
48,2009,2009-11-29,11,30.107,SFO,,JAX,W 20-3,,,,,,,,
49,2009,2009-12-06,12,30.114,SFO,@,SEA,L 17-20,,,,,,,,
