ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2007,2007-10-28,7,22.250,SFO,,NOR,L 10-31,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,,
2,2007,2007-11-04,8,22.257,SFO,@,ATL,L 16-20,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
3,2007,2007-11-18,10,22.271,SFO,,STL,L 9-13,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
4,2007,2007-12-15,14,22.298,SFO,,CIN,W 20-13,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,,
5,2007,2007-12-23,15,22.306,SFO,,TAM,W 21-19,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
6,2008,2008-09-07,1,23.200,SFO,,ARI,L 13-23,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,1
7,2008,2008-09-14,2,23.207,SFO,@,SEA,W 33-30,,,,,,,0.0%,,,,,,,,,,,,,,
8,2008,2008-09-21,3,23.214,SFO,,DET,W 31-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
9,2008,2008-09-28,4,23.221,SFO,@,NOR,L 17-31,,,,,,,0.0%,,,,,,,,,,,,,,
10,2008,2008-10-05,5,23.228,SFO,,NWE,L 21-30,,,,,,,0.0%,,,,,,,,,,,,,,
11,2008,2008-10-12,6,23.235,SFO,,PHI,L 26-40,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,1
12,2008,2008-10-19,7,23.242,SFO,@,NYG,L 17-29,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
13,2008,2008-10-26,8,23.249,SFO,,SEA,L 13-34,,5,3,38,12.67,1,60.0%,7.60,0,0,,0,0,0,,0,1,6,0.0,0,0
14,2008,2008-11-10,9,23.264,SFO,@,ARI,L 24-29,,9,6,82,13.67,0,66.7%,9.11,0,0,,0,0,0,,0,0,0,0.0,0,0
15,2008,2008-11-16,10,23.270,SFO,,STL,W 35-16,,4,3,33,11.00,0,75.0%,8.25,0,0,,0,0,0,,0,0,0,0.0,0,0
16,2008,2008-11-23,11,23.277,SFO,@,DAL,L 22-35,*,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0,,0,0,0,0.0,0,0
17,2008,2008-11-30,12,23.284,SFO,@,BUF,W 10-3,,5,5,55,11.00,0,100.0%,11.00,1,-4,-4.00,0,0,0,,0,0,0,0.0,0,0
18,2008,2008-12-07,13,23.291,SFO,,NYJ,W 24-14,,5,4,39,9.75,0,80.0%,7.80,0,0,,0,0,0,,0,0,0,0.0,0,0
19,2008,2008-12-14,14,23.298,SFO,@,MIA,L 9-14,,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0,0.0,0,0
20,2008,2008-12-21,15,23.305,SFO,@,STL,W 17-16,,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2008,2008-12-28,16,23.312,SFO,,WAS,W 27-24,*,4,4,28,7.00,1,100.0%,7.00,1,9,9.00,0,0,0,,0,1,6,0.0,0,0
22,2009,2009-10-04,4,24.226,SFO,,STL,W 35-0,,,,,,,0.0%,,,,,,,,,,,,,,
23,2009,2009-10-11,5,24.233,SFO,,ATL,L 10-45,,1,,,,,0.0%,,,,,,,,,,,,,,
24,2009,2009-11-08,8,24.261,SFO,,TEN,L 27-34,,4,4,50,12.50,2,100.0%,12.50,0,0,,0,0,0,,0,2,12,0.0,0,0
25,2009,2009-11-12,9,24.265,SFO,,CHI,W 10-6,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,0,0
26,2009,2009-11-22,10,24.275,SFO,@,GNB,L 24-30,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2009,2009-11-29,11,24.282,SFO,,JAX,W 20-3,,1,,,,,0.0%,,,,,,,,,,,,,,
28,2009,2009-12-06,12,24.289,SFO,@,SEA,L 17-20,,1,,,,,0.0%,,,,,,,,,,,,,,
29,2009,2009-12-14,13,24.297,SFO,,ARI,W 24-9,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,0.0,0,0
30,2009,2009-12-20,14,24.303,SFO,@,PHI,L 13-27,,2,,,,,0.0%,,,,,,,,,,,,,,
31,2009,2009-12-27,15,24.310,SFO,,DET,W 20-6,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
32,2009,2010-01-03,16,24.317,SFO,@,STL,W 28-6,,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,0,0,0.0,0,0
