ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
21,2013,2013-12-09,13,24.227,DAL,@,CHI,L 28-45,,3,2,20,10.00,1,66.7%,6.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
22,2013,2013-12-15,14,24.233,DAL,,GNB,L 36-37,,4,3,19,6.33,0,75.0%,4.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,7,7.00,0,0,0,0.0,1,0
23,2013,2013-12-22,15,24.240,DAL,@,WAS,W 24-23,*,2,2,29,14.50,0,100.0%,14.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
24,2013,2013-12-29,16,24.247,DAL,,PHI,L 22-24,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
25,2014,2014-09-07,1,25.134,DAL,,SFO,L 17-28,,5,4,42,10.50,0,80.0%,8.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
26,2014,2014-09-14,2,25.141,DAL,@,TEN,W 26-10,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2014,2014-09-21,3,25.148,DAL,@,STL,W 34-31,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
28,2014,2014-09-28,4,25.155,DAL,,NOR,W 38-17,*,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
29,2014,2014-10-05,5,25.162,DAL,,HOU,W 20-17,,4,4,23,5.75,0,100.0%,5.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
30,2014,2014-10-12,6,25.169,DAL,@,SEA,W 30-23,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
31,2014,2014-10-19,7,25.176,DAL,,NYG,W 31-21,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2014,2014-10-27,8,25.184,DAL,,WAS,L 17-20,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
33,2014,2014-11-02,9,25.190,DAL,,ARI,L 17-28,*,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
34,2014,2014-11-09,10,25.197,DAL,@,JAX,W 31-17,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
35,2014,2014-11-23,11,25.211,DAL,@,NYG,W 31-28,,2,2,66,33.00,1,100.0%,33.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
36,2014,2014-11-27,12,25.215,DAL,,PHI,L 10-33,,7,4,41,10.25,0,57.1%,5.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
37,2014,2014-12-04,13,25.222,DAL,@,CHI,W 41-28,,3,3,42,14.00,2,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0
38,2014,2014-12-14,14,25.232,DAL,@,PHI,W 38-27,,4,4,42,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
39,2014,2014-12-21,15,25.239,DAL,,IND,W 42-7,,3,2,29,14.50,1,66.7%,9.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
40,2014,2014-12-28,16,25.246,DAL,@,WAS,W 44-17,,9,6,57,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
41,2015,2015-09-13,1,26.140,DAL,,NYG,W 27-26,,6,4,49,12.25,0,66.7%,8.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,-3,-3.00,0,0,0,0.0,0,0
42,2015,2015-09-20,2,26.147,DAL,@,PHI,W 20-10,,5,4,14,3.50,0,80.0%,2.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,0.50,0,0,0,0.0,0,0
43,2015,2015-09-27,3,26.154,DAL,,ATL,L 28-39,,4,4,49,12.25,0,100.0%,12.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,20,10.00,0,0,0,0.0,0,0
44,2015,2015-10-04,4,26.161,DAL,@,NOR,L 20-26,,6,6,62,10.33,0,100.0%,10.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
45,2015,2015-10-11,5,26.168,DAL,,NWE,L 6-30,,6,4,40,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,8,8.00,0,0,0,0.0,0,0
46,2015,2015-10-25,6,26.182,DAL,@,NYG,L 20-27,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,7,3.50,0,0,0,0.0,0,0
47,2015,2015-11-01,7,26.189,DAL,,SEA,L 12-13,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,8,8.00,0,0,0,0.0,0,0
48,2015,2015-11-08,8,26.196,DAL,,PHI,L 27-33,,11,9,112,12.44,2,81.8%,10.18,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0
49,2015,2015-11-15,9,26.203,DAL,@,TAM,L 6-10,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,23,11.50,0,0,0,0.0,0,0
50,2015,2015-11-22,10,26.210,DAL,@,MIA,W 24-14,,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
51,2015,2015-11-26,11,26.214,DAL,,CAR,L 14-33,,7,6,44,7.33,1,85.7%,6.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
52,2015,2015-12-07,12,26.225,DAL,@,WAS,W 19-16,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
53,2015,2015-12-13,13,26.231,DAL,@,GNB,L 7-28,,4,3,25,8.33,0,75.0%,6.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
54,2015,2015-12-19,14,26.237,DAL,,NYJ,L 16-19,*,7,3,37,12.33,0,42.9%,5.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,0,0,0.0,0,0
55,2015,2015-12-27,15,26.245,DAL,@,BUF,L 6-16,*,2,2,29,14.50,0,100.0%,14.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
56,2015,2016-01-03,16,26.252,DAL,,WAS,L 23-34,,7,5,53,10.60,2,71.4%,7.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0
57,2016,2016-09-11,1,27.138,DAL,,NYG,L 19-20,,12,8,65,8.13,0,66.7%,5.42,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
58,2016,2016-09-18,2,27.145,DAL,@,WAS,W 27-23,*,6,5,75,15.00,0,83.3%,12.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
59,2016,2016-09-25,3,27.152,DAL,,CHI,W 31-17,,7,7,73,10.43,0,100.0%,10.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
60,2016,2016-10-02,4,27.159,DAL,@,SFO,W 24-17,*,4,3,66,22.00,0,75.0%,16.50,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
61,2016,2016-10-09,5,27.166,DAL,,CIN,W 28-14,,4,4,53,13.25,1,100.0%,13.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
62,2016,2016-10-16,6,27.173,DAL,@,GNB,W 30-16,,6,6,58,9.67,2,100.0%,9.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0
63,2016,2016-10-30,7,27.187,DAL,,PHI,W 29-23,*,7,4,53,13.25,0,57.1%,7.57,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
64,2016,2016-11-06,8,27.194,DAL,@,CLE,W 35-10,,6,6,56,9.33,1,100.0%,9.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
65,2016,2016-11-13,9,27.201,DAL,@,PIT,W 35-30,,9,5,33,6.60,0,55.6%,3.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
66,2016,2016-11-20,10,27.208,DAL,,BAL,W 27-17,*,6,5,59,11.80,1,83.3%,9.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
67,2016,2016-11-24,11,27.212,DAL,,WAS,W 31-26,,6,5,56,11.20,0,83.3%,9.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
68,2016,2016-12-01,12,27.219,DAL,@,MIN,W 17-15,*,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
69,2016,2016-12-11,13,27.229,DAL,@,NYG,L 7-10,,7,4,41,10.25,0,57.1%,5.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,3,1.00,0,0,0,0.0,0,0
70,2016,2016-12-18,14,27.236,DAL,,TAM,W 26-20,,5,4,48,12.00,0,80.0%,9.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
71,2016,2016-12-26,15,27.244,DAL,,DET,W 42-21,*,5,4,25,6.25,0,80.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
72,2016,2017-01-01,16,27.250,DAL,@,PHI,L 13-27,,4,3,49,16.33,0,75.0%,12.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
73,2017,2017-09-10,1,28.137,DAL,,NYG,W 19-3,,5,3,32,10.67,0,60.0%,6.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
74,2017,2017-09-17,2,28.144,DAL,@,DEN,L 17-42,*,8,4,33,8.25,0,50.0%,4.13,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
75,2017,2017-09-25,3,28.152,DAL,@,ARI,W 28-17,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
76,2017,2017-10-01,4,28.158,DAL,,LAR,L 30-35,,6,3,17,5.67,0,50.0%,2.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
77,2017,2017-10-08,5,28.165,DAL,,GNB,L 31-35,,6,4,23,5.75,2,66.7%,3.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0
78,2017,2017-10-22,6,28.179,DAL,@,SFO,W 40-10,*,2,1,24,24.00,0,50.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
79,2017,2017-10-29,7,28.186,DAL,@,WAS,W 33-19,*,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
80,2017,2017-11-05,8,28.193,DAL,,KAN,W 28-17,,6,4,24,6.00,2,66.7%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0
81,2017,2017-11-12,9,28.200,DAL,@,ATL,L 7-27,,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
82,2017,2017-11-19,10,28.207,DAL,,PHI,L 9-37,*,4,2,7,3.50,0,50.0%,1.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
83,2017,2017-11-23,11,28.211,DAL,,LAC,L 6-28,,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
84,2017,2017-11-30,12,28.218,DAL,,WAS,W 38-14,,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
85,2017,2017-12-10,13,28.228,DAL,@,NYG,W 30-10,,5,3,59,19.67,0,60.0%,11.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,19,9.50,0,0,0,0.0,0,0
86,2017,2017-12-17,14,28.235,DAL,@,OAK,W 20-17,,5,1,15,15.00,0,20.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
87,2017,2017-12-24,15,28.242,DAL,,SEA,L 12-21,,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
88,2018,2018-09-09,1,29.136,DAL,@,CAR,L 8-16,,8,7,73,10.43,0,87.5%,9.13,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
89,2018,2018-09-16,2,29.143,DAL,,NYG,W 20-13,*,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
90,2018,2018-09-23,3,29.150,DAL,@,SEA,L 13-24,,5,3,46,15.33,0,60.0%,9.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
