ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1985,1985-09-08,1,22.265,CIN,,SEA,L 24-28,4,58,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
2,1985,1985-09-15,2,22.272,CIN,@,STL,L 27-41,5,106,21.20,1,0,0,,0,0,0,,0,0,0,,0,1,6
3,1985,1985-09-22,3,22.279,CIN,,SDG,L 41-44,4,66,16.50,0,2,32,16.00,0,0,0,,0,0,0,,0,0,0
4,1985,1985-09-30,4,22.287,CIN,@,PIT,W 37-24,3,46,15.33,1,0,0,,0,0,0,,0,0,0,,0,1,6
5,1985,1985-10-06,5,22.293,CIN,,NYJ,L 20-29,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
6,1985,1985-10-13,6,22.300,CIN,,NYG,W 35-30,1,17,17.00,0,1,-8,-8.00,0,0,0,,0,0,0,,0,0,0
7,1985,1985-10-20,7,22.307,CIN,@,HOU,L 27-44,7,124,17.71,1,2,40,20.00,0,0,0,,0,0,0,,0,1,6
8,1985,1985-10-27,8,22.314,CIN,,PIT,W 26-21,3,29,9.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
9,1985,1985-11-03,9,22.321,CIN,@,BUF,W 23-17,2,90,45.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
10,1985,1985-11-10,10,22.328,CIN,,CLE,W 27-10,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
11,1985,1985-11-17,11,22.335,CIN,@,RAI,L 6-13,2,25,12.50,0,1,1,1.00,0,0,0,,0,0,0,,0,0,0
12,1985,1985-11-24,12,22.342,CIN,@,CLE,L 6-24,3,52,17.33,0,3,7,2.33,0,0,0,,0,0,0,,0,0,0
13,1985,1985-12-01,13,22.349,CIN,,HOU,W 45-27,3,47,15.67,1,3,60,20.00,0,0,0,,0,0,0,,0,1,6
14,1985,1985-12-08,14,22.356,CIN,,DAL,W 50-24,5,91,18.20,1,1,-3,-3.00,0,1,6,6.00,0,0,0,,0,1,6
15,1985,1985-12-15,15,22.363,CIN,@,WAS,L 24-27,2,24,12.00,1,1,0,0.00,0,0,0,,0,0,0,,0,1,6
16,1985,1985-12-22,16,23.005,CIN,@,NWE,L 23-34,5,129,25.80,1,0,0,,0,0,0,,0,0,0,,0,1,6
17,1986,1986-09-07,1,23.264,CIN,@,KAN,L 14-24,4,64,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
18,1986,1986-09-14,2,23.271,CIN,,BUF,W 36-33,3,71,23.67,2,0,0,,0,0,0,,0,0,0,,0,2,12
19,1986,1986-09-18,3,23.275,CIN,@,CLE,W 30-13,3,41,13.67,0,1,13,13.00,0,0,0,,0,0,0,,0,0,0
20,1986,1986-09-28,4,23.285,CIN,,CHI,L 7-44,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
21,1986,1986-10-05,5,23.292,CIN,@,GNB,W 34-28,4,52,13.00,1,2,3,1.50,0,0,0,,0,0,0,,0,1,6
22,1986,1986-10-13,6,23.300,CIN,,PIT,W 24-22,2,60,30.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
23,1986,1986-10-19,7,23.306,CIN,,HOU,W 31-28,0,0,,0,0,0,,0,,,,,,,,,0,
24,1986,1986-10-26,8,23.313,CIN,@,PIT,L 9-30,2,39,19.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
25,1986,1986-11-02,9,23.320,CIN,@,DET,W 24-17,3,43,14.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
26,1986,1986-11-09,10,23.327,CIN,@,HOU,L 28-32,9,132,14.67,0,1,-16,-16.00,0,0,0,,0,0,0,,0,0,0
27,1986,1986-11-16,11,23.334,CIN,,SEA,W 34-7,6,97,16.17,0,2,21,10.50,0,0,0,,0,0,0,,0,0,0
28,1986,1986-11-23,12,23.341,CIN,,MIN,W 24-20,5,92,18.40,0,1,14,14.00,0,0,0,,0,0,0,,0,0,0
29,1986,1986-11-30,13,23.348,CIN,@,DEN,L 28-34,3,45,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
30,1986,1986-12-07,14,23.355,CIN,@,NWE,W 31-7,4,88,22.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
31,1986,1986-12-14,15,23.362,CIN,,CLE,L 3-34,4,47,11.75,0,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0
32,1986,1986-12-21,16,24.004,CIN,,NYJ,W 52-21,5,83,16.60,0,0,0,,0,0,0,,0,0,0,,0,0,0
33,1987,1987-09-13,1,24.270,CIN,@,IND,W 23-21,3,22,7.33,0,1,0,0.00,0,0,0,,0,0,0,,0,0,0
34,1987,1987-09-20,2,24.277,CIN,,SFO,L 26-27,2,32,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
35,1987,1987-10-25,6,24.312,CIN,@,PIT,L 20-23,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
36,1987,1987-11-01,7,24.319,CIN,,HOU,L 29-31,6,90,15.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
37,1987,1987-11-08,8,24.326,CIN,,MIA,L 14-20,8,105,13.13,0,0,0,,0,0,0,,0,0,0,,0,0,0
38,1987,1987-11-15,9,24.333,CIN,@,ATL,W 16-10,3,52,17.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
39,1987,1987-11-22,10,24.340,CIN,,PIT,L 16-30,3,57,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
40,1987,1987-11-29,11,24.347,CIN,@,NYJ,L 20-27,4,42,10.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
41,1987,1987-12-06,12,24.354,CIN,,KAN,W 30-27,4,57,14.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
42,1987,1987-12-13,13,24.361,CIN,@,CLE,L 24-38,2,34,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
43,1987,1987-12-20,14,25.003,CIN,,NOR,L 24-41,5,76,15.20,1,0,0,,0,0,0,,0,0,0,,0,1,6
44,1987,1987-12-27,15,25.010,CIN,@,HOU,L 17-21,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
45,1988,1988-09-04,1,25.262,CIN,,PHO,W 21-14,6,143,23.83,1,0,0,,0,0,0,,0,0,0,,0,1,6
46,1988,1988-09-11,2,25.269,CIN,@,PHI,W 28-24,4,82,20.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
47,1988,1988-09-18,3,25.276,CIN,@,PIT,W 17-12,1,65,65.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
48,1988,1988-09-25,4,25.283,CIN,,CLE,W 24-17,4,127,31.75,0,0,0,,0,0,0,,0,2,13,6.50,0,0,0
49,1988,1988-10-02,5,25.290,CIN,@,RAI,W 45-21,4,85,21.25,0,0,0,,0,0,0,,0,1,12,12.00,0,0,0
50,1988,1988-10-09,6,25.297,CIN,,NYJ,W 36-19,5,103,20.60,2,0,0,,0,0,0,,0,2,4,2.00,0,2,12
51,1988,1988-10-16,7,25.304,CIN,@,NWE,L 21-27,3,67,22.33,2,0,0,,0,0,0,,0,4,14,3.50,0,2,12
52,1988,1988-10-23,8,25.311,CIN,,HOU,W 44-21,2,36,18.00,0,0,0,,0,0,0,,0,1,5,5.00,0,0,0
53,1988,1988-10-30,9,25.318,CIN,@,CLE,L 16-23,6,91,15.17,0,0,0,,0,0,0,,0,0,0,,0,0,0
54,1988,1988-11-06,10,25.325,CIN,,PIT,W 42-7,7,216,30.86,2,0,0,,0,0,0,,0,0,0,,0,2,12
55,1988,1988-11-13,11,25.332,CIN,@,KAN,L 28-31,3,28,9.33,0,1,-5,-5.00,0,0,0,,0,0,0,,0,0,0
56,1988,1988-11-20,12,25.339,CIN,@,DAL,W 38-24,2,37,18.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
57,1988,1988-11-27,13,25.346,CIN,,BUF,W 35-21,2,41,20.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
58,1988,1988-12-04,14,25.353,CIN,,SDG,W 27-10,2,37,18.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
59,1988,1988-12-11,15,25.360,CIN,@,HOU,L 6-41,0,0,,0,0,0,,0,,,,,0,0,,0,0,
60,1988,1988-12-17,16,26.000,CIN,,WAS,W 20-17,2,115,57.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
61,1989,1989-09-17,2,26.274,CIN,,PIT,W 41-10,2,66,33.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
62,1989,1989-09-25,3,26.282,CIN,,CLE,W 21-14,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
63,1989,1989-10-01,4,26.288,CIN,@,KAN,W 21-17,1,42,42.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
64,1989,1989-10-08,5,26.295,CIN,@,PIT,W 26-16,5,80,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
65,1989,1989-10-15,6,26.302,CIN,,MIA,L 13-20,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
66,1989,1989-10-22,7,26.309,CIN,,IND,L 12-23,4,62,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
67,1989,1989-10-29,8,26.316,CIN,,TAM,W 56-23,4,49,12.25,2,0,0,,0,0,0,,0,0,0,,0,2,12
68,1989,1989-11-05,9,26.323,CIN,@,RAI,L 7-28,5,74,14.80,0,0,0,,0,0,0,,0,0,0,,0,0,0
69,1989,1989-11-13,10,26.331,CIN,@,HOU,L 24-26,4,45,11.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
70,1989,1989-11-19,11,26.337,CIN,,DET,W 42-7,5,72,14.40,0,0,0,,0,0,0,,0,0,0,,0,0,0
71,1989,1989-11-26,12,26.344,CIN,@,BUF,L 7-24,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
72,1989,1989-12-03,13,26.351,CIN,@,CLE,W 21-0,3,43,14.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
73,1989,1989-12-10,14,26.358,CIN,,SEA,L 17-24,4,36,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
74,1989,1989-12-17,15,27.000,CIN,,HOU,W 61-7,6,107,17.83,2,0,0,,0,0,0,,0,0,0,,0,2,12
75,1989,1989-12-25,16,27.008,CIN,@,MIN,L 21-29,6,109,18.17,1,0,0,,0,0,0,,0,0,0,,0,1,6
76,1990,1990-09-09,1,27.266,CIN,,NYJ,W 25-20,2,34,17.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
77,1990,1990-09-16,2,27.273,CIN,@,SDG,W 21-16,10,178,17.80,2,0,0,,0,0,0,,0,0,0,,0,2,12
78,1990,1990-09-23,3,27.280,CIN,,NWE,W 41-7,3,71,23.67,1,0,0,,0,0,0,,0,0,0,,0,1,6
79,1990,1990-10-01,4,27.288,CIN,@,SEA,L 16-31,2,38,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
80,1990,1990-10-22,7,27.309,CIN,@,CLE,W 34-13,3,51,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
81,1990,1990-10-28,8,27.315,CIN,@,ATL,L 17-38,5,73,14.60,1,0,0,,0,0,0,,0,0,0,,0,1,6
82,1990,1990-11-04,9,27.322,CIN,,NOR,L 7-21,4,50,12.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
83,1990,1990-11-18,10,27.336,CIN,,PIT,W 27-3,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
84,1990,1990-11-25,11,27.343,CIN,,IND,L 20-34,4,68,17.00,2,0,0,,0,0,0,,0,0,0,,0,2,12
85,1990,1990-12-02,12,27.350,CIN,@,PIT,W 16-12,2,61,30.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
86,1990,1990-12-09,13,27.357,CIN,,SFO,L 17-20,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
87,1990,1990-12-16,14,27.364,CIN,@,RAI,L 7-24,0,0,,0,,,,,,,,,,,,,,
88,1990,1990-12-23,15,28.006,CIN,,HOU,W 40-20,3,29,9.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
89,1990,1990-12-30,16,28.013,CIN,,CLE,W 21-14,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
90,1991,1991-09-01,1,28.258,CIN,@,DEN,L 14-45,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
91,1991,1991-09-08,2,28.265,CIN,,HOU,L 7-30,2,46,23.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
92,1991,1991-09-22,4,28.279,CIN,,WAS,L 27-34,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
93,1991,1991-10-06,5,28.293,CIN,,SEA,L 7-13,7,117,16.71,0,0,0,,0,0,0,,0,0,0,,0,0,0
94,1991,1991-10-13,6,28.300,CIN,@,DAL,L 23-35,7,58,8.29,0,1,8,8.00,0,0,0,,0,0,0,,0,0,0
95,1991,1991-10-21,7,28.308,CIN,@,BUF,L 16-35,5,69,13.80,1,0,0,,0,0,0,,0,0,0,,0,1,6
96,1991,1991-10-27,8,28.314,CIN,@,HOU,L 3-35,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
97,1991,1991-11-03,9,28.321,CIN,,CLE,W 23-21,3,73,24.33,1,0,0,,0,0,0,,0,0,0,,0,1,6
98,1991,1991-11-10,10,28.328,CIN,,PIT,L 27-33,10,98,9.80,0,0,0,,0,0,0,,0,0,0,,0,0,0
99,1991,1991-12-01,13,28.349,CIN,,NYG,W 27-24,4,95,23.75,0,0,0,,0,0,0,,0,0,0,,0,0,0
100,1991,1991-12-09,14,28.357,CIN,@,MIA,L 13-37,5,64,12.80,0,0,0,,0,0,0,,0,0,0,,0,0,0
101,1991,1991-12-15,15,28.363,CIN,@,PIT,L 10-17,5,50,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
102,1991,1991-12-22,16,29.005,CIN,,NWE,W 29-7,5,92,18.40,0,0,0,,0,0,0,,0,0,0,,0,0,0
