ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2000,2000-09-03,1,23.298,TEN,@,BUF,L 13-16,
2,2000,2000-09-10,2,23.305,TEN,,KAN,W 17-14,
3,2000,2000-09-24,3,23.319,TEN,@,PIT,W 23-20,
4,2000,2000-10-01,4,23.326,TEN,,NYG,W 28-14,
5,2000,2000-10-08,5,23.333,TEN,@,CIN,W 23-14,
6,2000,2000-10-16,6,23.341,TEN,,JAX,W 27-13,
7,2000,2000-10-22,7,23.347,TEN,@,BAL,W 14-6,
8,2000,2000-10-30,8,23.355,TEN,@,WAS,W 27-21,
9,2000,2000-11-05,9,23.361,TEN,,PIT,W 9-7,
10,2000,2000-11-12,10,24.002,TEN,,BAL,L 23-24,
11,2000,2000-11-19,11,24.009,TEN,,CLE,W 24-10,
12,2000,2000-11-26,12,24.016,TEN,@,JAX,L 13-16,
13,2000,2000-12-03,13,24.023,TEN,@,PHI,W 15-13,
14,2000,2000-12-10,14,24.030,TEN,,CIN,W 35-3,*
15,2000,2000-12-17,15,24.037,TEN,@,CLE,W 24-0,
16,2000,2000-12-25,16,24.045,TEN,,DAL,W 31-0,
17,2001,2001-09-09,1,24.303,TEN,,MIA,L 23-31,*
18,2001,2001-10-07,3,24.331,TEN,@,BAL,L 7-26,
