ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
25,1999,1999-11-07,9,24.335,PHI,@,CAR,L 7-33,,,,,,,,,,,,,
26,1999,1999-11-14,10,24.342,PHI,,WAS,W 35-28,,0,0,,0,0,0,0.0,,,1,17,0
27,1999,1999-11-21,11,24.349,PHI,,IND,L 17-44,,,,,,,,,,,,,
28,1999,1999-11-28,12,24.356,PHI,@,WAS,L 17-20,,,,,,,,,,,,,
29,1999,1999-12-05,13,24.363,PHI,@,ARI,L 17-21,*,,,,,,,,,,,,
30,1999,1999-12-12,14,25.005,PHI,@,DAL,L 10-20,,,,,,,,,,,,,
31,1999,1999-12-19,15,25.012,PHI,,NWE,W 24-9,,0,0,,0,0,0,0.0,,,1,84,0
32,1999,2000-01-02,16,25.026,PHI,,STL,W 38-31,*,0,0,,0,1,6,0.0,,,1,17,1
33,2000,2000-09-03,1,25.271,PHI,@,DAL,W 41-14,*,,,,,,,,,,,,
34,2000,2000-09-10,2,25.278,PHI,,NYG,L 18-33,,,,,,,,,,,,,
35,2000,2000-09-17,3,25.285,PHI,@,GNB,L 3-6,,,,,,,,,,,,,
36,2000,2000-09-24,4,25.292,PHI,@,NOR,W 21-7,,,,,,,,,,,,,
37,2000,2000-10-01,5,25.299,PHI,,ATL,W 38-10,,,,,,,,,,,,,
38,2000,2000-10-08,6,25.306,PHI,,WAS,L 14-17,,,,,,,,,,,,,
39,2000,2000-10-15,7,25.313,PHI,@,ARI,W 33-14,,,,,,,,,,,0,1,0
40,2000,2000-10-22,8,25.320,PHI,,CHI,W 13-9,,,,,,,,,,,,,
41,2000,2000-10-29,9,25.327,PHI,@,NYG,L 7-24,*,,,,,,,,,,,,
42,2000,2000-11-05,10,25.334,PHI,,DAL,W 16-13,,,,,,,,,,,,,
43,2000,2000-11-12,11,25.341,PHI,@,PIT,W 26-23,,,,,,,,,,,,,
44,2000,2000-11-19,12,25.348,PHI,,ARI,W 34-9,,,,,,,,,,,,,
45,2000,2000-11-26,13,25.355,PHI,@,WAS,W 23-20,,,,,,,,,,,,,
46,2000,2000-12-03,14,25.362,PHI,,TEN,L 13-15,,,,,,,,,,,,,
47,2000,2000-12-10,15,26.003,PHI,@,CLE,W 35-24,,,,,,,,,,,,,
48,2000,2000-12-24,16,26.017,PHI,,CIN,W 16-7,,,,,,,,,,,,,
49,2001,2001-09-09,1,26.276,PHI,,STL,L 17-20,,,,,,,,,,,,,
50,2001,2001-09-23,2,26.290,PHI,@,SEA,W 27-3,,,,,,,,,,,,,
51,2001,2001-09-30,3,26.297,PHI,,DAL,W 40-18,,0,0,,0,0,0,0.0,,,1,14,0
52,2001,2001-10-07,4,26.304,PHI,,ARI,L 20-21,,,,,,,,,,,,,
53,2001,2001-10-22,5,26.319,PHI,@,NYG,W 10-9,,,,,,,,,,,,,
54,2001,2001-10-28,6,26.325,PHI,,OAK,L 10-20,,,,,,,,,,,,,
55,2001,2001-11-04,7,26.332,PHI,@,ARI,W 21-7,,,,,,,,,,,,,
56,2001,2001-11-11,8,26.339,PHI,,MIN,W 48-17,,,,,,,,,,,,,
57,2001,2001-11-18,9,26.346,PHI,@,DAL,W 36-3,,,,,,,,,,,,,
58,2001,2001-11-25,10,26.353,PHI,,WAS,L 3-13,,,,,,,,,,,,,
59,2001,2001-11-29,11,26.357,PHI,@,KAN,W 23-10,,0,0,,0,0,0,0.0,,,1,8,0
60,2001,2001-12-09,12,27.002,PHI,,SDG,W 24-14,,,,,,,,,,,,,
61,2001,2001-12-16,13,27.009,PHI,@,WAS,W 20-6,,,,,,,,,,,,,
62,2001,2001-12-22,14,27.015,PHI,@,SFO,L 3-13,*,,,,,,,,,,,,
63,2001,2001-12-30,15,27.023,PHI,,NYG,W 24-21,,,,,,,,,,,,,
64,2001,2002-01-06,16,27.030,PHI,@,TAM,W 17-13,*,,,,,,,,,,,,
65,2002,2002-09-08,1,27.275,PHI,@,TEN,L 24-27,*,,,,,,,,,,,,
66,2002,2002-09-16,2,27.283,PHI,@,WAS,W 37-7,,,,,,,,,,,,,
67,2002,2002-09-22,3,27.289,PHI,,DAL,W 44-13,,,,,,,,,,,,,
68,2002,2002-09-29,4,27.296,PHI,,HOU,W 35-17,,,,,,,,,,,,,
69,2002,2002-10-06,5,27.303,PHI,@,JAX,L 25-28,,,,,,,,,,,,,
70,2002,2002-10-20,6,27.317,PHI,,TAM,W 20-10,,0,0,,0,0,0,0.0,,,1,0,0
71,2002,2002-10-28,7,27.325,PHI,,NYG,W 17-3,,,,,,,,,,,,,
72,2002,2002-11-03,8,27.331,PHI,@,CHI,W 19-13,,,,,,,,,,,,,
73,2002,2002-11-10,9,27.338,PHI,,IND,L 13-35,*,,,,,,,,,,,,
74,2002,2002-11-17,10,27.345,PHI,,ARI,W 38-14,,,,,,,,,,,,,
75,2002,2002-11-25,11,27.353,PHI,@,SFO,W 38-17,,,,,,,,,,,,,
76,2002,2002-12-01,12,27.359,PHI,,STL,W 10-3,,,,,,,,,,,,,
77,2002,2002-12-08,13,28.001,PHI,@,SEA,W 27-20,,,,,,,,,,,,,
78,2002,2002-12-15,14,28.008,PHI,,WAS,W 34-21,,,,,,,,,,,,,
79,2002,2002-12-21,15,28.014,PHI,@,DAL,W 27-3,,,,,,,,,,,,,
80,2002,2002-12-28,16,28.021,PHI,@,NYG,L 7-10,,,,,,,,,,,,,
81,2003,2003-09-07,1,28.274,GNB,,MIN,L 25-30,*,,,,,,,,,,,,
82,2003,2003-09-14,2,28.281,GNB,,DET,W 31-6,*,0,0,,0,1,6,0.0,,,1,56,1
83,2003,2003-09-21,3,28.288,GNB,@,ARI,L 13-20,*,,,,,,,,,,,,
84,2003,2003-09-29,4,28.296,GNB,@,CHI,W 38-23,*,,,,,,,,,,,,
85,2003,2003-10-05,5,28.302,GNB,,SEA,W 35-13,*,,,,,,,,,,,,
86,2003,2003-10-12,6,28.309,GNB,,KAN,L 34-40,*,,,,,,,,,,,,
87,2003,2003-10-19,7,28.316,GNB,@,STL,L 24-34,*,1,0,0.00,0,0,0,0.0,,,1,0,0
88,2003,2003-11-02,8,28.330,GNB,@,MIN,W 30-27,*,,,,,,,,,,,,
89,2003,2003-11-10,9,28.338,GNB,,PHI,L 14-17,*,,,,,,,,,,,,
90,2003,2003-11-16,10,28.344,GNB,@,TAM,W 20-13,*,,,,,,,,,,,,
91,2003,2003-11-23,11,28.351,GNB,,SFO,W 20-10,*,,,,,,,,,,,,
92,2003,2003-11-27,12,28.355,GNB,@,DET,L 14-22,*,,,,,,,,,,,,
93,2003,2003-12-07,13,29.000,GNB,,CHI,W 34-21,*,,,,,,,,,,,,
94,2003,2003-12-14,14,29.007,GNB,@,SDG,W 38-21,*,,,,,,,,,,,,
95,2003,2003-12-22,15,29.015,GNB,@,OAK,W 41-7,*,,,,,,,,,,,,
96,2003,2003-12-28,16,29.021,GNB,,DEN,W 31-3,*,0,0,,0,0,0,0.0,,,1,33,0
97,2004,2004-09-13,1,29.281,GNB,@,CAR,W 24-14,*,,,,,,,,,,,,
98,2004,2004-09-19,2,29.287,GNB,,CHI,L 10-21,*,,,,,,,,,,,,
99,2004,2004-09-26,3,29.294,GNB,@,IND,L 31-45,*,,,,,,,,,,,,
100,2004,2004-10-03,4,29.301,GNB,,NYG,L 7-14,*,,,,,,,,,,,,
101,2004,2004-10-11,5,29.309,GNB,,TEN,L 27-48,*,,,,,,,,,,,,
102,2004,2004-10-17,6,29.315,GNB,@,DET,W 38-10,*,,,,,,,,,,,,
103,2004,2004-10-24,7,29.322,GNB,,DAL,W 41-20,*,,,,,,,,,,,,
104,2004,2004-10-31,8,29.329,GNB,@,WAS,W 28-14,*,0,0,,0,0,0,0.0,,,1,29,0
105,2004,2004-11-14,9,29.343,GNB,,MIN,W 34-31,*,,,,,,,,,,,,
106,2004,2004-11-21,10,29.350,GNB,@,HOU,W 16-13,*,,,,,,,,,,,,
107,2004,2004-11-29,11,29.358,GNB,,STL,W 45-17,*,,,,,,,,,,,,
108,2004,2004-12-05,12,29.364,GNB,@,PHI,L 17-47,*,,,,,,,,,,,,
109,2004,2004-12-12,13,30.005,GNB,,DET,W 16-13,*,,,,,,,,,,,,
110,2004,2004-12-19,14,30.012,GNB,,JAX,L 25-28,*,,,,,,,,,,,,
111,2004,2004-12-24,15,30.017,GNB,@,MIN,W 34-31,*,,,,,,,,,,,,
112,2004,2005-01-02,16,30.026,GNB,@,CHI,W 31-14,*,,,,,,,,,,,,
113,2005,2005-09-11,1,30.278,GNB,@,DET,L 3-17,*,,,,,,,,,,,,
114,2005,2005-09-18,2,30.285,GNB,,CLE,L 24-26,*,,,,,,,,,,,,
115,2005,2005-09-25,3,30.292,GNB,,TAM,L 16-17,*,,,,,,,,,,,,
116,2005,2005-10-03,4,30.300,GNB,@,CAR,L 29-32,*,,,,,,,,,,,,
117,2005,2005-10-09,5,30.306,GNB,,NOR,W 52-3,*,0,0,,0,1,6,1.0,,,2,22,1
118,2005,2005-10-23,6,30.320,GNB,@,MIN,L 20-23,*,,,,,,,,,,,,
119,2005,2005-10-30,7,30.327,GNB,@,CIN,L 14-21,*,0,0,,0,0,0,1.0,,,0,0,0
120,2005,2005-11-06,8,30.334,GNB,,PIT,L 10-20,*,,,,,,,,,,,,
121,2005,2005-11-13,9,30.341,GNB,@,ATL,W 33-25,*,0,0,,0,0,0,1.0,,,0,0,0
122,2005,2005-11-21,10,30.349,GNB,,MIN,L 17-20,*,,,,,,,,,,,,
123,2005,2005-11-27,11,30.355,GNB,@,PHI,L 14-19,*,,,,,,,,,,,,
124,2005,2005-12-04,12,30.362,GNB,@,CHI,L 7-19,*,,,,,,,,,,,,
125,2005,2005-12-11,13,31.004,GNB,,DET,W 16-13,*,,,,,,,,,,,,
126,2005,2005-12-19,14,31.012,GNB,@,BAL,L 3-48,*,,,,,,,,,,,,
127,2005,2005-12-25,15,31.018,GNB,,CHI,L 17-24,*,,,,,,,,,,,,
128,2005,2006-01-01,16,31.025,GNB,,SEA,W 23-17,*,0,0,,0,0,0,0.0,,,1,8,0
129,2006,2006-09-10,1,31.277,GNB,,CHI,L 0-26,*,,,,,,,,,,,,
130,2006,2006-09-17,2,31.284,GNB,,NOR,L 27-34,*,0,0,,0,0,0,0.0,,,1,0,0
131,2006,2006-09-24,3,31.291,GNB,@,DET,W 31-24,*,,,,,,,,,,,,
132,2006,2006-10-02,4,31.299,GNB,@,PHI,L 9-31,*,,,,,,,,,,,,
133,2006,2006-10-08,5,31.305,GNB,,STL,L 20-23,*,,,,,,,,,,,,
134,2006,2006-10-22,6,31.319,GNB,@,MIA,W 34-24,*,,,,,,,,,,,,
135,2006,2006-10-29,7,31.326,GNB,,ARI,W 31-14,*,,,,,,,,,,,,
136,2006,2006-11-05,8,31.333,GNB,@,BUF,L 10-24,*,,,,,,,,,,,,
137,2006,2006-11-12,9,31.340,GNB,@,MIN,W 23-17,*,,,,,,,,,,,,
138,2006,2006-11-19,10,31.347,GNB,,NWE,L 0-35,*,,,,,,,,,,,,
139,2006,2006-11-27,11,31.355,GNB,@,SEA,L 24-34,*,0,0,,0,0,0,0.0,,,1,5,0
140,2006,2006-12-03,12,31.361,GNB,,NYJ,L 10-38,*,,,,,,,,,,,,
141,2006,2006-12-10,13,32.003,GNB,@,SFO,W 30-19,*,,,,,,,,,,,,
142,2006,2006-12-17,14,32.010,GNB,,DET,W 17-9,*,0,0,,0,0,0,0.0,,,1,34,0
143,2006,2006-12-21,15,32.014,GNB,,MIN,W 9-7,*,,,,,,,,,,,,
144,2006,2006-12-31,16,32.024,GNB,@,CHI,W 26-7,*,,,,,,,,,,,,
145,2007,2007-09-09,1,32.276,GNB,,PHI,W 16-13,*,,,,,,,,,,,,
146,2007,2007-09-16,2,32.283,GNB,@,NYG,W 35-13,*,,,,,,,,,,,,
147,2007,2007-09-23,3,32.290,GNB,,SDG,W 31-24,*,,,,,,,,,,,,
148,2007,2007-09-30,4,32.297,GNB,@,MIN,W 23-16,*,,,,,,,,,,,,
149,2007,2007-10-07,5,32.304,GNB,,CHI,L 20-27,*,,,,,,,,,,,,
150,2007,2007-10-14,6,32.311,GNB,,WAS,W 17-14,*,,,,,,,,,,,,
151,2007,2007-10-29,7,32.326,GNB,@,DEN,W 19-13,*,,,,,,,,,,,,
152,2007,2007-11-04,8,32.332,GNB,@,KAN,W 33-22,*,,,,,,,,,,,,
153,2007,2007-11-11,9,32.339,GNB,,MIN,W 34-0,*,,,,,,,,,,,,
154,2007,2007-11-18,10,32.346,GNB,,CAR,W 31-17,*,,,,,,,,,,,,
155,2007,2007-11-22,11,32.350,GNB,@,DET,W 37-26,*,,,,,,,,,,,,
156,2007,2007-11-29,12,32.357,GNB,@,DAL,L 27-37,*,0,0,,0,0,0,0.0,,,1,0,0
157,2007,2007-12-09,13,33.002,GNB,,OAK,W 38-7,*,0,0,,0,0,0,0.0,,,1,17,0
158,2007,2007-12-16,14,33.009,GNB,@,STL,W 33-14,*,,,,,,,,,,,,
159,2007,2007-12-23,15,33.016,GNB,@,CHI,L 7-35,*,,,,,,,,,,,,
160,2007,2007-12-30,16,33.023,GNB,,DET,W 34-13,*,,,,,,,,,,,,
161,2008,2008-09-08,1,33.276,GNB,,MIN,W 24-19,*,0,0,,0,0,0,0.0,2,0,0,0,0
162,2008,2008-09-14,2,33.282,GNB,@,DET,W 48-25,*,0,0,,0,0,0,0.0,3,1,0,0,0
163,2008,2008-09-21,3,33.289,GNB,,DAL,L 16-27,*,0,0,,0,0,0,0.0,1,0,0,0,0
164,2008,2008-11-02,8,33.331,GNB,@,TEN,L 16-19,*,,,,,,,,,,,,
165,2008,2008-11-09,9,33.338,GNB,@,MIN,L 27-28,*,,,,,,,,,,,,
166,2008,2008-11-16,10,33.345,GNB,,CHI,W 37-3,*,0,0,,0,0,0,0.0,1,0,0,0,0
167,2008,2008-11-24,11,33.353,GNB,@,NOR,L 29-51,*,0,0,,0,0,0,0.0,1,0,0,0,0
168,2008,2008-11-30,12,33.359,GNB,,CAR,L 31-35,*,0,0,,0,0,0,0.0,1,0,0,0,0
169,2008,2008-12-07,13,34.000,GNB,,HOU,L 21-24,*,0,0,,0,0,0,0.0,3,0,0,0,0
170,2008,2008-12-14,14,34.007,GNB,@,JAX,L 16-20,*,0,0,,0,0,0,0.0,4,0,0,0,0
171,2008,2008-12-22,15,34.015,GNB,@,CHI,L 17-20,*,0,0,,0,0,0,0.0,0,0,0,0,0
172,2008,2008-12-28,16,34.021,GNB,,DET,W 31-21,*,0,0,,0,0,0,0.0,8,0,0,0,0
173,2009,2009-09-13,1,34.280,GNB,,CHI,W 21-15,*,0,0,,0,0,0,0.0,6,2,1,29,0
174,2009,2009-09-20,2,34.287,GNB,,CIN,L 24-31,*,0,0,,0,0,0,0.0,3,1,0,0,0
175,2009,2009-09-27,3,34.294,GNB,@,STL,W 36-17,*,0,0,,0,0,0,0.0,2,0,0,0,0
176,2009,2009-10-05,4,34.302,GNB,@,MIN,L 23-30,*,0,0,,0,0,0,0.0,6,1,0,0,0
177,2009,2009-10-18,5,34.315,GNB,,DET,W 26-0,*,0,0,,0,0,0,1.0,2,0,1,0,0
178,2009,2009-10-25,6,34.322,GNB,@,CLE,W 31-3,*,0,0,,0,0,0,0.0,1,0,0,0,0
179,2009,2009-11-01,7,34.329,GNB,,MIN,L 26-38,*,0,0,,0,0,0,0.0,2,0,0,0,0
180,2009,2009-11-08,8,34.336,GNB,@,TAM,L 28-38,*,0,0,,0,0,0,0.0,4,0,0,0,0
181,2009,2009-11-15,9,34.343,GNB,,DAL,W 17-7,*,0,0,,0,0,0,0.0,2,1,0,0,0
182,2009,2009-11-22,10,34.350,GNB,,SFO,W 30-24,*,0,0,,0,0,0,0.0,1,0,0,0,0
183,2010,2010-11-14,9,35.342,MIA,,TEN,W 29-17,,0,0,,0,0,0,0.0,1,0,0,0,0
184,2010,2010-11-18,10,35.346,MIA,,CHI,L 0-16,,0,0,,0,0,0,0.0,1,0,0,0,0
185,2010,2010-11-28,11,35.356,MIA,@,OAK,W 33-17,,0,0,,0,0,0,0.0,1,0,0,0,0
186,2011,2011-09-11,1,36.278,STL,,PHI,L 13-31,,,,,,,,,,,,,
187,2011,2011-09-19,2,36.286,STL,@,NYG,L 16-28,,,,,,,,,,,,,
188,2011,2011-09-25,3,36.292,STL,,BAL,L 7-37,,0,0,,0,0,0,0.0,1,0,0,0,0
189,2011,2011-10-02,4,36.299,STL,,WAS,L 10-17,,0,0,,0,0,0,0.0,1,1,0,0,0
190,2011,2011-10-16,5,36.313,STL,@,GNB,L 3-24,*,0,0,,0,0,0,0.0,1,0,0,0,0
191,2011,2011-10-23,6,36.320,STL,@,DAL,L 7-34,*,0,0,,0,0,0,0.0,3,2,0,0,0
192,2011,2011-10-30,7,36.327,STL,,NOR,W 31-21,*,0,0,,0,0,0,0.0,3,0,0,0,0
193,2011,2011-11-06,8,36.334,STL,@,ARI,L 13-19,*,0,0,,0,0,0,0.0,2,0,0,0,0
194,2011,2011-11-13,9,36.341,STL,@,CLE,W 13-12,*,0,0,,0,0,0,0.0,1,0,0,0,0
