ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1962,1962-10-07,5,23.301,SDG,,DTX,W 32-28,2,44,22.00,0,0,0,0
2,1962,1962-10-19,7,23.313,SDG,@,BOS,L 20-24,1,23,23.00,0,0,0,0
3,1962,1962-10-28,8,23.322,SDG,@,NYT,L 3-23,1,19,19.00,0,0,0,0
4,1962,1962-11-04,9,23.329,SDG,,DEN,L 20-23,2,39,19.50,0,1,2,0
5,1962,1962-11-11,10,23.336,SDG,,BUF,L 20-40,6,126,21.00,0,0,0,0
6,1962,1962-11-25,11,23.350,SDG,@,HOU,L 27-33,0,0,,0,1,4,0
7,1962,1962-12-02,12,23.357,SDG,,OAK,W 31-21,0,0,,0,1,0,0
