ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1990,1990-09-09,1,24.232,MIA,@,NWE,W 27-24
2,1990,1990-10-07,5,24.260,MIA,,NYJ,W 20-16
3,1990,1990-10-18,6,24.271,MIA,,NWE,W 17-10
4,1990,1990-10-28,7,24.281,MIA,@,IND,W 27-7
5,1990,1990-11-04,8,24.288,MIA,,PHO,W 23-3
6,1990,1990-12-16,14,24.330,MIA,,SEA,W 24-17
7,1990,1990-12-23,15,24.337,MIA,@,BUF,L 14-24
8,1990,1990-12-30,16,24.344,MIA,,IND,W 23-17
9,1991,1991-09-01,1,25.224,MIA,@,BUF,L 31-35
10,1991,1991-09-08,2,25.231,MIA,,IND,W 17-6
11,1991,1991-09-15,3,25.238,MIA,@,DET,L 13-17
12,1991,1991-09-22,4,25.245,MIA,,GNB,W 16-13
13,1991,1991-09-29,5,25.252,MIA,@,NYJ,L 23-41
14,1991,1991-10-06,6,25.259,MIA,@,NWE,W 20-10
15,1991,1991-10-13,7,25.266,MIA,@,KAN,L 7-42
16,1991,1991-10-20,8,25.273,MIA,,HOU,L 13-17
17,1991,1991-11-03,9,25.287,MIA,@,IND,W 10-6
18,1991,1991-11-10,10,25.294,MIA,,NWE,W 30-20
19,1991,1991-11-24,12,25.308,MIA,@,CHI,W 16-13
20,1991,1991-12-01,13,25.315,MIA,,TAM,W 33-14
21,1991,1991-12-09,14,25.323,MIA,,CIN,W 37-13
22,1991,1991-12-15,15,25.329,MIA,@,SDG,L 30-38
23,1991,1991-12-22,16,25.336,MIA,,NYJ,L 20-23
24,1992,1992-09-14,1,26.238,MIA,@,CLE,W 27-23
25,1992,1992-09-20,2,26.244,MIA,,RAM,W 26-10
26,1992,1992-09-27,3,26.251,MIA,@,SEA,W 19-17
27,1992,1992-10-04,4,26.258,MIA,@,BUF,W 37-10
28,1992,1992-10-11,5,26.265,MIA,,ATL,W 21-17
29,1992,1992-10-18,6,26.272,MIA,,NWE,W 38-17
30,1992,1992-10-25,7,26.279,MIA,,IND,L 20-31
31,1992,1992-11-01,8,26.286,MIA,@,NYJ,L 14-26
32,1992,1992-11-08,9,26.293,MIA,@,IND,W 28-0
33,1992,1992-11-16,10,26.301,MIA,,BUF,L 20-26
34,1992,1992-11-22,11,26.307,MIA,,HOU,W 19-16
35,1992,1992-11-29,12,26.314,MIA,@,NOR,L 13-24
36,1992,1992-12-06,13,26.321,MIA,@,SFO,L 3-27
37,1992,1992-12-14,14,26.329,MIA,,RAI,W 20-7
38,1992,1992-12-20,15,26.335,MIA,,NYJ,W 19-17
39,1992,1992-12-27,16,26.342,MIA,@,NWE,W 16-13
40,1993,1993-09-05,1,27.228,MIA,@,IND,W 24-20
41,1993,1993-09-12,2,27.235,MIA,,NYJ,L 14-24
42,1993,1993-09-26,3,27.249,MIA,@,BUF,W 22-13
43,1993,1993-10-04,4,27.257,MIA,,WAS,W 17-10
44,1993,1993-10-10,5,27.263,MIA,@,CLE,W 24-14
45,1993,1993-10-24,6,27.277,MIA,,IND,W 41-27
46,1993,1993-10-31,7,27.284,MIA,,KAN,W 30-10
47,1993,1993-11-07,8,27.291,MIA,@,NYJ,L 10-27
48,1993,1993-11-14,9,27.298,MIA,@,PHI,W 19-14
49,1993,1993-11-21,10,27.305,MIA,,NWE,W 17-13
50,1993,1993-11-25,11,27.309,MIA,@,DAL,W 16-14
51,1993,1993-12-05,12,27.319,MIA,,NYG,L 14-19
52,1993,1993-12-13,13,27.327,MIA,,PIT,L 20-21
53,1993,1993-12-19,14,27.333,MIA,,BUF,L 34-47
54,1993,1993-12-27,15,27.341,MIA,@,SDG,L 20-45
55,1993,1994-01-02,16,27.347,MIA,@,NWE,L 27-33
56,1994,1994-09-04,1,28.227,MIA,,NWE,W 39-35
57,1994,1994-09-11,2,28.234,MIA,@,GNB,W 24-14
58,1994,1994-09-18,3,28.241,MIA,,NYJ,W 28-14
59,1994,1994-09-25,4,28.248,MIA,@,MIN,L 35-38
60,1994,1994-10-02,5,28.255,MIA,@,CIN,W 23-7
61,1994,1994-10-09,6,28.262,MIA,@,BUF,L 11-21
62,1994,1994-10-30,8,28.283,MIA,@,NWE,W 23-3
63,1994,1994-11-06,9,28.290,MIA,,IND,W 22-21
64,1994,1994-11-20,11,28.304,MIA,@,PIT,L 13-16
65,1994,1994-11-27,12,28.311,MIA,@,NYJ,W 28-24
66,1994,1994-12-04,13,28.318,MIA,,BUF,L 31-42
67,1994,1994-12-12,14,28.326,MIA,,KAN,W 45-28
68,1994,1994-12-18,15,28.332,MIA,@,IND,L 6-10
69,1994,1994-12-25,16,28.339,MIA,,DET,W 27-20
70,1995,1995-09-10,2,29.233,MIA,@,NWE,W 20-3
71,1995,1995-09-18,3,29.241,MIA,,PIT,W 23-10
72,1995,1995-10-08,5,29.261,MIA,,IND,L 24-27
73,1995,1995-10-22,7,29.275,MIA,@,NYJ,L 16-17
74,1995,1995-10-29,8,29.282,MIA,,BUF,W 23-6
75,1995,1995-11-05,9,29.289,MIA,@,SDG,W 24-14
76,1995,1995-11-12,10,29.296,MIA,,NWE,L 17-34
77,1995,1995-11-20,11,29.304,MIA,,SFO,L 20-44
78,1995,1995-12-03,13,29.317,MIA,,ATL,W 21-20
79,1995,1995-12-11,14,29.325,MIA,,KAN,W 13-6
80,1995,1995-12-17,15,29.331,MIA,@,BUF,L 20-23
81,1995,1995-12-24,16,29.338,MIA,@,STL,W 41-22
