ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1999,1999-10-03,4,24.094,KAN,@,SDG,L 14-21,,,,,,,,,,,0.0%,,,,,,,
2,1999,1999-10-31,7,24.122,KAN,,SDG,W 34-0,,7,21,3.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
3,1999,1999-11-07,8,24.129,KAN,@,IND,L 17-25,,,,,,,,,,,0.0%,,,,,,,
4,1999,1999-11-14,9,24.136,KAN,@,TAM,L 10-17,,,,,,,,,,,0.0%,,,,,,,
5,1999,1999-11-21,10,24.143,KAN,,SEA,L 19-31,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
6,1999,1999-11-28,11,24.150,KAN,@,OAK,W 37-34,,11,58,5.27,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
7,1999,1999-12-05,12,24.157,KAN,@,DEN,W 16-10,,4,13,3.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0
8,1999,1999-12-12,13,24.164,KAN,,MIN,W 31-28,,8,26,3.25,0,0,0,0,,0,0.0%,,1,18,18.00,0,0,0
9,1999,1999-12-18,14,24.170,KAN,,PIT,W 35-19,,1,0,0.00,0,1,1,12,12.00,0,100.0%,12.00,1,10,10.00,0,0,0
10,1999,1999-12-26,15,24.178,KAN,@,SEA,L 14-23,,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
11,1999,2000-01-02,16,24.185,KAN,,OAK,L 38-41,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
12,2000,2000-09-03,1,25.064,KAN,,IND,L 14-27,,2,5,2.50,0,0,0,0,,0,0.0%,,5,111,22.20,0,0,0
13,2000,2000-09-10,2,25.071,KAN,@,TEN,L 14-17,*,7,10,1.43,0,0,0,0,,0,0.0%,,0,0,,0,0,0
14,2000,2000-09-17,3,25.078,KAN,,SDG,W 42-10,,8,21,2.63,0,0,0,0,,0,0.0%,,0,0,,0,0,0
15,2000,2000-09-24,4,25.085,KAN,@,DEN,W 23-22,,4,5,1.25,0,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
16,2000,2000-10-02,5,25.093,KAN,,SEA,W 24-17,*,6,36,6.00,1,1,1,3,3.00,0,100.0%,3.00,1,20,20.00,0,1,6
17,2000,2000-10-15,6,25.106,KAN,,OAK,L 17-20,*,3,7,2.33,0,0,0,0,,0,0.0%,,1,24,24.00,0,0,0
18,2000,2000-10-22,7,25.113,KAN,,STL,W 54-34,,0,0,,0,0,0,0,,0,0.0%,,3,60,20.00,0,0,0
19,2000,2000-10-29,8,25.120,KAN,@,SEA,W 24-19,,,,,,,,,,,0.0%,,,,,,,
20,2000,2000-11-05,9,25.127,KAN,@,OAK,L 31-49,,0,0,,0,0,0,0,,0,0.0%,,2,58,29.00,0,0,0
21,2000,2000-11-12,10,25.134,KAN,@,SFO,L 7-21,,0,0,,0,0,0,0,,0,0.0%,,3,68,22.67,0,0,0
22,2000,2000-11-19,11,25.141,KAN,,BUF,L 17-21,,0,0,,0,0,0,0,,0,0.0%,,3,65,21.67,0,0,0
23,2000,2000-11-26,12,25.148,KAN,@,SDG,L 16-17,,0,0,,0,0,0,0,,0,0.0%,,3,48,16.00,0,0,0
24,2000,2000-12-04,13,25.156,KAN,@,NWE,L 24-30,,0,0,,0,0,0,0,,0,0.0%,,6,157,26.17,0,0,0
25,2000,2000-12-10,14,25.162,KAN,,CAR,W 15-14,,0,0,,0,0,0,0,,0,0.0%,,2,40,20.00,0,0,0
26,2000,2000-12-17,15,25.169,KAN,,DEN,W 20-7,,0,0,,0,0,0,0,,0,0.0%,,2,43,21.50,0,0,0
27,2000,2000-12-24,16,25.176,KAN,@,ATL,L 13-29,,0,0,,0,0,0,0,,0,0.0%,,5,85,17.00,0,0,0
28,2001,2001-09-09,1,26.070,KAN,,OAK,L 24-27,,,,,,,,,,,0.0%,,,,,,,
29,2001,2001-09-23,2,26.084,KAN,,NYG,L 3-13,,,,,,,,,,,0.0%,,,,,,,
30,2001,2001-10-07,4,26.098,KAN,@,DEN,L 6-20,,,,,,,,,,,0.0%,,,,,,,
31,2001,2001-10-14,5,26.105,KAN,,PIT,L 17-20,,1,3,3.00,0,0,0,0,,0,0.0%,,2,51,25.50,0,0,0
32,2001,2001-10-21,6,26.112,KAN,@,ARI,L 16-24,,0,0,,0,0,0,0,,0,0.0%,,1,22,22.00,0,0,0
33,2001,2001-10-25,7,26.116,KAN,,IND,L 28-35,,0,0,,0,0,0,0,,0,0.0%,,5,101,20.20,0,0,0
34,2001,2001-11-04,8,26.126,KAN,@,SDG,W 25-20,,,,,,,,,,,0.0%,,,,,,,
35,2001,2001-11-11,9,26.133,KAN,@,NYJ,L 7-27,,,,,,,,,,,0.0%,,,,,,,
36,2001,2001-11-25,10,26.147,KAN,,SEA,W 19-7,,5,35,7.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6
37,2001,2001-11-29,11,26.151,KAN,,PHI,L 10-23,,,,,,,,,,,0.0%,,,,,,,
38,2001,2001-12-09,12,26.161,KAN,@,OAK,L 26-28,,1,16,16.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
39,2001,2001-12-16,13,26.168,KAN,,DEN,W 26-23,,,,,,,,,,,0.0%,,,,,,,
40,2001,2001-12-23,14,26.175,KAN,,SDG,W 20-17,,,,,,,,,,,0.0%,,,,,,,
41,2001,2001-12-30,15,26.182,KAN,@,JAX,W 30-26,,,,,,,,,,,0.0%,,,,,,,
42,2001,2002-01-06,16,26.189,KAN,@,SEA,L 18-21,,,,,,,,,,,0.0%,,,,,,,
43,2002,2002-09-08,1,27.069,KAN,@,CLE,W 40-39,,0,0,,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
44,2002,2002-09-15,2,27.076,KAN,,JAX,L 16-23,,1,7,7.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
45,2002,2002-09-22,3,27.083,KAN,@,NWE,L 38-41,,,,,,1,,,,,0.0%,,,,,,,
46,2002,2002-09-29,4,27.090,KAN,,MIA,W 48-30,,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0
47,2002,2002-10-06,5,27.097,KAN,@,NYJ,W 29-25,,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
48,2002,2002-10-13,6,27.104,KAN,@,SDG,L 34-35,,,,,,,,,,,0.0%,,,,,,,
49,2002,2002-11-10,9,27.132,KAN,@,SFO,L 13-17,,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
50,2002,2002-11-17,10,27.139,KAN,,BUF,W 17-16,,,,,,,,,,,0.0%,,,,,,,
51,2002,2002-11-24,11,27.146,KAN,@,SEA,L 32-39,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
52,2002,2002-12-01,12,27.153,KAN,,ARI,W 49-0,,9,20,2.22,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
