ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1978,1978-09-03,1,22.293,GNB,@,DET,W 13-7,,,,,,,,,,,,,
2,1978,1978-09-10,2,22.300,GNB,,NOR,W 28-17,1,15,15.00,0,0,0,,0,0,0,0,0,0
3,1978,1978-09-17,3,22.307,GNB,,OAK,L 3-28,,,,,,,,,,,,,
4,1978,1978-09-24,4,22.314,GNB,@,SDG,W 24-3,,,,,,,,,,,,,
5,1978,1978-10-01,5,22.321,GNB,,DET,W 35-14,,,,,,,,,,,,,
6,1978,1978-10-08,6,22.328,GNB,,CHI,W 24-14,,,,,,,,,,,,,
7,1978,1978-10-15,7,22.335,GNB,,SEA,W 45-28,,,,,,,,,,,,,
8,1978,1978-10-22,8,22.342,GNB,@,MIN,L 7-21,,,,,,,,,,,,,
9,1978,1978-10-29,9,22.349,GNB,,TAM,W 9-7,,,,,,,,,,,,,
10,1978,1978-11-05,10,22.356,GNB,@,PHI,L 3-10,,,,,,,,,,,,,
11,1978,1978-11-12,11,22.363,GNB,,DAL,L 14-42,,,,,,,,,,,,,
12,1978,1978-11-19,12,23.005,GNB,@,DEN,L 3-16,,,,,,,,,,,,,
13,1978,1978-11-26,13,23.012,GNB,,MIN,T 10-10,0,0,,0,0,0,,0,0,0,1,0,0
14,1978,1978-12-03,14,23.019,GNB,@,TAM,W 17-7,0,0,,0,0,0,,0,0,0,1,18,0
15,1978,1978-12-10,15,23.026,GNB,@,CHI,L 0-14,1,26,26.00,0,0,0,,0,0,0,0,0,0
16,1978,1978-12-17,16,23.033,GNB,@,RAM,L 14-31,1,33,33.00,0,0,0,,0,0,0,1,0,0
17,1979,1979-09-02,1,23.292,GNB,@,CHI,L 3-6,,,,,,,,,,,,,
18,1979,1979-09-09,2,23.299,GNB,,NOR,W 28-19,,,,,,,,,,,,,
19,1979,1979-09-16,3,23.306,GNB,,TAM,L 10-21,,,,,,,,,,,,,
20,1979,1979-09-23,4,23.313,GNB,@,MIN,L 21-27,,,,,,,,,,,,,
21,1979,1979-10-01,5,23.321,GNB,,NWE,W 27-14,0,0,,0,0,0,,0,0,0,1,6,0
22,1979,1979-10-07,6,23.327,GNB,@,ATL,L 7-25,,,,,,,,,,,,,
23,1979,1979-10-14,7,23.334,GNB,,DET,W 24-16,,,,,,,,,,,,,
24,1979,1979-10-21,8,23.341,GNB,@,TAM,L 3-21,,,,,,,,,,,,,
25,1979,1979-10-28,9,23.348,GNB,@,MIA,L 7-27,,,,,,,,,,,,,
26,1979,1979-11-04,10,23.355,GNB,,NYJ,L 22-27,0,0,,0,0,0,,0,0,0,1,2,0
27,1979,1979-11-11,11,23.362,GNB,,MIN,W 19-7,,,,,,,,,,,,,
28,1979,1979-11-18,12,24.004,GNB,@,BUF,L 12-19,,,,,,,,,,,,,
29,1979,1979-11-25,13,24.011,GNB,,PHI,L 10-21,,,,,,,,,,,,,
30,1979,1979-12-02,14,24.018,GNB,@,WAS,L 21-38,,,,,,,,,,,,,
31,1979,1979-12-09,15,24.025,GNB,,CHI,L 14-15,,,,,,,,,,,,,
32,1979,1979-12-15,16,24.031,GNB,@,DET,W 18-13,,,,,,,,,,,,,
33,1980,1980-09-07,1,24.298,GNB,,CHI,W 12-6,,,,,,,,,,,,,
34,1980,1980-09-14,2,24.305,GNB,,DET,L 7-29,,,,,,,,,,,,,
35,1980,1980-09-21,3,24.312,GNB,@,RAM,L 21-51,,,,,,,,,,,,,
36,1980,1980-09-28,4,24.319,GNB,,DAL,L 7-28,,,,,,,,,,,,,
37,1980,1980-10-05,5,24.326,GNB,,CIN,W 14-9,0,0,,0,0,0,,0,0,0,1,0,0
38,1980,1980-10-12,6,24.333,GNB,@,TAM,T 14-14,,,,,,,,,,,,,
39,1980,1980-10-19,7,24.340,GNB,@,CLE,L 21-26,,,,,,,,,,,,,
40,1980,1980-10-26,8,24.347,GNB,,MIN,W 16-3,,,,,,,,,,,,,
41,1980,1980-11-02,9,24.354,GNB,@,PIT,L 20-22,,,,,,,,,,,,,
42,1980,1980-11-09,10,24.361,GNB,,SFO,W 23-16,,,,,,,,,,,,,
43,1980,1980-11-16,11,25.002,GNB,@,NYG,L 21-27,,,,,,,,,,,,,
44,1980,1980-11-23,12,25.009,GNB,@,MIN,W 25-13,,,,,,,,,,,,,
45,1980,1980-11-30,13,25.016,GNB,,TAM,L 17-20,,,,,,,,,,,,,
46,1980,1980-12-07,14,25.023,GNB,@,CHI,L 7-61,,,,,,,,,,,,,
47,1980,1980-12-14,15,25.030,GNB,,HOU,L 3-22,,,,,,,,,,,,,
48,1981,1981-09-06,1,25.296,GNB,@,CHI,W 16-9,,,,,,,,,,,,,
49,1981,1981-09-13,2,25.303,GNB,,ATL,L 17-31,,,,,,,,,,,,,
50,1981,1981-09-20,3,25.310,GNB,@,RAM,L 23-35,,,,,,,,,,,,,
51,1981,1981-09-27,4,25.317,GNB,,MIN,L 13-30,,,,,,,,,,,,,
52,1981,1981-10-04,5,25.324,GNB,@,NYG,W 27-14,,,,,,,,,,,,,
53,1981,1981-10-11,6,25.331,GNB,,TAM,L 10-21,,,,,,,,,,,,,
54,1981,1981-10-18,7,25.338,GNB,,SFO,L 3-13,,,,,,,,,,,,,
55,1981,1981-10-25,8,25.345,GNB,@,DET,L 27-31,,,,,,,,,,,,,
56,1981,1981-11-01,9,25.352,GNB,,SEA,W 34-24,,,,,,,,,,,,,
57,1981,1981-11-08,10,25.359,GNB,,NYG,W 26-24,0,0,,0,0,0,,0,1,6,2,41,1
58,1981,1981-11-15,11,26.001,GNB,,CHI,W 21-17,,,,,,,,,,,,,
59,1981,1981-11-22,12,26.008,GNB,@,TAM,L 3-37,,,,,,,,,,,,,
60,1981,1981-11-29,13,26.015,GNB,@,MIN,W 35-23,0,0,,0,0,0,,0,0,0,1,18,0
61,1981,1981-12-06,14,26.022,GNB,,DET,W 31-17,,,,,,,,,,,,,
62,1981,1981-12-13,15,26.029,GNB,@,NOR,W 35-7,,,,,,,,,,,,,
63,1981,1981-12-20,16,26.036,GNB,@,NYJ,L 3-28,,,,,,,,,,,,,
64,1982,1982-09-12,1,26.302,GNB,,RAM,W 35-23,,,,,,,,,,,,,
65,1982,1982-09-20,2,26.310,GNB,@,NYG,W 27-19,,,,,,,,,,,,,
66,1982,1982-11-21,3,27.007,GNB,,MIN,W 26-7,,,,,,,,,,,,,
67,1982,1982-11-28,4,27.014,GNB,@,NYJ,L 13-15,,,,,,,,,,,,,
68,1982,1982-12-05,5,27.021,GNB,,BUF,W 33-21,,,,,,,,,,,,,
69,1982,1982-12-12,6,27.028,GNB,,DET,L 10-30,0,0,,0,0,0,,0,0,0,1,0,0
70,1982,1982-12-19,7,27.035,GNB,@,BAL,T 20-20,,,,,,,,,,,,,
71,1982,1982-12-26,8,27.042,GNB,@,ATL,W 38-7,,,,,,,,,,,,,
72,1982,1983-01-02,9,27.049,GNB,@,DET,L 24-27,,,,,,,,,,,,,
73,1983,1983-09-04,1,27.294,GNB,@,HOU,W 41-38,,,,,0,0,,0,,,,,
74,1983,1983-09-11,2,27.301,GNB,,PIT,L 21-25,,,,,0,0,,0,,,,,
75,1983,1983-09-18,3,27.308,GNB,,RAM,W 27-24,,,,,0,0,,0,,,,,
76,1983,1983-09-26,4,27.316,GNB,@,NYG,L 3-27,,,,,0,0,,0,,,,,
77,1983,1983-10-02,5,27.322,GNB,,TAM,W 55-14,,,,,0,0,,0,,,,,
78,1983,1983-10-09,6,27.329,GNB,@,DET,L 14-38,,,,,0,0,,0,,,,,
79,1983,1983-10-17,7,27.337,GNB,,WAS,W 48-47,,,,,0,0,,0,,,,,
80,1983,1983-10-23,8,27.343,GNB,,MIN,L 17-20,,,,,0,0,,0,,,,,
81,1983,1983-10-30,9,27.350,GNB,@,CIN,L 14-34,,,,,0,0,,0,,,,,
82,1983,1983-11-06,10,27.357,GNB,,CLE,W 35-21,,,,,0,0,,0,,,,,
83,1983,1983-11-13,11,27.364,GNB,@,MIN,W 29-21,,,,,0,0,,0,,,,,
84,1983,1983-11-20,12,28.006,GNB,,DET,L 20-23,,,,,0,0,,0,,,,,
85,1983,1983-11-27,13,28.013,GNB,@,ATL,L 41-47,,,,,0,0,,0,,,,,
86,1983,1983-12-04,14,28.020,GNB,,CHI,W 31-28,0,0,,0,1,0,0.00,0,0,0,0,0,0
87,1983,1983-12-12,15,28.028,GNB,@,TAM,W 12-9,,,,,0,0,,0,,,,,
88,1983,1983-12-18,16,28.034,GNB,@,CHI,L 21-23,,,,,0,0,,0,,,,,
89,1984,1984-09-02,1,28.293,GNB,,STL,W 24-23,,,,,,,,,,,,,
90,1984,1984-09-09,2,28.300,GNB,@,RAI,L 7-28,,,,,,,,,,,,,
91,1984,1984-09-16,3,28.307,GNB,,CHI,L 7-9,,,,,,,,,,,,,
92,1984,1984-09-23,4,28.314,GNB,@,DAL,L 6-20,,,,,,,,,,,,,
93,1984,1984-09-30,5,28.321,GNB,@,TAM,L 27-30,,,,,,,,,,,,,
94,1984,1984-10-07,6,28.328,GNB,,SDG,L 28-34,,,,,,,,,,,,,
95,1984,1984-10-15,7,28.336,GNB,@,DEN,L 14-17,,,,,,,,,,,,,
96,1984,1984-10-21,8,28.342,GNB,,SEA,L 24-30,,,,,,,,,,,,,
97,1984,1984-10-28,9,28.349,GNB,,DET,W 41-9,,,,,,,,,,,,,
98,1984,1984-11-04,10,28.356,GNB,@,NOR,W 23-13,,,,,,,,,,,,,
99,1984,1984-11-11,11,28.363,GNB,,MIN,W 45-17,,,,,,,,,,,,,
100,1984,1984-11-18,12,29.004,GNB,,RAM,W 31-6,,,,,,,,,,,,,
101,1984,1984-11-22,13,29.008,GNB,@,DET,L 28-31,,,,,,,,,,,,,
102,1984,1984-12-02,14,29.018,GNB,,TAM,W 27-14,,,,,,,,,,,,,
103,1984,1984-12-09,15,29.025,GNB,@,CHI,W 20-14,,,,,,,,,,,,,
104,1984,1984-12-16,16,29.032,GNB,@,MIN,W 38-14,0,0,,0,0,0,,0,0,0,1,8,0
