ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2009,2009-11-12,9,24.012,SFO,,CHI,W 10-6,,0.0,0,1
2,2009,2009-11-22,10,24.022,SFO,@,GNB,L 24-30,,0.0,0,1
3,2009,2009-11-29,11,24.029,SFO,,JAX,W 20-3,,,,
4,2009,2009-12-27,15,24.057,SFO,,DET,W 20-6,,,,
5,2010,2010-09-12,1,24.316,SFO,@,SEA,L 6-31,,,,
6,2010,2010-10-24,7,24.358,DEN,,OAK,L 14-59,,,,
7,2010,2010-11-07,9,25.007,GNB,,DAL,W 45-7,,,,
8,2010,2010-12-05,12,25.035,GNB,,SFO,W 34-16,,0.0,0,0
9,2010,2010-12-12,13,25.042,GNB,@,DET,L 3-7,,,,
10,2010,2010-12-19,14,25.049,GNB,@,NWE,L 27-31,,0.0,0,0
11,2010,2011-01-02,16,25.063,GNB,,CHI,W 10-3,,,,
