ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
11,1998,1998-11-22,11,22.243,IND,@,BUF,L 11-34,*,14,29,48.28,164,1,2,48.6,0,0,5.66,3.24,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
12,1998,1998-11-29,12,22.250,IND,@,BAL,L 31-38,*,27,42,64.29,357,3,1,105.0,2,13,8.50,8.86,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
13,1998,1998-12-06,13,22.257,IND,@,ATL,L 21-28,*,19,27,70.37,159,2,2,79.1,0,0,5.89,4.04,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
14,1998,1998-12-13,14,22.264,IND,,CIN,W 39-26,*,17,26,65.38,210,3,0,128.7,0,0,8.08,10.38,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
15,1998,1998-12-20,15,22.271,IND,@,SEA,L 23-27,*,23,39,58.97,335,1,1,84.9,2,5,8.59,7.95,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
16,1998,1998-12-27,16,22.278,IND,,CAR,L 19-27,*,17,34,50.00,225,1,2,56.6,5,19,6.62,4.56,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
17,1999,1999-09-12,1,23.172,IND,,BUF,W 31-14,*,21,33,63.64,284,2,2,85.9,0,0,8.61,7.09,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
18,1999,1999-09-19,2,23.179,IND,@,NWE,L 28-31,*,18,30,60.00,223,3,2,88.6,0,0,7.43,6.43,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
19,1999,1999-09-26,3,23.186,IND,@,SDG,W 27-19,*,29,54,53.70,404,2,1,82.6,0,0,7.48,7.39,4,14,3.50,1,0,0,0,,0,0.0%,,1,6,0.0,,
20,1999,1999-10-10,4,23.200,IND,,MIA,L 31-34,*,17,24,70.83,274,3,1,130.9,2,10,11.42,12.04,2,-13,-6.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
21,1999,1999-10-17,5,23.207,IND,@,NYJ,W 16-13,*,21,35,60.00,210,1,1,74.7,0,0,6.00,5.29,2,-3,-1.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
22,1999,1999-10-24,6,23.214,IND,,CIN,W 31-10,*,17,33,51.52,284,2,1,88.4,1,6,8.61,8.45,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
23,1999,1999-10-31,7,23.221,IND,,DAL,W 34-24,*,22,34,64.71,313,1,0,104.2,1,13,9.21,9.79,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
24,1999,1999-11-07,8,23.228,IND,,KAN,W 25-17,*,21,33,63.64,290,1,1,89.2,3,34,8.79,8.03,3,10,3.33,1,0,0,0,,0,0.0%,,1,6,0.0,,
25,1999,1999-11-14,9,23.235,IND,@,NYG,W 27-19,*,20,35,57.14,237,2,1,85.1,0,0,6.77,6.63,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
26,1999,1999-11-21,10,23.242,IND,@,PHI,W 44-17,*,16,26,61.54,235,3,0,129.5,1,8,9.04,11.35,2,14,7.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
27,1999,1999-11-28,11,23.249,IND,,NYJ,W 13-6,*,23,31,74.19,198,1,2,74.4,2,11,6.39,4.13,3,26,8.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
28,1999,1999-12-05,12,23.256,IND,@,MIA,W 37-34,*,23,29,79.31,260,1,2,86.8,2,19,8.97,6.55,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
29,1999,1999-12-12,13,23.263,IND,,NWE,W 20-15,*,15,27,55.56,186,2,0,101.8,1,8,6.89,8.37,5,8,1.60,0,0,0,0,,0,0.0%,,0,0,0.0,,
30,1999,1999-12-19,14,23.270,IND,,WAS,W 24-21,*,23,37,62.16,298,2,1,94.2,1,7,8.05,7.92,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
31,1999,1999-12-26,15,23.277,IND,@,CLE,W 29-28,*,27,43,62.79,276,0,0,81.2,0,0,6.42,6.42,2,17,8.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
32,1999,2000-01-02,16,23.284,IND,@,BUF,L 6-31,*,18,29,62.07,163,0,0,77.2,0,0,5.62,5.62,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
33,2000,2000-09-03,1,24.163,IND,@,KAN,W 27-14,*,22,32,68.75,273,1,1,92.3,1,6,8.53,7.75,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
34,2000,2000-09-10,2,24.170,IND,,OAK,L 31-38,*,33,48,68.75,367,3,2,94.7,2,16,7.65,7.02,2,20,10.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
35,2000,2000-09-25,3,24.185,IND,,JAX,W 43-14,*,23,36,63.89,440,4,0,143.3,0,0,12.22,14.44,6,4,0.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
36,2000,2000-10-01,4,24.191,IND,@,BUF,W 18-16,*,16,27,59.26,187,2,1,89.6,1,3,6.93,6.74,5,21,4.20,0,0,0,0,,0,0.0%,,0,0,0.0,,
37,2000,2000-10-08,5,24.198,IND,@,NWE,L 16-24,*,31,54,57.41,334,1,3,58.7,2,10,6.19,4.06,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
38,2000,2000-10-15,6,24.205,IND,@,SEA,W 37-24,*,20,30,66.67,281,1,0,107.8,1,1,9.37,10.03,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
39,2000,2000-10-22,7,24.212,IND,,NWE,W 30-23,*,16,20,80.00,268,3,0,158.3,0,0,13.40,16.40,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
40,2000,2000-10-29,8,24.219,IND,,DET,W 30-18,*,22,33,66.67,288,3,2,99.1,1,7,8.73,7.82,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
41,2000,2000-11-05,9,24.226,IND,@,CHI,L 24-27,*,26,39,66.67,302,2,1,96.3,2,21,7.74,7.62,3,22,7.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
42,2000,2000-11-12,10,24.233,IND,,NYJ,W 23-15,*,21,35,60.00,210,1,0,86.6,0,0,6.00,6.57,4,2,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
43,2000,2000-11-19,11,24.240,IND,@,GNB,L 24-26,*,25,44,56.82,294,3,1,90.5,4,27,6.68,7.02,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
44,2000,2000-11-26,12,24.247,IND,,MIA,L 14-17,*,16,34,47.06,209,2,1,74.3,0,0,6.15,6.00,5,26,5.20,0,0,0,0,,0,0.0%,,0,0,0.0,,
45,2000,2000-12-03,13,24.254,IND,@,NYJ,L 17-27,*,27,51,52.94,339,2,2,70.6,3,13,6.65,5.67,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
46,2000,2000-12-11,14,24.262,IND,,BUF,W 44-20,*,13,24,54.17,132,0,0,70.1,2,16,5.50,5.50,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
47,2000,2000-12-17,15,24.268,IND,@,MIA,W 20-13,*,21,28,75.00,206,1,0,107.1,1,11,7.36,8.07,3,20,6.67,1,0,0,0,,0,0.0%,,1,6,0.0,,
48,2000,2000-12-24,16,24.275,IND,,MIN,W 31-10,*,25,36,69.44,283,4,1,118.2,0,0,7.86,8.83,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
49,2001,2001-09-09,1,25.169,IND,@,NYJ,W 45-24,*,22,32,68.75,231,2,2,84.2,1,9,7.22,5.66,2,19,9.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
50,2001,2001-09-23,2,25.183,IND,,BUF,W 42-26,*,23,29,79.31,421,4,2,129.6,1,3,14.52,14.17,7,26,3.71,1,0,0,0,,0,0.0%,,1,6,0.0,,
51,2001,2001-09-30,3,25.190,IND,@,NWE,L 13-44,*,20,34,58.82,196,1,3,48.2,2,7,5.76,2.38,2,14,7.00,1,0,0,0,,0,0.0%,,1,6,0.0,,
52,2001,2001-10-14,4,25.204,IND,,OAK,L 18-23,*,26,41,63.41,241,2,2,75.4,1,7,5.88,4.66,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
53,2001,2001-10-21,5,25.211,IND,,NWE,L 17-38,*,22,34,64.71,335,1,0,106.9,4,30,9.85,10.44,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
54,2001,2001-10-25,6,25.215,IND,@,KAN,W 35-28,*,19,30,63.33,201,2,0,105.0,3,22,6.70,8.03,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
55,2001,2001-11-04,7,25.225,IND,@,BUF,W 30-14,*,17,27,62.96,199,1,0,97.6,4,38,7.37,8.11,3,44,14.67,1,0,0,0,,0,0.0%,,1,6,0.0,,
56,2001,2001-11-11,8,25.232,IND,,MIA,L 24-27,*,20,33,60.61,253,3,2,89.6,3,29,7.67,6.76,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
57,2001,2001-11-18,9,25.239,IND,@,NOR,L 20-34,*,18,28,64.29,262,1,1,91.7,0,0,9.36,8.46,4,7,1.75,0,0,0,0,,0,0.0%,,0,0,0.0,,
58,2001,2001-11-25,10,25.246,IND,,SFO,L 21-40,*,31,51,60.78,370,1,4,56.8,1,6,7.25,4.12,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
59,2001,2001-12-02,11,25.253,IND,@,BAL,L 27-39,*,27,48,56.25,310,2,1,81.1,3,47,6.46,6.35,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
60,2001,2001-12-10,12,25.261,IND,@,MIA,L 6-41,*,19,32,59.38,173,0,3,35.0,1,3,5.41,1.19,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
61,2001,2001-12-16,13,25.267,IND,,ATL,W 41-27,*,23,35,65.71,325,3,1,112.2,0,0,9.29,9.71,4,10,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
62,2001,2001-12-23,14,25.274,IND,,NYJ,L 28-29,*,25,35,71.43,228,1,0,98.3,2,7,6.51,7.09,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
63,2001,2001-12-30,15,25.281,IND,@,STL,L 17-42,*,15,28,53.57,195,0,1,60.9,2,17,6.96,5.36,1,1,1.00,1,0,0,0,,0,0.0%,,1,6,0.0,,
64,2001,2002-01-06,16,25.288,IND,,DEN,W 29-10,*,16,30,53.33,191,2,1,81.4,1,7,6.37,6.20,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
65,2002,2002-09-08,1,26.168,IND,@,JAX,W 28-25,*,19,31,61.29,211,3,0,113.8,1,8,6.81,8.74,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
66,2002,2002-09-15,2,26.175,IND,,MIA,L 13-21,*,26,45,57.78,289,1,3,56.6,0,0,6.42,3.87,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
67,2002,2002-09-22,3,26.182,IND,@,HOU,W 23-3,*,21,28,75.00,272,2,0,128.9,3,21,9.71,11.14,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
68,2002,2002-10-06,4,26.196,IND,,CIN,W 28-21,*,21,34,61.76,224,2,1,88.4,0,0,6.59,6.44,2,10,5.00,1,0,0,0,,0,0.0%,,1,6,0.0,,
69,2002,2002-10-13,5,26.203,IND,,BAL,W 22-20,*,30,40,75.00,284,1,1,92.1,5,27,7.10,6.48,2,17,8.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
70,2002,2002-10-21,6,26.211,IND,@,PIT,L 10-28,*,32,48,66.67,304,1,3,64.9,2,9,6.33,3.94,1,10,10.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
71,2002,2002-10-27,7,26.217,IND,@,WAS,L 21-26,*,21,32,65.63,214,2,2,79.4,3,19,6.69,5.13,1,1,1.00,1,0,0,0,,0,0.0%,,1,6,0.0,,
72,2002,2002-11-03,8,26.224,IND,,TEN,L 15-23,*,37,50,74.00,327,2,1,96.0,3,29,6.54,6.44,1,12,12.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
73,2002,2002-11-10,9,26.231,IND,@,PHI,W 35-13,*,18,23,78.26,319,3,0,158.3,0,0,13.87,16.48,2,11,5.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
74,2002,2002-11-17,10,26.238,IND,,DAL,W 20-3,*,29,38,76.32,252,2,1,99.9,0,0,6.63,6.50,5,4,0.80,0,0,0,0,,0,0.0%,,0,0,0.0,,
75,2002,2002-11-24,11,26.245,IND,@,DEN,W 23-20,*,27,44,61.36,229,0,1,65.4,2,13,5.20,4.18,6,22,3.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
76,2002,2002-12-01,12,26.252,IND,,HOU,W 19-3,*,15,28,53.57,190,1,0,86.9,0,0,6.79,7.50,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
77,2002,2002-12-08,13,26.259,IND,@,TEN,L 17-27,*,26,42,61.90,297,1,3,61.3,1,0,7.07,4.33,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
78,2002,2002-12-15,14,26.266,IND,@,CLE,W 28-23,*,20,34,58.82,277,2,1,92.4,1,3,8.15,8.00,6,24,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
79,2002,2002-12-22,15,26.273,IND,,NYG,L 27-44,*,30,46,65.22,365,3,2,93.1,2,16,7.93,7.28,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
80,2002,2002-12-29,16,26.280,IND,,JAX,W 20-13,*,20,28,71.43,146,1,0,95.2,0,0,5.21,5.93,2,19,9.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
81,2003,2003-09-07,1,27.167,IND,@,CLE,W 9-6,*,27,43,62.79,211,0,2,55.5,1,7,4.91,2.81,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
82,2003,2003-09-14,2,27.174,IND,,TEN,W 33-7,*,14,21,66.67,173,1,0,107.8,1,9,8.24,9.19,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
83,2003,2003-09-21,3,27.181,IND,,JAX,W 23-13,*,21,33,63.64,216,2,1,90.0,0,0,6.55,6.39,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
84,2003,2003-09-28,4,27.188,IND,@,NOR,W 55-21,*,20,25,80.00,314,6,0,158.3,1,9,12.56,17.36,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
85,2003,2003-10-06,5,27.196,IND,@,TAM,W 38-35,*,34,47,72.34,386,2,1,101.9,1,5,8.21,8.11,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
86,2003,2003-10-12,6,27.202,IND,,CAR,L 20-23,*,23,34,67.65,293,1,1,91.9,0,0,8.62,7.88,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
87,2003,2003-10-26,7,27.216,IND,,HOU,W 30-21,*,22,30,73.33,269,3,0,133.9,0,0,8.97,10.97,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
88,2003,2003-11-02,8,27.223,IND,@,MIA,W 23-17,*,23,37,62.16,266,1,1,81.6,4,25,7.19,6.51,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
89,2003,2003-11-09,9,27.230,IND,@,JAX,L 23-28,*,28,45,62.22,347,2,2,82.4,0,0,7.71,6.60,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
90,2003,2003-11-16,10,27.237,IND,,NYJ,W 38-31,*,27,36,75.00,401,1,0,120.3,1,8,11.14,11.69,2,-3,-1.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
91,2003,2003-11-23,11,27.244,IND,@,BUF,W 17-14,*,26,42,61.90,229,0,0,76.4,1,6,5.45,5.45,2,-5,-2.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
92,2003,2003-11-30,12,27.251,IND,,NWE,L 34-38,*,29,48,60.42,278,4,1,95.7,2,6,5.79,6.52,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
93,2003,2003-12-07,13,27.258,IND,@,TEN,W 29-27,*,22,34,64.71,228,0,0,83.9,2,4,6.71,6.71,5,17,3.40,0,1,1,-2,-2.00,0,100.0%,-2.00,0,0,0.0,,
94,2003,2003-12-14,14,27.265,IND,,ATL,W 38-7,*,25,30,83.33,290,5,0,146.5,1,9,9.67,13.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
95,2003,2003-12-21,15,27.272,IND,,DEN,L 17-31,*,12,23,52.17,146,0,0,72.0,2,10,6.35,6.35,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
96,2003,2003-12-28,16,27.279,IND,@,HOU,W 20-17,*,26,38,68.42,220,1,1,81.0,1,9,5.79,5.13,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
97,2004,2004-09-09,1,28.169,IND,@,NWE,L 24-27,*,16,29,55.17,256,2,1,93.5,1,12,8.83,8.66,2,18,9.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
98,2004,2004-09-19,2,28.179,IND,@,TEN,W 31-17,*,24,33,72.73,254,2,0,115.0,1,10,7.70,8.91,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
99,2004,2004-09-26,3,28.186,IND,,GNB,W 45-31,*,28,40,70.00,393,5,0,140.9,0,0,9.83,12.33,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
100,2004,2004-10-03,4,28.193,IND,@,JAX,W 24-17,*,20,29,68.97,220,2,1,99.8,0,0,7.59,7.41,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
101,2004,2004-10-10,5,28.200,IND,,OAK,W 35-14,*,16,26,61.54,198,3,1,107.5,1,10,7.62,8.19,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
102,2004,2004-10-24,6,28.214,IND,,JAX,L 24-27,*,27,39,69.23,368,3,0,124.7,1,9,9.44,10.97,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
103,2004,2004-10-31,7,28.221,IND,@,KAN,L 35-45,*,25,44,56.82,472,5,1,122.5,0,0,10.73,11.98,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
104,2004,2004-11-08,8,28.229,IND,,MIN,W 31-28,*,23,29,79.31,268,4,0,144.8,1,4,9.24,12.00,4,20,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
105,2004,2004-11-14,9,28.235,IND,,HOU,W 49-14,*,18,27,66.67,320,5,2,115.7,1,8,11.85,12.22,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
106,2004,2004-11-21,10,28.242,IND,@,CHI,W 41-10,*,17,28,60.71,211,4,1,108.8,0,0,7.54,8.79,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
107,2004,2004-11-25,11,28.246,IND,@,DET,W 41-9,*,23,28,82.14,236,6,0,141.4,0,0,8.43,12.71,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
108,2004,2004-12-05,12,28.256,IND,,TEN,W 51-24,*,25,33,75.76,425,3,2,122.3,1,8,12.88,11.97,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
109,2004,2004-12-12,13,28.263,IND,@,HOU,W 23-14,*,26,33,78.79,298,2,0,124.5,2,17,9.03,10.24,2,-3,-1.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
110,2004,2004-12-19,14,28.270,IND,,BAL,W 20-10,*,20,33,60.61,249,1,0,94.1,0,0,7.55,8.15,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
111,2004,2004-12-26,15,28.277,IND,,SDG,W 34-31,*,27,44,61.36,383,2,1,95.2,4,23,8.70,8.59,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
112,2004,2005-01-02,16,28.284,IND,@,DEN,L 14-33,*,1,2,50.00,6,0,0,56.2,0,0,3.00,3.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
113,2005,2005-09-11,1,29.171,IND,@,BAL,W 24-7,*,21,36,58.33,254,2,0,98.6,0,0,7.06,8.17,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
114,2005,2005-09-18,2,29.178,IND,,JAX,W 10-3,*,13,28,46.43,122,0,1,44.0,0,0,4.36,2.75,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
115,2005,2005-09-25,3,29.185,IND,,CLE,W 13-6,*,19,23,82.61,228,0,1,89.9,0,0,9.91,7.96,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
116,2005,2005-10-02,4,29.192,IND,@,TEN,W 31-10,*,20,27,74.07,264,4,0,144.1,0,0,9.78,12.74,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
117,2005,2005-10-09,5,29.199,IND,@,SFO,W 28-3,*,23,31,74.19,255,1,2,82.1,1,10,8.23,5.97,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
118,2005,2005-10-17,6,29.207,IND,,STL,W 45-28,*,22,32,68.75,191,2,0,105.1,2,4,5.97,7.22,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
119,2005,2005-10-23,7,29.213,IND,@,HOU,W 38-20,*,21,27,77.78,237,2,1,112.5,2,5,8.78,8.59,6,12,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
120,2005,2005-11-07,8,29.228,IND,@,NWE,W 40-21,*,28,37,75.68,321,3,1,117.1,0,0,8.68,9.08,3,24,8.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
121,2005,2005-11-13,9,29.234,IND,,HOU,W 31-17,*,26,35,74.29,297,3,0,127.9,1,4,8.49,10.20,3,4,1.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
122,2005,2005-11-20,10,29.241,IND,@,CIN,W 45-37,*,24,40,60.00,365,3,1,104.7,1,6,9.13,9.50,4,-3,-0.75,0,0,0,0,,0,0.0%,,0,0,0.0,,
123,2005,2005-11-28,11,29.249,IND,,PIT,W 26-7,*,15,25,60.00,245,2,1,102.9,2,6,9.80,9.60,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
124,2005,2005-12-04,12,29.255,IND,,TEN,W 35-3,*,13,17,76.47,187,3,0,151.2,0,0,11.00,14.53,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
125,2005,2005-12-11,13,29.262,IND,@,JAX,W 26-18,*,24,36,66.67,324,2,0,113.7,3,24,9.00,10.11,4,6,1.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
126,2005,2005-12-18,14,29.269,IND,,SDG,L 17-26,*,26,45,57.78,336,1,2,70.2,4,22,7.47,5.91,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
127,2005,2005-12-24,15,29.275,IND,@,SEA,L 13-28,*,9,12,75.00,116,0,0,104.9,0,0,9.67,9.67,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
128,2005,2006-01-01,16,29.283,IND,,ARI,W 17-13,*,1,2,50.00,5,0,0,56.2,1,0,2.50,2.50,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
129,2006,2006-09-10,1,30.170,IND,@,NYG,W 26-21,*,25,41,60.98,276,1,1,78.9,1,4,6.73,6.12,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
130,2006,2006-09-17,2,30.177,IND,,HOU,W 43-24,*,26,38,68.42,400,3,0,129.3,2,10,10.53,12.11,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
131,2006,2006-09-24,3,30.184,IND,,JAX,W 21-14,*,14,31,45.16,219,1,0,79.9,2,10,7.06,7.71,3,0,0.00,1,0,0,0,,0,0.0%,,1,6,0.0,,
132,2006,2006-10-01,4,30.191,IND,@,NYJ,W 31-28,*,21,30,70.00,217,1,0,101.7,2,25,7.23,7.90,1,1,1.00,1,0,0,0,,0,0.0%,,1,6,0.0,,
133,2006,2006-10-08,5,30.198,IND,,TEN,W 14-13,*,20,31,64.52,166,2,1,86.2,0,0,5.35,5.19,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
134,2006,2006-10-22,6,30.212,IND,,WAS,W 36-22,*,25,35,71.43,342,4,0,140.4,0,0,9.77,12.06,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
135,2006,2006-10-29,7,30.219,IND,@,DEN,W 34-31,*,32,39,82.05,345,3,0,129.2,0,0,8.85,10.38,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
136,2006,2006-11-05,8,30.226,IND,@,NWE,W 27-20,*,20,36,55.56,326,2,1,93.1,3,25,9.06,8.92,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
