ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1966,1966-12-18,14,27.033,NYG,,DAL,L 7-17,0,-2,,0,0,0,,0
2,1968,1968-11-03,8,28.354,NYG,,BAL,L 0-26,0,0,,0,0,1,,0
3,1970,1970-09-19,1,30.308,NYG,,CHI,L 16-24,,,,,,,,
4,1970,1970-09-27,2,30.316,NYG,@,DAL,L 10-28,,,,,,,,
5,1970,1970-10-04,3,30.323,NYG,@,NOR,L 10-14,,,,,,,,
6,1970,1970-10-11,4,30.330,NYG,,PHI,W 30-23,,,,,,,,
7,1970,1970-10-18,5,30.337,NYG,@,BOS,W 16-0,,,,,,,,
8,1970,1970-10-25,6,30.344,NYG,,STL,W 35-17,,,,,,,,
9,1970,1970-11-01,7,30.351,NYG,@,NYJ,W 22-10,,,,,,,,
10,1970,1970-11-08,8,30.358,NYG,,DAL,W 23-20,,,,,,,,
11,1970,1970-11-15,9,31.000,NYG,,WAS,W 35-33,,,,,,,,
12,1970,1970-11-23,10,31.008,NYG,@,PHI,L 20-23,,,,,,,,
13,1970,1970-11-29,11,31.014,NYG,@,WAS,W 27-24,,,,,,,,
14,1970,1970-12-06,12,31.021,NYG,,BUF,W 20-6,,,,,,,,
15,1970,1970-12-13,13,31.028,NYG,@,STL,W 34-17,,,,,,,,
16,1970,1970-12-20,14,31.035,NYG,,RAM,L 3-31,,,,,,,,
17,1971,1971-09-19,1,31.308,NYG,@,GNB,W 42-40,,,,,,,,
18,1971,1971-09-26,2,31.315,NYG,,WAS,L 3-30,,,,,,,,
19,1971,1971-10-03,3,31.322,NYG,@,STL,W 21-20,,,,,,,,
20,1971,1971-10-11,4,31.330,NYG,@,DAL,L 13-20,,,,,,,,
21,1971,1971-10-17,5,31.336,NYG,,BAL,L 7-31,,,,,,,,
22,1971,1971-10-24,6,31.343,NYG,@,PHI,L 7-23,,,,,,,,
23,1971,1971-10-31,7,31.350,NYG,,MIN,L 10-17,,,,,,,,
24,1971,1971-11-07,8,31.357,NYG,,SDG,W 35-17,,,,,,,,
25,1971,1971-11-14,9,31.364,NYG,@,ATL,W 21-17,,,,,,,,
26,1971,1971-11-21,10,32.006,NYG,@,PIT,L 13-17,,,,,,,,
27,1971,1971-11-28,11,32.013,NYG,,STL,L 7-24,,,,,,,,
28,1971,1971-12-05,12,32.020,NYG,@,WAS,L 7-23,,,,,,,,
29,1971,1971-12-12,13,32.027,NYG,,DAL,L 14-42,,,,,,,,
30,1971,1971-12-19,14,32.034,NYG,,PHI,L 28-41,,,,,,,,
31,1972,1972-09-17,1,32.307,NYG,@,DET,L 16-30,,,,,,,,
32,1972,1972-09-24,2,32.314,NYG,,DAL,L 14-23,,,,,,,,
33,1972,1972-10-02,3,32.322,NYG,@,PHI,W 27-12,,,,,,,,
34,1972,1972-10-08,4,32.328,NYG,,NOR,W 45-21,,,,,,,,
35,1972,1972-10-15,5,32.335,NYG,@,SFO,W 23-17,,,,,,,,
36,1972,1972-10-22,6,32.342,NYG,,STL,W 27-21,,,,,,,,
37,1972,1972-10-29,7,32.349,NYG,,WAS,L 16-23,,,,,,,,
38,1972,1972-11-05,8,32.356,NYG,,DEN,W 29-17,,,,,,,,
39,1972,1972-11-12,9,32.363,NYG,@,WAS,L 13-27,,,,,,,,
40,1972,1972-11-19,10,33.004,NYG,@,STL,W 13-7,,,,,,,,
41,1972,1972-11-26,11,33.011,NYG,,PHI,W 62-10,,,,,,,,
42,1972,1972-12-03,12,33.018,NYG,@,CIN,L 10-13,,,,,,,,
43,1972,1972-12-10,13,33.025,NYG,,MIA,L 13-23,,,,,,,,
44,1972,1972-12-17,14,33.032,NYG,@,DAL,W 23-3,,,,,,,,
45,1973,1973-09-16,1,33.305,NYG,,HOU,W 34-14,,,,,,,,
46,1973,1973-09-23,2,33.312,NYG,,PHI,T 23-23,,,,,,,,
47,1973,1973-09-30,3,33.319,NYG,@,CLE,L 10-12,,,,,,,,
48,1973,1973-10-07,4,33.326,NYG,,GNB,L 14-16,,,,,,,,
49,1973,1973-10-14,5,33.333,NYG,,WAS,L 3-21,,,,,,,,
50,1973,1973-10-21,6,33.340,NYG,@,DAL,L 28-45,,,,,,,,
51,1973,1973-10-28,7,33.347,NYG,@,STL,L 27-35,,,,,,,,
52,1973,1973-11-04,8,33.354,NYG,@,OAK,L 0-42,,,,,,,,
53,1973,1973-11-11,9,33.361,NYG,,DAL,L 10-23,,,,,,,,
54,1973,1973-11-18,10,34.003,NYG,,STL,W 24-13,,,,,,,,
55,1973,1973-11-25,11,34.010,NYG,@,PHI,L 16-20,,,,,,,,
56,1973,1973-12-02,12,34.017,NYG,@,WAS,L 24-27,,,,,,,,
57,1973,1973-12-10,13,34.025,NYG,@,RAM,L 6-40,,,,,,,,
58,1973,1973-12-16,14,34.031,NYG,,MIN,L 7-31,,,,,,,,
