ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1965,1965-09-19,1,23.085,BAL,,MIN,W 35-16,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,90,22.50,0,0,0,,0,0,0
2,1965,1965-09-26,2,23.092,BAL,@,GNB,L 17-20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,36,12.00,0,0,0,,0,0,0
3,1965,1965-10-10,4,23.106,BAL,,DET,W 31-7,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0,,0,0,0
4,1965,1965-10-17,5,23.113,BAL,@,WAS,W 38-7,2,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,36,36.00,0,0,0,,0,0,0
5,1965,1965-10-24,6,23.120,BAL,,RAM,W 35-20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,11,11.00,0,0,0,,0,0,0
6,1965,1965-11-25,11,23.152,DET,,BAL,T 24-24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,49,24.50,0,0,0,,0,0,0
7,1965,1965-12-05,12,23.162,DET,@,SFO,L 14-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,103,34.33,0,0,0,,0,0,0
8,1965,1965-12-12,13,23.169,DET,,MIN,L 7-29,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,42,21.00,0,2,27,13.50,0,0,0
9,1965,1965-12-19,14,23.176,DET,@,PHI,W 35-28,20,58,2.90,0,3,28,9.33,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,35,35.00,0,1,0,0.00,0,0,0
10,1966,1966-10-09,5,24.105,DET,,RAM,L 7-14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,4,4.00,0,0,0
11,1966,1966-10-16,6,24.112,DET,@,BAL,L 14-45,2,5,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,31,10.33,0,0,0,,0,0,0
12,1966,1966-10-23,7,24.119,DET,@,SFO,L 24-27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,36,18.00,0,0,0,,0,0,0
13,1966,1966-10-30,8,24.126,DET,,GNB,L 7-31,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,82,20.50,0,0,0,,0,0,0
14,1966,1966-11-06,9,24.133,DET,@,CHI,T 10-10,2,6,3.00,0,1,1,1.00,0,0,0,,0,0,0,,0,0,,,1,23,23.00,0,1,16,16.00,0,0,0
15,1966,1966-11-13,10,24.140,DET,@,MIN,W 32-31,2,8,4.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,9,9.00,0,0,0,,0,1,6
16,1966,1966-11-20,11,24.147,DET,,BAL,W 20-14,13,33,2.54,1,1,0,0.00,0,0,0,,0,0,0,,0,0,,,2,48,24.00,0,0,0,,0,1,6
17,1966,1966-11-24,12,24.151,DET,,SFO,L 14-41,5,1,0.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,41,20.50,0,0,0,,0,0,0
18,1966,1966-12-04,13,24.161,DET,@,RAM,L 3-23,2,6,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,60,30.00,0,0,0,,0,0,0
19,1966,1966-12-11,14,24.168,DET,,MIN,L 16-28,8,24,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,62,20.67,0,0,0,,0,0,0
20,1967,1967-09-24,2,25.090,DET,,CLE,W 31-14,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
21,1967,1967-10-22,6,25.118,DET,,ATL,W 24-3,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
22,1967,1967-10-29,7,25.125,DET,@,SFO,W 45-3,6,59,9.83,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
23,1967,1967-11-12,9,25.139,DET,@,MIN,T 10-10,2,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,-1,-1.00,0,0,0
