ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
45,2000,2000-12-24,16,25.156,WAS,,ARI,W 20-3,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,1,21,21.00,0,,0,0,0.0,,
46,2001,2001-09-09,1,26.050,CLE,,SEA,L 6-9,*,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,,0,,0,0,0.0,,
47,2001,2001-09-23,2,26.064,CLE,,DET,W 24-14,*,3,1,28,28.00,0,33.3%,9.33,0,0,,0,0,0,,0,,0,0,0.0,,
48,2001,2001-09-30,3,26.071,CLE,@,JAX,W 23-14,*,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,,0,,0,0,0.0,,
49,2001,2001-10-07,4,26.078,CLE,,SDG,W 20-16,*,0,0,0,,0,0.0%,,0,0,,0,1,21,21.00,0,,0,0,0.0,,
50,2001,2001-10-14,5,26.085,CLE,@,CIN,L 14-24,*,1,1,3,3.00,1,100.0%,3.00,0,0,,0,2,39,19.50,0,,1,6,0.0,,
51,2001,2001-10-21,6,26.092,CLE,,BAL,W 24-14,*,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,,
52,2001,2001-11-04,7,26.106,CLE,@,CHI,L 21-27,,2,1,3,3.00,1,50.0%,1.50,0,0,,0,0,0,,0,,1,6,0.0,,
53,2001,2001-11-11,8,26.113,CLE,,PIT,L 12-15,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,1,15,15.00,0,,0,0,0.0,,
54,2001,2001-11-18,9,26.120,CLE,@,BAL,W 27-17,,0,,,,,0.0%,,,,,,,,,,,,,,,
55,2004,2004-09-12,1,29.053,WAS,,TAM,W 16-10,,0,0,0,,0,0.0%,,0,0,,0,1,15,15.00,0,,0,0,0.0,,
56,2004,2004-09-19,2,29.060,WAS,@,NYG,L 14-20,*,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,,0,0,0.0,,
57,2004,2004-09-27,3,29.068,WAS,,DAL,L 18-21,,1,,,,,0.0%,,,,,,,,,,,,,,,
58,2004,2004-10-03,4,29.074,WAS,@,CLE,L 13-17,,0,0,0,,0,0.0%,,0,0,,0,1,12,12.00,0,,0,0,0.0,,
59,2004,2004-10-10,5,29.081,WAS,,BAL,L 10-17,,0,,,,,0.0%,,,,,,,,,,,,,,,
60,2004,2004-10-17,6,29.088,WAS,@,CHI,W 13-10,,0,,,,,0.0%,,,,,,,,,,,,,,,
61,2004,2004-10-31,7,29.102,WAS,,GNB,L 14-28,,0,,,,,0.0%,,,,,,,,,,,,,,,
62,2004,2004-11-07,8,29.109,WAS,@,DET,W 17-10,,0,,,,,0.0%,,,,,,,,,,,,,,,
63,2004,2004-11-14,9,29.116,WAS,,CIN,L 10-17,,0,,,,,0.0%,,,,,,,,,,,,,,,
64,2004,2004-11-21,10,29.123,WAS,@,PHI,L 6-28,,0,0,0,,0,0.0%,,0,0,,0,1,17,17.00,0,,0,0,0.0,,
65,2004,2004-11-28,11,29.130,WAS,@,PIT,L 7-16,,,,,,,0.0%,,,,,,,,,,,,,,,
66,2004,2004-12-05,12,29.137,WAS,,NYG,W 31-7,,0,,,,,0.0%,,,,,,,,,,,,,,,
67,2004,2004-12-12,13,29.144,WAS,,PHI,L 14-17,,0,,,,,0.0%,,,,,,,,,,,,,,,
68,2004,2004-12-18,14,29.150,WAS,@,SFO,W 26-16,,0,,,,,0.0%,,,,,,,,,,,,,,,
69,2004,2004-12-26,15,29.158,WAS,@,DAL,L 10-13,,0,,,,,0.0%,,,,,,,,,,,,,,,
70,2004,2005-01-02,16,29.165,WAS,,MIN,W 21-18,,0,0,0,,0,0.0%,,0,0,,0,1,12,12.00,0,,0,0,0.0,,
71,2005,2005-09-11,1,30.052,WAS,,CHI,W 9-7,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,,
72,2005,2005-09-19,2,30.060,WAS,@,DAL,W 14-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,,
73,2005,2005-10-02,3,30.073,WAS,,SEA,W 20-17,*,1,1,4,4.00,1,100.0%,4.00,0,0,,0,0,0,,0,,1,6,0.0,,
74,2005,2005-10-09,4,30.080,WAS,@,DEN,L 19-21,,1,1,2,2.00,1,100.0%,2.00,0,0,,0,0,0,,0,,1,6,0.0,,
75,2005,2005-10-16,5,30.087,WAS,@,KAN,L 21-28,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,,
76,2005,2005-10-23,6,30.094,WAS,,SFO,W 52-17,,2,2,21,10.50,2,100.0%,10.50,0,0,,0,0,0,,0,,2,12,0.0,,
77,2005,2005-10-30,7,30.101,WAS,@,NYG,L 0-36,,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,0,,0,0,0.0,,
78,2005,2005-11-06,8,30.108,WAS,,PHI,W 17-10,*,3,3,26,8.67,0,100.0%,8.67,1,1,1.00,1,0,0,,0,,1,6,0.0,,
79,2005,2005-11-13,9,30.115,WAS,@,TAM,L 35-36,*,2,1,7,7.00,1,50.0%,3.50,0,0,,0,0,0,,0,,1,6,0.0,,
80,2005,2005-11-20,10,30.122,WAS,,OAK,L 13-16,,0,0,0,,0,0.0%,,0,0,,0,1,17,17.00,0,,0,0,0.0,,
81,2005,2005-12-04,12,30.136,WAS,@,STL,W 24-9,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,,
82,2005,2005-12-11,13,30.143,WAS,@,ARI,W 17-13,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,,
83,2005,2005-12-18,14,30.150,WAS,,DAL,W 35-7,*,1,1,3,3.00,1,100.0%,3.00,0,0,,0,1,13,13.00,0,,1,6,0.0,,
84,2005,2005-12-24,15,30.156,WAS,,NYG,W 35-20,*,0,0,0,,0,0.0%,,0,0,,0,1,20,20.00,0,,0,0,0.0,,
85,2005,2006-01-01,16,30.164,WAS,@,PHI,W 31-20,,2,1,4,4.00,1,50.0%,2.00,0,0,,0,0,0,,0,,1,6,0.0,,
86,2006,2006-09-11,1,31.052,WAS,,MIN,L 16-19,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,,
87,2006,2006-09-17,2,31.058,WAS,@,DAL,L 10-27,,2,2,28,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,,0,0,0.0,,
88,2006,2006-09-24,3,31.065,WAS,@,HOU,W 31-15,,3,3,9,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,,0,0,0.0,,
89,2006,2006-10-01,4,31.072,WAS,,JAX,W 36-30,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,1,12,12.00,0,,0,0,0.0,,
90,2006,2006-10-08,5,31.079,WAS,@,NYG,L 3-19,,0,0,0,,0,0.0%,,0,0,,0,1,6,6.00,0,,0,0,0.0,,
91,2006,2006-10-15,6,31.086,WAS,,TEN,L 22-25,,0,0,0,,0,0.0%,,3,15,5.00,0,0,0,,0,,0,0,0.0,,
92,2006,2006-10-22,7,31.093,WAS,@,IND,L 22-36,,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,0,,0,0,0.0,,
93,2006,2006-11-05,8,31.107,WAS,,DAL,W 22-19,*,2,2,9,4.50,0,100.0%,4.50,3,12,4.00,0,1,22,22.00,0,,0,0,0.0,,
94,2006,2006-11-12,9,31.114,WAS,@,PHI,L 3-27,,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,,0,0,0.0,,
95,2006,2006-11-19,10,31.121,WAS,@,TAM,L 17-20,*,1,1,2,2.00,0,100.0%,2.00,2,6,3.00,0,0,0,,0,,0,0,0.0,,
96,2006,2006-11-26,11,31.128,WAS,,CAR,W 17-13,,1,0,0,,0,0.0%,0.00,1,13,13.00,0,1,13,13.00,0,,0,0,0.0,,
97,2006,2006-12-03,12,31.135,WAS,,ATL,L 14-24,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,,
98,2006,2006-12-10,13,31.142,WAS,,PHI,L 19-21,*,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,,0,0,0.0,,
99,2006,2006-12-17,14,31.149,WAS,@,NOR,W 16-10,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,,
100,2006,2006-12-24,15,31.156,WAS,@,STL,L 31-37,*,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,,0,,0,0,0.0,,
101,2006,2006-12-30,16,31.162,WAS,,NYG,L 28-34,*,2,2,11,5.50,1,100.0%,5.50,2,4,2.00,0,0,0,,0,,1,6,0.0,,
102,2007,2007-09-09,1,32.050,WAS,,MIA,W 16-13,,2,2,6,3.00,0,100.0%,3.00,2,8,4.00,0,0,0,,0,,0,0,0.0,,
103,2007,2007-09-17,2,32.058,WAS,@,PHI,W 20-12,,0,0,0,,0,0.0%,,4,8,2.00,0,0,0,,0,,0,0,0.0,,
104,2007,2007-09-23,3,32.064,WAS,,NYG,L 17-24,*,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,,0,,0,0,0.0,,
105,2007,2007-10-07,4,32.078,WAS,,DET,W 34-3,*,3,3,36,12.00,1,100.0%,12.00,5,24,4.80,1,0,0,,0,,2,12,0.0,,
106,2007,2007-10-14,5,32.085,WAS,@,GNB,L 14-17,*,2,1,1,1.00,0,50.0%,0.50,3,14,4.67,0,0,0,,0,,0,0,0.0,,
107,2007,2007-10-21,6,32.092,WAS,,ARI,W 21-19,*,3,3,11,3.67,0,100.0%,3.67,5,11,2.20,0,0,0,,0,,0,0,0.0,,
108,2007,2007-10-28,7,32.099,WAS,@,NWE,L 7-52,*,0,0,0,,0,0.0%,,1,4,4.00,0,0,0,,0,,0,0,0.0,,
109,2007,2007-11-04,8,32.106,WAS,@,NYJ,W 23-20,*,4,3,21,7.00,0,75.0%,5.25,1,5,5.00,0,0,0,,0,,0,0,0.0,,
110,2007,2007-11-11,9,32.113,WAS,,PHI,L 25-33,*,0,0,0,,0,0.0%,,1,0,0.00,0,0,0,,0,,0,0,0.0,,
111,2007,2007-11-18,10,32.120,WAS,@,DAL,L 23-28,*,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,,0,0,0.0,,
112,2007,2007-12-06,13,32.138,WAS,,CHI,W 24-16,*,0,0,0,,0,0.0%,,1,1,1.00,1,0,0,,0,,1,6,0.0,,
113,2007,2007-12-16,14,32.148,WAS,@,NYG,W 22-10,*,2,1,19,19.00,0,50.0%,9.50,0,0,,0,0,0,,0,,0,0,0.0,,
114,2007,2007-12-23,15,32.155,WAS,@,MIN,W 32-21,*,2,1,3,3.00,0,50.0%,1.50,3,3,1.00,0,0,0,,0,,0,0,0.0,,
115,2007,2007-12-30,16,32.162,WAS,,DAL,W 27-6,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,,
116,2008,2008-09-04,1,33.045,WAS,@,NYG,L 7-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
117,2008,2008-09-14,2,33.055,WAS,,NOR,W 29-24,*,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
118,2008,2008-09-21,3,33.062,WAS,,ARI,W 24-17,,2,1,4,4.00,0,50.0%,2.00,1,3,3.00,0,1,17,17.00,0,,0,0,0.0,0,3
119,2008,2008-09-28,4,33.069,WAS,@,DAL,W 26-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
120,2008,2008-10-05,5,33.076,WAS,@,PHI,W 23-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
121,2008,2008-10-12,6,33.083,WAS,,STL,L 17-19,,,,,,,0.0%,,,,,,,,,,,,,,,
122,2008,2008-10-19,7,33.090,WAS,,CLE,W 14-11,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,2
123,2008,2008-10-26,8,33.097,WAS,@,DET,W 25-17,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
124,2008,2008-11-03,9,33.105,WAS,,PIT,L 6-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
125,2008,2008-11-16,10,33.118,WAS,,DAL,L 10-14,*,2,2,15,7.50,1,100.0%,7.50,0,0,,0,0,0,,0,,1,6,0.0,0,0
126,2008,2008-11-23,11,33.125,WAS,@,SEA,W 20-17,,5,4,30,7.50,0,80.0%,6.00,1,5,5.00,0,0,0,,0,,0,0,0.0,0,0
127,2008,2008-11-30,12,33.132,WAS,,NYG,L 7-23,*,1,1,20,20.00,0,100.0%,20.00,0,0,,0,1,15,15.00,0,,0,0,0.0,0,0
128,2008,2008-12-07,13,33.139,WAS,@,BAL,L 10-24,*,2,2,14,7.00,0,100.0%,7.00,2,16,8.00,0,0,0,,0,,0,0,0.0,0,0
129,2008,2008-12-14,14,33.146,WAS,@,CIN,L 13-20,*,1,1,14,14.00,0,100.0%,14.00,2,0,0.00,0,0,0,,0,,0,0,0.0,0,0
130,2008,2008-12-21,15,33.153,WAS,,PHI,W 10-3,,,,,,,0.0%,,,,,,,,,,,,,,,
131,2008,2008-12-28,16,33.160,WAS,@,SFO,L 24-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
132,2009,2009-09-13,1,34.054,WAS,@,NYG,L 17-23,*,0,0,0,,0,0.0%,,0,0,,0,1,13,13.00,0,,0,0,0.0,0,0
133,2009,2009-09-20,2,34.061,WAS,,STL,W 9-7,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
134,2009,2009-09-27,3,34.068,WAS,@,DET,L 14-19,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
135,2009,2009-10-04,4,34.075,WAS,,TAM,W 16-13,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,,0,0,0.0,1,1
136,2009,2009-10-11,5,34.082,WAS,@,CAR,L 17-20,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
137,2009,2009-10-18,6,34.089,WAS,,KAN,L 6-14,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
138,2009,2009-10-26,7,34.097,WAS,,PHI,L 17-27,,4,2,6,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,,0,0,0.0,0,1
139,2009,2009-11-08,8,34.110,WAS,@,ATL,L 17-31,*,3,3,56,18.67,0,100.0%,18.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
140,2009,2009-11-15,9,34.117,WAS,,DEN,W 27-17,,1,1,35,35.00,1,100.0%,35.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
141,2009,2009-11-22,10,34.124,WAS,@,DAL,L 6-7,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
142,2009,2009-11-29,11,34.131,WAS,@,PHI,L 24-27,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,1
143,2009,2009-12-06,12,34.138,WAS,,NOR,L 30-33,,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
144,2009,2009-12-21,14,34.153,WAS,,NYG,L 12-45,*,1,,,,,0.0%,,,,,,,,,,,,,,,
145,2009,2009-12-27,15,34.159,WAS,,DAL,L 0-17,*,1,,,,,0.0%,,,,,,,,,,,,,,,
146,2009,2010-01-03,16,34.166,WAS,@,SDG,L 20-23,*,3,3,12,4.00,1,100.0%,4.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
147,2010,2010-09-12,1,35.053,WAS,,DAL,W 13-7,*,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
148,2010,2010-09-19,2,35.060,WAS,,HOU,L 27-30,*,6,4,38,9.50,0,66.7%,6.33,1,0,0.00,0,1,16,16.00,0,,0,0,0.0,0,0
149,2010,2010-09-26,3,35.067,WAS,@,STL,L 16-30,*,2,2,10,5.00,0,100.0%,5.00,1,1,1.00,0,0,0,,0,,0,0,0.0,0,0
150,2010,2010-10-03,4,35.074,WAS,@,PHI,W 17-12,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
151,2010,2010-10-10,5,35.081,WAS,,GNB,W 16-13,,3,1,22,22.00,0,33.3%,7.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
152,2010,2010-10-17,6,35.088,WAS,,IND,L 24-27,*,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
153,2010,2010-10-24,7,35.095,WAS,@,CHI,W 17-14,*,3,1,15,15.00,0,33.3%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
154,2010,2010-10-31,8,35.102,WAS,@,DET,L 25-37,*,1,0,0,,0,0.0%,0.00,0,0,,0,1,4,4.00,0,,0,0,0.0,0,1
155,2010,2010-11-15,9,35.117,WAS,,PHI,L 28-59,,1,1,28,28.00,0,100.0%,28.00,0,0,,0,1,11,11.00,0,,0,0,0.0,0,0
156,2010,2010-11-21,10,35.123,WAS,@,TEN,W 19-16,*,2,1,6,6.00,0,50.0%,3.00,1,0,0.00,0,0,0,,0,,0,0,0.0,0,0
157,2010,2010-11-28,11,35.130,WAS,,MIN,L 13-17,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
158,2010,2010-12-05,12,35.137,WAS,@,NYG,L 7-31,*,3,2,17,8.50,0,66.7%,5.67,0,0,,0,1,11,11.00,0,,0,0,0.0,0,0
159,2010,2010-12-12,13,35.144,WAS,,TAM,L 16-17,,3,2,28,14.00,0,66.7%,9.33,0,0,,0,2,28,14.00,0,,0,0,0.0,0,0
160,2010,2010-12-19,14,35.151,WAS,@,DAL,L 30-33,,3,1,27,27.00,0,33.3%,9.00,0,0,,0,0,0,,0,1,0,2,0.0,0,0
161,2010,2010-12-26,15,35.158,WAS,@,JAX,W 20-17,,2,0,0,,0,0.0%,0.00,1,1,1.00,0,0,0,,0,,0,0,0.0,0,0
162,2010,2011-01-02,16,35.165,WAS,,NYG,L 14-17,,3,1,9,9.00,0,33.3%,3.00,0,0,,0,1,12,12.00,0,,0,0,0.0,0,1
163,2011,2011-09-18,2,36.059,WAS,,ARI,W 22-21,,,,,,,0.0%,,,,,,,,,,,,,,,
164,2011,2011-09-26,3,36.067,WAS,@,DAL,L 16-18,,,,,,,0.0%,,,,,,,,,,,,,,,
165,2011,2011-10-02,4,36.073,WAS,@,STL,W 17-10,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
166,2011,2011-10-23,6,36.094,WAS,@,CAR,L 20-33,,,,,,,0.0%,,,,,,,,,,,,,,,
167,2011,2011-11-06,8,36.108,WAS,,SFO,L 11-19,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,1
168,2011,2011-11-13,9,36.115,WAS,@,MIA,L 9-20,,,,,,,0.0%,,,,,,,,,,,,,,,
169,2011,2011-11-20,10,36.122,WAS,,DAL,L 24-27,,,,,,,0.0%,,,,,,,,,,,,,,,
170,2011,2011-11-27,11,36.129,WAS,@,SEA,W 23-17,,1,1,15,15.00,0,100.0%,15.00,0,0,,0,1,15,15.00,0,,0,0,0.0,0,0
171,2011,2011-12-04,12,36.136,WAS,,NYJ,L 19-34,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
172,2011,2011-12-11,13,36.143,WAS,,NWE,L 27-34,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,1
173,2011,2011-12-24,15,36.156,WAS,,MIN,L 26-33,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,1,0
174,2011,2012-01-01,16,36.164,WAS,@,PHI,L 10-34,,,,,,,0.0%,,,,,,,,,,,,,,,
