ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2002,2002-09-09,1,22.089,PIT,@,NWE,L 14-30,,,,,,,
2,2002,2002-09-15,2,22.095,PIT,,OAK,L 17-30,*,,,,,,
3,2002,2002-09-29,3,22.109,PIT,,CLE,W 16-13,*,,,,,,
4,2002,2002-10-06,4,22.116,PIT,@,NOR,L 29-32,,,,,,,
5,2002,2002-10-13,5,22.123,PIT,@,CIN,W 34-7,*,,,,,,
6,2002,2002-10-21,6,22.131,PIT,,IND,W 28-10,,,,,,,
7,2002,2002-10-27,7,22.137,PIT,@,BAL,W 31-18,,,,,,,
8,2002,2002-11-03,8,22.144,PIT,@,CLE,W 23-20,,,,,,,
9,2002,2002-11-10,9,22.151,PIT,,ATL,T 34-34,,,,,,,
10,2002,2002-12-01,12,22.172,PIT,@,JAX,W 25-23,,,,,,,
11,2002,2002-12-08,13,22.179,PIT,,HOU,L 6-24,,,,,,,
12,2002,2002-12-15,14,22.186,PIT,,CAR,W 30-14,,,,,,,
13,2002,2002-12-23,15,22.194,PIT,@,TAM,W 17-7,,,,,,,
14,2002,2002-12-29,16,22.200,PIT,,BAL,W 34-31,,,,,,,
15,2003,2003-09-07,1,23.087,PIT,,BAL,W 34-15,,,,,,,
16,2003,2003-09-14,2,23.094,PIT,@,KAN,L 20-41,,,,,,,
17,2003,2003-09-21,3,23.101,PIT,@,CIN,W 17-10,,,,,,,
18,2003,2003-09-28,4,23.108,PIT,,TEN,L 13-30,,,,,,,
19,2003,2003-10-05,5,23.115,PIT,,CLE,L 13-33,,,,,,,
20,2003,2003-10-12,6,23.122,PIT,@,DEN,L 14-17,,,,,,,
21,2003,2003-10-26,7,23.136,PIT,,STL,L 21-33,,,,,,,
22,2003,2003-11-02,8,23.143,PIT,@,SEA,L 16-23,,,,,,,
23,2003,2003-11-09,9,23.150,PIT,,ARI,W 28-15,,,,,,,
24,2003,2003-11-17,10,23.158,PIT,@,SFO,L 14-30,,,,,,,
25,2003,2003-11-23,11,23.164,PIT,@,CLE,W 13-6,,,,,,,
26,2003,2003-11-30,12,23.171,PIT,,CIN,L 20-24,,,,,,,
27,2003,2003-12-07,13,23.178,PIT,,OAK,W 27-7,,,,,,,
28,2003,2003-12-14,14,23.185,PIT,@,NYJ,L 0-6,,,,,,,
29,2003,2003-12-21,15,23.192,PIT,,SDG,W 40-24,,,,,,,
30,2003,2003-12-28,16,23.199,PIT,@,BAL,L 10-13,,,,,,,
31,2004,2004-09-12,1,24.092,PIT,,OAK,W 24-21,*,,,,,,
32,2004,2004-09-19,2,24.099,PIT,@,BAL,L 13-30,*,,,,,,
33,2004,2004-09-26,3,24.106,PIT,@,MIA,W 13-3,*,,,,,,
34,2004,2004-10-03,4,24.113,PIT,,CIN,W 28-17,*,1.0,,,0,0,0
35,2004,2004-10-10,5,24.120,PIT,,CLE,W 34-23,*,,,,,,
36,2004,2004-10-17,6,24.127,PIT,@,DAL,W 24-20,*,1.0,,,0,0,0
37,2004,2004-10-31,7,24.141,PIT,,NWE,W 34-20,*,,,,,,
38,2004,2004-11-07,8,24.148,PIT,,PHI,W 27-3,*,1.0,,,0,0,0
39,2004,2004-11-14,9,24.155,PIT,@,CLE,W 24-10,*,,,,,,
40,2004,2004-11-21,10,24.162,PIT,@,CIN,W 19-14,*,,,,,,
41,2004,2004-11-28,11,24.169,PIT,,WAS,W 16-7,*,,,,,,
42,2004,2004-12-05,12,24.176,PIT,@,JAX,W 17-16,*,,,,,,
43,2004,2004-12-12,13,24.183,PIT,,NYJ,W 17-6,*,,,,,,
44,2004,2004-12-18,14,24.189,PIT,@,NYG,W 33-30,*,,,,,,
45,2004,2004-12-26,15,24.197,PIT,,BAL,W 20-7,*,,,,,,
46,2004,2005-01-02,16,24.204,PIT,@,BUF,W 29-24,*,0.0,,,1,1,0
47,2005,2005-09-11,1,25.091,PIT,,TEN,W 34-7,*,,,,,,
48,2005,2005-09-18,2,25.098,PIT,@,HOU,W 27-7,*,,,,,,
49,2005,2005-09-25,3,25.105,PIT,,NWE,L 20-23,*,,,,,,
50,2005,2005-10-10,4,25.120,PIT,@,SDG,W 24-22,*,,,,,,
51,2005,2005-10-16,5,25.126,PIT,,JAX,L 17-23,*,,,,,,
52,2005,2005-10-23,6,25.133,PIT,@,CIN,W 27-13,*,,,,,,
53,2005,2005-10-31,7,25.141,PIT,,BAL,W 20-19,*,,,,,,
