ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2017,2017-09-10,1,22.314,CLE,,PIT,L 18-21,
2,2017,2017-09-17,2,22.321,CLE,@,BAL,L 10-24,
3,2017,2017-09-24,3,22.328,CLE,@,IND,L 28-31,
4,2017,2017-10-01,4,22.335,CLE,,CIN,L 7-31,
5,2017,2017-10-08,5,22.342,CLE,,NYJ,L 14-17,
6,2017,2017-10-15,6,22.349,CLE,@,HOU,L 17-33,
7,2017,2017-10-22,7,22.356,CLE,,TEN,L 9-12,
8,2017,2017-10-29,8,22.363,CLE,,MIN,L 16-33,
9,2017,2017-11-12,9,23.012,CLE,@,DET,L 24-38,
10,2017,2017-11-19,10,23.019,CLE,,JAX,L 7-19,
11,2017,2017-11-26,11,23.026,CLE,@,CIN,L 16-30,
12,2017,2017-12-03,12,23.033,CLE,@,LAC,L 10-19,
13,2017,2017-12-10,13,23.040,CLE,,GNB,L 21-27,
14,2017,2017-12-17,14,23.047,CLE,,BAL,L 10-27,
15,2017,2017-12-24,15,23.054,CLE,@,CHI,L 3-20,
16,2017,2017-12-31,16,23.061,CLE,@,PIT,L 24-28,
