ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1970,1970-09-20,1,26.031,MIN,,KAN,W 27-10
2,1970,1970-10-18,5,26.059,MIN,,DAL,W 54-13
3,1970,1970-10-26,6,26.067,MIN,,RAM,W 13-3
4,1970,1970-11-01,7,26.073,MIN,@,DET,W 30-17
5,1970,1970-11-08,8,26.080,MIN,@,WAS,W 19-10
6,1970,1970-11-15,9,26.087,MIN,,DET,W 24-20
7,1970,1970-11-22,10,26.094,MIN,,GNB,W 10-3
8,1970,1970-11-29,11,26.101,MIN,@,NYJ,L 10-20
9,1970,1970-12-05,12,26.107,MIN,,CHI,W 16-13
10,1970,1970-12-13,13,26.115,MIN,@,BOS,W 35-14
11,1970,1970-12-20,14,26.122,MIN,@,ATL,W 37-7
