ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1959,1959-10-04,2,22.082,NYG,@,PHI,L 21-49,0,0,,0,1,12,12.00,0
2,1959,1959-10-18,4,22.096,NYG,,PHI,W 24-7,1,7,7.00,0,0,0,,0
3,1959,1959-10-25,5,22.103,NYG,@,PIT,W 21-16,1,3,3.00,0,0,0,,0
