ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2015,2015-09-13,1,21.318,TEN,@,TAM,W 42-14,*,13,15,86.67,209,4,0,158.3,2,24,13.93,19.27,2,6,3.00,0,0,0,0,,0,0.0%,,0,0
2,2015,2015-09-20,2,21.325,TEN,@,CLE,L 14-28,*,21,37,56.76,257,2,0,96.3,7,38,6.95,8.03,3,19,6.33,0,0,0,0,,0,0.0%,,0,0
3,2015,2015-09-27,3,21.332,TEN,,IND,L 33-35,*,27,44,61.36,367,2,2,84.2,3,22,8.34,7.20,0,0,,0,0,0,0,,0,0.0%,,0,0
4,2015,2015-10-11,4,21.346,TEN,,BUF,L 13-14,*,21,32,65.63,187,0,1,68.1,2,8,5.84,4.44,5,47,9.40,0,0,0,0,,0,0.0%,,0,0
5,2015,2015-10-18,5,21.353,TEN,,MIA,L 10-38,*,21,33,63.64,219,1,2,67.6,5,37,6.64,4.52,0,0,,0,0,0,0,,0,0.0%,,0,0
6,2015,2015-11-08,8,22.009,TEN,@,NOR,W 34-28,*,28,39,71.79,371,4,0,135.7,0,0,9.51,11.56,1,5,5.00,0,0,0,0,,0,0.0%,,0,0
7,2015,2015-11-15,9,22.016,TEN,,CAR,L 10-27,*,16,24,66.67,185,0,1,72.4,1,7,7.71,5.83,5,24,4.80,0,0,0,0,,0,0.0%,,0,0
8,2015,2015-11-19,10,22.020,TEN,@,JAX,L 13-19,*,22,35,62.86,231,0,0,82.0,4,19,6.60,6.60,5,29,5.80,1,0,0,0,,0,0.0%,,1,6
9,2015,2015-11-29,11,22.030,TEN,,OAK,L 21-24,*,17,37,45.95,218,3,2,69.4,2,13,5.89,5.08,1,7,7.00,0,0,0,0,,0,0.0%,,0,0
10,2015,2015-12-06,12,22.037,TEN,,JAX,W 42-39,*,20,29,68.97,268,3,1,118.2,4,11,9.24,9.76,9,112,12.44,1,0,0,0,,0,0.0%,,1,6
11,2015,2015-12-13,13,22.044,TEN,@,NYJ,L 8-30,*,21,39,53.85,274,0,1,65.5,5,47,7.03,5.87,3,3,1.00,0,1,1,41,41.00,1,100.0%,41.00,1,6
12,2015,2015-12-20,14,22.051,TEN,@,NWE,L 16-33,*,3,6,50.00,32,0,0,66.0,3,32,5.33,5.33,0,0,,0,0,0,0,,0,0.0%,,0,0
13,2016,2016-09-11,1,22.317,TEN,,MIN,L 16-25,*,25,41,60.98,271,2,1,86.5,2,19,6.61,6.49,4,19,4.75,0,0,0,0,,0,0.0%,,0,0
14,2016,2016-09-18,2,22.324,TEN,@,DET,W 16-15,*,25,33,75.76,238,2,1,102.8,3,14,7.21,7.06,2,11,5.50,0,0,0,0,,0,0.0%,,0,0
15,2016,2016-09-25,3,22.331,TEN,,OAK,L 10-17,*,17,33,51.52,214,0,2,46.8,1,2,6.48,3.76,3,22,7.33,0,0,0,0,,0,0.0%,,0,0
16,2016,2016-10-02,4,22.338,TEN,@,HOU,L 20-27,*,13,29,44.83,202,0,1,54.1,1,6,6.97,5.41,4,20,5.00,0,0,0,0,,0,0.0%,,0,0
17,2016,2016-10-09,5,22.345,TEN,@,MIA,W 30-17,*,20,29,68.97,163,3,0,117.5,0,0,5.62,7.69,7,60,8.57,1,0,0,0,,0,0.0%,,1,6
18,2016,2016-10-16,6,22.352,TEN,,CLE,W 28-26,*,17,24,70.83,284,3,1,132.6,2,14,11.83,12.46,7,64,9.14,0,0,0,0,,0,0.0%,,0,0
19,2016,2016-10-23,7,22.359,TEN,,IND,L 26-34,*,22,37,59.46,232,2,0,95.8,3,25,6.27,7.35,2,14,7.00,0,0,0,0,,0,0.0%,,0,0
20,2016,2016-10-27,8,22.363,TEN,,JAX,W 36-22,*,18,22,81.82,270,2,0,148.1,0,0,12.27,14.09,3,11,3.67,0,0,0,0,,0,0.0%,,0,0
21,2016,2016-11-06,9,23.007,TEN,@,SDG,L 35-43,*,27,43,62.79,313,3,2,88.6,0,0,7.28,6.58,3,14,4.67,1,0,0,0,,0,0.0%,,1,6
22,2016,2016-11-13,10,23.014,TEN,,GNB,W 47-25,*,19,26,73.08,295,4,0,149.8,1,13,11.35,14.42,5,0,0.00,0,0,0,0,,0,0.0%,,0,0
23,2016,2016-11-20,11,23.021,TEN,@,IND,L 17-24,*,25,38,65.79,290,2,0,106.2,5,36,7.63,8.68,5,29,5.80,0,0,0,0,,0,0.0%,,0,0
24,2016,2016-11-27,12,23.028,TEN,@,CHI,W 27-21,*,15,23,65.22,226,2,0,126.4,0,0,9.83,11.57,4,46,11.50,0,0,0,0,,0,0.0%,,0,0
25,2016,2016-12-11,13,23.042,TEN,,DEN,W 13-10,*,6,20,30.00,88,0,0,45.4,2,15,4.40,4.40,8,38,4.75,0,1,0,0,,0,0.0%,0.00,0,0
26,2016,2016-12-18,14,23.049,TEN,@,KAN,W 19-17,*,19,33,57.58,241,0,1,67.9,1,0,7.30,5.94,1,-2,-2.00,0,0,0,0,,0,0.0%,,0,0
27,2016,2016-12-24,15,23.055,TEN,@,JAX,L 17-38,*,8,20,40.00,99,1,0,72.7,2,12,4.95,5.95,2,3,1.50,0,0,0,0,,0,0.0%,,0,0
28,2017,2017-09-10,1,23.315,TEN,,OAK,L 16-26,*,25,41,60.98,256,0,0,78.9,1,1,6.24,6.24,3,26,8.67,1,0,0,0,,0,0.0%,,1,6
29,2017,2017-09-17,2,23.322,TEN,@,JAX,W 37-16,*,15,27,55.56,215,1,1,78.5,1,4,7.96,7.04,6,24,4.00,0,0,0,0,,0,0.0%,,0,0
30,2017,2017-09-24,3,23.329,TEN,,SEA,W 33-27,*,20,32,62.50,225,2,0,104.3,0,0,7.03,8.28,7,27,3.86,0,0,0,0,,0,0.0%,,0,0
31,2017,2017-10-01,4,23.336,TEN,@,HOU,L 14-57,*,6,10,60.00,96,0,2,52.5,0,0,9.60,0.60,4,39,9.75,2,0,0,0,,0,0.0%,,2,12
32,2017,2017-10-16,6,23.351,TEN,,IND,W 36-22,*,23,32,71.88,306,1,1,99.2,1,1,9.56,8.78,2,0,0.00,0,0,0,0,,0,0.0%,,0,0
33,2017,2017-10-22,7,23.357,TEN,@,CLE,W 12-9,*,21,34,61.76,203,0,0,78.4,2,14,5.97,5.97,1,8,8.00,0,0,0,0,,0,0.0%,,0,0
34,2017,2017-11-05,8,24.006,TEN,,BAL,W 23-20,*,19,28,67.86,218,2,1,100.0,3,32,7.79,7.61,3,6,2.00,0,0,0,0,,0,0.0%,,0,0
35,2017,2017-11-12,9,24.013,TEN,,CIN,W 24-20,*,25,44,56.82,264,1,1,72.5,4,28,6.00,5.43,6,51,8.50,0,0,0,0,,0,0.0%,,0,0
36,2017,2017-11-16,10,24.017,TEN,@,PIT,L 17-40,*,22,33,66.67,306,1,4,66.8,5,42,9.27,4.42,5,5,1.00,1,0,0,0,,0,0.0%,,1,6
37,2017,2017-11-26,11,24.027,TEN,@,IND,W 20-16,*,17,25,68.00,184,1,2,69.4,0,0,7.36,4.56,3,4,1.33,0,0,0,0,,0,0.0%,,0,0
38,2017,2017-12-03,12,24.034,TEN,,HOU,W 24-13,*,15,23,65.22,150,1,0,98.1,2,4,6.52,7.39,3,23,7.67,1,0,0,0,,0,0.0%,,1,6
39,2017,2017-12-10,13,24.041,TEN,@,ARI,L 7-12,*,16,31,51.61,159,0,2,39.6,3,20,5.13,2.23,2,11,5.50,0,0,0,0,,0,0.0%,,0,0
40,2017,2017-12-17,14,24.048,TEN,@,SFO,L 23-25,*,23,33,69.70,241,2,0,110.8,1,3,7.30,8.52,2,4,2.00,0,0,0,0,,0,0.0%,,0,0
41,2017,2017-12-24,15,24.055,TEN,,LAR,L 23-27,*,22,39,56.41,275,0,1,67.8,1,6,7.05,5.90,3,24,8.00,0,0,0,0,,0,0.0%,,0,0
42,2017,2017-12-31,16,24.062,TEN,,JAX,W 15-10,*,12,21,57.14,134,1,0,92.2,3,18,6.38,7.33,10,60,6.00,0,0,0,0,,0,0.0%,,0,0
43,2018,2018-09-09,1,24.314,TEN,@,MIA,L 20-27,*,9,16,56.25,103,0,2,36.2,0,0,6.44,0.81,3,15,5.00,0,0,0,0,,0,0.0%,,0,0
44,2018,2018-09-23,3,24.328,TEN,@,JAX,W 9-6,,12,18,66.67,100,0,0,80.8,1,8,5.56,5.56,7,51,7.29,0,0,0,0,,0,0.0%,,0,0
