ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1977,1977-09-18,1,22.170,NWE,,KAN,W 21-17,,,,,,,,,,
2,1977,1977-09-26,2,22.178,NWE,@,CLE,L 27-30,,,,,,,,,,
3,1977,1977-10-02,3,22.184,NWE,@,NYJ,L 27-30,,,,,,,,,,
4,1977,1977-10-09,4,22.191,NWE,,SEA,W 31-0,1,2,2.00,1,0,0,,0,1,6
5,1977,1977-10-16,5,22.198,NWE,@,SDG,W 24-20,2,5,2.50,2,0,0,,0,2,12
6,1977,1977-10-23,6,22.205,NWE,,BAL,W 17-3,,,,,,,,,,
7,1977,1977-10-30,7,22.212,NWE,,NYJ,W 24-13,1,4,4.00,1,0,0,,0,1,6
8,1977,1977-11-06,8,22.219,NWE,,BUF,L 14-24,,,,,,,,,,
9,1977,1977-11-13,9,22.226,NWE,@,MIA,L 5-17,2,27,13.50,0,0,0,,0,0,0
10,1977,1977-11-20,10,22.233,NWE,@,BUF,W 20-7,,,,,,,,,,
11,1977,1977-11-27,11,22.240,NWE,,PHI,W 14-6,2,28,14.00,0,0,0,,0,0,0
12,1977,1977-12-04,12,22.247,NWE,@,ATL,W 16-10,1,10,10.00,0,0,0,,0,0,0
13,1977,1977-12-11,13,22.254,NWE,,MIA,W 14-10,,,,,,,,,,
14,1977,1977-12-18,14,22.261,NWE,@,BAL,L 24-30,,,,,,,,,,
15,1978,1978-09-03,1,23.155,NWE,,WAS,L 14-16,1,17,17.00,0,0,0,,0,0,0
16,1978,1978-09-10,2,23.162,NWE,@,STL,W 16-6,,,,,,,,,,
17,1978,1978-09-18,3,23.170,NWE,,BAL,L 27-34,3,32,10.67,0,0,0,,0,0,0
18,1978,1978-09-24,4,23.176,NWE,@,OAK,W 21-14,,,,,,,,,,
19,1978,1978-10-01,5,23.183,NWE,,SDG,W 28-23,,,,,,,,,,
20,1978,1978-10-08,6,23.190,NWE,,PHI,W 24-14,,,,,,,,,,
21,1978,1978-10-15,7,23.197,NWE,@,CIN,W 10-3,,,,,,,,,,
22,1978,1978-10-22,8,23.204,NWE,,MIA,W 33-24,2,41,20.50,0,0,0,,0,0,0
23,1978,1978-10-29,9,23.211,NWE,,NYJ,W 55-21,,,,,,,,,,
24,1978,1978-11-05,10,23.218,NWE,@,BUF,W 14-10,,,,,,,,,,
25,1978,1978-11-12,11,23.225,NWE,,HOU,L 23-26,,,,,,,,,,
26,1978,1978-11-19,12,23.232,NWE,@,NYJ,W 19-17,,,,,,,,,,
27,1978,1978-11-26,13,23.239,NWE,@,BAL,W 35-14,,,,,,,,,,
28,1978,1978-12-03,14,23.246,NWE,@,DAL,L 10-17,,,,,,,,,,
