ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
39,2012,2012-09-23,3,27.086,HOU,@,DEN,W 31-25,,0,0,,0,0,0,0.0,6,1,0,0,0
40,2012,2012-09-30,4,27.093,HOU,,TEN,W 38-14,,0,0,,0,0,0,0.0,2,0,0,0,0
41,2012,2012-11-04,8,27.128,HOU,,BUF,W 21-9,,0,0,,0,0,0,0.0,4,0,0,0,0
42,2012,2012-11-11,9,27.135,HOU,@,CHI,W 13-6,,0,0,,0,0,0,0.0,1,0,0,0,0
43,2012,2012-11-18,10,27.142,HOU,,JAX,W 43-37,,0,0,,0,0,0,0.0,0,0,0,0,0
44,2012,2012-11-22,11,27.146,HOU,@,DET,W 34-31,,0,0,,0,0,0,0.0,1,1,0,0,0
45,2012,2012-12-02,12,27.156,HOU,@,TEN,W 24-10,,0,0,,0,0,0,0.0,2,0,0,0,0
46,2012,2012-12-10,13,27.164,HOU,@,NWE,L 14-42,,0,0,,0,0,0,0.0,0,3,0,0,0
47,2012,2012-12-16,14,27.170,HOU,,IND,W 29-17,,0,0,,0,0,0,0.0,0,0,0,0,0
48,2012,2012-12-30,16,27.184,HOU,@,IND,L 16-28,,0,0,,0,0,0,0.0,2,0,0,0,0
49,2013,2013-09-08,1,28.071,KAN,@,JAX,W 28-2,,0,0,,0,0,0,0.0,2,0,0,0,0
50,2013,2013-09-15,2,28.078,KAN,,DAL,W 17-16,,1,25,25.00,0,0,0,0.0,1,1,0,0,0
51,2013,2013-09-19,3,28.082,KAN,@,PHI,W 26-16,,2,93,46.50,0,0,0,0.0,1,0,0,0,0
52,2013,2013-09-29,4,28.092,KAN,,NYG,W 31-7,*,1,22,22.00,0,0,0,0.0,0,0,1,17,0
53,2013,2013-10-06,5,28.099,KAN,@,TEN,W 26-17,,1,36,36.00,0,0,0,0.0,3,1,1,35,0
54,2013,2013-10-13,6,28.106,KAN,,OAK,W 24-7,,0,0,,0,0,0,0.0,2,0,1,9,0
55,2013,2013-10-20,7,28.113,KAN,,HOU,W 17-16,,4,123,30.75,0,0,0,0.0,1,1,0,0,0
56,2013,2013-10-27,8,28.120,KAN,,CLE,W 23-17,*,2,52,26.00,0,0,0,0.0,0,0,0,0,0
57,2013,2013-11-03,9,28.127,KAN,@,BUF,W 23-13,,3,60,20.00,0,0,0,0.0,0,1,0,0,0
58,2013,2013-11-17,10,28.141,KAN,@,DEN,L 17-27,*,0,0,,0,0,0,0.0,3,1,0,0,0
59,2013,2013-11-24,11,28.148,KAN,,SDG,L 38-41,,8,199,24.88,0,0,0,0.0,6,1,0,0,0
60,2013,2013-12-01,12,28.155,KAN,,DEN,L 28-35,*,1,31,31.00,0,0,0,0.0,2,0,1,0,0
61,2013,2013-12-08,13,28.162,KAN,@,WAS,W 45-10,,2,123,61.50,1,0,6,0.0,1,2,0,0,0
62,2013,2013-12-15,14,28.169,KAN,@,OAK,W 56-31,,3,82,27.33,0,0,0,0.0,0,2,0,0,0
63,2013,2013-12-22,15,28.176,KAN,,IND,L 7-23,*,2,46,23.00,0,0,0,0.0,0,0,0,0,0
64,2013,2013-12-29,16,28.183,KAN,@,SDG,L 24-27,*,3,100,33.33,0,0,0,0.0,2,1,0,0,0
65,2014,2014-09-08,1,29.071,NYG,@,DET,L 14-35,,1,14,14.00,0,0,0,0.0,0,0,0,0,0
66,2014,2014-09-14,2,29.077,NYG,,ARI,L 14-25,,6,143,23.83,0,0,0,0.0,1,0,0,0,0
67,2014,2014-09-21,3,29.084,NYG,,HOU,W 30-17,,1,17,17.00,0,0,0,0.0,1,0,0,0,0
68,2014,2014-09-25,4,29.088,NYG,@,WAS,W 45-14,*,0,0,,0,0,0,0.0,2,5,1,3,0
69,2014,2014-10-05,5,29.098,NYG,,ATL,W 30-20,*,3,60,20.00,0,0,0,0.0,4,1,1,6,0
70,2014,2014-10-12,6,29.105,NYG,@,PHI,L 0-27,*,0,0,,0,0,0,0.0,9,1,0,0,0
71,2014,2014-10-19,7,29.112,NYG,@,DAL,L 21-31,*,0,0,,0,0,0,0.0,5,1,0,0,0
72,2014,2014-11-03,8,29.127,NYG,,IND,L 24-40,*,0,0,,0,0,0,0.0,2,1,0,0,0
73,2014,2014-11-09,9,29.133,NYG,@,SEA,L 17-38,*,0,0,,0,0,0,0.0,4,1,1,0,0
74,2014,2014-11-16,10,29.140,NYG,,SFO,L 10-16,*,0,0,,0,0,0,0.0,3,1,0,0,0
75,2014,2014-11-23,11,29.147,NYG,,DAL,L 28-31,*,0,0,,0,0,0,0.0,0,3,0,0,0
76,2014,2014-11-30,12,29.154,NYG,@,JAX,L 24-25,*,,,,,,,,,,,,
77,2014,2014-12-07,13,29.161,NYG,@,TEN,W 36-7,,0,0,,0,0,0,0.0,3,0,1,10,0
78,2014,2014-12-14,14,29.168,NYG,,WAS,W 24-13,,0,0,,0,0,0,0.0,3,2,0,0,0
79,2014,2014-12-21,15,29.175,NYG,@,STL,W 37-27,,1,21,21.00,0,0,0,0.0,1,0,0,0,0
80,2014,2014-12-28,16,29.182,NYG,,PHI,L 26-34,,0,0,,0,0,0,0.0,3,0,0,0,0
81,2015,2015-09-13,1,30.076,HOU,,KAN,L 20-27,*,0,0,,0,0,0,0.0,4,1,0,0,0
82,2015,2015-09-20,2,30.083,HOU,@,CAR,L 17-24,*,0,0,,0,0,0,0.5,2,6,0,0,0
83,2015,2015-09-27,3,30.090,HOU,,TAM,W 19-9,*,2,46,23.00,0,0,0,0.0,4,0,1,0,0
84,2015,2015-10-04,4,30.097,HOU,@,ATL,L 21-48,*,0,0,,0,0,0,0.0,1,1,0,0,0
85,2015,2015-10-25,7,30.118,HOU,@,MIA,L 26-44,,0,0,,0,0,0,0.0,0,0,0,0,0
86,2015,2015-11-01,8,30.125,HOU,,TEN,W 20-6,*,0,0,,0,0,0,0.0,1,2,0,0,0
87,2015,2015-11-16,9,30.140,HOU,@,CIN,W 10-6,*,0,0,,0,0,0,0.0,2,4,0,0,0
88,2015,2015-11-22,10,30.146,HOU,,NYJ,W 24-17,*,0,0,,0,0,0,0.0,4,2,0,0,0
89,2015,2015-11-29,11,30.153,HOU,,NOR,W 24-6,*,0,0,,0,0,0,0.0,3,2,0,0,0
90,2015,2015-12-06,12,30.160,HOU,@,BUF,L 21-30,*,0,0,,0,0,0,0.0,2,1,0,0,0
91,2015,2015-12-13,13,30.167,HOU,,NWE,L 6-27,*,0,0,,0,0,0,0.0,3,3,0,0,0
92,2015,2015-12-20,14,30.174,HOU,@,IND,W 16-10,*,0,0,,0,0,0,0.0,2,3,0,0,0
93,2015,2015-12-27,15,30.181,HOU,@,TEN,W 34-6,*,0,0,,0,1,6,0.0,4,0,0,0,0
94,2015,2016-01-03,16,30.188,HOU,,JAX,W 30-6,*,0,0,,0,0,0,0.0,3,1,0,0,0
95,2016,2016-09-11,1,31.074,HOU,,CHI,W 23-14,*,0,0,,0,0,0,0.0,3,1,0,0,0
96,2016,2016-09-18,2,31.081,HOU,,KAN,W 19-12,*,0,0,,0,0,0,0.0,3,2,0,0,0
97,2016,2016-09-22,3,31.085,HOU,@,NWE,L 0-27,*,0,0,,0,0,0,0.0,2,2,0,0,0
98,2016,2016-10-02,4,31.095,HOU,,TEN,W 27-20,*,0,0,,0,0,0,0.0,5,1,1,6,0
99,2016,2016-10-09,5,31.102,HOU,@,MIN,L 13-31,*,0,0,,0,0,0,0.0,0,2,0,0,0
100,2016,2016-11-13,9,31.137,HOU,@,JAX,W 24-21,*,0,0,,0,0,0,0.0,4,0,0,0,0
101,2016,2016-11-21,10,31.145,HOU,@,OAK,L 20-27,*,0,0,,0,0,0,0.0,3,0,0,0,0
102,2016,2016-11-27,11,31.151,HOU,,SDG,L 13-21,*,0,0,,0,0,0,0.0,2,3,1,2,0
103,2016,2016-12-04,12,31.158,HOU,@,GNB,L 13-21,*,0,0,,0,0,0,0.0,7,0,0,0,0
104,2016,2016-12-11,13,31.165,HOU,@,IND,W 22-17,*,0,0,,0,0,0,0.0,1,1,1,15,0
105,2016,2016-12-18,14,31.172,HOU,,JAX,W 21-20,*,0,0,,0,0,0,0.0,4,1,1,12,0
106,2016,2016-12-24,15,31.178,HOU,,CIN,W 12-10,*,0,0,,0,0,0,0.0,3,4,1,0,0
107,2016,2017-01-01,16,31.186,HOU,@,TEN,L 17-24,*,0,0,,0,0,0,0.0,1,0,1,19,0
108,2017,2017-09-10,1,32.073,CHI,,ATL,L 17-23,*,0,0,,0,0,0,0.0,3,0,0,0,0
109,2017,2017-09-17,2,32.080,CHI,@,TAM,L 7-29,*,0,0,,0,0,0,0.0,6,1,0,0,0
110,2017,2017-09-24,3,32.087,CHI,,PIT,W 23-17,*,0,0,,0,0,0,0.0,2,0,0,0,0
