ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1984,1984-09-02,1,22.100,DEN,,CIN,W 20-17,0,0,,0,0,0,,0,0,0,,,,,,5,213,42.60,0
2,1984,1984-09-09,2,22.107,DEN,@,CHI,L 0-27,0,0,,0,0,0,,0,0,0,,,,,,9,351,39.00,0
3,1984,1984-09-16,3,22.114,DEN,@,CLE,W 24-14,0,0,,0,0,0,,0,0,0,,,,,,8,291,36.38,0
4,1984,1984-09-23,4,22.121,DEN,,KAN,W 21-0,0,0,,0,0,0,,0,0,0,,,,,,7,313,44.71,0
5,1984,1984-09-30,5,22.128,DEN,,RAI,W 16-13,0,0,,0,0,0,,0,0,0,,,,,,6,273,45.50,0
6,1984,1984-10-07,6,22.135,DEN,@,DET,W 28-7,0,0,,0,0,0,,0,0,0,,,,,,5,180,36.00,0
7,1984,1984-10-15,7,22.143,DEN,,GNB,W 17-14,0,0,,0,0,0,,0,0,0,,,,,,8,309,38.63,0
8,1984,1984-10-21,8,22.149,DEN,@,BUF,W 37-7,0,0,,0,0,0,,0,0,0,,,,,,8,297,37.13,0
9,1984,1984-10-28,9,22.156,DEN,@,RAI,W 22-19,0,0,,0,0,0,,0,0,0,,,,,,6,246,41.00,0
10,1984,1984-11-04,10,22.163,DEN,,NWE,W 26-19,0,0,,0,0,0,,0,0,0,,,,,,7,313,44.71,0
11,1984,1984-11-11,11,22.170,DEN,@,SDG,W 16-13,0,0,,0,0,0,,0,0,0,,,,,,4,140,35.00,0
12,1984,1984-11-18,12,22.177,DEN,,MIN,W 42-21,0,0,,0,0,0,,0,0,0,,,,,,5,197,39.40,0
13,1984,1984-11-25,13,22.184,DEN,,SEA,L 24-27,0,0,,0,0,0,,0,0,0,,,,,,5,283,56.60,0
14,1984,1984-12-02,14,22.191,DEN,@,KAN,L 13-16,0,0,,0,0,0,,0,0,0,,,,,,8,248,31.00,0
15,1984,1984-12-09,15,22.198,DEN,,SDG,W 16-13,0,0,,0,0,0,,0,0,0,,,,,,2,89,44.50,0
16,1984,1984-12-15,16,22.204,DEN,@,SEA,W 31-14,0,0,,0,0,0,,0,0,0,,,,,,3,107,35.67,0
17,1985,1985-09-08,1,23.106,DEN,@,RAM,L 16-20,0,0,,0,0,0,,0,0,0,,0,,,,7,290,41.43,0
18,1985,1985-09-15,2,23.113,DEN,,NOR,W 34-23,0,0,,0,0,0,,0,0,0,,0,,,,6,259,43.17,0
19,1985,1985-09-22,3,23.120,DEN,@,ATL,W 44-28,0,0,,0,0,0,,0,0,0,,0,,,,3,120,40.00,0
20,1985,1985-09-29,4,23.127,DEN,,MIA,L 26-30,0,0,,0,0,0,,0,0,0,,0,,,,8,328,41.00,0
21,1985,1985-10-06,5,23.134,DEN,,HOU,W 31-20,0,0,,0,0,0,,0,0,0,,0,,,,2,94,47.00,0
22,1985,1985-10-13,6,23.141,DEN,@,IND,W 15-10,0,0,,0,0,0,,0,0,0,,0,,,,5,204,40.80,0
23,1985,1985-10-20,7,23.148,DEN,,SEA,W 13-10,0,0,,0,0,0,,0,0,0,,0,,,,11,517,47.00,0
24,1985,1985-10-27,8,23.155,DEN,@,KAN,W 30-10,0,0,,0,0,0,,0,0,0,,0,,,,3,152,50.67,0
25,1985,1985-11-03,9,23.162,DEN,@,SDG,L 10-30,0,0,,0,0,0,,0,0,0,,0,,,,5,242,48.40,0
26,1985,1985-11-11,10,23.170,DEN,,SFO,W 17-16,1,0,0.00,0,0,0,,0,0,0,,0,,,,6,223,37.17,1
27,1985,1985-11-17,11,23.176,DEN,,SDG,W 30-24,0,0,,0,0,0,,0,0,0,,0,,,,7,226,32.29,0
28,1985,1985-11-24,12,23.183,DEN,@,RAI,L 28-31,0,0,,0,0,0,,0,0,0,,0,,,,7,278,39.71,0
29,1985,1985-12-01,13,23.190,DEN,@,PIT,W 31-23,0,0,,0,0,0,,0,0,0,,0,,,,7,258,36.86,0
30,1985,1985-12-08,14,23.197,DEN,,RAI,L 14-17,0,0,,0,0,0,,0,0,0,,0,,,,7,288,41.14,0
31,1985,1985-12-14,15,23.203,DEN,,KAN,W 14-13,0,0,,0,0,0,,0,0,0,,0,,,,4,149,37.25,0
32,1985,1985-12-20,16,23.209,DEN,@,SEA,W 27-24,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,4,136,34.00,1
33,1986,1986-10-20,7,24.148,DEN,@,NYJ,L 10-22,0,0,,0,0,0,,0,0,0,,0,,,,6,230,38.33,0
34,1986,1986-10-26,8,24.154,DEN,,SEA,W 20-13,0,0,,0,0,0,,0,0,0,,0,,,,3,119,39.67,0
35,1986,1986-11-02,9,24.161,DEN,@,RAI,W 21-10,0,0,,0,0,0,,0,0,0,,0,,,,6,215,35.83,0
36,1986,1986-11-09,10,24.168,DEN,,SDG,L 3-9,1,-11,-11.00,0,0,0,,0,0,0,,0,,,,4,201,50.25,0
37,1986,1986-11-16,11,24.175,DEN,,KAN,W 38-17,0,0,,0,1,1,100.00,43,1,0,158.3,0,0,43.00,63.00,8,300,37.50,1
38,1986,1986-11-23,12,24.182,DEN,@,NYG,L 16-19,0,0,,0,0,0,,0,0,0,,0,,,,3,103,34.33,0
