ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1981,1981-11-08,10,23.021,PHI,@,STL,W 52-10,6,27,4.50,0,0,0,,0,0,0,,0
2,1981,1981-11-15,11,23.028,PHI,,BAL,W 38-13,7,51,7.29,0,0,0,,0,0,0,,0
3,1981,1981-11-22,12,23.035,PHI,,NYG,L 10-20,0,0,,0,0,0,,0,0,0,,0
4,1981,1981-11-30,13,23.043,PHI,@,MIA,L 10-13,0,0,,0,0,0,,0,0,0,,0
5,1981,1981-12-06,14,23.049,PHI,@,WAS,L 13-15,0,0,,0,0,0,,0,1,14,14.00,0
6,1981,1981-12-13,15,23.056,PHI,@,DAL,L 10-21,0,0,,0,0,0,,0,0,0,,0
7,1981,1981-12-20,16,23.063,PHI,,STL,W 38-0,10,56,5.60,0,1,7,7.00,0,0,0,,0
8,1982,1982-09-12,1,23.329,PHI,,WAS,L 34-37,0,0,,0,0,0,,0,3,42,14.00,0
