ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1971,1971-09-19,1,22.033,RAM,@,NOR,L 20-24,,,,,
2,1971,1971-09-26,2,22.040,RAM,,ATL,T 20-20,0,0,1,7,0
3,1971,1971-10-03,3,22.047,RAM,,CHI,W 17-3,0,0,1,0,0
4,1971,1971-10-10,4,22.054,RAM,@,SFO,W 20-13,0,0,1,20,0
5,1971,1971-10-17,5,22.061,RAM,@,ATL,W 24-16,,,,,
6,1971,1971-10-24,6,22.068,RAM,,GNB,W 30-13,0,0,1,5,0
7,1971,1971-10-31,7,22.075,RAM,,MIA,L 14-20,,,,,
8,1971,1971-11-08,8,22.083,RAM,@,BAL,L 17-24,,,,,
9,1971,1971-11-14,9,22.089,RAM,@,DET,W 21-13,,,,,
10,1971,1971-11-21,10,22.096,RAM,,SFO,W 17-6,,,,,
11,1971,1971-11-25,11,22.100,RAM,@,DAL,L 21-28,,,,,
12,1971,1971-12-05,12,22.110,RAM,,NOR,W 45-28,,,,,
13,1971,1971-12-13,13,22.118,RAM,,WAS,L 24-38,,,,,
14,1971,1971-12-19,14,22.124,RAM,@,PIT,W 23-14,,,,,
15,1972,1972-09-17,1,23.031,RAM,,NOR,W 34-14,,,,,
16,1972,1972-09-24,2,23.038,RAM,@,CHI,T 13-13,,,,,
17,1972,1972-10-01,3,23.045,RAM,@,ATL,L 3-31,,,,,
18,1972,1972-10-08,4,23.052,RAM,,SFO,W 31-7,,,,,
19,1972,1972-10-15,5,23.059,RAM,@,PHI,W 34-3,,,,,
20,1972,1972-10-22,6,23.066,RAM,,CIN,W 15-12,,,,,
21,1972,1972-10-29,7,23.073,RAM,@,OAK,L 17-45,,,,,
22,1972,1972-11-05,8,23.080,RAM,,ATL,W 20-7,,,,,
23,1972,1972-11-12,9,23.087,RAM,,DEN,L 10-16,,,,,
24,1972,1972-11-19,10,23.094,RAM,,MIN,L 41-45,,,,,
25,1972,1972-11-26,11,23.101,RAM,@,NOR,L 16-19,,,,,
26,1972,1972-12-04,12,23.109,RAM,@,SFO,W 26-16,,,,,
27,1972,1972-12-10,13,23.115,RAM,@,STL,L 14-24,,,,,
28,1972,1972-12-17,14,23.122,RAM,,DET,L 17-34,,,,,
29,1973,1973-09-16,1,24.030,RAM,@,KAN,W 23-13,,,,,
30,1973,1973-09-23,2,24.037,RAM,,ATL,W 31-0,,,,,
31,1973,1973-09-30,3,24.044,RAM,@,SFO,W 40-20,,,,,
32,1973,1973-10-07,4,24.051,RAM,@,HOU,W 31-26,0,0,1,8,0
33,1973,1973-10-14,5,24.058,RAM,,DAL,W 37-31,0,0,1,0,0
34,1973,1973-10-21,6,24.065,RAM,,GNB,W 24-7,,,,,
35,1973,1973-10-28,7,24.072,RAM,@,MIN,L 9-10,,,,,
36,1973,1973-11-04,8,24.079,RAM,@,ATL,L 13-15,,,,,
37,1973,1973-11-11,9,24.086,RAM,,NOR,W 29-7,,,,,
38,1973,1973-11-18,10,24.093,RAM,,SFO,W 31-13,,,,,
39,1973,1973-11-25,11,24.100,RAM,@,NOR,W 24-13,,,,,
40,1973,1973-12-02,12,24.107,RAM,@,CHI,W 26-0,,,,,
41,1973,1973-12-10,13,24.115,RAM,,NYG,W 40-6,1,6,1,49,1
42,1973,1973-12-16,14,24.121,RAM,,CLE,W 30-17,,,,,
43,1974,1974-09-15,1,25.029,RAM,@,DEN,W 17-10,,,,,
44,1974,1974-09-22,2,25.036,RAM,,NOR,W 24-0,,,,,
