ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1975,1975-09-21,1,22.027,STL,,ATL,W 23-20,,,,,,,,,,,,,,
2,1975,1975-09-28,2,22.034,STL,@,DAL,L 31-37,,,,,,,,,,,,,,
3,1975,1975-10-05,3,22.041,STL,,NYG,W 26-14,8,37,4.63,0,1,9,9.00,0,0,0,,0,0,0
4,1975,1975-10-13,4,22.049,STL,@,WAS,L 17-27,,,,,,,,,,,,,,
5,1975,1975-10-19,5,22.055,STL,,PHI,W 31-20,2,5,2.50,0,0,0,,0,0,0,,0,0,0
6,1975,1975-11-23,10,22.090,STL,@,NYJ,W 37-6,5,7,1.40,0,0,0,,0,0,0,,0,0,0
7,1975,1975-11-27,11,22.094,STL,,BUF,L 14-32,,,,,,,,,,,,,,
8,1975,1975-12-07,12,22.104,STL,,DAL,W 31-17,2,-4,-2.00,0,0,0,,0,0,0,,0,0,0
9,1975,1975-12-14,13,22.111,STL,@,CHI,W 34-20,3,8,2.67,0,0,0,,0,0,0,,0,0,0
10,1975,1975-12-21,14,22.118,STL,@,DET,W 24-13,15,112,7.47,1,1,16,16.00,0,0,0,,0,1,6
11,1976,1976-09-12,1,23.018,STL,@,SEA,W 30-24,0,0,,0,0,0,,0,3,56,18.67,0,0,0
12,1976,1976-09-19,2,23.025,STL,,GNB,W 29-0,6,26,4.33,0,1,10,10.00,0,0,0,,0,0,0
13,1976,1976-09-26,3,23.032,STL,@,SDG,L 24-43,2,29,14.50,0,1,15,15.00,0,1,19,19.00,0,0,0
14,1976,1976-10-03,4,23.039,STL,,NYG,W 27-21,0,0,,0,0,0,,0,3,70,23.33,0,0,0
15,1976,1976-10-10,5,23.046,STL,,PHI,W 33-14,13,43,3.31,1,0,0,,0,2,43,21.50,0,1,6
16,1976,1976-10-17,6,23.053,STL,,DAL,W 21-17,0,0,,0,0,0,,0,2,61,30.50,0,0,0
17,1976,1976-10-25,7,23.061,STL,@,WAS,L 10-20,0,0,,0,0,0,,0,3,50,16.67,0,0,0
18,1976,1976-10-31,8,23.067,STL,,SFO,W 23-20,,,,,,,,,,,,,,
19,1976,1976-11-07,9,23.074,STL,@,PHI,W 17-14,4,17,4.25,0,2,10,5.00,0,2,58,29.00,0,0,0
20,1976,1976-12-04,13,23.101,STL,,BAL,W 24-17,,,,,,,,,,,,,,
21,1976,1976-12-12,14,23.109,STL,@,NYG,W 17-14,,,,,,,,,,,,,,
22,1977,1977-09-18,1,24.024,STL,@,DEN,L 0-7,10,23,2.30,0,0,0,,0,0,0,,0,0,0
23,1977,1977-09-25,2,24.031,STL,,CHI,W 16-13,11,29,2.64,0,0,0,,0,0,0,,0,0,0
