ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
39,2006,2006-12-03,12,25.188,SEA,@,DEN,W 23-20,,,,,
40,2006,2006-12-10,13,25.195,SEA,@,ARI,L 21-27,*,,,,
41,2006,2006-12-14,14,25.199,SEA,,SFO,L 14-24,*,,,,
42,2006,2006-12-24,15,25.209,SEA,,SDG,L 17-20,*,,,,
43,2006,2006-12-31,16,25.216,SEA,@,TAM,W 23-7,*,,,,
44,2007,2007-09-09,1,26.103,SEA,,TAM,W 20-6,*,,,,
45,2007,2007-09-16,2,26.110,SEA,@,ARI,L 20-23,*,,,,
46,2007,2007-09-23,3,26.117,SEA,,CIN,W 24-21,*,,,,
47,2007,2007-09-30,4,26.124,SEA,@,SFO,W 23-3,*,,,,
48,2007,2007-10-07,5,26.131,SEA,@,PIT,L 0-21,*,,,,
49,2007,2007-10-14,6,26.138,SEA,,NOR,L 17-28,*,,,,
50,2007,2007-10-21,7,26.145,SEA,,STL,W 33-6,*,,,,
51,2007,2007-11-04,8,26.159,SEA,@,CLE,L 30-33,*,,,,
52,2007,2007-11-12,9,26.167,SEA,,SFO,W 24-0,*,,,,
53,2007,2007-11-18,10,26.173,SEA,,CHI,W 30-23,*,,,,
54,2007,2007-11-25,11,26.180,SEA,@,STL,W 24-19,*,,,,
55,2007,2007-12-02,12,26.187,SEA,@,PHI,W 28-24,*,,,,
56,2007,2007-12-09,13,26.194,SEA,,ARI,W 42-21,*,,,,
57,2007,2007-12-16,14,26.201,SEA,@,CAR,L 10-13,*,,,,
58,2007,2007-12-23,15,26.208,SEA,,BAL,W 27-6,*,,,,
59,2007,2007-12-30,16,26.215,SEA,@,ATL,L 41-44,*,,,,
60,2008,2008-09-21,3,27.115,SEA,,STL,W 37-13,,,,,
61,2008,2008-10-05,4,27.129,SEA,@,NYG,L 6-44,*,,,,
62,2008,2008-10-12,5,27.136,SEA,,GNB,L 17-27,*,,,,
63,2008,2008-10-19,6,27.143,SEA,@,TAM,L 10-20,*,,,,
64,2008,2008-10-26,7,27.150,SEA,@,SFO,W 34-13,*,,,,
65,2008,2008-11-02,8,27.157,SEA,,PHI,L 7-26,*,,,,
66,2008,2008-11-09,9,27.164,SEA,@,MIA,L 19-21,*,,,,
67,2008,2008-11-16,10,27.171,SEA,,ARI,L 20-26,*,,,,
68,2008,2008-11-23,11,27.178,SEA,,WAS,L 17-20,*,,,,
69,2008,2008-11-27,12,27.182,SEA,@,DAL,L 9-34,*,,,,
70,2008,2008-12-07,13,27.192,SEA,,NWE,L 21-24,*,,,,
71,2008,2008-12-14,14,27.199,SEA,@,STL,W 23-20,*,,,,
72,2009,2009-09-13,1,28.107,SEA,,STL,W 28-0,*,,,,
73,2009,2009-09-20,2,28.114,SEA,@,SFO,L 10-23,*,,,,
74,2009,2009-11-15,9,28.170,SEA,@,ARI,L 20-31,*,,,,
75,2009,2009-11-22,10,28.177,SEA,@,MIN,L 9-35,*,,,,
76,2009,2009-11-29,11,28.184,SEA,@,STL,W 27-17,*,,,,
77,2009,2009-12-06,12,28.191,SEA,,SFO,W 20-17,*,,,,
78,2009,2009-12-13,13,28.198,SEA,@,HOU,L 7-34,*,,,,
79,2009,2009-12-20,14,28.205,SEA,,TAM,L 7-24,*,,,,
80,2009,2009-12-27,15,28.212,SEA,@,GNB,L 10-48,*,,,,
81,2009,2010-01-03,16,28.219,SEA,,TEN,L 13-17,*,,,,
82,2010,2010-09-12,1,29.106,SEA,,SFO,W 31-6,*,,,,
83,2010,2010-09-19,2,29.113,SEA,@,DEN,L 14-31,*,,,,
84,2010,2010-09-26,3,29.120,SEA,,SDG,W 27-20,*,,,,
85,2010,2010-10-03,4,29.127,SEA,@,STL,L 3-20,,,,,
86,2010,2010-10-17,5,29.141,SEA,@,CHI,W 23-20,*,,,,
87,2010,2010-10-24,6,29.148,SEA,,ARI,W 22-10,*,,,,
88,2010,2010-10-31,7,29.155,SEA,@,OAK,L 3-33,*,,,,
89,2010,2010-11-07,8,29.162,SEA,,NYG,L 7-41,*,,,,
90,2010,2010-11-14,9,29.169,SEA,@,ARI,W 36-18,*,,,,
91,2010,2010-11-21,10,29.176,SEA,@,NOR,L 19-34,*,,,,
92,2010,2010-11-28,11,29.183,SEA,,KAN,L 24-42,*,,,,
93,2010,2010-12-05,12,29.190,SEA,,CAR,W 31-14,*,,,,
94,2010,2010-12-12,13,29.197,SEA,@,SFO,L 21-40,*,,,,
95,2010,2010-12-19,14,29.204,SEA,,ATL,L 18-34,*,,,,
96,2010,2010-12-26,15,29.211,SEA,@,TAM,L 15-38,*,,,,
97,2010,2011-01-02,16,29.218,SEA,,STL,W 16-6,*,,,,
98,2011,2011-10-16,5,30.140,WAS,,PHI,L 13-20,,,,,
99,2011,2011-10-23,6,30.147,WAS,@,CAR,L 20-33,*,,,,
100,2011,2011-10-30,7,30.154,WAS,@,BUF,L 0-23,*,,,,
101,2011,2011-11-06,8,30.161,WAS,,SFO,L 11-19,,,,,
102,2011,2011-11-13,9,30.168,WAS,@,MIA,L 9-20,*,,,,
103,2011,2011-11-27,11,30.182,WAS,@,SEA,W 23-17,,,,,
104,2011,2011-12-11,13,30.196,WAS,,NWE,L 27-34,*,,,,
105,2011,2011-12-18,14,30.203,WAS,@,NYG,W 23-10,,,,,
106,2011,2012-01-01,16,30.217,WAS,@,PHI,L 10-34,,0,0,,0
107,2012,2012-09-05,1,31.099,NYG,,DAL,L 17-24,*,,,,
108,2012,2012-09-16,2,31.110,NYG,,TAM,W 41-34,*,,,,
109,2012,2012-09-20,3,31.114,NYG,@,CAR,W 36-7,*,,,,
110,2012,2012-09-30,4,31.124,NYG,@,PHI,L 17-19,*,0,0,,0
111,2012,2012-10-07,5,31.131,NYG,,CLE,W 41-27,*,,,,
112,2012,2012-10-14,6,31.138,NYG,@,SFO,W 26-3,*,,,,
113,2012,2012-10-21,7,31.145,NYG,,WAS,W 27-23,*,,,,
114,2012,2012-10-28,8,31.152,NYG,@,DAL,W 29-24,*,,,,
115,2012,2012-11-04,9,31.159,NYG,,PIT,L 20-24,*,,,,
116,2012,2012-11-11,10,31.166,NYG,@,CIN,L 13-31,,,,,
117,2012,2012-11-25,11,31.180,NYG,,GNB,W 38-10,,,,,
118,2012,2012-12-03,12,31.188,NYG,@,WAS,L 16-17,*,,,,
