ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1966,1966-10-02,4,23.298,SDG,,MIA,W 44-10,,9,12,75.00,223,4,0,156.2,0,0,18.58,25.25,1,-1,-1.00,0
2,1966,1966-10-08,5,23.304,SDG,@,NYJ,L 16-17,*,2,10,20.00,45,0,1,6.2,0,0,4.50,0.00,0,0,,0
3,1966,1966-10-23,7,23.319,SDG,@,BOS,L 17-35,,0,3,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
4,1966,1966-11-13,10,23.340,SDG,,OAK,L 19-41,,8,20,40.00,118,1,0,76.7,0,0,5.90,6.90,0,0,,0
5,1966,1966-11-27,11,23.354,SDG,@,DEN,L 17-20,*,1,2,50.00,7,0,0,58.3,0,0,3.50,3.50,0,0,,0
6,1966,1966-12-11,13,24.003,SDG,,NYJ,W 42-27,,1,5,20.00,12,0,0,39.6,0,0,2.40,2.40,0,0,,0
7,1967,1967-09-03,1,24.269,DEN,,BOS,W 26-21,*,8,19,42.11,145,2,0,104.1,0,0,7.63,9.74,2,0,0.00,0
8,1967,1967-09-10,2,24.276,DEN,@,OAK,L 0-51,*,2,12,16.67,17,0,1,4.9,0,0,1.42,-2.33,0,0,,0
9,1967,1967-09-17,3,24.283,DEN,@,MIA,L 21-35,*,6,20,30.00,55,0,2,0.0,0,0,2.75,-1.75,4,6,1.50,0
10,1967,1967-09-24,4,24.290,DEN,,NYJ,L 24-38,*,14,30,46.67,256,2,1,84.9,0,0,8.53,8.37,1,-3,-3.00,0
11,1967,1967-10-01,5,24.297,DEN,@,HOU,L 6-10,*,6,22,27.27,58,0,3,0.0,0,0,2.64,-3.50,3,12,4.00,0
12,1967,1967-10-08,6,24.304,DEN,,BUF,L 16-17,,2,2,100.00,45,0,0,118.7,0,0,22.50,22.50,0,0,,0
13,1967,1967-10-22,7,24.318,DEN,,SDG,L 21-38,*,15,36,41.67,234,2,0,82.4,0,0,6.50,7.61,3,6,2.00,0
14,1967,1967-10-29,8,24.325,DEN,@,KAN,L 9-52,*,7,19,36.84,155,1,2,44.7,0,0,8.16,4.47,2,-7,-3.50,0
15,1967,1967-11-05,9,24.332,DEN,,OAK,L 17-21,*,5,15,33.33,97,1,1,51.3,0,0,6.47,4.80,3,4,1.33,0
16,1967,1967-11-12,10,24.339,DEN,,HOU,L 18-20,,13,32,40.63,156,2,0,77.1,0,0,4.88,6.13,1,-3,-3.00,0
17,1967,1967-11-19,11,24.346,DEN,@,BUF,W 21-20,*,14,33,42.42,190,2,2,56.4,0,0,5.76,4.24,3,-4,-1.33,0
18,1967,1967-11-23,12,24.350,DEN,@,SDG,L 20-24,*,18,41,43.90,253,2,2,60.3,0,0,6.17,4.95,1,-4,-4.00,0
19,1967,1967-12-03,13,24.360,DEN,@,NYJ,W 33-24,*,7,16,43.75,59,1,0,74.7,0,0,3.69,4.94,1,-3,-3.00,0
20,1967,1967-12-17,14,25.009,DEN,,KAN,L 24-38,*,14,28,50.00,195,1,3,45.1,0,0,6.96,2.86,0,0,,0
21,1968,1968-10-06,4,25.303,DEN,,CIN,W 10-7,,9,22,40.91,84,1,0,67.2,0,0,3.82,4.73,0,0,,0
22,1968,1968-10-13,5,25.310,DEN,@,NYJ,W 21-13,*,10,22,45.45,201,1,0,93.2,0,0,9.14,10.05,2,2,1.00,0
23,1968,1968-10-20,6,25.317,DEN,@,SDG,L 24-55,*,6,14,42.86,84,0,1,33.0,0,0,6.00,2.79,2,3,1.50,0
24,1968,1968-10-27,7,25.324,DEN,,MIA,W 21-14,*,1,9,11.11,13,0,3,0.0,0,0,1.44,-13.56,0,0,,0
25,1968,1968-11-03,8,25.331,DEN,@,BOS,W 35-14,*,11,17,64.71,206,2,1,121.2,0,0,12.12,11.82,1,0,0.00,0
26,1968,1968-11-10,9,25.338,DEN,,OAK,L 7-43,*,10,27,37.04,81,1,2,26.9,0,0,3.00,0.41,0,0,,0
27,1968,1968-11-17,10,25.345,DEN,@,HOU,L 17-38,*,1,8,12.50,40,0,1,8.3,0,0,5.00,-0.63,1,-3,-3.00,0
28,1969,1969-09-14,1,26.280,DEN,,BOS,W 35-7,*,10,15,66.67,205,3,0,149.3,0,0,13.67,17.67,2,6,3.00,0
29,1969,1969-09-21,2,26.287,DEN,,NYJ,W 21-19,*,1,4,25.00,21,0,1,9.4,0,0,5.25,-6.00,1,10,10.00,0
