ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1984,1984-11-18,12,23.121,TAM,@,SFO,L 17-24,,,,,,,,
2,1984,1984-11-25,13,23.128,TAM,,RAM,L 33-34,,,,,,,,
3,1984,1984-12-02,14,23.135,TAM,@,GNB,L 14-27,,,,,,,,
4,1984,1984-12-09,15,23.142,TAM,,ATL,W 23-6,,,,,,,,
5,1984,1984-12-16,16,23.149,TAM,,NYJ,W 41-21,,,,,,,,
6,1985,1985-09-08,1,24.050,TAM,@,CHI,L 28-38,,,,,,,,
7,1985,1985-09-15,2,24.057,TAM,,MIN,L 16-31,,,,,,,,
8,1985,1985-09-22,3,24.064,TAM,@,NOR,L 13-20,,,,,,,,
9,1985,1985-09-29,4,24.071,TAM,@,DET,L 9-30,,,,,,,,
10,1985,1985-10-06,5,24.078,TAM,,CHI,L 19-27,,,,,,,,
11,1985,1985-10-13,6,24.085,TAM,,RAM,L 27-31,,,,,,,,
12,1985,1985-10-20,7,24.092,TAM,@,MIA,L 38-41,,,,,,,,
13,1985,1985-10-27,8,24.099,TAM,,NWE,L 14-32,,,,,,,,
14,1985,1985-11-03,9,24.106,TAM,@,NYG,L 20-22,0,0,,0,1.0,0,0,0
15,1985,1985-11-10,10,24.113,TAM,,STL,W 16-0,,,,,,,,
16,1985,1985-11-17,11,24.120,TAM,@,NYJ,L 28-62,,,,,,,,
17,1985,1985-11-24,12,24.127,TAM,,DET,W 19-16,,,,,,,,
18,1985,1985-12-01,13,24.134,TAM,@,GNB,L 0-21,,,,,,,,
19,1985,1985-12-08,14,24.141,TAM,@,MIN,L 7-26,,,,,,,,
20,1985,1985-12-15,15,24.148,TAM,,IND,L 23-31,,,,,,,,
21,1985,1985-12-22,16,24.155,TAM,,GNB,L 17-20,,,,,,,,
22,1986,1986-09-07,1,25.049,TAM,,SFO,L 7-31,0,0,,0,,,,
23,1986,1986-09-14,2,25.056,TAM,,MIN,L 10-23,0,0,,0,,,,
24,1986,1986-09-21,3,25.063,TAM,@,DET,W 24-20,0,0,,0,,,,
25,1986,1986-09-28,4,25.070,TAM,,ATL,L 20-23,0,0,,0,,,,
26,1986,1986-10-05,5,25.077,TAM,@,RAM,L 20-26,0,0,,0,,,,
27,1986,1986-10-12,6,25.084,TAM,,STL,L 19-30,1,6,6.00,0,0.0,0,0,0
28,1986,1986-10-19,7,25.091,TAM,@,NOR,L 7-38,0,0,,0,,,,
29,1986,1986-10-26,8,25.098,TAM,@,KAN,L 20-27,0,0,,0,,,,
30,1986,1986-11-02,9,25.105,TAM,,BUF,W 34-28,0,0,,0,,,,
31,1986,1986-11-09,10,25.112,TAM,,CHI,L 3-23,0,0,,0,,,,
32,1986,1986-11-16,11,25.119,TAM,@,GNB,L 7-31,0,0,,0,0.0,1,0,0
33,1986,1986-11-23,12,25.126,TAM,,DET,L 17-38,0,0,,0,,,,
34,1986,1986-11-30,13,25.133,TAM,@,MIN,L 13-45,0,0,,0,,,,
35,1986,1986-12-07,14,25.140,TAM,@,CHI,L 14-48,0,0,,0,0.0,1,0,0
36,1986,1986-12-14,15,25.147,TAM,,GNB,L 7-21,0,0,,0,,,,
37,1986,1986-12-21,16,25.154,TAM,@,STL,L 17-21,0,0,,0,,,,
38,1987,1987-10-04,3,26.076,IND,@,BUF,W 47-6,0,0,,0,0.0,1,0,0
39,1987,1987-10-11,4,26.083,IND,,NYJ,W 6-0,,,,,,,,
40,1987,1987-10-18,5,26.090,IND,@,PIT,L 7-21,,,,,,,,
