ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
22,1957,1957-12-22,12,23.219,PIT,@,CRD,W 27-2,*,13,26,50.00,161,1,0,82.4,0,0,6.19,6.96,4,20,5.00,0,0,,,,,
23,1958,1958-09-28,1,24.134,PIT,@,SFO,L 20-23,*,9,24,37.50,117,1,3,28.0,0,0,4.88,0.08,2,43,21.50,0,0,,,,,
24,1958,1958-10-05,2,24.141,PIT,,CLE,L 12-45,*,7,22,31.82,158,0,4,18.9,0,0,7.18,-1.00,2,-4,-2.00,0,0,,,,,
25,1958,1958-10-12,3,24.148,DET,,RAM,L 28-42,,3,6,50.00,89,2,1,95.8,0,0,14.83,14.00,1,7,7.00,0,0,,,,,
26,1958,1958-10-19,4,24.155,DET,,BAL,L 14-40,,2,8,25.00,41,1,1,48.4,0,0,5.13,2.00,2,14,7.00,0,0,,,,,
27,1958,1958-10-26,5,24.162,DET,@,RAM,W 41-24,,1,1,100.00,15,0,0,118.7,0,0,15.00,15.00,2,19,9.50,0,0,,,,,
28,1958,1958-11-16,8,24.183,DET,,SFO,W 35-21,,0,0,,0,0,,,,,,,1,0,0.00,0,0,,,,,
29,1958,1958-11-23,9,24.190,DET,,CHI,L 7-20,,3,11,27.27,43,1,0,73.7,0,0,3.91,5.73,1,1,1.00,0,0,,,,,
30,1958,1958-12-07,11,24.204,DET,,NYG,L 17-19,,0,5,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,,,,,
31,1959,1959-09-27,1,25.133,DET,@,BAL,L 9-21,,1,2,50.00,16,0,1,37.5,0,0,8.00,-14.50,0,0,,0,0,,,,,
32,1959,1959-10-04,2,25.140,DET,@,GNB,L 10-28,,2,3,66.67,44,0,0,109.7,0,0,14.67,14.67,1,2,2.00,0,0,,,,,
33,1959,1959-10-18,4,25.154,DET,,SFO,L 13-34,,4,6,66.67,117,0,0,109.7,0,0,19.50,19.50,0,0,,0,0,,,,,
34,1959,1959-10-25,5,25.161,DET,@,RAM,W 17-7,*,7,18,38.89,104,0,1,35.4,0,0,5.78,3.28,6,40,6.67,0,0,,,,,
35,1959,1959-11-01,6,25.168,DET,@,SFO,L 7-33,*,3,7,42.86,45,0,0,64.6,0,0,6.43,6.43,2,4,2.00,0,0,,,,,
36,1959,1959-11-08,7,25.175,DET,@,PIT,T 10-10,,5,9,55.56,116,0,0,100.5,0,0,12.89,12.89,2,-5,-2.50,0,0,,,,,
37,1959,1959-11-15,8,25.182,DET,,RAM,W 23-17,*,6,14,42.86,134,2,0,117.3,0,0,9.57,12.43,3,6,2.00,0,0,,,,,
38,1959,1959-11-22,9,25.189,DET,,CHI,L 14-24,*,7,18,38.89,100,0,2,18.1,0,0,5.56,0.56,1,14,14.00,0,0,,,,,
39,1959,1959-11-26,10,25.193,DET,,GNB,L 17-24,*,13,29,44.83,193,1,2,49.9,0,0,6.66,4.24,9,41,4.56,0,0,,,,,
40,1959,1959-12-06,11,25.203,DET,,CRD,W 45-21,,3,6,50.00,55,1,0,121.5,0,0,9.17,12.50,1,5,5.00,0,0,,,,,
41,1959,1959-12-13,12,25.210,DET,@,CHI,L 14-25,,14,25,56.00,178,1,0,91.7,0,0,7.12,7.92,1,5,5.00,0,0,,,,,
42,1960,1960-10-16,3,26.152,DET,@,PHI,L 10-28,,7,14,50.00,63,0,1,32.7,0,0,4.50,1.29,0,0,,0,0,0,0,0,,0
43,1960,1960-11-13,7,26.180,DET,,RAM,W 12-10,,1,2,50.00,7,0,1,18.7,0,0,3.50,-19.00,2,-2,-1.00,0,0,0,0,0,,0
44,1960,1960-12-04,10,26.201,DET,@,BAL,W 20-15,,5,6,83.33,151,2,0,158.3,0,0,25.17,31.83,0,0,,0,0,0,0,0,,0
45,1960,1960-12-11,11,26.208,DET,,DAL,W 23-14,*,12,14,85.71,145,1,0,133.6,0,0,10.36,11.79,3,20,6.67,0,0,0,0,0,,0
46,1960,1960-12-18,12,26.215,DET,,CHI,W 36-0,*,7,13,53.85,57,1,1,58.8,0,0,4.38,2.46,5,19,3.80,1,1,6,0,0,,0
47,1961,1961-09-17,1,27.123,DET,@,GNB,W 17-13,*,11,23,47.83,145,0,1,50.1,0,0,6.30,4.35,3,5,1.67,0,0,0,0,0,,0
48,1961,1961-09-24,2,27.130,DET,@,BAL,W 16-15,*,9,16,56.25,100,1,2,56.2,0,0,6.25,1.88,3,18,6.00,0,0,0,0,0,,0
49,1961,1961-10-01,3,27.137,DET,,SFO,L 0-49,*,9,23,39.13,130,0,1,40.1,0,0,5.65,3.70,3,-15,-5.00,0,0,0,0,0,,0
50,1961,1961-10-08,4,27.144,DET,,CHI,L 17-31,*,11,30,36.67,190,1,3,30.6,0,0,6.33,2.50,1,-5,-5.00,0,0,0,0,0,,0
51,1961,1961-10-15,5,27.151,DET,,RAM,W 14-13,*,0,2,0.00,0,0,1,0.0,0,0,0.00,-22.50,0,0,,0,0,0,0,0,,0
52,1961,1961-10-22,6,27.158,DET,,BAL,L 14-17,,2,5,40.00,14,0,0,47.9,0,0,2.80,2.80,0,0,,0,0,0,0,0,,0
53,1961,1961-11-12,9,27.179,DET,@,STL,W 45-14,,2,5,40.00,10,1,0,87.5,0,0,2.00,6.00,0,0,,0,0,0,0,0,,0
54,1961,1961-11-19,10,27.186,DET,@,MIN,W 37-10,,13,17,76.47,154,3,0,143.1,0,0,9.06,12.59,7,62,8.86,0,0,0,0,0,,0
55,1961,1961-11-23,11,27.190,DET,,GNB,L 9-17,,2,6,33.33,27,0,1,9.0,0,0,4.50,-3.00,1,8,8.00,0,0,0,1,28,28.00,0
56,1961,1961-12-03,12,27.200,DET,@,CHI,W 16-15,,8,15,53.33,108,1,0,98.7,0,0,7.20,8.53,1,1,1.00,0,0,0,1,55,55.00,0
57,1961,1961-12-10,13,27.207,DET,,MIN,W 13-7,*,2,8,25.00,31,0,0,43.2,0,0,3.88,3.88,1,12,12.00,0,0,0,0,0,,0
58,1961,1961-12-17,14,27.214,DET,,PHI,L 24-27,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,1,30,30.00,0
59,1962,1962-10-14,5,28.150,DET,,RAM,W 13-10,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,1,48,48.00,0
60,1962,1962-11-04,8,28.171,DET,@,RAM,W 12-3,,4,8,50.00,51,1,0,109.9,0,0,6.38,8.88,3,10,3.33,0,0,0,0,0,,0
61,1962,1962-11-11,9,28.178,DET,@,SFO,W 38-24,,1,2,50.00,53,0,0,95.8,0,0,26.50,26.50,0,0,,0,0,0,0,0,,0
62,1962,1962-11-18,10,28.185,DET,@,MIN,W 17-6,,11,18,61.11,137,2,1,98.6,0,0,7.61,7.33,2,-1,-0.50,0,0,0,0,0,,0
63,1962,1962-11-22,11,28.189,DET,,GNB,W 26-14,,2,2,100.00,10,0,0,87.5,0,0,5.00,5.00,3,9,3.00,0,0,0,0,0,,0
64,1962,1962-12-02,12,28.199,DET,,BAL,W 21-14,,7,8,87.50,113,1,0,158.3,0,0,14.13,16.63,5,4,0.80,1,1,6,0,0,,0
65,1962,1962-12-09,13,28.206,DET,,MIN,W 37-23,,1,3,33.33,0,0,2,2.8,0,0,0.00,-30.00,2,31,15.50,0,0,0,0,0,,0
66,1962,1962-12-16,14,28.213,DET,@,CHI,L 0-3,,6,11,54.55,85,0,1,41.9,0,0,7.73,3.64,2,12,6.00,0,0,0,0,0,,0
67,1963,1963-09-14,1,29.120,DET,@,RAM,W 23-2,,1,2,50.00,9,0,0,62.5,0,0,4.50,4.50,0,0,,0,0,0,2,73,36.50,0
68,1963,1963-09-22,2,29.128,DET,@,GNB,L 10-31,,2,6,33.33,32,0,0,52.1,0,0,5.33,5.33,0,0,,0,0,0,0,0,,0
69,1963,1963-09-29,3,29.135,DET,,CHI,L 21-37,,8,21,38.10,229,3,1,99.0,0,0,10.90,11.62,2,9,4.50,0,0,0,0,0,,0
70,1963,1963-10-06,4,29.142,DET,,SFO,W 26-3,*,4,16,25.00,57,1,1,36.7,0,0,3.56,2.00,0,0,,0,0,0,0,0,,0
71,1963,1963-10-13,5,29.149,DET,@,DAL,L 14-17,,7,18,38.89,172,2,1,88.2,0,0,9.56,9.28,2,4,2.00,0,0,0,1,45,45.00,0
72,1963,1963-10-20,6,29.156,DET,,BAL,L 21-25,*,8,18,44.44,105,1,0,81.9,0,0,5.83,6.94,5,12,2.40,0,0,0,0,0,,0
73,1963,1963-10-27,7,29.163,DET,,MIN,W 28-10,*,12,16,75.00,208,3,1,130.2,0,0,13.00,13.94,0,0,,0,0,0,0,0,,0
74,1963,1963-11-03,8,29.170,DET,@,SFO,W 45-7,*,24,36,66.67,330,4,3,98.1,0,0,9.17,7.64,0,0,,0,0,0,1,45,45.00,0
75,1963,1963-11-10,9,29.177,DET,@,BAL,L 21-24,*,22,34,64.71,296,2,0,111.9,0,0,8.71,9.88,4,27,6.75,0,0,0,5,183,36.60,0
76,1963,1963-11-17,10,29.184,DET,,RAM,L 21-28,*,21,41,51.22,312,3,4,61.3,0,0,7.61,4.68,3,11,3.67,0,0,0,0,0,,0
77,1963,1963-11-24,11,29.191,DET,@,MIN,L 31-34,*,21,34,61.76,264,2,0,105.5,0,0,7.76,8.94,3,27,9.00,1,1,6,0,0,,0
78,1963,1963-11-28,12,29.195,DET,,GNB,T 13-13,*,19,37,51.35,214,0,0,69.0,0,0,5.78,5.78,6,14,2.33,0,0,0,0,0,,0
79,1963,1963-12-08,13,29.205,DET,,CLE,W 38-10,*,13,25,52.00,271,2,1,100.6,0,0,10.84,10.64,0,0,,0,0,0,3,115,38.33,0
80,1963,1963-12-15,14,29.212,DET,@,CHI,L 14-24,*,12,24,50.00,122,1,2,44.1,0,0,5.08,2.17,1,1,1.00,0,0,0,0,0,,0
81,1964,1964-09-19,2,30.125,DET,@,RAM,T 17-17,,12,22,54.55,113,1,1,65.2,0,0,5.14,4.00,1,2,2.00,0,0,0,0,0,,0
82,1964,1964-09-28,3,30.134,DET,,GNB,L 10-14,,11,12,91.67,77,1,1,86.5,0,0,6.42,4.33,1,3,3.00,0,0,0,0,0,,0
83,1964,1964-10-04,4,30.140,DET,,NYG,W 26-3,*,15,34,44.12,230,1,0,76.8,0,0,6.76,7.35,2,35,17.50,0,0,0,1,8,8.00,0
84,1964,1964-10-11,5,30.147,DET,@,MIN,W 24-20,*,10,20,50.00,139,1,1,68.5,0,0,6.95,5.70,5,28,5.60,0,0,0,0,0,,0
85,1964,1964-10-18,6,30.154,DET,@,CHI,W 10-0,*,2,3,66.67,29,0,0,97.9,0,0,9.67,9.67,1,2,2.00,0,0,0,0,0,,0
86,1965,1965-09-19,1,31.125,NYG,@,DAL,L 2-31,*,6,21,28.57,63,0,2,0.0,0,0,3.00,-1.29,0,0,,0,0,0,0,0,,0
87,1965,1965-09-26,2,31.132,NYG,@,PHI,W 16-14,*,12,18,66.67,154,0,0,93.3,0,0,8.56,8.56,3,7,2.33,0,0,0,0,0,,0
88,1965,1965-10-03,3,31.139,NYG,@,PIT,W 23-13,*,10,17,58.82,199,2,0,139.1,0,0,11.71,14.06,1,0,0.00,0,0,0,0,0,,0
89,1965,1965-10-09,4,31.145,NYG,@,MIN,L 14-40,*,14,22,63.64,203,0,0,93.6,0,0,9.23,9.23,1,14,14.00,0,0,0,0,0,,0
90,1965,1965-10-17,5,31.153,NYG,,PHI,W 35-27,*,10,15,66.67,296,4,0,149.3,0,0,19.73,25.07,3,2,0.67,0,0,0,0,0,,0
91,1965,1965-10-24,6,31.160,NYG,,CLE,L 14-38,*,10,21,47.62,145,0,0,70.5,0,0,6.90,6.90,1,-1,-1.00,0,0,0,0,0,,0
92,1965,1965-10-31,7,31.167,NYG,,STL,W 14-10,*,10,25,40.00,129,1,1,53.6,0,0,5.16,4.16,1,0,0.00,0,0,0,0,0,,0
93,1965,1965-11-07,8,31.174,NYG,,WAS,L 7-23,*,6,13,46.15,51,0,1,24.8,0,0,3.92,0.46,0,0,,0,0,0,0,0,,0
94,1965,1965-11-14,9,31.181,NYG,@,CLE,L 21-34,*,18,30,60.00,261,3,2,93.9,0,0,8.70,7.70,2,-2,-1.00,0,0,0,0,0,,0
95,1965,1965-11-21,10,31.188,NYG,@,STL,W 28-15,*,9,20,45.00,154,3,1,90.4,0,0,7.70,8.45,1,-1,-1.00,0,0,0,0,0,,0
96,1965,1965-11-28,11,31.195,NYG,,CHI,L 14-35,*,14,30,46.67,181,2,2,60.6,0,0,6.03,4.37,0,0,,0,0,0,0,0,,0
97,1965,1965-12-05,12,31.202,NYG,,PIT,W 35-10,*,10,21,47.62,158,2,0,104.9,0,0,7.52,9.43,1,2,2.00,0,0,0,0,0,,0
98,1965,1965-12-12,13,31.209,NYG,@,WAS,W 27-10,*,7,12,58.33,221,2,2,102.8,0,0,18.42,14.25,0,0,,0,0,0,0,0,,0
99,1965,1965-12-19,14,31.216,NYG,,DAL,L 20-38,*,19,37,51.35,231,3,1,86.7,0,0,6.24,6.65,3,31,10.33,0,0,0,0,0,,0
100,1966,1966-09-11,1,32.117,NYG,@,PIT,T 34-34,*,10,18,55.56,273,3,2,100.5,0,0,15.17,13.50,0,0,,0,0,0,0,0,,0
101,1966,1966-09-18,2,32.124,NYG,@,DAL,L 7-52,*,9,25,36.00,106,1,2,29.7,0,0,4.24,1.44,1,9,9.00,0,0,0,0,0,,0
102,1966,1966-09-25,3,32.131,NYG,@,PHI,L 17-35,*,14,25,56.00,181,1,1,75.6,0,0,7.24,6.24,1,-1,-1.00,0,0,0,0,0,,0
103,1966,1966-10-02,4,32.138,NYG,,CLE,L 7-28,*,10,23,43.48,177,0,3,30.8,0,0,7.70,1.83,0,0,,0,0,0,0,0,,0
104,1966,1966-10-09,5,32.145,NYG,@,STL,L 19-24,*,19,35,54.29,162,1,2,52.3,0,0,4.63,2.63,1,4,4.00,0,0,0,0,0,,0
105,1966,1966-10-16,6,32.152,NYG,,WAS,W 13-10,*,5,14,35.71,139,1,1,67.3,0,0,9.93,8.14,2,0,0.00,0,0,0,0,0,,0
106,1966,1966-10-23,7,32.159,NYG,,PHI,L 3-31,*,4,11,36.36,67,0,1,19.9,0,0,6.09,2.00,0,0,,0,0,0,0,0,,0
107,1967,1967-09-17,1,33.123,NYG,@,STL,W 37-20,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,0,,0
108,1967,1967-09-24,2,33.130,NYG,@,DAL,L 24-38,,4,6,66.67,57,1,1,97.2,0,0,9.50,5.33,0,0,,0,0,0,0,0,,0
109,1967,1967-10-15,5,33.151,NYG,@,PIT,W 27-24,,0,0,,0,0,0,,0,0,,,3,1,0.33,1,1,6,0,0,,0
110,1967,1967-11-12,9,33.179,NYG,@,CHI,L 7-34,,4,6,66.67,40,0,0,85.4,0,0,6.67,6.67,0,0,,0,0,0,0,0,,0
111,1967,1967-11-26,11,33.193,NYG,,PHI,W 44-7,,2,3,66.67,27,1,0,134.7,0,0,9.00,15.67,1,10,10.00,0,0,0,2,86,43.00,0
112,1967,1967-12-03,12,33.200,NYG,@,CLE,L 14-24,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,3,105,35.00,0
113,1967,1967-12-10,13,33.207,NYG,,DET,L 7-30,,3,7,42.86,57,1,0,111.3,0,0,8.14,11.00,0,0,,0,0,0,7,185,26.43,1
114,1967,1967-12-17,14,33.214,NYG,,STL,W 37-14,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,3,96,32.00,0
115,1968,1968-09-15,1,34.121,BAL,,SFO,W 27-10,*,16,31,51.61,198,2,1,79.8,0,0,6.39,6.23,3,13,4.33,0,0,0,0,0,,0
116,1968,1968-09-22,2,34.128,BAL,@,ATL,W 28-20,*,16,23,69.57,279,3,3,110.6,0,0,12.13,8.87,2,0,0.00,0,0,0,0,0,,0
117,1968,1968-09-29,3,34.135,BAL,@,PIT,W 41-7,*,14,22,63.64,189,1,1,87.1,0,0,8.59,7.45,1,4,4.00,0,0,0,0,0,,0
118,1968,1968-10-06,4,34.142,BAL,,CHI,W 28-7,*,14,25,56.00,302,4,1,122.0,0,0,12.08,13.48,0,0,,0,0,0,0,0,,0
119,1968,1968-10-13,5,34.149,BAL,@,SFO,W 42-14,*,13,23,56.52,188,2,1,94.1,0,0,8.17,7.96,0,0,,0,0,0,0,0,,0
120,1968,1968-10-20,6,34.156,BAL,,CLE,L 20-30,*,10,18,55.56,130,1,1,73.8,0,0,7.22,5.83,1,0,0.00,0,0,0,0,0,,0
121,1968,1968-10-27,7,34.163,BAL,,RAM,W 27-10,*,11,27,40.74,211,2,3,53.7,0,0,7.81,4.30,1,1,1.00,1,1,6,0,0,,0
122,1968,1968-11-03,8,34.170,BAL,@,NYG,W 26-0,*,16,25,64.00,201,2,1,98.9,0,0,8.04,7.84,1,0,0.00,0,0,0,0,0,,0
123,1968,1968-11-10,9,34.177,BAL,@,DET,W 27-10,*,10,18,55.56,249,0,1,77.3,0,0,13.83,11.33,1,-1,-1.00,0,0,0,0,0,,0
124,1968,1968-11-17,10,34.184,BAL,,STL,W 27-0,*,13,24,54.17,239,3,2,93.6,0,0,9.96,8.71,0,0,,0,0,0,0,0,,0
125,1968,1968-11-24,11,34.191,BAL,,MIN,W 21-9,*,17,24,70.83,259,2,2,99.1,0,0,10.79,8.71,1,1,1.00,0,0,0,0,0,,0
126,1968,1968-12-01,12,34.198,BAL,,ATL,W 44-0,*,17,23,73.91,239,2,0,136.0,0,0,10.39,12.13,0,0,,0,0,0,0,0,,0
127,1968,1968-12-07,13,34.204,BAL,@,GNB,W 16-3,*,10,20,50.00,128,1,0,87.1,0,0,6.40,7.40,0,0,,0,0,0,0,0,,0
128,1968,1968-12-15,14,34.212,BAL,@,RAM,W 28-24,*,5,14,35.71,97,1,0,84.5,0,0,6.93,8.36,0,0,,0,0,0,0,0,,0
129,1969,1969-09-28,2,35.134,BAL,@,MIN,L 14-52,,12,20,60.00,127,1,2,55.6,0,0,6.35,2.85,0,0,,0,0,0,0,0,,0
130,1969,1969-11-02,7,35.169,BAL,,WAS,W 41-17,,1,1,100.00,33,0,0,118.7,0,0,33.00,33.00,0,0,,0,0,0,0,0,,0
131,1969,1969-11-16,9,35.183,BAL,@,SFO,L 17-20,,10,20,50.00,187,0,1,61.9,0,0,9.35,7.10,0,0,,0,0,0,0,0,,0
132,1969,1969-11-23,10,35.190,BAL,@,CHI,W 24-21,*,13,24,54.17,209,2,2,76.6,0,0,8.71,6.63,0,0,,0,0,0,0,0,,0
133,1969,1969-12-07,12,35.204,BAL,,DET,T 17-17,*,10,29,34.48,199,2,1,68.0,0,0,6.86,6.69,0,0,,0,0,0,0,0,,0
134,1969,1969-12-13,13,35.210,BAL,@,DAL,L 10-27,,0,5,0.00,0,0,1,0.0,0,0,0.00,-9.00,0,0,,0,0,0,0,0,,0
135,1970,1970-09-20,1,36.126,BAL,@,SDG,W 16-14,,1,1,100.00,19,0,0,118.7,0,0,19.00,19.00,0,0,,0,0,0,0,0,,0
136,1970,1970-09-28,2,36.134,BAL,,KAN,L 24-44,,17,36,47.22,243,3,3,62.6,0,0,6.75,4.67,0,0,,0,0,0,0,0,,0
137,1970,1970-10-04,3,36.140,BAL,@,BOS,W 14-6,*,11,17,64.71,130,1,0,107.5,0,0,7.65,8.82,0,0,,0,0,0,0,0,,0
138,1970,1970-10-11,4,36.147,BAL,@,HOU,W 24-20,,,,,,,,,,,,,,,,,,,,,,
139,1970,1970-10-18,5,36.154,BAL,@,NYJ,W 29-22,,,,,,,,,,,,,,,,,,,,,,
140,1970,1970-10-25,6,36.161,BAL,,BOS,W 27-3,,2,4,50.00,37,0,0,82.3,0,0,9.25,9.25,0,0,,0,0,0,0,0,,0
141,1970,1970-11-01,7,36.168,BAL,,MIA,W 35-0,,2,2,100.00,15,1,0,137.5,0,0,7.50,17.50,0,0,,0,0,0,0,0,,0
142,1970,1970-11-09,8,36.176,BAL,@,GNB,W 13-10,,,,,,,,,,,,,,,,,,,,,,
143,1970,1970-11-15,9,36.182,BAL,,BUF,T 17-17,,,,,,,,,,,,,,,,,,,,,,
144,1970,1970-11-22,10,36.189,BAL,@,MIA,L 17-34,,,,,,,,,,,,,,,,,,,,,,
145,1970,1970-11-29,11,36.196,BAL,,CHI,W 21-20,,,,,,,,,,,,,,,,,,,,,,
146,1970,1970-12-06,12,36.203,BAL,,PHI,W 29-10,,,,,,,,,,,,,,,,,,,,,,
147,1970,1970-12-13,13,36.210,BAL,@,BUF,W 20-14,,,,,,,,,,,,,,,,,,,,,,
148,1970,1970-12-19,14,36.216,BAL,,NYJ,W 35-20,,18,33,54.55,348,4,1,118.4,0,0,10.55,11.61,2,6,3.00,0,0,0,0,0,,0
149,1971,1971-09-19,1,37.125,BAL,,NYJ,W 22-0,*,6,14,42.86,80,0,0,61.6,0,0,5.71,5.71,1,0,0.00,0,0,0,0,0,,0
150,1971,1971-09-26,2,37.132,BAL,,CLE,L 13-14,*,3,13,23.08,49,0,3,3.2,0,0,3.77,-6.62,1,-7,-7.00,0,0,0,0,0,,0
151,1971,1971-10-03,3,37.139,BAL,@,NWE,W 23-3,*,13,17,76.47,162,0,2,65.9,0,0,9.53,4.24,0,0,,0,0,0,0,0,,0
152,1971,1971-10-10,4,37.146,BAL,@,BUF,W 43-0,*,10,17,58.82,133,1,1,78.8,0,0,7.82,6.35,0,0,,0,0,0,0,0,,0
153,1971,1971-10-17,5,37.153,BAL,@,NYG,W 31-7,*,8,17,47.06,128,3,0,112.3,0,0,7.53,11.06,1,0,0.00,0,0,0,0,0,,0
154,1971,1971-10-25,6,37.161,BAL,@,MIN,L 3-10,*,16,27,59.26,148,0,3,34.7,0,0,5.48,0.48,0,0,,0,0,0,0,0,,0
155,1971,1971-10-31,7,37.167,BAL,,PIT,W 34-21,*,11,19,57.89,286,3,0,142.0,0,0,15.05,18.21,0,0,,0,0,0,0,0,,0
156,1971,1971-11-08,8,37.175,BAL,,RAM,W 24-17,*,10,30,33.33,104,0,2,16.5,0,0,3.47,0.47,2,4,2.00,0,0,0,0,0,,0
157,1971,1971-11-14,9,37.181,BAL,@,NYJ,W 14-13,*,1,4,25.00,21,0,0,49.0,0,0,5.25,5.25,0,0,,0,0,0,0,0,,0
158,1971,1971-11-21,10,37.188,BAL,@,MIA,L 14-17,,6,9,66.67,99,0,1,63.9,0,0,11.00,6.00,1,16,16.00,0,0,0,0,0,,0
159,1971,1971-11-28,11,37.195,BAL,@,OAK,W 37-14,,,,,,,,,,,,,,,,,,,,,,
160,1971,1971-12-05,12,37.202,BAL,,BUF,W 24-0,,,,,,,,,,,,,,,,,,,,,,
161,1971,1971-12-11,13,37.208,BAL,,MIA,W 14-3,,,,,,,,,,,,,,,,,,,,,,
162,1971,1971-12-19,14,37.216,BAL,,NWE,L 17-21,,,,,,,,,,,,,,,,,,,,,,
163,1972,1972-09-17,1,38.123,MIA,@,KAN,W 20-10,,,,,,,,,,,,,,,,,,,,,,
164,1972,1972-09-24,2,38.130,MIA,,HOU,W 34-13,,1,1,100.00,23,0,0,118.7,0,0,23.00,23.00,0,0,,0,0,0,0,0,,0
165,1972,1972-10-01,3,38.137,MIA,@,MIN,W 16-14,,,,,,,,,,,,,,,,,,,,,,
166,1972,1972-10-08,4,38.144,MIA,@,NYJ,W 27-17,,,,,,,,,,,,,,,,,,,,,,
167,1972,1972-10-15,5,38.151,MIA,,SDG,W 24-10,,8,10,80.00,86,2,0,142.1,0,0,8.60,12.60,3,-2,-0.67,0,0,0,0,0,,0
168,1972,1972-10-22,6,38.158,MIA,,BUF,W 24-23,*,6,10,60.00,91,0,1,50.4,0,0,9.10,4.60,4,7,1.75,0,0,0,0,0,,0
