ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1998,1998-11-15,10,23.151,TAM,@,JAX,L 24-29,
2,1998,1998-11-22,11,23.158,TAM,,DET,L 25-28,
3,1998,1998-11-29,12,23.165,TAM,@,CHI,W 31-17,
4,1999,1999-09-12,1,24.087,TAM,,NYG,L 13-17,
5,1999,1999-09-19,2,24.094,TAM,@,PHI,W 19-5,
6,1999,1999-09-26,3,24.101,TAM,,DEN,W 13-10,
7,1999,1999-10-03,4,24.108,TAM,@,MIN,L 14-21,
8,1999,1999-10-10,5,24.115,TAM,@,GNB,L 23-26,
9,1999,1999-10-24,6,24.129,TAM,,CHI,W 6-3,
10,1999,1999-10-31,7,24.136,TAM,@,DET,L 3-20,
11,1999,1999-11-07,8,24.143,TAM,@,NOR,W 31-16,
12,1999,1999-11-14,9,24.150,TAM,,KAN,W 17-10,
13,1999,1999-11-21,10,24.157,TAM,,ATL,W 19-10,
14,1999,1999-11-28,11,24.164,TAM,@,SEA,W 16-3,
15,1999,1999-12-06,12,24.172,TAM,,MIN,W 24-17,
16,1999,1999-12-12,13,24.178,TAM,,DET,W 23-16,
17,1999,1999-12-19,14,24.185,TAM,@,OAK,L 0-45,
18,1999,1999-12-26,15,24.192,TAM,,GNB,W 29-10,
19,1999,2000-01-02,16,24.199,TAM,@,CHI,W 20-6,
