ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1998,1998-09-13,2,25.222,CIN,@,DET,W 34-28,,,,,,,,,,,0.0%,,,,,,,
2,1998,1998-10-11,5,25.250,CIN,,PIT,W 25-20,,,,,,,,,,,0.0%,,,,,,,
3,1998,1998-10-18,6,25.257,CIN,@,TEN,L 14-44,,6,14,2.33,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0
4,1998,1998-10-25,7,25.264,CIN,@,OAK,L 10-27,,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
5,1998,1998-11-01,8,25.271,CIN,,DEN,L 26-33,,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
6,1998,1998-11-08,9,25.278,CIN,@,JAX,L 11-24,,4,12,3.00,0,2,1,24,24.00,0,50.0%,12.00,0,0,,0,0,0
7,1998,1998-11-15,10,25.285,CIN,@,MIN,L 3-24,,7,22,3.14,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
8,1998,1998-11-22,11,25.292,CIN,,BAL,L 13-20,,6,12,2.00,1,1,1,-3,-3.00,0,100.0%,-3.00,0,0,,0,1,6
9,1998,1998-11-29,12,25.299,CIN,,JAX,L 17-34,,4,13,3.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0
10,1998,1998-12-06,13,25.306,CIN,,BUF,L 20-33,,1,0,0.00,0,0,0,0,,0,0.0%,,2,40,20.00,0,0,0
11,1998,1998-12-13,14,25.313,CIN,@,IND,L 26-39,,15,87,5.80,1,0,0,0,,0,0.0%,,1,21,21.00,0,1,6
12,1998,1998-12-20,15,25.320,CIN,@,PIT,W 25-24,,25,63,2.52,0,5,3,119,39.67,0,60.0%,23.80,0,0,,0,0,0
13,1998,1998-12-27,16,25.327,CIN,,TAM,L 0-35,,5,13,2.60,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
14,2000,2000-09-10,1,27.220,CIN,,CLE,L 7-24,,2,5,2.50,0,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0
15,2000,2000-09-17,2,27.227,CIN,@,JAX,L 0-13,,,,,,,,,,,0.0%,,,,,,,
16,2000,2000-09-24,3,27.234,CIN,@,BAL,L 0-37,,2,-7,-3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
17,2000,2000-10-01,4,27.241,CIN,,MIA,L 16-31,,7,35,5.00,0,6,5,28,5.60,0,83.3%,4.67,0,0,,0,0,0
18,2000,2000-10-08,5,27.248,CIN,,TEN,L 14-23,,1,1,1.00,0,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0
19,2000,2000-10-15,6,27.255,CIN,@,PIT,L 0-15,,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
20,2000,2000-10-22,7,27.262,CIN,,DEN,W 31-21,,7,19,2.71,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6
21,2000,2000-10-29,8,27.269,CIN,@,CLE,W 12-3,,17,39,2.29,0,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0
22,2000,2000-11-05,9,27.276,CIN,,BAL,L 7-27,,2,7,3.50,0,4,4,19,4.75,0,100.0%,4.75,0,0,,0,0,0
23,2000,2000-11-12,10,27.283,CIN,@,DAL,L 6-23,,5,24,4.80,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
24,2000,2000-11-19,11,27.290,CIN,@,NWE,L 13-16,,7,32,4.57,0,0,0,0,,0,0.0%,,0,0,,0,0,0
