ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1966,1966-09-11,1,22.299,KAN,@,BUF,W 42-20,1,6,6.00,0,0,0,,0,0,0,0,0,0
2,1966,1966-09-18,2,22.306,KAN,@,OAK,W 32-10,0,0,,0,1,43,43.00,0,0,0,0,0,0
3,1970,1970-09-20,1,26.308,KAN,@,MIN,L 10-27,,,,,,,,,,,,,
4,1970,1970-09-28,2,26.316,KAN,@,BAL,W 44-24,,,,,,,,,,,,,
5,1970,1970-10-04,3,26.322,KAN,@,DEN,L 13-26,,,,,,,,,,,,,
6,1970,1970-10-11,4,26.329,KAN,,BOS,W 23-10,,,,,,,,,,,,,
7,1970,1970-10-18,5,26.336,KAN,@,CIN,W 27-19,,,,,,,,,,,,,
8,1970,1970-10-25,6,26.343,KAN,,DAL,L 16-27,,,,,,,,,,,,,
9,1970,1970-11-01,7,26.350,KAN,,OAK,T 17-17,,,,,,,,,,,,,
10,1970,1970-11-15,9,26.364,KAN,@,PIT,W 31-14,,,,,,,,,,,,,
11,1970,1970-11-22,10,27.006,KAN,,STL,T 6-6,,,,,,,,,,,,,
12,1970,1970-11-29,11,27.013,KAN,,SDG,W 26-14,,,,,,,,,,,,,
13,1970,1970-12-12,13,27.026,KAN,@,OAK,L 6-20,,,,,,,,,,,,,
14,1971,1971-09-19,1,27.307,KAN,@,SDG,L 14-21,,,,,,,,,,,,,
15,1971,1971-09-26,2,27.314,KAN,@,HOU,W 20-16,,,,,,,,,,,,,
16,1971,1971-10-03,3,27.321,KAN,@,DEN,W 16-3,0,0,,0,0,0,,0,1,6,1,68,1
17,1971,1971-10-10,4,27.328,KAN,,SDG,W 31-10,,,,,,,,,,,,,
18,1971,1971-10-18,5,27.336,KAN,,PIT,W 38-16,,,,,,,,,,,,,
19,1971,1971-10-24,6,27.342,KAN,,WAS,W 27-20,,,,,,,,,,,,,
20,1971,1971-10-31,7,27.349,KAN,@,OAK,T 20-20,,,,,,,,,,,,,
21,1971,1971-11-14,9,27.363,KAN,,CLE,W 13-7,,,,,,,,,,,,,
22,1971,1971-11-21,10,28.005,KAN,,DEN,W 28-10,,,,,,,,,,,,,
23,1971,1971-11-25,11,28.009,KAN,@,DET,L 21-32,,,,,,,,,,,,,
24,1971,1971-12-06,12,28.020,KAN,@,SFO,W 26-17,,,,,,,,,,,,,
25,1971,1971-12-12,13,28.026,KAN,,OAK,W 16-14,,,,,,,,,,,,,
26,1971,1971-12-19,14,28.033,KAN,,BUF,W 22-9,,,,,,,,,,,,,
27,1972,1972-09-17,1,28.306,KAN,,MIA,L 10-20,,,,,,,,,,,,,
28,1972,1972-09-25,2,28.314,KAN,@,NOR,W 20-17,,,,,,,,,,,,,
29,1972,1972-10-01,3,28.320,KAN,@,DEN,W 45-24,,,,,,,,,,,,,
30,1972,1972-10-22,6,28.341,KAN,,PHI,L 20-21,,,,,,,,,,,,,
31,1972,1972-10-29,7,28.348,KAN,@,SDG,W 26-14,,,,,,,,,,,,,
32,1972,1972-11-05,8,28.355,KAN,,OAK,W 27-14,,,,,,,,,,,,,
33,1972,1972-11-12,9,28.362,KAN,@,PIT,L 7-16,,,,,,,,,,,,,
34,1972,1972-11-19,10,29.003,KAN,,SDG,L 17-27,,,,,,,,,,,,,
35,1972,1972-11-26,11,29.010,KAN,@,OAK,L 3-26,,,,,,,,,,,,,
36,1972,1972-12-03,12,29.017,KAN,,DEN,W 24-21,,,,,,,,,,,,,
37,1972,1972-12-10,13,29.024,KAN,,BAL,W 24-10,,,,,,,,,,,,,
38,1972,1972-12-17,14,29.031,KAN,@,ATL,W 17-14,,,,,,,,,,,,,
39,1973,1973-09-17,1,29.305,GNB,,NYJ,W 23-7,,,,,,,,,,,,,
40,1973,1973-09-23,2,29.311,GNB,,DET,T 13-13,,,,,,,,,,,,,
41,1973,1973-09-30,3,29.318,GNB,@,MIN,L 3-11,,,,,,,,,,,,,
42,1973,1973-11-18,10,30.002,GNB,@,NWE,L 24-33,1,7,7.00,0,0,0,,0,0,0,0,0,0
43,1973,1973-11-26,11,30.010,GNB,@,SFO,L 6-20,1,12,12.00,0,0,0,,0,0,0,0,0,0
44,1973,1973-12-02,12,30.016,GNB,,NOR,W 30-10,,,,,,,,,,,,,
45,1973,1973-12-08,13,30.022,GNB,,MIN,L 7-31,1,7,7.00,0,0,0,,0,0,0,0,0,0
46,1973,1973-12-16,14,30.030,GNB,@,CHI,W 21-0,,,,,,,,,,,,,
47,1974,1974-09-15,1,30.303,GNB,,MIN,L 17-32,,,,,,,,,,,,,
48,1974,1974-09-22,2,30.310,GNB,@,BAL,W 20-13,,,,,,,,,,,,,
