ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2011,2011-09-11,1,23.053,CAR,@,ARI,L 21-28,*,0.0,1,0
2,2011,2011-09-18,2,23.060,CAR,,GNB,L 23-30,*,,,
3,2011,2011-09-25,3,23.067,CAR,,JAX,W 16-10,*,0.0,1,2
4,2011,2011-10-02,4,23.074,CAR,@,CHI,L 29-34,*,,,
5,2011,2011-10-09,5,23.081,CAR,,NOR,L 27-30,*,0.0,1,0
6,2011,2011-10-16,6,23.088,CAR,@,ATL,L 17-31,*,0.0,0,1
7,2011,2011-10-23,7,23.095,CAR,,WAS,W 33-20,*,0.0,0,0
8,2011,2011-10-30,8,23.102,CAR,,MIN,L 21-24,*,1.0,3,1
9,2011,2011-11-13,9,23.116,CAR,,TEN,L 3-30,*,0.0,3,0
10,2011,2011-11-20,10,23.123,CAR,@,DET,L 35-49,*,0.0,2,1
11,2011,2011-11-27,11,23.130,CAR,@,IND,W 27-19,*,0.0,0,1
12,2011,2011-12-04,12,23.137,CAR,@,TAM,W 38-19,*,0.0,2,0
13,2012,2012-09-30,4,24.072,NWE,@,BUF,W 52-28,,,,
14,2012,2012-11-18,10,24.121,HOU,,JAX,W 43-37,,,,
15,2012,2012-11-22,11,24.125,HOU,@,DET,W 34-31,,,,
16,2012,2012-12-02,12,24.135,HOU,@,TEN,W 24-10,,,,
17,2013,2013-09-09,1,25.051,HOU,@,SDG,W 31-28,,,,
18,2013,2013-09-15,2,25.057,HOU,,TEN,W 30-24,,,,
19,2013,2013-09-22,3,25.064,HOU,@,BAL,L 9-30,,,,
20,2013,2013-09-29,4,25.071,HOU,,SEA,L 20-23,,0.0,0,0
21,2013,2013-10-06,5,25.078,HOU,@,SFO,L 3-34,,0.0,1,0
22,2013,2013-10-13,6,25.085,HOU,,STL,L 13-38,,0.0,1,0
23,2013,2013-10-20,7,25.092,HOU,@,KAN,L 16-17,,,,
24,2013,2013-11-03,8,25.106,HOU,,IND,L 24-27,,,,
25,2013,2013-11-10,9,25.113,HOU,@,ARI,L 24-27,,,,
26,2013,2013-11-17,10,25.120,HOU,,OAK,L 23-28,,,,
27,2013,2013-11-24,11,25.127,HOU,,JAX,L 6-13,,0.0,1,0
28,2013,2013-12-01,12,25.134,HOU,,NWE,L 31-34,,,,
29,2013,2013-12-05,13,25.138,HOU,@,JAX,L 20-27,,,,
30,2013,2013-12-15,14,25.148,HOU,@,IND,L 3-25,,0.0,0,1
31,2013,2013-12-22,15,25.155,HOU,,DEN,L 13-37,,0.0,4,0
32,2013,2013-12-29,16,25.162,HOU,@,TEN,L 10-16,,0.0,1,1
33,2014,2014-09-14,2,26.056,DAL,@,TEN,W 26-10,,,,
34,2014,2014-09-21,3,26.063,DAL,@,STL,W 34-31,,0.0,1,1
35,2014,2014-10-05,5,26.077,DAL,,HOU,W 20-17,,0.0,1,1
36,2014,2014-10-12,6,26.084,DAL,@,SEA,W 30-23,,,,
37,2014,2014-10-19,7,26.091,DAL,,NYG,W 31-21,,0.0,3,0
38,2014,2014-10-27,8,26.099,DAL,,WAS,L 17-20,,0.0,1,0
39,2014,2014-11-02,9,26.105,DAL,,ARI,L 17-28,,0.0,2,0
40,2014,2014-11-09,10,26.112,DAL,@,JAX,W 31-17,,0.0,1,0
41,2014,2014-11-27,12,26.130,DAL,,PHI,L 10-33,,0.0,1,0
42,2014,2014-12-04,13,26.137,DAL,@,CHI,W 41-28,,0.0,0,1
43,2014,2014-12-14,14,26.147,DAL,@,PHI,W 38-27,,0.0,2,0
44,2014,2014-12-21,15,26.154,DAL,,IND,W 42-7,,,,
45,2014,2014-12-28,16,26.161,DAL,@,WAS,W 44-17,,1.0,2,2
46,2015,2015-09-13,1,27.055,DAL,,NYG,W 27-26,,0.0,2,0
47,2015,2015-09-20,2,27.062,DAL,@,PHI,W 20-10,,0.0,0,0
48,2015,2015-11-01,7,27.104,DAL,,SEA,L 12-13,,0.0,0,0
49,2016,2016-09-11,1,28.053,DAL,,NYG,L 19-20,*,0.0,2,3
50,2016,2016-09-18,2,28.060,DAL,@,WAS,W 27-23,*,0.0,2,1
51,2016,2016-09-25,3,28.067,DAL,,CHI,W 31-17,*,0.0,1,0
52,2016,2016-10-02,4,28.074,DAL,@,SFO,W 24-17,*,0.0,0,3
53,2016,2016-10-09,5,28.081,DAL,,CIN,W 28-14,*,1.5,4,1
