ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1982,1982-09-12,1,23.016,WAS,@,PHI,W 37-34,3,14,4.67,0
2,1982,1982-09-19,2,23.023,WAS,@,TAM,W 21-13,0,0,,0
3,1982,1982-11-21,3,23.086,WAS,@,NYG,W 27-17,0,0,,0
4,1982,1982-11-28,4,23.093,WAS,,PHI,W 13-9,0,0,,0
5,1982,1982-12-12,6,23.107,WAS,@,STL,W 12-7,0,0,,0
6,1982,1982-12-19,7,23.114,WAS,,NYG,W 15-14,0,0,,0
7,1983,1983-11-06,10,24.071,WAS,,STL,W 45-7,,,,
8,1983,1983-11-13,11,24.078,WAS,@,NYG,W 33-17,,,,
9,1983,1983-11-20,12,24.085,WAS,@,RAM,W 42-20,,,,
10,1983,1983-11-27,13,24.092,WAS,,PHI,W 28-24,,,,
11,1983,1983-12-04,14,24.099,WAS,,ATL,W 37-21,,,,
12,1983,1983-12-11,15,24.106,WAS,@,DAL,W 31-10,,,,
13,1983,1983-12-17,16,24.112,WAS,,NYG,W 31-22,,,,
14,1984,1984-09-02,1,25.006,WAS,,MIA,L 17-35,,,,
