ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2013,2013-12-01,12,23.030,MIA,@,NYJ,W 23-3,,6,21,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
2,2013,2013-12-08,13,23.037,MIA,@,PIT,W 34-28,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
3,2013,2013-12-15,14,23.044,MIA,,NWE,W 24-20,,,,,,,,,,,0.0%,,,,,,,,,,
4,2015,2015-12-06,12,25.035,BUF,,HOU,W 30-21,,7,41,5.86,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
5,2015,2015-12-13,13,25.042,BUF,@,PHI,L 20-23,,3,24,8.00,1,1,1,6,6.00,0,100.0%,6.00,0,0,,0,1,6,0.0,0,0
6,2015,2015-12-20,14,25.049,BUF,@,WAS,L 25-35,,4,81,20.25,1,2,2,2,1.00,0,100.0%,1.00,0,0,,0,1,6,0.0,0,0
7,2015,2015-12-27,15,25.056,BUF,,DAL,W 16-6,*,9,93,10.33,1,2,2,16,8.00,0,100.0%,8.00,0,0,,0,1,6,0.0,0,0
8,2015,2016-01-03,16,25.063,BUF,,NYJ,W 22-17,,24,28,1.17,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
9,2016,2016-09-11,1,25.315,BUF,@,BAL,L 7-13,,0,0,,0,1,1,-4,-4.00,0,100.0%,-4.00,0,0,,0,0,0,0.0,0,0
10,2016,2016-09-15,2,25.319,BUF,,NYJ,L 31-37,,0,0,,0,1,1,18,18.00,1,100.0%,18.00,0,0,,0,1,6,0.0,0,0
11,2016,2016-09-25,3,25.329,BUF,,ARI,W 33-18,,3,20,6.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
12,2016,2016-10-02,4,25.336,BUF,@,NWE,W 16-0,,6,30,5.00,0,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,0.0,0,0
13,2016,2016-10-09,5,25.343,BUF,@,LAR,W 30-19,,2,6,3.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
14,2016,2016-10-16,6,25.350,BUF,,SFO,W 45-16,,6,61,10.17,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
15,2016,2016-10-23,7,25.357,BUF,@,MIA,L 25-28,,5,20,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
16,2016,2016-10-30,8,25.364,BUF,,NWE,L 25-41,*,12,85,7.08,1,3,3,9,3.00,0,100.0%,3.00,0,0,,0,1,6,0.0,0,0
17,2016,2016-11-07,9,26.006,BUF,@,SEA,L 25-31,,8,32,4.00,1,2,2,4,2.00,0,100.0%,2.00,0,0,,0,1,6,0.0,0,0
18,2016,2016-11-20,10,26.019,BUF,@,CIN,W 16-12,,14,72,5.14,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
19,2016,2016-12-04,12,26.033,BUF,@,OAK,L 24-38,,8,49,6.13,2,0,0,0,,0,0.0%,,0,0,,0,2,12,0.0,0,0
20,2016,2016-12-11,13,26.040,BUF,,PIT,L 20-27,,2,34,17.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
21,2016,2016-12-18,14,26.047,BUF,,CLE,W 33-13,,9,37,4.11,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
22,2016,2016-12-24,15,26.053,BUF,,MIA,L 31-34,,11,91,8.27,0,0,0,0,,0,0.0%,,1,19,19.00,0,0,0,0.0,0,0
23,2016,2017-01-01,16,26.061,BUF,@,NYJ,L 10-30,,15,40,2.67,1,1,1,10,10.00,0,100.0%,10.00,0,0,,0,1,6,0.0,0,0
24,2017,2017-09-07,1,26.310,NWE,,KAN,L 27-42,,15,45,3.00,3,0,0,0,,0,0.0%,,0,0,,0,3,18,0.0,0,0
25,2017,2017-09-17,2,26.320,NWE,@,NOR,W 36-20,,18,69,3.83,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
26,2017,2017-09-24,3,26.327,NWE,,HOU,W 36-33,*,12,31,2.58,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
27,2017,2017-10-01,4,26.334,NWE,,CAR,L 30-33,,12,49,4.08,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
28,2017,2017-10-05,5,26.338,NWE,@,TAM,W 19-14,*,12,52,4.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
29,2017,2017-10-15,6,26.348,NWE,@,NYJ,W 24-17,,10,44,4.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
30,2017,2017-10-22,7,26.355,NWE,,ATL,W 23-7,,8,31,3.88,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
31,2017,2017-10-29,8,26.362,NWE,,LAC,W 21-13,,11,34,3.09,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
32,2017,2017-12-24,15,27.053,NWE,,BUF,W 37-16,,6,28,4.67,1,1,1,15,15.00,0,100.0%,15.00,0,0,,0,1,6,0.0,0,0
33,2018,2018-09-09,1,27.312,NOR,,TAM,L 40-48,,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
34,2018,2018-09-16,2,27.319,NOR,,CLE,W 21-18,,8,18,2.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
35,2018,2018-09-23,3,27.326,NOR,@,ATL,W 43-37,,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
