ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1970,1970-09-20,1,23.081,WAS,@,SFO,L 17-26,,,,,,,,,
2,1970,1970-09-27,2,23.088,WAS,@,STL,L 17-27,,,,,,,,,
3,1970,1970-10-04,3,23.095,WAS,@,PHI,W 33-21,,,,,,,,,
4,1970,1970-10-11,4,23.102,WAS,,DET,W 31-10,,,,,,,,,
5,1970,1970-10-19,5,23.110,WAS,@,OAK,L 20-34,,,,,,,,,
6,1970,1970-10-25,6,23.116,WAS,,CIN,W 20-0,,,,,,,,,
7,1970,1970-11-01,7,23.123,WAS,@,DEN,W 19-3,,,,,,,,,
8,1970,1970-11-08,8,23.130,WAS,,MIN,L 10-19,,,,,,,,,
9,1970,1970-11-15,9,23.137,WAS,@,NYG,L 33-35,,,,,,,,,
10,1970,1970-11-22,10,23.144,WAS,,DAL,L 21-45,,,,,,,,,
11,1970,1970-11-29,11,23.151,WAS,,NYG,L 24-27,,,,,,,,,
12,1970,1970-12-06,12,23.158,WAS,@,DAL,L 0-34,,,,,,,,,
13,1970,1970-12-13,13,23.165,WAS,,PHI,W 24-6,,,,,,,,,
14,1970,1970-12-20,14,23.172,WAS,,STL,W 28-27,,,,,,,,,
15,1971,1971-09-19,1,24.080,WAS,@,STL,W 24-17,,,,,,,,,
16,1971,1971-09-26,2,24.087,WAS,@,NYG,W 30-3,,,,,,,,,
17,1971,1971-10-03,3,24.094,WAS,@,DAL,W 20-16,,,,,,,,,
18,1971,1971-10-10,4,24.101,WAS,,HOU,W 22-13,,,,,,,,,
19,1971,1971-10-17,5,24.108,WAS,,STL,W 20-0,,,,,,,,,
20,1971,1971-10-24,6,24.115,WAS,@,KAN,L 20-27,,,,,,,,,
21,1971,1971-10-31,7,24.122,WAS,,NOR,W 24-14,,,,,,,,,
22,1971,1971-11-07,8,24.129,WAS,,PHI,T 7-7,1,13,13.00,0,0,0,0,0,0
23,1971,1971-11-14,9,24.136,WAS,@,CHI,L 15-16,2,23,11.50,0,0,0,0,0,0
24,1971,1971-11-21,10,24.143,WAS,,DAL,L 0-13,,,,,,,,,
25,1971,1971-11-28,11,24.150,WAS,@,PHI,W 20-13,1,0,0.00,0,0,0,0,0,0
26,1971,1971-12-05,12,24.157,WAS,,NYG,W 23-7,,,,,,,,,
27,1971,1971-12-13,13,24.165,WAS,@,RAM,W 38-24,1,10,10.00,0,0,0,0,0,0
28,1971,1971-12-19,14,24.171,WAS,,CLE,L 13-20,,,,,,,,,
29,1972,1972-09-18,1,25.079,WAS,@,MIN,W 24-21,,,,,,,,,
30,1972,1972-09-24,2,25.085,WAS,,STL,W 24-10,,,,,,,,,
31,1972,1972-10-01,3,25.092,WAS,@,NWE,L 23-24,,,,,,,,,
32,1972,1972-10-08,4,25.099,WAS,,PHI,W 14-0,,,,,,,,,
33,1972,1972-10-15,5,25.106,WAS,@,STL,W 33-3,1,15,15.00,0,0,0,0,0,0
34,1972,1972-10-22,6,25.113,WAS,,DAL,W 24-20,,,,,,,,,
35,1972,1972-10-29,7,25.120,WAS,@,NYG,W 23-16,,,,,,,,,
36,1972,1972-11-05,8,25.127,WAS,@,NYJ,W 35-17,0,0,,0,0,0,1,19,0
37,1972,1972-11-12,9,25.134,WAS,,NYG,W 27-13,0,0,,0,0,0,1,3,0
38,1972,1972-11-20,10,25.142,WAS,,ATL,W 24-13,,,,,,,,,
39,1972,1972-12-03,12,25.155,WAS,@,PHI,W 23-7,,,,,,,,,
40,1972,1972-12-09,13,25.161,WAS,@,DAL,L 24-34,,,,,,,,,
41,1972,1972-12-17,14,25.169,WAS,,BUF,L 17-24,,,,,,,,,
42,1973,1973-09-16,1,26.077,WAS,,SDG,W 38-0,,,,,,,,,
43,1973,1973-09-23,2,26.084,WAS,@,STL,L 27-34,,,,,,,,,
44,1973,1973-09-30,3,26.091,WAS,@,PHI,W 28-7,,,,,,,,,
45,1973,1973-10-08,4,26.099,WAS,,DAL,W 14-7,,,,,,,,,
46,1973,1973-10-14,5,26.105,WAS,@,NYG,W 21-3,,,,,,,,,
47,1973,1973-10-21,6,26.112,WAS,,STL,W 31-13,,,,,,,,,
48,1973,1973-10-28,7,26.119,WAS,@,NOR,L 3-19,,,,,,,,,
49,1973,1973-11-05,8,26.127,WAS,@,PIT,L 16-21,,,,,,,,,
50,1974,1974-09-15,1,27.076,WAS,@,NYG,W 13-10,,,,,,,,,
51,1974,1974-09-22,2,27.083,WAS,,STL,L 10-17,,,,,,,,,
52,1974,1974-09-30,3,27.091,WAS,,DEN,W 30-3,,,,,,,,,
53,1974,1974-10-06,4,27.097,WAS,@,CIN,L 17-28,,,,,,,,,
54,1974,1974-10-13,5,27.104,WAS,,MIA,W 20-17,,,,,,,,,
55,1974,1974-10-20,6,27.111,WAS,,NYG,W 24-3,,,,,,,,,
56,1974,1974-10-27,7,27.118,WAS,@,STL,L 20-23,,,,,,,,,
57,1974,1974-11-03,8,27.125,WAS,@,GNB,W 17-6,0,0,,0,1,6,1,14,1
58,1974,1974-11-10,9,27.132,WAS,@,PHI,W 27-20,,,,,,,,,
59,1974,1974-11-17,10,27.139,WAS,,DAL,W 28-21,,,,,,,,,
60,1974,1974-11-24,11,27.146,WAS,,PHI,W 26-7,,,,,,,,,
61,1974,1974-11-28,12,27.150,WAS,@,DAL,L 23-24,,,,,,,,,
62,1974,1974-12-09,13,27.161,WAS,@,RAM,W 23-17,,,,,,,,,
63,1975,1975-09-21,1,28.082,WAS,,NOR,W 41-3,,,,,,,,,
64,1975,1975-09-28,2,28.089,WAS,,NYG,W 49-13,,,,,,,,,
65,1975,1975-10-05,3,28.096,WAS,@,PHI,L 10-26,,,,,,,,,
66,1975,1975-10-13,4,28.104,WAS,,STL,W 27-17,,,,,,,,,
67,1975,1975-10-19,5,28.110,WAS,@,HOU,L 10-13,,,,,,,,,
68,1975,1975-10-26,6,28.117,WAS,@,CLE,W 23-7,,,,,,,,,
69,1975,1975-11-02,7,28.124,WAS,,DAL,W 30-24,,,,,,,,,
70,1975,1975-11-09,8,28.131,WAS,@,NYG,W 21-13,,,,,,,,,
71,1975,1975-11-16,9,28.138,WAS,@,STL,L 17-20,,,,,,,,,
72,1975,1975-11-23,10,28.145,WAS,,OAK,L 23-26,,,,,,,,,
73,1975,1975-11-30,11,28.152,WAS,,MIN,W 31-30,,,,,,,,,
74,1975,1975-12-07,12,28.159,WAS,@,ATL,W 30-27,,,,,,,,,
75,1975,1975-12-13,13,28.165,WAS,@,DAL,L 10-31,,,,,,,,,
76,1975,1975-12-21,14,28.173,WAS,,PHI,L 3-26,,,,,,,,,
77,1976,1976-09-12,1,29.073,WAS,,NYG,W 19-17,,,,,,,,,
78,1976,1976-09-19,2,29.080,WAS,,SEA,W 31-7,,,,,,,,,
79,1976,1976-09-27,3,29.088,WAS,@,PHI,W 20-17,,,,,,,,,
80,1976,1976-10-03,4,29.094,WAS,@,CHI,L 7-33,,,,,,,,,
81,1976,1976-10-10,5,29.101,WAS,,KAN,L 30-33,,,,,,,,,
82,1976,1976-10-17,6,29.108,WAS,,DET,W 20-7,,,,,,,,,
83,1976,1976-10-25,7,29.116,WAS,,STL,W 20-10,0,0,,0,0,0,1,8,0
84,1976,1976-10-31,8,29.122,WAS,,DAL,L 7-20,,,,,,,,,
85,1976,1976-11-07,9,29.129,WAS,@,SFO,W 24-21,,,,,,,,,
86,1976,1976-11-14,10,29.136,WAS,@,NYG,L 9-12,,,,,,,,,
87,1976,1976-11-21,11,29.143,WAS,@,STL,W 16-10,,,,,,,,,
88,1976,1976-11-28,12,29.150,WAS,,PHI,W 24-0,,,,,,,,,
89,1976,1976-12-05,13,29.157,WAS,@,NYJ,W 37-16,,,,,,,,,
90,1976,1976-12-12,14,29.164,WAS,@,DAL,W 27-14,,,,,,,,,
91,1977,1977-09-18,1,30.079,WAS,@,NYG,L 17-20,,,,,,,,,
92,1977,1977-09-25,2,30.086,WAS,,ATL,W 10-6,,,,,,,,,
93,1977,1977-10-02,3,30.093,WAS,,STL,W 24-14,,,,,,,,,
94,1977,1977-10-09,4,30.100,WAS,@,TAM,W 10-0,,,,,,,,,
95,1977,1977-10-16,5,30.107,WAS,@,DAL,L 16-34,,,,,,,,,
96,1977,1977-10-23,6,30.114,WAS,,NYG,L 6-17,,,,,,,,,
97,1977,1977-10-30,7,30.121,WAS,,PHI,W 23-17,,,,,,,,,
98,1977,1977-11-07,8,30.129,WAS,@,BAL,L 3-10,,,,,,,,,
99,1977,1977-11-13,9,30.135,WAS,@,PHI,W 17-14,,,,,,,,,
100,1977,1977-11-21,10,30.143,WAS,,GNB,W 10-9,,,,,,,,,
101,1977,1977-11-27,11,30.149,WAS,,DAL,L 7-14,,,,,,,,,
102,1977,1977-12-04,12,30.156,WAS,@,BUF,W 10-0,,,,,,,,,
103,1977,1977-12-10,13,30.162,WAS,@,STL,W 26-20,,,,,,,,,
104,1977,1977-12-17,14,30.169,WAS,,RAM,W 17-14,,,,,,,,,
105,1978,1978-09-03,1,31.064,WAS,@,NWE,W 16-14,,,,,,,,,
106,1978,1978-09-10,2,31.071,WAS,,PHI,W 35-30,,,,,,,,,
107,1978,1978-09-17,3,31.078,WAS,@,STL,W 28-10,,,,,,,,,
108,1978,1978-09-24,4,31.085,WAS,,NYJ,W 23-3,,,,,,,,,
109,1978,1978-10-02,5,31.093,WAS,,DAL,W 9-5,,,,,,,,,
110,1978,1978-10-08,6,31.099,WAS,@,DET,W 21-19,,,,,,,,,
111,1978,1978-10-15,7,31.106,WAS,@,PHI,L 10-17,,,,,,,,,
112,1978,1978-10-22,8,31.113,WAS,@,NYG,L 6-17,,,,,,,,,
113,1978,1978-10-29,9,31.120,WAS,,SFO,W 38-20,,,,,,,,,
