ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1952,1952-10-19,4,22.048,CLE,@,PHI,W 49-7,3,80,26.67,1
2,1952,1952-12-14,12,22.104,CLE,@,NYG,L 34-37,1,37,37.00,0
3,1953,1953-09-27,1,23.026,CLE,@,GNB,W 27-0,2,25,12.50,0
4,1953,1953-10-04,2,23.033,CLE,@,CRD,W 27-7,2,27,13.50,0
5,1953,1953-10-10,3,23.039,CLE,,PHI,W 37-13,6,122,20.33,0
6,1953,1953-10-18,4,23.047,CLE,@,WAS,W 30-14,2,31,15.50,0
7,1953,1953-11-01,6,23.061,CLE,,WAS,W 27-3,1,20,20.00,0
8,1953,1953-11-08,7,23.068,CLE,,PIT,W 34-16,1,30,30.00,0
9,1953,1953-11-15,8,23.075,CLE,,SFO,W 23-21,1,0,0.00,0
10,1953,1953-11-22,9,23.082,CLE,@,PIT,W 20-16,2,45,22.50,1
11,1953,1953-11-29,10,23.089,CLE,,CRD,W 27-16,3,47,15.67,0
12,1953,1953-12-06,11,23.096,CLE,,NYG,W 62-14,7,182,26.00,3
13,1953,1953-12-13,12,23.103,CLE,@,PHI,L 27-42,5,103,20.60,0
14,1954,1954-09-26,1,24.025,CLE,@,PHI,L 10-28,2,44,22.00,0
15,1954,1954-10-10,2,24.039,CLE,,CRD,W 31-7,4,59,14.75,2
16,1954,1954-10-17,3,24.046,CLE,@,PIT,L 27-55,2,21,10.50,0
17,1954,1954-10-24,4,24.053,CLE,@,CRD,W 35-3,3,31,10.33,0
18,1954,1954-10-31,5,24.060,CLE,,NYG,W 24-14,3,41,13.67,0
19,1954,1954-11-07,6,24.067,CLE,,WAS,W 62-3,7,114,16.29,2
20,1954,1954-11-14,7,24.074,CLE,@,CHI,W 39-10,1,10,10.00,0
21,1954,1954-11-21,8,24.081,CLE,,PHI,W 6-0,2,69,34.50,0
22,1954,1954-11-28,9,24.088,CLE,@,NYG,W 16-7,8,126,15.75,0
23,1954,1954-12-05,10,24.095,CLE,@,WAS,W 34-14,6,98,16.33,0
24,1954,1954-12-12,11,24.102,CLE,,PIT,W 42-7,4,63,15.75,0
25,1955,1955-09-25,1,25.024,CLE,,WAS,L 17-27,2,38,19.00,1
26,1955,1955-10-02,2,25.031,CLE,@,SFO,W 38-3,2,50,25.00,0
27,1955,1955-10-09,3,25.038,CLE,,PHI,W 21-17,2,38,19.00,0
28,1955,1955-10-16,4,25.045,CLE,@,WAS,W 24-14,6,109,18.17,0
29,1955,1955-10-23,5,25.052,CLE,,GNB,W 41-10,4,88,22.00,1
30,1955,1955-10-30,6,25.059,CLE,@,CRD,W 26-20,2,47,23.50,0
31,1955,1955-11-06,7,25.066,CLE,,NYG,W 24-14,2,25,12.50,1
32,1955,1955-11-13,8,25.073,CLE,@,PHI,L 17-33,4,38,9.50,0
33,1955,1955-11-27,10,25.087,CLE,@,NYG,T 35-35,5,107,21.40,2
34,1955,1955-12-04,11,25.094,CLE,@,PIT,W 30-7,3,46,15.33,1
35,1955,1955-12-11,12,25.101,CLE,,CRD,W 35-24,2,36,18.00,0
36,1956,1956-09-30,1,26.029,CLE,@,CRD,L 7-9,1,16,16.00,0
37,1956,1956-10-06,2,26.035,CLE,@,PIT,W 14-10,2,17,8.50,0
38,1956,1956-10-14,3,26.043,CLE,,NYG,L 9-21,3,38,12.67,0
39,1956,1956-10-21,4,26.050,CLE,@,WAS,L 9-20,3,38,12.67,0
40,1956,1956-10-28,5,26.057,CLE,,PIT,L 16-24,4,50,12.50,0
41,1956,1956-11-11,7,26.071,CLE,,BAL,L 7-21,1,19,19.00,0
42,1956,1956-11-18,8,26.078,CLE,@,PHI,W 16-0,1,13,13.00,0
43,1956,1956-11-25,9,26.085,CLE,,WAS,L 17-20,3,40,13.33,0
44,1956,1956-12-02,10,26.092,CLE,,PHI,W 17-14,3,28,9.33,1
45,1956,1956-12-09,11,26.099,CLE,@,NYG,W 24-7,3,64,21.33,0
46,1956,1956-12-16,12,26.106,CLE,,CRD,L 7-24,4,94,23.50,0
47,1957,1957-09-29,1,27.028,CLE,,NYG,W 6-3,1,25,25.00,0
48,1957,1957-10-05,2,27.034,CLE,@,PIT,W 23-12,1,15,15.00,0
49,1957,1957-10-13,3,27.042,CLE,,PHI,W 24-7,4,105,26.25,0
50,1957,1957-10-20,4,27.049,CLE,@,PHI,L 7-17,2,29,14.50,0
51,1957,1957-10-27,5,27.056,CLE,@,CRD,W 17-7,1,20,20.00,0
52,1957,1957-11-03,6,27.063,CLE,,WAS,W 21-17,5,103,20.60,0
53,1957,1957-11-10,7,27.070,CLE,,PIT,W 24-0,1,23,23.00,0
54,1957,1957-11-17,8,27.077,CLE,@,WAS,T 30-30,6,124,20.67,2
55,1957,1957-11-24,9,27.084,CLE,,RAM,W 45-31,1,9,9.00,0
56,1957,1957-12-01,10,27.091,CLE,,CRD,W 31-0,2,68,34.00,0
57,1957,1957-12-08,11,27.098,CLE,@,DET,L 7-20,4,63,15.75,0
58,1957,1957-12-15,12,27.105,CLE,@,NYG,W 34-28,2,30,15.00,0
59,1958,1958-09-28,1,28.027,CLE,@,RAM,W 30-27,3,49,16.33,0
60,1958,1958-10-05,2,28.034,CLE,@,PIT,W 45-12,1,8,8.00,1
61,1958,1958-10-19,4,28.048,CLE,,PIT,W 27-10,1,24,24.00,0
62,1958,1958-10-26,5,28.055,CLE,@,CRD,W 38-24,1,16,16.00,0
