ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2009,2009-12-06,12,24.337,CLE,,SDG,L 23-30,,11,6,80,13.33,0,54.5%,7.27,0,0,0.0,0,0
2,2009,2009-12-10,13,24.341,CLE,,PIT,W 13-6,,6,2,34,17.00,0,33.3%,5.67,0,0,0.0,0,0
3,2009,2009-12-20,14,24.351,CLE,@,KAN,W 41-34,,1,1,7,7.00,0,100.0%,7.00,0,0,0.0,0,0
4,2009,2009-12-27,15,24.358,CLE,,OAK,W 23-9,,3,1,19,19.00,0,33.3%,6.33,0,0,0.0,0,0
5,2009,2010-01-03,16,25.000,CLE,,JAX,W 23-17,,2,2,18,9.00,0,100.0%,9.00,0,0,0.0,0,0
6,2010,2010-09-12,1,25.252,CLE,@,TAM,L 14-17,,5,3,87,29.00,0,60.0%,17.40,0,0,0.0,0,0
7,2010,2010-09-19,2,25.259,CLE,,KAN,L 14-16,*,2,,,,,0.0%,,,,,,
8,2010,2010-09-26,3,25.266,CLE,@,BAL,L 17-24,,,,,,,0.0%,,,,,,
9,2010,2010-10-03,4,25.273,CLE,,CIN,W 23-20,*,2,1,24,24.00,1,50.0%,12.00,1,6,0.0,0,0
10,2010,2010-10-10,5,25.280,CLE,,ATL,L 10-20,,2,1,7,7.00,0,50.0%,3.50,0,0,0.0,0,0
11,2010,2010-10-17,6,25.287,CLE,@,PIT,L 10-28,,5,4,84,21.00,0,80.0%,16.80,0,0,0.0,1,0
12,2010,2010-10-24,7,25.294,CLE,@,NOR,W 30-17,*,,,,,,0.0%,,,,,,
13,2010,2010-11-07,8,25.308,CLE,,NWE,W 34-14,,1,1,17,17.00,0,100.0%,17.00,0,0,0.0,0,0
14,2010,2010-11-14,9,25.315,CLE,,NYJ,L 20-26,,3,1,18,18.00,0,33.3%,6.00,0,0,0.0,0,0
15,2010,2010-11-21,10,25.322,CLE,@,JAX,L 20-24,,3,3,69,23.00,0,100.0%,23.00,0,0,0.0,0,0
16,2010,2010-11-28,11,25.329,CLE,,CAR,W 24-23,*,3,2,16,8.00,0,66.7%,5.33,0,0,0.0,0,0
17,2010,2010-12-05,12,25.336,CLE,@,MIA,W 13-10,,,,,,,0.0%,,,,,,
