ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1967,1967-10-08,4,22.295,SDG,,BOS,T 31-31,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,1,7,7.00,0
2,1967,1967-10-29,7,22.316,SDG,@,OAK,L 10-51,,0,6,0.00,0,0,1,0.0,0,0,0.00,-7.50,0,0,,0
3,1967,1967-11-12,8,22.330,SDG,,MIA,W 24-0,,1,1,100.00,13,1,0,158.3,0,0,13.00,33.00,0,0,,0
4,1967,1967-12-10,12,22.358,SDG,@,MIA,L 24-41,,1,2,50.00,16,0,1,37.5,0,0,8.00,-14.50,0,0,,0
5,1967,1967-12-24,14,23.007,SDG,,NYJ,L 31-42,,9,15,60.00,88,1,0,98.7,0,0,5.87,7.20,1,4,4.00,0
6,1968,1968-09-15,2,23.273,BUF,,OAK,L 6-48,,0,5,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
7,1968,1968-09-22,3,23.280,BUF,@,CIN,L 23-34,,0,2,0.00,0,0,1,0.0,0,0,0.00,-22.50,0,0,,0
8,1968,1968-10-12,6,23.300,BUF,@,MIA,T 14-14,,3,8,37.50,11,0,1,6.2,0,0,1.38,-4.25,0,0,,0
9,1968,1968-10-20,7,23.308,BUF,@,BOS,L 6-23,,1,2,50.00,6,0,0,56.2,0,0,3.00,3.00,0,0,,0
10,1968,1968-10-27,8,23.315,BUF,,HOU,L 7-30,*,6,20,30.00,63,1,1,36.0,0,0,3.15,1.90,2,18,9.00,0
11,1968,1968-11-03,9,23.322,BUF,@,NYJ,L 21-25,*,12,29,41.38,155,2,3,42.2,0,0,5.34,2.07,0,0,,0
12,1968,1968-11-10,10,23.329,BUF,,MIA,L 17-21,*,7,13,53.85,129,1,1,81.9,0,0,9.92,8.00,2,12,6.00,0
