ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,2002,2002-10-06,5,24.215,SDG,@,DEN,L 9-26,,,,,,
2,2002,2002-10-20,7,24.229,SDG,@,OAK,W 27-21,,,,,,
3,2002,2002-11-10,9,24.250,SDG,@,STL,L 24-28,,,,,,
4,2002,2002-11-17,10,24.257,SDG,,SFO,W 20-17,,,,,,
5,2002,2002-11-24,11,24.264,SDG,@,MIA,L 3-30,,,,,,
6,2002,2002-12-01,12,24.271,SDG,,DEN,W 30-27,,0,0,,0,1.0
7,2002,2002-12-08,13,24.278,SDG,,OAK,L 7-27,,,,,,
8,2002,2002-12-15,14,24.285,SDG,@,BUF,L 13-20,,,,,,
9,2002,2002-12-22,15,24.292,SDG,@,KAN,L 22-24,,0,0,,0,1.0
10,2002,2002-12-29,16,24.299,SDG,,SEA,L 28-31,,,,,,
11,2003,2003-09-07,1,25.186,SDG,@,KAN,L 14-27,,,,,,
12,2003,2003-09-14,2,25.193,SDG,,DEN,L 13-37,,,,,,
13,2003,2003-09-21,3,25.200,SDG,,BAL,L 10-24,,,,,,
14,2003,2003-09-28,4,25.207,SDG,@,OAK,L 31-34,,0,0,,0,1.5
15,2003,2003-10-05,5,25.214,SDG,@,JAX,L 21-27,,,,,,
16,2003,2003-10-19,6,25.228,SDG,@,CLE,W 26-20,,0,0,,0,2.0
17,2003,2003-10-27,7,25.236,SDG,,MIA,L 10-26,,0,0,,0,1.0
18,2003,2003-11-02,8,25.242,SDG,@,CHI,L 7-20,,,,,,
19,2003,2003-11-09,9,25.249,SDG,,MIN,W 42-28,,0,0,,0,1.0
20,2003,2003-11-16,10,25.256,SDG,@,DEN,L 8-37,,,,,,
21,2003,2003-11-23,11,25.263,SDG,,CIN,L 27-34,,1,9,9.00,0,0.0
22,2003,2003-11-30,12,25.270,SDG,,KAN,L 24-28,,,,,,
23,2003,2003-12-07,13,25.277,SDG,@,DET,W 14-7,,,,,,
24,2003,2003-12-14,14,25.284,SDG,,GNB,L 21-38,,,,,,
25,2003,2003-12-21,15,25.291,SDG,@,PIT,L 24-40,,,,,,
26,2003,2003-12-28,16,25.298,SDG,,OAK,W 21-14,,0,0,,0,1.0
27,2004,2004-09-12,1,26.191,SDG,@,HOU,W 27-20,,,,,,
28,2004,2004-09-19,2,26.198,SDG,,NYJ,L 28-34,*,,,,,
29,2004,2004-09-26,3,26.205,SDG,@,DEN,L 13-23,*,,,,,
30,2004,2004-10-17,6,26.226,SDG,@,ATL,L 20-21,,,,,,
31,2004,2004-10-24,7,26.233,SDG,@,CAR,W 17-6,,,,,,
32,2004,2004-10-31,8,26.240,SDG,,OAK,W 42-14,,0,0,,0,1.0
33,2004,2004-11-07,9,26.247,SDG,,NOR,W 43-17,,0,0,,0,0.5
34,2004,2004-11-21,10,26.261,SDG,@,OAK,W 23-17,,,,,,
35,2004,2004-11-28,11,26.268,SDG,@,KAN,W 34-31,,,,,,
36,2004,2004-12-05,12,26.275,SDG,,DEN,W 20-17,,,,,,
37,2004,2004-12-12,13,26.282,SDG,,TAM,W 31-24,,,,,,
38,2004,2004-12-19,14,26.289,SDG,@,CLE,W 21-0,,,,,,
39,2004,2004-12-26,15,26.296,SDG,@,IND,L 31-34,,,,,,
40,2004,2005-01-02,16,26.303,SDG,,KAN,W 24-17,,,,,,
41,2005,2005-09-11,1,27.190,SDG,,DAL,L 24-28,,,,,,
42,2005,2005-09-18,2,27.197,SDG,@,DEN,L 17-20,,0,0,,0,1.0
43,2005,2005-09-25,3,27.204,SDG,,NYG,W 45-23,,,,,,
44,2005,2005-10-02,4,27.211,SDG,@,NWE,W 41-17,,,,,,
45,2005,2005-10-10,5,27.219,SDG,,PIT,L 22-24,,0,0,,0,0.5
46,2005,2005-10-16,6,27.225,SDG,@,OAK,W 27-14,,0,0,,0,1.0
47,2005,2005-10-23,7,27.232,SDG,@,PHI,L 17-20,,,,,,
48,2005,2005-10-30,8,27.239,SDG,,KAN,W 28-20,,,,,,
49,2005,2005-11-06,9,27.246,SDG,@,NYJ,W 31-26,,,,,,
50,2005,2005-11-20,10,27.260,SDG,,BUF,W 48-10,,,,,,
51,2005,2005-11-27,11,27.267,SDG,@,WAS,W 23-17,,,,,,
52,2005,2005-12-04,12,27.274,SDG,,OAK,W 34-10,,0,0,,0,2.0
53,2005,2005-12-11,13,27.281,SDG,,MIA,L 21-23,,,,,,
54,2005,2005-12-18,14,27.288,SDG,@,IND,W 26-17,,,,,,
55,2005,2005-12-24,15,27.294,SDG,@,KAN,L 7-20,,,,,,
56,2005,2005-12-31,16,27.301,SDG,,DEN,L 7-23,,,,,,
57,2006,2006-11-12,9,28.252,TEN,,BAL,L 26-27,,,,,,
58,2006,2006-11-19,10,28.259,TEN,@,PHI,W 31-13,,,,,,
59,2006,2006-11-26,11,28.266,TEN,,NYG,W 24-21,,,,,,
