ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1966,1966-09-18,2,25.190,WAS,@,STL,L 7-23,2,13,6.50,0
2,1966,1966-10-09,5,25.211,WAS,,ATL,W 33-20,2,15,7.50,0
3,1970,1970-09-20,1,29.192,NOR,,ATL,L 3-14,,,,
4,1970,1970-09-27,2,29.199,NOR,@,MIN,L 0-26,,,,
5,1970,1970-10-04,3,29.206,NOR,,NYG,W 14-10,,,,
6,1970,1970-10-11,4,29.213,NOR,@,STL,L 17-24,,,,
7,1970,1970-10-18,5,29.220,NOR,@,SFO,T 20-20,,,,
8,1970,1970-10-25,6,29.227,NOR,@,ATL,L 14-32,,,,
9,1970,1970-11-01,7,29.234,NOR,,RAM,L 17-30,,,,
10,1970,1970-11-08,8,29.241,NOR,,DET,W 19-17,,,,
11,1970,1970-11-15,9,29.248,NOR,@,MIA,L 10-21,,,,
12,1970,1970-11-22,10,29.255,NOR,,DEN,L 6-31,,,,
13,1970,1970-11-29,11,29.262,NOR,@,CIN,L 6-26,,,,
14,1970,1970-12-06,12,29.269,NOR,@,RAM,L 16-34,,,,
15,1970,1970-12-13,13,29.276,NOR,,SFO,L 27-38,,,,
16,1970,1970-12-20,14,29.283,NOR,,CHI,L 3-24,,,,
17,1971,1971-09-19,1,30.191,NOR,,RAM,W 24-20,,,,
18,1971,1971-09-26,2,30.198,NOR,,SFO,L 20-38,,,,
19,1971,1971-10-03,3,30.205,NOR,@,HOU,T 13-13,,,,
20,1971,1971-10-10,4,30.212,NOR,@,CHI,L 14-35,,,,
21,1971,1971-10-17,5,30.219,NOR,,DAL,W 24-14,,,,
22,1971,1971-10-24,6,30.226,NOR,@,ATL,L 6-28,,,,
23,1971,1971-10-31,7,30.233,NOR,@,WAS,L 14-24,,,,
24,1971,1971-11-07,8,30.240,NOR,,OAK,T 21-21,,,,
25,1971,1971-11-14,9,30.247,NOR,@,SFO,W 26-20,,,,
26,1971,1971-11-21,10,30.254,NOR,,MIN,L 10-23,,,,
27,1971,1971-11-28,11,30.261,NOR,@,GNB,W 29-21,,,,
28,1971,1971-12-05,12,30.268,NOR,@,RAM,L 28-45,,,,
29,1971,1971-12-12,13,30.275,NOR,,CLE,L 17-21,,,,
30,1971,1971-12-19,14,30.282,NOR,,ATL,L 20-24,,,,
31,1972,1972-09-17,1,31.189,NOR,@,RAM,L 14-34,,,,
32,1972,1972-09-25,2,31.197,NOR,,KAN,L 17-20,,,,
33,1972,1972-12-17,14,31.280,NOR,,GNB,L 20-30,,,,
34,1973,1973-09-16,1,32.188,NOR,,ATL,L 7-62,,,,
35,1973,1973-09-24,2,32.196,NOR,@,DAL,L 3-40,,,,
36,1973,1973-09-30,3,32.202,NOR,@,BAL,L 10-14,,,,
37,1973,1973-10-07,4,32.209,NOR,,CHI,W 21-16,,,,
38,1973,1973-10-14,5,32.216,NOR,,DET,W 20-13,,,,
39,1973,1973-10-21,6,32.223,NOR,@,SFO,L 0-40,,,,
40,1973,1973-10-28,7,32.230,NOR,,WAS,W 19-3,,,,
41,1973,1973-11-04,8,32.237,NOR,,BUF,W 13-0,,,,
42,1973,1973-11-11,9,32.244,NOR,@,RAM,L 7-29,,,,
43,1973,1973-11-18,10,32.251,NOR,@,SDG,L 14-17,,,,
44,1973,1973-11-25,11,32.258,NOR,,RAM,L 13-24,,,,
45,1973,1973-12-02,12,32.265,NOR,@,GNB,L 10-30,,,,
46,1973,1973-12-09,13,32.272,NOR,,SFO,W 16-10,,,,
47,1973,1973-12-16,14,32.279,NOR,@,ATL,L 10-14,,,,
48,1974,1974-09-15,1,33.187,NOR,,SFO,L 13-17,,,,
49,1974,1974-09-22,2,33.194,NOR,@,RAM,L 0-24,,,,
50,1974,1974-09-29,3,33.201,NOR,,ATL,W 14-13,,,,
51,1974,1974-10-06,4,33.208,NOR,@,CHI,L 10-24,,,,
52,1974,1974-10-13,5,33.215,NOR,@,DEN,L 17-33,,,,
53,1974,1974-10-20,6,33.222,NOR,@,ATL,W 13-3,,,,
54,1974,1974-10-27,7,33.229,NOR,,PHI,W 14-10,,,,
55,1974,1974-11-03,8,33.236,NOR,@,DET,L 14-19,,,,
56,1974,1974-11-10,9,33.243,NOR,,MIA,L 0-21,,,,
57,1974,1974-11-17,10,33.250,NOR,,RAM,W 20-7,,,,
58,1974,1974-11-25,11,33.258,NOR,,PIT,L 7-28,,,,
59,1974,1974-12-01,12,33.264,NOR,@,MIN,L 9-29,,,,
60,1974,1974-12-08,13,33.271,NOR,,STL,W 14-0,,,,
61,1974,1974-12-15,14,33.278,NOR,@,SFO,L 21-35,,,,
62,1975,1975-09-21,1,34.193,NOR,@,WAS,L 3-41,,,,
63,1975,1975-09-28,2,34.200,NOR,,CIN,L 0-21,,,,
64,1975,1975-10-05,3,34.207,NOR,@,ATL,L 7-14,,,,
